time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,-1.168455234565047e-05,13.668130131528178,nan,inf,0,0,0,0,3,2,2,1
1,0.033167598829991776,13.668130131528178,nan,inf,0,0,0,0,3,3,1,1
2,0.05596257735058992,13.668130131528178,1.357230578722527,inf,0,0,0,0,3,2,2,1
3,0.07180470069982291,13.668130131528178,1.8068342043386145,inf,0,0,0,0,2,2,1,1
4,0.08289690214273218,13.668130131528178,2.2624694520445097,inf,0,0,0,0,3,3,1,1
5,0.09099572800605668,13.668130131528178,2.718999729869492,inf,0,0,0,0,4,4,1,1
6,0.09744686366942161,13.668130131528178,3.175517943812758,inf,0,0,0,0,2,2,1,1
7,0.10252482810653163,13.668130131528178,3.631771248515805,inf,0,0,0,0,2,1,2,0
8,0.10687390857982415,13.668130131528178,4.0884486870100165,inf,0,0,0,0,2,2,1,1
9,0.11044715306971216,13.668130131528178,4.546089195530124,inf,0,0,0,0,2,2,1,1
10,0.11316091075924371,13.668130131528178,5.002866361022595,inf,0,0,0,0,2,2,1,1
11,0.11518779819313679,13.668130131528178,5.458831871341652,inf,0,0,0,0,0,0,0,0
12,0.11555594946168146,13.668130131528178,5.914458545623212,inf,0,0,0,0,0,0,0,0
13,0.11471596917966663,13.668130131528178,6.369864972038022,inf,0,0,0,0,0,0,0,0
14,0.11230865832899536,13.668130131528178,6.823659646505385,inf,0,0,0,0,0,0,0,0
15,0.10845176714104013,13.668130131528178,7.276338172210862,inf,0,0,0,0,2,2,1,1
16,0.10361773936951739,13.668130131528178,7.7287803372989154,inf,0,0,0,0,0,0,0,0
17,0.09804998146791641,13.668130131528178,8.180986543217667,inf,0,0,0,0,1,1,1,0
18,0.09208357367075376,13.668130131528178,8.633022954473653,inf,0,0,0,0,1,1,1,0
19,0.0856918002308692,13.668130131528178,9.084880275745197,inf,0,0,0,0,0,0,0,0
20,0.07941581959487462,13.668130131528178,9.53664790684773,inf,0,0,0,0,1,1,1,0
21,0.07359180225299561,13.668130131528178,9.988221834828355,inf,0,0,0,0,0,0,0,0
22,0.0681959807769487,13.668130131528178,10.4392019451268,inf,0,0,0,0,0,0,0,0
23,0.06337865777657807,13.668130131528178,10.889562446593125,inf,0,0,0,0,1,1,1,0
24,0.059056688990390876,13.668130131528178,11.339304001197776,inf,0,0,0,0,1,1,1,0
25,0.055394764055774634,13.668130131528178,11.788368938987448,inf,0,0,0,0,0,0,0,0
26,0.052258224988059834,13.668130131528178,12.23672609957998,inf,0,0,0,0,1,1,1,0
27,0.04954794533974976,13.668130131528178,12.684320927435785,inf,0,0,0,0,0,0,0,0
28,0.04720173110921845,13.668130131528178,13.131120382905866,inf,0,0,0,0,1,1,1,0
29,0.04527280691863307,13.668130131528178,13.48013112712333,inf,0,0,0,0,1,1,1,0
30,0.043284556728897174,13.668130131528178,13.532850314130012,inf,0,0,0,0,0,0,0,0
31,0.04158533776616183,13.668130131528178,13.532624556052905,inf,0,0,0,0,2,2,1,1
32,0.040059124418733105,13.668130131528178,13.532609824614122,inf,0,0,0,0,0,0,0,0
33,0.03857273272669311,13.668130131528178,13.532580105049425,inf,0,0,0,0,1,1,1,0
34,0.03719799232953018,13.668130131528178,13.532488338716574,inf,0,0,0,0,1,1,1,0
35,0.03590225219655205,13.668130131528178,13.532493095178245,inf,0,0,0,0,2,2,1,1
36,0.034766633442402314,13.668130131528178,13.532489448596476,inf,0,0,0,0,3,3,1,1
37,0.03362734745475708,13.668130131528178,13.53245118406996,inf,0,0,0,0,1,1,1,0
38,0.03259585789732392,13.668130131528178,13.5323940245308,inf,0,0,0,0,2,2,1,1
39,0.03159645041129886,13.668130131528178,13.532314317243333,inf,0,0,0,0,3,3,1,1
40,0.030657446670137888,13.668130131528178,13.532221055859898,inf,0,0,0,0,0,0,0,0
41,0.02979809192571233,13.668130131528178,13.532115569332971,inf,0,0,0,0,2,2,1,1
42,0.028775825425253577,13.668130131528178,13.531764776060639,inf,0,0,0,0,2,2,1,1
43,0.02736402667705775,13.668130131528178,13.531458038776487,inf,0,0,0,0,2,2,1,1
44,0.025577454806570626,13.668130131528178,13.530377345510875,inf,0,0,0,0,1,1,1,0
45,0.023693320952515702,13.668130131528178,13.527665131080326,inf,0,0,0,0,1,1,1,0
46,0.021831540442445882,13.668130131528178,13.525562333734383,inf,0,0,0,0,2,2,1,1
47,0.020138349229097338,13.668130131528178,13.52409643056513,inf,0,0,0,0,2,2,1,1
48,0.01884443825131981,13.668130131528178,13.523998109488211,inf,0,0,0,0,1,1,1,0
49,0.017984843476350824,13.668130131528178,13.526069335881788,inf,0,0,0,0,1,1,1,0
50,0.017516187469093475,13.668130131528178,13.5289621386017,inf,0,0,0,0,0,0,0,0
51,0.017384758545068227,13.668130131528178,13.531718569288525,inf,0,0,0,0,0,0,0,0
52,0.017516167715984465,13.668130131528178,13.534187025300422,inf,0,0,0,0,0,0,0,0
53,0.017870499082164263,13.668130131528178,13.537295905782779,inf,0,0,0,0,1,1,1,0
54,0.018408006463418024,13.668130131528178,13.550358677215552,inf,0,0,0,0,0,0,0,0
55,0.018918755173920505,13.668130131528178,13.555323816357546,inf,0,0,0,0,1,1,1,0
56,0.01931109291650128,13.668130131528178,13.553908788307123,inf,0,0,0,0,0,0,0,0
57,0.019504169433624076,13.668130131528178,13.553105377680613,inf,0,0,0,0,1,1,1,0
58,0.019387201544421064,13.668130131528178,13.54584524895772,inf,0,0,0,0,1,1,1,0
59,0.018894199872105256,13.668130131528178,13.542964522232614,inf,0,0,0,0,1,1,1,0
60,0.01807131252025747,13.668130131528178,13.54163845576704,inf,0,0,0,0,2,2,1,1
61,0.016939424974477094,13.668130131528178,13.540244818735717,inf,0,0,0,0,0,0,0,0
62,0.015536530535891602,13.668130131528178,13.539115518403651,inf,0,0,0,0,1,1,1,0
63,0.014056995732236281,13.668130131528178,13.538103445928689,inf,0,0,0,0,1,1,1,0
64,0.012463929882969106,13.668130131528178,13.537029420235514,inf,0,0,0,0,0,0,0,0
65,0.010879696463635603,13.668130131528178,13.53607807568907,inf,0,0,0,0,1,1,1,0
66,0.009310754833032692,13.668130131528178,13.535266755959647,inf,0,0,0,0,1,1,1,0
67,0.007845612092587932,13.668130131528178,13.534650702195052,inf,0,0,0,0,0,0,0,0
68,0.006537723602714589,13.668130131528178,13.533723813523336,inf,0,0,0,0,2,2,1,1
69,0.005498767225549305,13.668130131528178,13.533442280171599,inf,0,0,0,0,1,1,1,0
70,0.004711243477161271,13.668130131528178,13.533535127241501,inf,0,0,0,0,3,3,1,1
71,0.004211380987239549,13.668130131528178,13.533986689448842,inf,0,0,0,0,2,2,1,1
72,0.003960579448342822,13.668130131528178,13.534520822032901,inf,0,0,0,0,1,1,1,0
73,0.004017880068330827,13.668130131528178,13.534935507340538,inf,0,0,0,0,1,1,1,0
74,0.004256392502490367,13.668130131528178,13.535307103551084,inf,0,0,0,0,1,1,1,0
75,0.004812681834579649,13.668130131528178,13.535677081146,inf,0,0,0,0,2,2,1,1
76,0.00545338159041666,13.668130131528178,13.536048370581973,inf,0,0,0,0,3,3,1,1
77,0.006291508804213663,13.668130131528178,13.536428075259158,inf,0,0,0,0,2,2,1,1
78,0.007246658101625319,13.668130131528178,13.536797726097928,inf,0,0,0,0,2,2,1,1
79,0.008314711774113318,13.668130131528178,13.537157113013564,inf,0,0,0,0,0,0,0,0
80,0.009424187732873714,13.668130131528178,13.537390749928013,inf,0,0,0,0,1,1,1,0
81,0.010457947305483885,13.668130131528178,13.537703680342807,inf,0,0,0,0,1,1,1,0
82,0.011442725904689461,13.668130131528178,13.538022755673024,inf,0,0,0,0,1,1,1,0
83,0.012318826419000548,13.668130131528178,13.538304708354955,inf,0,0,0,0,2,2,1,1
84,0.013091633900323715,13.668130131528178,13.538548152623786,inf,0,0,0,0,2,2,1,1
85,0.013719366169549517,13.668130131528178,13.538745429789696,inf,0,0,0,0,2,2,1,1
86,0.014250487907216183,13.668130131528178,13.538899681380299,inf,0,0,0,0,1,1,1,0
87,0.01461546731362001,13.668130131528178,13.539005758874096,inf,0,0,0,0,1,1,1,0
88,0.01481291024532988,13.668130131528178,13.53907490666184,inf,0,0,0,0,0,0,0,0
89,0.014855863850132066,13.668130131528178,13.539106033735813,inf,0,0,0,0,2,2,1,1
90,0.01478130974114887,13.668130131528178,13.53910275751348,inf,0,0,0,0,2,2,1,1
91,0.014628446660282539,13.668130131528178,13.539068916331967,inf,0,0,0,0,0,0,0,0
92,0.014351676218750616,13.668130131528178,13.539010120049369,inf,0,0,0,0,0,0,0,0
93,0.013977708332009162,13.668130131528178,13.538935848253123,inf,0,0,0,0,1,1,1,0
94,0.013541732349521725,13.668130131528178,13.538847438809883,inf,0,0,0,0,1,1,1,0
95,0.013032421793707689,13.668130131528178,13.538749646837884,inf,0,0,0,0,2,2,1,1
96,0.012493742392297842,13.668130131528178,13.538648609119543,inf,0,0,0,0,1,1,1,0
97,0.011778571270575603,13.668130131528178,13.538546247104993,inf,0,0,0,0,2,2,1,1
98,0.011225394068547542,13.668130131528178,13.53845090741113,inf,0,0,0,0,3,3,1,1
99,0.010626917114073643,13.668130131528178,13.5383529837178,inf,0,0,0,0,2,2,1,1
100,0.010035437438274085,13.668130131528178,13.53826863444618,inf,0,0,0,0,2,2,1,1
101,0.009431958048363755,13.668130131528178,13.538192319873795,inf,0,0,0,0,1,1,1,0
102,0.00891346074231519,13.668130131528178,13.538126689877801,inf,0,0,0,0,0,0,0,0
103,0.008341123429690102,13.668130131528178,13.538070238835566,inf,0,0,0,0,2,2,1,1
104,0.007856015309985502,13.668130131528178,13.538027138782457,inf,0,0,0,0,1,1,1,0
105,0.007461560838533459,13.668130131528178,13.537992212386715,inf,0,0,0,0,2,2,1,1
106,0.00704294566148473,13.668130131528178,13.537967405458025,inf,0,0,0,0,3,3,1,1
107,0.0066659526461858385,13.668130131528178,13.53795366578847,inf,0,0,0,0,2,2,1,1
108,0.0063782767832682415,13.668130131528178,13.537946961874313,inf,0,0,0,0,1,1,1,0
109,0.0060663118765329795,13.668130131528178,13.537946576612502,inf,0,0,0,0,1,1,1,0
