time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,6.431850005661529e-06,15.015312001377099,nan,inf,0,0,0,0,1,1,1,0
1,0.0017952311882528339,15.015312001377099,nan,inf,0,0,0,0,2,2,1,1
2,0.002938171257699987,15.015312001377099,1.3485275927961489,inf,0,0,0,0,1,1,1,0
3,0.004512637586813203,15.015312001377099,1.80412066209134,inf,0,0,0,0,0,0,0,0
4,0.005312631354539567,15.015312001377099,2.2623694393681384,inf,0,0,0,0,1,1,1,0
5,0.007249006564625312,15.015312001377099,2.721019577348445,inf,0,0,0,0,2,2,1,1
6,0.009786633942772287,15.015312001377099,3.178700811539792,inf,0,0,0,0,1,1,1,0
7,0.012934617360052851,15.015312001377099,3.634983298517956,inf,0,0,0,0,1,1,1,0
8,0.014498674953631004,15.015312001377099,4.089818482377218,inf,0,0,0,0,1,1,1,0
9,0.01635339139465312,15.015312001377099,4.547140977830927,inf,0,0,0,0,0,0,0,0
10,0.01786156585523342,15.015312001377099,5.004552684320192,inf,0,0,0,0,1,1,1,0
11,0.019676452728214187,15.015312001377099,5.46020368504837,inf,0,0,0,0,1,1,1,0
12,0.019946059311383435,15.015312001377099,5.915299810108174,inf,0,0,0,0,0,0,0,0
13,0.01908922387558757,15.015312001377099,6.370186428450496,inf,0,0,0,0,0,0,0,0
14,0.01757334835837482,15.015312001377099,6.823191536545885,inf,0,0,0,0,0,0,0,0
15,0.01545332606808994,15.015312001377099,7.275785836682818,inf,0,0,0,0,1,1,1,0
16,0.01285382385972528,15.015312001377099,7.728340179904447,inf,0,0,0,0,0,0,0,0
17,0.01005027921617108,15.015312001377099,8.180706927075205,inf,0,0,0,0,0,0,0,0
18,0.006899732401706554,15.015312001377099,8.632841907192716,inf,0,0,0,0,0,0,0,0
19,0.003836164756705575,15.015312001377099,9.084863172708312,inf,0,0,0,0,0,0,0,0
20,0.0011923897666016809,15.015312001377099,9.536821689021028,inf,0,0,0,0,0,0,0,0
21,-0.0007997427753075664,15.015312001377099,9.988346530928972,inf,0,0,0,0,0,0,0,0
22,-0.002162782777015948,15.015312001377099,10.43935719842399,inf,0,0,0,0,0,0,0,0
