time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,1.1972676427378621e-05,15.842080622775537,nan,inf,0,0,0,0,3,1,3,0
1,0.028492260254306897,15.842080622775537,nan,inf,0,0,0,0,3,1,3,0
2,0.04797036136380073,15.842080622775537,1.3529057760368837,inf,0,0,0,0,4,2,3,1
3,0.0612142022302432,15.842080622775537,1.8047570560641926,inf,0,0,0,0,4,1,6,0
4,0.07024912490032126,15.842080622775537,2.260964566661112,inf,0,0,0,0,3,3,1,1
5,0.07666415389249602,15.842080622775537,2.718149574804662,inf,0,0,0,0,5,2,6,1
6,0.08134077459308507,15.842080622775537,3.1752966500283435,inf,0,0,0,0,4,1,6,0
7,0.08508964508966857,15.842080622775537,3.6327495418843005,inf,0,0,0,0,2,1,2,0
8,0.08821340365830596,15.842080622775537,4.0886397596361705,inf,0,0,0,0,2,1,2,0
9,0.09096853788959208,15.842080622775537,4.546181954810659,inf,0,0,0,0,3,1,3,0
10,0.09313386796530294,15.842080622775537,5.003679493462982,inf,0,0,0,0,1,1,1,0
11,0.09518893880803966,15.842080622775537,5.459845466964144,inf,0,0,0,0,1,1,1,0
12,0.09622850127119328,15.842080622775537,5.9150881123255985,inf,0,0,0,0,1,1,1,0
13,0.09630484953769948,15.842080622775537,6.37012416235432,inf,0,0,0,0,0,0,0,0
14,0.09523278508988713,15.842080622775537,6.8242216886924485,inf,0,0,0,0,0,0,0,0
15,0.09280735270944948,15.842080622775537,7.276782924510651,inf,0,0,0,0,1,1,1,0
16,0.08946875111272781,15.842080622775537,7.728906527956178,inf,0,0,0,0,1,1,1,0
17,0.08520356949163282,15.842080622775537,8.180875272905137,inf,0,0,0,0,1,1,1,0
18,0.08032823397868133,15.842080622775537,8.632628612958905,inf,0,0,0,0,0,0,0,0
19,0.07484013095815037,15.842080622775537,9.084240437088209,inf,0,0,0,0,1,1,1,0
20,0.06906693922795859,15.842080622775537,9.53566472216744,inf,0,0,0,0,1,1,1,0
21,0.06345712343022555,15.842080622775537,9.986916401641428,inf,0,0,0,0,2,2,1,1
22,0.05806828895329874,15.842080622775537,10.437979342235838,inf,0,0,0,0,0,0,0,0
23,0.05316025100095932,15.842080622775537,10.888493469536682,inf,0,0,0,0,1,1,1,0
24,0.048731942931140956,15.842080622775537,11.338414006220308,inf,0,0,0,0,2,2,1,1
25,0.04482782408994837,15.842080622775537,11.78766821567395,inf,0,0,0,0,1,1,1,0
26,0.04141476330187878,15.842080622775537,12.236212961309588,inf,0,0,0,0,1,1,1,0
27,0.038482330918240555,15.842080622775537,12.683990522533595,inf,0,0,0,0,1,1,1,0
28,0.03580117198122171,15.842080622775537,13.130960605220952,inf,0,0,0,0,2,2,1,1
29,0.03348656249783913,15.842080622775537,13.577088388356229,inf,0,0,0,0,3,1,3,0
30,0.031357954691449065,15.842080622775537,14.022352977173119,inf,0,0,0,0,3,2,2,1
31,0.029245095799823265,15.842080622775537,14.466801415700386,inf,0,0,0,0,2,2,1,1
32,0.027218925854501145,15.842080622775537,14.910230142920312,inf,0,0,0,0,3,1,3,0
33,0.025317782495978422,15.842080622775537,15.352774699829672,inf,0,0,0,0,3,2,2,1
34,0.023475679030778664,15.842080622775537,15.642122833992234,inf,0,0,0,0,1,1,1,0
35,0.021682984225265413,15.842080622775537,15.642293652150727,inf,0,0,0,0,2,1,2,0
36,0.0200680150696418,15.842080622775537,15.642211304645356,inf,0,0,0,0,2,2,1,1
37,0.018550689062107766,15.842080622775537,15.642089537755622,inf,0,0,0,0,3,1,3,0
38,0.01710990640174087,15.842080622775537,15.64193497900746,inf,0,0,0,0,1,1,1,0
39,0.015846779446826505,15.842080622775537,15.641758968713685,inf,0,0,0,0,2,2,1,1
40,0.014570277032622411,15.842080622775537,15.641566060578132,inf,0,0,0,0,2,2,1,1
41,0.013376681349134684,15.842080622775537,15.641371676088404,inf,0,0,0,0,2,2,1,1
42,0.0121158785444112,15.842080622775537,15.640829878261485,inf,0,0,0,0,0,0,0,0
