time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,9.771164242677583e-06,13.545576111913933,nan,inf,0,0,0,0,4,1,6,0
1,0.039617430238071974,13.545576111913933,nan,inf,0,0,0,0,3,1,4,0
2,0.06726150378424425,13.545576111913933,1.3621385159901933,inf,0,0,0,0,4,2,3,1
3,0.08641721122847172,13.545576111913933,1.808439302184531,inf,0,0,0,0,4,4,1,1
4,0.10014556824584349,13.545576111913933,2.2631726831636882,inf,0,0,0,0,4,2,3,1
5,0.11030312425461054,13.545576111913933,2.71942230010715,inf,0,0,0,0,4,1,6,0
6,0.11806891144184063,13.545576111913933,3.1756439493308544,inf,0,0,0,0,2,2,1,1
7,0.124115724135836,13.545576111913933,3.632600563581858,inf,0,0,0,0,3,2,2,1
8,0.12933106864765934,13.545576111913933,4.089007678239541,inf,0,0,0,0,3,1,3,0
9,0.1330186030326763,13.545576111913933,4.545796943239571,inf,0,0,0,0,2,2,1,1
10,0.13478033697139885,13.545576111913933,5.002221542489982,inf,0,0,0,0,1,1,1,0
11,0.13510004070956888,13.545576111913933,5.458542922293156,inf,0,0,0,0,1,1,1,0
12,0.13381925386374297,13.545576111913933,5.914239185731393,inf,0,0,0,0,0,0,0,0
13,0.1309260690941044,13.545576111913933,6.368590418028825,inf,0,0,0,0,0,0,0,0
14,0.12673863227098098,13.545576111913933,6.822320978253317,inf,0,0,0,0,0,0,0,0
15,0.12161939276136535,13.545576111913933,7.275445064401521,inf,0,0,0,0,0,0,0,0
16,0.1158497107316134,13.545576111913933,7.7284109819163245,inf,0,0,0,0,0,0,0,0
17,0.10949486529507024,13.545576111913933,8.181153990493115,inf,0,0,0,0,0,0,0,0
18,0.10306453395204644,13.545576111913933,8.633697857954987,inf,0,0,0,0,1,1,1,0
19,0.09682261039778878,13.545576111913933,9.086113428297436,inf,0,0,0,0,1,1,1,0
20,0.09093040099927434,13.545576111913933,9.53806571541422,inf,0,0,0,0,1,1,1,0
21,0.08538391212618959,13.545576111913933,9.989470828792596,inf,0,0,0,0,1,1,1,0
22,0.08046160187166976,13.545576111913933,10.440301426001065,inf,0,0,0,0,1,1,1,0
23,0.07609741025953609,13.545576111913933,10.890535817321478,inf,0,0,0,0,1,1,1,0
24,0.07222477732167046,13.545576111913933,11.340109959071457,inf,0,0,0,0,1,1,1,0
25,0.06871893930659072,13.545576111913933,11.78899175515423,inf,0,0,0,0,1,1,1,0
26,0.0656240905555085,13.545576111913933,12.23715076472993,inf,0,0,0,0,1,1,1,0
27,0.06283923977215235,13.545576111913933,12.684561624740741,inf,0,0,0,0,2,2,1,1
