time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,4.39953230230669e-05,15.676675401404438,nan,inf,0,0,0,0,4,2,3,1
1,0.03773603923910232,15.676675401404438,nan,inf,0,0,0,0,7,3,6,1
2,0.06345369673564924,15.676675401404438,1.354335528948227,inf,0,0,0,0,6,3,6,1
3,0.08075484179093068,15.676675401404438,1.8035742428239057,inf,0,0,0,0,3,2,2,1
4,0.09241742559417612,15.676675401404438,2.2593342212209504,inf,0,0,0,0,4,2,3,1
5,0.10062695786154821,15.676675401404438,2.716030234454847,inf,0,0,0,0,4,2,3,1
6,0.1061895995494627,15.676675401404438,3.1731871992177694,inf,0,0,0,0,5,1,6,0
7,0.11001837100845738,15.676675401404438,3.6306942817055883,inf,0,0,0,0,3,2,2,1
8,0.1130149963600416,15.676675401404438,4.088040391801115,inf,0,0,0,0,3,2,2,1
9,0.11586810478818231,15.676675401404438,4.545216624335496,inf,0,0,0,0,1,1,1,0
10,0.11852860386830097,15.676675401404438,5.002091128221359,inf,0,0,0,0,2,1,2,0
11,0.12104373535399987,15.676675401404438,5.45876136517512,inf,0,0,0,0,1,1,1,0
12,0.12321686363102038,15.676675401404438,5.914334103151869,inf,0,0,0,0,2,2,1,1
13,0.1246997682088008,15.676675401404438,6.36929151303004,inf,0,0,0,0,0,0,0,0
14,0.12526522160634657,15.676675401404438,6.823961507333542,inf,0,0,0,0,1,1,1,0
15,0.12504351174620792,15.676675401404438,7.278374693155872,inf,0,0,0,0,0,0,0,0
16,0.1234626555084542,15.676675401404438,7.731382813934512,inf,0,0,0,0,1,1,1,0
17,0.12072617654237863,15.676675401404438,8.182992302729673,inf,0,0,0,0,1,1,1,0
18,0.11619067645194456,15.676675401404438,8.634230662421267,inf,0,0,0,0,1,1,1,0
19,0.1107369961549515,15.676675401404438,9.084990142458285,inf,0,0,0,0,1,1,1,0
20,0.10451747364754935,15.676675401404438,9.535690218075528,inf,0,0,0,0,1,1,1,0
21,0.09781953502796804,15.676675401404438,9.986217211404364,inf,0,0,0,0,1,1,1,0
22,0.09037699644215413,15.676675401404438,10.43643961684608,inf,0,0,0,0,0,0,0,0
23,0.08298500422194507,15.676675401404438,10.8862657406917,inf,0,0,0,0,1,1,1,0
24,0.07599095192099764,15.676675401404438,11.335973399946266,inf,0,0,0,0,1,1,1,0
25,0.06948706525675463,15.676675401404438,11.785433516161156,inf,0,0,0,0,1,1,1,0
26,0.06365548734429032,15.676675401404438,12.234260609336014,inf,0,0,0,0,1,1,1,0
27,0.05875476993879447,15.676675401404438,12.682375801647567,inf,0,0,0,0,3,1,3,0
28,0.054612525660803046,15.676675401404438,13.129722478332264,inf,0,0,0,0,2,2,1,1
