time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,1.3458852539543663e-05,14.213255744373004,nan,inf,0,0,0,0,3,3,1,1
1,-0.006058822059725254,14.213255744373004,nan,inf,0,0,0,0,3,3,1,1
2,-0.011182745030948304,14.213255744373004,1.348442226357189,inf,0,0,0,0,5,3,3,1
3,-0.01506146199061209,14.213255744373004,1.8041665799881532,inf,0,0,0,0,4,2,4,1
4,-0.01756155770625111,14.213255744373004,2.263109670786125,inf,0,0,0,0,4,3,2,1
5,-0.018826366331497205,14.213255744373004,2.7212010136632236,inf,0,0,0,0,4,1,6,0
6,-0.01896409869256358,14.213255744373004,3.1782804186503504,inf,0,0,0,0,3,1,3,0
7,-0.018320109722849073,14.213255744373004,3.634779069713529,inf,0,0,0,0,3,2,2,1
8,-0.01711019209163087,14.213255744373004,4.09039636297716,inf,0,0,0,0,2,2,1,1
9,-0.015669444992851174,14.213255744373004,4.547703737190739,inf,0,0,0,0,1,1,1,0
10,-0.014424667463136243,14.213255744373004,5.004973302735709,inf,0,0,0,0,1,1,1,0
11,-0.013608157631618451,14.213255744373004,5.461204512308674,inf,0,0,0,0,2,2,1,1
12,-0.01314513194915572,14.213255744373004,5.916213803749626,inf,0,0,0,0,1,1,1,0
13,-0.013271327474571964,14.213255744373004,6.370143626369267,inf,0,0,0,0,1,1,1,0
14,-0.013964102445483644,14.213255744373004,6.822888643176898,inf,0,0,0,0,1,1,1,0
15,-0.015366913533970638,14.213255744373004,7.27555645900967,inf,0,0,0,0,1,1,1,0
16,-0.017235442759072364,14.213255744373004,7.728137973448165,inf,0,0,0,0,0,0,0,0
17,-0.01941354068465634,14.213255744373004,8.18051686231225,inf,0,0,0,0,1,1,1,0
18,-0.021485647321171693,14.213255744373004,8.632706741790544,inf,0,0,0,0,0,0,0,0
19,-0.023142947413770883,14.213255744373004,9.085057715574488,inf,0,0,0,0,1,1,1,0
