time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,1.7112996643946988e-06,15.561103612131717,nan,inf,0,0,0,0,4,2,3,1
1,0.0247515880018049,15.561103612131717,nan,inf,0,0,0,0,4,2,3,1
2,0.041880835845470116,15.561103612131717,1.3580111966269182,inf,0,0,0,0,3,1,3,0
3,0.053855673635066104,15.561103612131717,1.810374358798678,inf,0,0,0,0,5,2,6,1
4,0.062490153407760124,15.561103612131717,2.2664221945534115,inf,0,0,0,0,4,2,3,1
5,0.06901757138482913,15.561103612131717,2.7231196848972754,inf,0,0,0,0,3,2,2,1
6,0.07458706689608627,15.561103612131717,3.179375404738339,inf,0,0,0,0,4,1,6,0
7,0.07897744188665881,15.561103612131717,3.6352704086070347,inf,0,0,0,0,3,2,2,1
8,0.08236771257763084,15.561103612131717,4.090726153348369,inf,0,0,0,0,1,1,1,0
9,0.08469431092095475,15.561103612131717,4.546591353195319,inf,0,0,0,0,2,1,2,0
10,0.08567851774180564,15.561103612131717,5.003061622529391,inf,0,0,0,0,0,0,0,0
11,0.08554854455892029,15.561103612131717,5.458859542745218,inf,0,0,0,0,1,1,1,0
12,0.08429672198195799,15.561103612131717,5.913894080345998,inf,0,0,0,0,0,0,0,0
13,0.08189988937287632,15.561103612131717,6.368150232504058,inf,0,0,0,0,0,0,0,0
14,0.07871318333175087,15.561103612131717,6.821795478184154,inf,0,0,0,0,0,0,0,0
15,0.07473123369349818,15.561103612131717,7.275207838924143,inf,0,0,0,0,0,0,0,0
16,0.07022205241127014,15.561103612131717,7.7283214206996345,inf,0,0,0,0,0,0,0,0
17,0.06548130907849972,15.561103612131717,8.181361501830693,inf,0,0,0,0,2,2,1,1
18,0.06085351285176924,15.561103612131717,8.634206343301843,inf,0,0,0,0,0,0,0,0
19,0.056569414823327765,15.561103612131717,9.08662354205626,inf,0,0,0,0,1,1,1,0
20,0.052560334002934306,15.561103612131717,9.538534977763955,inf,0,0,0,0,1,1,1,0
21,0.04907249518697607,15.561103612131717,9.989905280097993,inf,0,0,0,0,1,1,1,0
22,0.04609120356809301,15.561103612131717,10.440710987118415,inf,0,0,0,0,1,1,1,0
23,0.04338037712035822,15.561103612131717,10.890890764761226,inf,0,0,0,0,1,1,1,0
24,0.04109749567668276,15.561103612131717,11.34041319960115,inf,0,0,0,0,2,2,1,1
25,0.03913629923003448,15.561103612131717,11.789251082841652,inf,0,0,0,0,3,2,2,1
26,0.03727147210524946,15.561103612131717,12.237370061871221,inf,0,0,0,0,2,1,2,0
27,0.03556491133667789,15.561103612131717,12.684749225465698,inf,0,0,0,0,1,1,1,0
28,0.03387684453340856,15.561103612131717,13.131361329809431,inf,0,0,0,0,1,1,1,0
29,0.03239422146793381,15.561103612131717,13.577185541499594,inf,0,0,0,0,1,1,1,0
30,0.030650997180390077,15.561103612131717,14.022421986545556,inf,0,0,0,0,1,1,1,0
31,0.02888145726053843,15.561103612131717,14.46628482961332,inf,0,0,0,0,1,1,1,0
32,0.02701719770569684,15.561103612131717,14.909586221762623,inf,0,0,0,0,1,1,1,0
33,0.025046251480685552,15.561103612131717,15.313041145857268,inf,0,0,0,0,2,2,1,1
34,0.023131216798054507,15.561103612131717,15.36999656565631,inf,0,0,0,0,3,1,3,0
35,0.02114633580976804,15.561103612131717,15.370065684244024,inf,0,0,0,0,2,1,2,0
36,0.019374984636702255,15.561103612131717,15.370061311481363,inf,0,0,0,0,3,2,2,1
37,0.017618229084641154,15.561103612131717,15.370022059601363,inf,0,0,0,0,1,1,1,0
38,0.015984870460367666,15.561103612131717,15.369961732288852,inf,0,0,0,0,2,1,2,0
39,0.014539526280042715,15.561103612131717,15.36988099609625,inf,0,0,0,0,2,1,2,0
40,0.013158055343606308,15.561103612131717,15.369781720937848,inf,0,0,0,0,1,1,1,0
41,0.01187373197093283,15.561103612131717,15.369672091276254,inf,0,0,0,0,1,1,1,0
42,0.01064895933700324,15.561103612131717,15.369234228711091,inf,0,0,0,0,3,2,2,1
43,0.009427746202914254,15.561103612131717,15.368859878934026,inf,0,0,0,0,1,1,1,0
44,0.008417442245897628,15.561103612131717,15.368842314257817,inf,0,0,0,0,2,2,1,1
45,0.007419022158660772,15.561103612131717,15.365492072058611,inf,0,0,0,0,2,2,1,1
46,0.006400539826057928,15.561103612131717,15.36254794510237,inf,0,0,0,0,1,1,1,0
47,0.005466855529195819,15.561103612131717,15.360290501627748,inf,0,0,0,0,1,1,1,0
48,0.004684084660039686,15.561103612131717,15.360041615945992,inf,0,0,0,0,0,0,0,0
49,0.004247286668930322,15.561103612131717,15.362853270829017,inf,0,0,0,0,1,1,1,0
50,0.0038953981556563177,15.561103612131717,15.366351824834528,inf,0,0,0,0,2,1,2,0
51,0.00380988291216061,15.561103612131717,15.369690336124659,inf,0,0,0,0,1,1,1,0
52,0.00382214468998157,15.561103612131717,15.372685914916662,inf,0,0,0,0,1,1,1,0
53,0.0040583076371643705,15.561103612131717,15.37528764826498,inf,0,0,0,0,1,1,1,0
54,0.004344596793312688,15.561103612131717,15.377471560867765,inf,0,0,0,0,1,1,1,0
55,0.004715043865559123,15.561103612131717,15.37934175635563,inf,0,0,0,0,2,2,1,1
56,0.004955457542153081,15.561103612131717,15.380807592746146,inf,0,0,0,0,3,1,3,0
57,0.005078054344683152,15.561103612131717,15.380468232381466,inf,0,0,0,0,2,1,2,0
58,0.004957191750850503,15.561103612131717,15.379938815553931,inf,0,0,0,0,1,1,1,0
59,0.004403499126515831,15.561103612131717,15.379293247650322,inf,0,0,0,0,1,1,1,0
60,0.00367111875970659,15.561103612131717,15.378470667835714,inf,0,0,0,0,1,1,1,0
61,0.00275509886951914,15.561103612131717,15.377468425416119,inf,0,0,0,0,2,2,1,1
62,0.001747575814396812,15.561103612131717,15.376332455824585,inf,0,0,0,0,1,1,1,0
63,0.0005432227148075003,15.561103612131717,15.375128899611642,inf,0,0,0,0,2,1,2,0
64,-0.000591579424704423,15.561103612131717,15.373900996693342,inf,0,0,0,0,2,2,1,1
65,-0.0016374387325857518,15.561103612131717,15.372715331378096,inf,0,0,0,0,2,2,1,1
66,-0.0026420521623382424,15.561103612131717,15.371593182057753,inf,0,0,0,0,1,1,1,0
67,-0.003422873829453909,15.561103612131717,15.370340230034905,inf,0,0,0,0,2,2,1,1
68,-0.003973353329184457,15.561103612131717,15.36935248796674,inf,0,0,0,0,3,3,1,1
69,-0.004279596926789764,15.561103612131717,15.368573899732928,inf,0,0,0,0,3,2,2,1
70,-0.004235553960781712,15.561103612131717,15.368879526476457,inf,0,0,0,0,1,1,1,0
71,-0.0039009716019181525,15.561103612131717,15.370409979186368,inf,0,0,0,0,2,2,1,1
72,-0.0033168499431848915,15.561103612131717,15.371284053726379,inf,0,0,0,0,2,2,1,1
73,-0.0024911061748040097,15.561103612131717,15.371779872315177,inf,0,0,0,0,3,2,2,1
74,-0.0014342985152503165,15.561103612131717,15.372167482854797,inf,0,0,0,0,1,1,1,0
75,-0.00015665272300000488,15.561103612131717,15.372540802841797,inf,0,0,0,0,2,1,2,0
76,0.0012262560684419364,15.561103612131717,15.372926278880875,inf,0,0,0,0,1,1,1,0
77,0.002697211938931285,15.561103612131717,15.373331262590941,inf,0,0,0,0,3,2,2,1
78,0.004205178392142277,15.561103612131717,15.373744947219787,inf,0,0,0,0,3,2,2,1
79,0.005674511737411398,15.561103612131717,15.374076154369737,inf,0,0,0,0,2,2,1,1
80,0.0071316220751447236,15.561103612131717,15.374500847369092,inf,0,0,0,0,2,2,1,1
81,0.008484316245609599,15.561103612131717,15.374938187533152,inf,0,0,0,0,3,1,3,0
82,0.009785484300360288,15.561103612131717,15.375323635126108,inf,0,0,0,0,2,2,1,1
83,0.01096035109256452,15.561103612131717,15.375676744718344,inf,0,0,0,0,3,2,2,1
84,0.01187739111077761,15.561103612131717,15.37596533351377,inf,0,0,0,0,3,1,3,0
85,0.01264472899235057,15.561103612131717,15.376222293983549,inf,0,0,0,0,2,1,2,0
86,0.013191914106546626,15.561103612131717,15.376422262915357,inf,0,0,0,0,4,2,3,1
87,0.013570950586659802,15.561103612131717,15.376572362241467,inf,0,0,0,0,1,1,1,0
88,0.013813188167049704,15.561103612131717,15.376667111011388,inf,0,0,0,0,3,2,2,1
89,0.013930545325859207,15.561103612131717,15.376713697748848,inf,0,0,0,0,2,2,1,1
90,0.013911727769429158,15.561103612131717,15.376719438846935,inf,0,0,0,0,2,2,1,1
91,0.013716584794236049,15.561103612131717,15.3766918541585,inf,0,0,0,0,2,1,2,0
92,0.013473265106950148,15.561103612131717,15.376638397402665,inf,0,0,0,0,2,2,1,1
93,0.013158639860296969,15.561103612131717,15.376555582551225,inf,0,0,0,0,2,1,2,0
94,0.01276836633832872,15.561103612131717,15.376458510375542,inf,0,0,0,0,2,2,1,1
95,0.012227654453712433,15.561103612131717,15.376351206618834,inf,0,0,0,0,1,1,1,0
96,0.011584088330278922,15.561103612131717,15.376241068247948,inf,0,0,0,0,4,2,3,1
97,0.011004278739405522,15.561103612131717,15.376127165549859,inf,0,0,0,0,4,3,2,1
98,0.010399566844896513,15.561103612131717,15.376010882633361,inf,0,0,0,0,3,2,2,1
99,0.009783618054502029,15.561103612131717,15.375903989679509,inf,0,0,0,0,4,2,3,1
100,0.009168170005391656,15.561103612131717,15.375805058793482,inf,0,0,0,0,3,2,2,1
101,0.008581578841773256,15.561103612131717,15.375716092744995,inf,0,0,0,0,2,2,1,1
102,0.008019123207208358,15.561103612131717,15.3756380806361,inf,0,0,0,0,4,3,2,1
103,0.007497976333838999,15.561103612131717,15.375572434393007,inf,0,0,0,0,2,2,1,1
104,0.007066438611180549,15.561103612131717,15.37551883965874,inf,0,0,0,0,2,2,1,1
105,0.006604040932355518,15.561103612131717,15.375476518603593,inf,0,0,0,0,4,2,3,1
106,0.006246131935313386,15.561103612131717,15.37544786335442,inf,0,0,0,0,2,1,2,0
107,0.005907382405235133,15.561103612131717,15.375427247488389,inf,0,0,0,0,4,2,3,1
108,0.00557583977231924,15.561103612131717,15.375417811831742,inf,0,0,0,0,4,2,3,1
109,0.00532289196679742,15.561103612131717,15.375416892174483,inf,0,0,0,0,1,1,1,0
110,0.005092056179191687,15.561103612131717,15.37542163992326,inf,0,0,0,0,3,2,2,1
111,0.004868206073657673,15.561103612131717,15.375433259476404,inf,0,0,0,0,4,2,3,1
112,0.004750713317710181,15.561103612131717,15.375449635161033,inf,0,0,0,0,2,2,1,1
113,0.004552410236667556,15.561103612131717,15.375467015495104,inf,0,0,0,0,3,2,2,1
114,0.004361348530113995,15.561103612131717,15.375490616065994,inf,0,0,0,0,3,2,2,1
115,0.004190333365547402,15.561103612131717,15.375513325771047,inf,0,0,0,0,2,2,1,1
116,0.004002130988884037,15.561103612131717,15.375535971805366,inf,0,0,0,0,3,2,2,1
117,0.003908635409912337,15.561103612131717,15.375558871192117,inf,0,0,0,0,4,3,2,1
118,0.003782884280993915,15.561103612131717,15.375577882614465,inf,0,0,0,0,3,3,1,1
119,0.00365979255306982,15.561103612131717,15.375597938921592,inf,0,0,0,0,3,2,2,1
120,0.003473507228927287,15.561103612131717,15.375614980414174,inf,0,0,0,0,3,2,2,1
121,0.003255457804219243,15.561103612131717,15.375631175208948,inf,0,0,0,0,3,2,2,1
122,0.002997938770384145,15.561103612131717,15.37564416627507,inf,0,0,0,0,3,2,2,1
123,0.002813608944887291,15.561103612131717,15.375654832920528,inf,0,0,0,0,4,2,3,1
124,0.0026805066145877314,15.561103612131717,15.375660740685259,inf,0,0,0,0,4,2,3,1
125,0.0025372599982697703,15.561103612131717,15.375664723383633,inf,0,0,0,0,3,2,2,1
126,0.002383289501576854,15.561103612131717,15.375667626688022,inf,0,0,0,0,4,2,2,2
127,0.0022026877337574784,15.561103612131717,15.375668532917901,inf,0,0,0,0,4,3,2,1
128,0.0020312164042138032,15.561103612131717,15.375668058705743,inf,0,0,0,0,3,3,1,1
129,0.0019132328348564472,15.561103612131717,15.375665502354094,inf,0,0,0,0,3,2,2,1
130,0.0017774904779963492,15.561103612131717,15.375660954831067,inf,0,0,0,0,4,2,3,1
131,0.0016588886645142727,15.561103612131717,15.375656764844445,inf,0,0,0,0,4,2,3,1
132,0.0015207300460351443,15.561103612131717,15.375651277242593,inf,0,0,0,0,3,2,2,1
133,0.001344296458485653,15.561103612131717,15.375646068181071,inf,0,0,0,0,4,3,2,1
134,0.0012151314812839673,15.561103612131717,15.375641073114242,inf,0,0,0,0,3,3,1,1
135,0.0011203430350621556,15.561103612131717,15.375634662248016,inf,0,0,0,0,3,2,2,1
136,0.0010011563539218294,15.561103612131717,15.37562861853278,inf,0,0,0,0,3,2,2,1
137,0.0008884701183550197,15.561103612131717,15.375623855955396,inf,0,0,0,0,4,2,3,1
138,0.0008249678090315762,15.561103612131717,15.37561901467044,inf,0,0,0,0,3,2,2,1
