time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,9.42835051032903e-06,13.622280049763086,nan,inf,0,0,0,0,3,3,1,1
1,0.031233206998678032,13.622280049763086,nan,inf,0,0,0,0,2,2,1,1
2,0.0524862910339627,13.622280049763086,1.3522319092770294,inf,0,0,0,0,3,3,1,1
3,0.06691893524845523,13.622280049763086,1.8035590623060465,inf,0,0,0,0,2,2,1,1
4,0.07670946153058368,13.622280049763086,2.259556896380432,inf,0,0,0,0,3,3,1,1
5,0.0832975506129647,13.622280049763086,2.7164454618172424,inf,0,0,0,0,3,3,1,1
6,0.08785389675318914,13.622280049763086,3.1738144258771244,inf,0,0,0,0,3,2,2,1
7,0.09097369831194552,13.622280049763086,3.631427545567847,inf,0,0,0,0,1,1,1,0
8,0.09366784335841198,13.622280049763086,4.088878193599419,inf,0,0,0,0,1,1,1,0
9,0.09567816925330268,13.622280049763086,4.546077033942396,inf,0,0,0,0,1,1,1,0
10,0.09774957303737788,13.622280049763086,5.002987382527079,inf,0,0,0,0,2,2,1,1
11,0.09941933371429368,13.622280049763086,5.459832695356728,inf,0,0,0,0,2,2,1,1
12,0.10075294779278408,13.622280049763086,5.915554028383549,inf,0,0,0,0,1,1,1,0
13,0.10187674255047313,13.622280049763086,6.370188926612677,inf,0,0,0,0,1,1,1,0
14,0.10220327937077284,13.622280049763086,6.8246528512666735,inf,0,0,0,0,1,1,1,0
15,0.10133533987253113,13.622280049763086,7.278416088564791,inf,0,0,0,0,1,1,1,0
16,0.09958385142281688,13.622280049763086,7.7301291141560755,inf,0,0,0,0,1,1,1,0
17,0.09621538556191292,13.622280049763086,8.181713591593255,inf,0,0,0,0,0,0,0,0
18,0.09202576895707165,13.622280049763086,8.632936053887923,inf,0,0,0,0,1,1,1,0
19,0.08707621509135785,13.622280049763086,9.08410304850424,inf,0,0,0,0,0,0,0,0
20,0.0814738584995001,13.622280049763086,9.535171270069457,inf,0,0,0,0,0,0,0,0
21,0.07526420998024114,13.622280049763086,9.986068801741997,inf,0,0,0,0,1,1,1,0
22,0.06889166672506414,13.622280049763086,10.43672527853103,inf,0,0,0,0,2,2,1,1
23,0.06263653645357604,13.622280049763086,10.886986275757282,inf,0,0,0,0,0,0,0,0
24,0.056828040321221365,13.622280049763086,11.336976365109743,inf,0,0,0,0,1,1,1,0
25,0.05155331697946122,13.622280049763086,11.786385856147053,inf,0,0,0,0,0,0,0,0
26,0.046853311547585784,13.622280049763086,12.2351150691483,inf,0,0,0,0,1,1,1,0
27,0.04273903635544428,13.622280049763086,12.683099415022545,inf,0,0,0,0,1,1,1,0
28,0.03909362812859206,13.622280049763086,13.130285528677422,inf,0,0,0,0,0,0,0,0
29,0.035976200607685555,13.622280049763086,13.477534810101611,inf,0,0,0,0,1,1,1,0
30,0.03333673111337555,13.622280049763086,13.487723178506704,inf,0,0,0,0,1,1,1,0
31,0.0310023376945081,13.622280049763086,13.488318268057327,inf,0,0,0,0,0,0,0,0
32,0.029005195121760592,13.622280049763086,13.48815501916394,inf,0,0,0,0,0,0,0,0
33,0.02724464532502815,13.622280049763086,13.48821193558858,inf,0,0,0,0,0,0,0,0
34,0.02578733031282899,13.622280049763086,13.488193923828465,inf,0,0,0,0,1,1,1,0
35,0.024592540932369046,13.622280049763086,13.488236739492052,inf,0,0,0,0,1,1,1,0
36,0.023712496239643117,13.622280049763086,13.488215756705454,inf,0,0,0,0,1,1,1,0
37,0.022940728414158,13.622280049763086,13.488163528794901,inf,0,0,0,0,1,1,1,0
38,0.022297028822394524,13.622280049763086,13.488074150493429,inf,0,0,0,0,0,0,0,0
39,0.021747474114691478,13.622280049763086,13.487954828992935,inf,0,0,0,0,1,1,1,0
40,0.02134398331773653,13.622280049763086,13.487814366577979,inf,0,0,0,0,0,0,0,0
41,0.020958665749340438,13.622280049763086,13.487657037838554,inf,0,0,0,0,0,0,0,0
42,0.020442554135100897,13.622280049763086,13.487260582218608,inf,0,0,0,0,2,2,1,1
43,0.01981391590623994,13.622280049763086,13.486907459164314,inf,0,0,0,0,0,0,0,0
44,0.019131498776002384,13.622280049763086,13.486615886500747,inf,0,0,0,0,1,1,1,0
45,0.01837631007759425,13.622280049763086,13.48396192888522,inf,0,0,0,0,1,1,1,0
