time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,-1.1887808610580468e-05,14.709648044118527,nan,inf,0,0,0,0,3,1,3,0
1,0.05452910438027977,14.709648044118527,nan,inf,0,0,0,0,3,1,3,0
2,0.09202408691603328,14.709648044118527,1.3652422557551223,inf,0,0,0,0,4,2,3,1
3,0.11793634787658575,14.709648044118527,1.8075810963711505,inf,0,0,0,0,4,1,6,0
4,0.13611447776361912,14.709648044118527,2.2614119700167237,inf,0,0,0,0,4,2,3,1
5,0.14889388022885972,14.709648044118527,2.71693067697627,inf,0,0,0,0,3,1,3,0
6,0.15811461826104117,14.709648044118527,3.172418681918708,inf,0,0,0,0,3,1,3,0
7,0.1650020312687721,14.709648044118527,3.6295850997497174,inf,0,0,0,0,3,2,2,1
8,0.1702720910951374,14.709648044118527,4.087593873863659,inf,0,0,0,0,2,2,1,1
9,0.17452160543386935,14.709648044118527,4.54511812306789,inf,0,0,0,0,1,1,1,0
10,0.17717333325434934,14.709648044118527,5.001914681278767,inf,0,0,0,0,3,2,2,1
11,0.17840263667724554,14.709648044118527,5.458182731763847,inf,0,0,0,0,1,1,1,0
12,0.17779145274838298,14.709648044118527,5.914241466812569,inf,0,0,0,0,1,1,1,0
13,0.175934756018979,14.709648044118527,6.369729248990828,inf,0,0,0,0,0,0,0,0
14,0.17224002053198229,14.709648044118527,6.823573184953176,inf,0,0,0,0,1,1,1,0
15,0.16684944873259586,14.709648044118527,7.2762671479972765,inf,0,0,0,0,1,1,1,0
16,0.16036116865974132,14.709648044118527,7.728691995319118,inf,0,0,0,0,1,1,1,0
17,0.1532698118033507,14.709648044118527,8.181069752508519,inf,0,0,0,0,1,1,1,0
18,0.14523771329262974,14.709648044118527,8.633151139570508,inf,0,0,0,0,1,1,1,0
19,0.13677375751600857,14.709648044118527,9.084872345107904,inf,0,0,0,0,1,1,1,0
20,0.12833847362908785,14.709648044118527,9.536482318474034,inf,0,0,0,0,1,1,1,0
21,0.1201869212930264,14.709648044118527,9.987939798406996,inf,0,0,0,0,1,1,1,0
22,0.11239593767715178,14.709648044118527,10.438859866988757,inf,0,0,0,0,1,1,1,0
23,0.10504041572548736,14.709648044118527,10.8891795391919,inf,0,0,0,0,1,1,1,0
24,0.09816401170774133,14.709648044118527,11.338887791268327,inf,0,0,0,0,1,1,1,0
25,0.09173333421130134,14.709648044118527,11.787921990935638,inf,0,0,0,0,1,1,1,0
26,0.08577654622411233,14.709648044118527,12.23625010928032,inf,0,0,0,0,1,1,1,0
27,0.08016263387297423,14.709648044118527,12.683830549456422,inf,0,0,0,0,1,1,1,0
