time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,3.624227119556695e-05,13.777213073447523,nan,inf,0,0,0,0,2,2,1,1
1,0.048041967536620656,13.777213073447523,nan,inf,0,0,0,0,0,0,0,0
2,0.08091583586421192,13.777213073447523,1.3586346196937784,inf,0,0,0,0,1,1,1,0
3,0.10321569867121423,13.777213073447523,1.803416658052112,inf,0,0,0,0,0,0,0,0
4,0.11807081580853895,13.777213073447523,2.258631590893123,inf,0,0,0,0,2,2,1,1
5,0.12786584948852672,13.777213073447523,2.715305272329762,inf,0,0,0,0,1,1,1,0
6,0.13445387052860053,13.777213073447523,3.172551619455016,inf,0,0,0,0,1,1,1,0
7,0.13868750335072358,13.777213073447523,3.6300762441045227,inf,0,0,0,0,0,0,0,0
8,0.14151486404152508,13.777213073447523,4.087465073723097,inf,0,0,0,0,0,0,0,0
9,0.1437434720521883,13.777213073447523,4.544720756214176,inf,0,0,0,0,0,0,0,0
10,0.14572851691975736,13.777213073447523,5.001653797858884,inf,0,0,0,0,1,1,1,0
11,0.14761702925202108,13.777213073447523,5.458364641214925,inf,0,0,0,0,0,0,0,0
12,0.14929999295306576,13.777213073447523,5.914190642695536,inf,0,0,0,0,0,0,0,0
13,0.15073000832003391,13.777213073447523,6.369268503806536,inf,0,0,0,0,0,0,0,0
14,0.15102041284337503,13.777213073447523,6.823881119503267,inf,0,0,0,0,0,0,0,0
15,0.15038204263933447,13.777213073447523,7.278278077806215,inf,0,0,0,0,0,0,0,0
16,0.148596313880097,13.777213073447523,7.732044613346645,inf,0,0,0,0,0,0,0,0
17,0.145713096065261,13.777213073447523,8.183595544962863,inf,0,0,0,0,0,0,0,0
18,0.14112196664597432,13.777213073447523,8.634802386292595,inf,0,0,0,0,0,0,0,0
19,0.13553068571412213,13.777213073447523,9.085543808716926,inf,0,0,0,0,0,0,0,0
20,0.12842697097977196,13.777213073447523,9.535839582184911,inf,0,0,0,0,0,0,0,0
21,0.12067282555126073,13.777213073447523,9.98594217372933,inf,0,0,0,0,0,0,0,0
22,0.112321825025748,13.777213073447523,10.43613110566855,inf,0,0,0,0,0,0,0,0
23,0.10393827143762664,13.777213073447523,10.886107476180683,inf,0,0,0,0,0,0,0,0
24,0.09573759719050985,13.777213073447523,11.335708980354145,inf,0,0,0,0,0,0,0,0
25,0.0879287895451133,13.777213073447523,11.785035201769473,inf,0,0,0,0,0,0,0,0
26,0.0807517417182568,13.777213073447523,12.233784543039846,inf,0,0,0,0,0,0,0,0
27,0.07421082970904302,13.777213073447523,12.681842054131815,inf,0,0,0,0,0,0,0,0
28,0.06819722702585992,13.777213073447523,13.129135244447182,inf,0,0,0,0,0,0,0,0
29,0.06280853412900511,13.777213073447523,13.508408291046425,inf,0,0,0,0,0,0,0,0
30,0.05813167596107642,13.777213073447523,13.637723536283582,inf,0,0,0,0,1,1,1,0
31,0.05399206168329551,13.777213073447523,13.638321866560375,inf,0,0,0,0,0,0,0,0
32,0.050153274838811414,13.777213073447523,13.639070111851952,inf,0,0,0,0,0,0,0,0
33,0.046711173898146205,13.777213073447523,13.63866219274704,inf,0,0,0,0,0,0,0,0
34,0.04371882084516437,13.777213073447523,13.63881444487189,inf,0,0,0,0,0,0,0,0
35,0.041101859779453395,13.777213073447523,13.638861950936326,inf,0,0,0,0,1,1,1,0
36,0.03879354569557522,13.777213073447523,13.638962790223118,inf,0,0,0,0,1,1,1,0
37,0.03680249492912119,13.777213073447523,13.63899372639898,inf,0,0,0,0,0,0,0,0
38,0.03513992057133871,13.777213073447523,13.638965595785358,inf,0,0,0,0,0,0,0,0
39,0.03365802105630615,13.777213073447523,13.638915866730601,inf,0,0,0,0,0,0,0,0
40,0.03224705007171652,13.777213073447523,13.63882894392642,inf,0,0,0,0,0,0,0,0
41,0.031029142416642487,13.777213073447523,13.638717840565164,inf,0,0,0,0,1,1,1,0
42,0.02994631903401556,13.777213073447523,13.63858467001614,inf,0,0,0,0,0,0,0,0
43,0.02899637052916498,13.777213073447523,13.638437688998545,inf,0,0,0,0,0,0,0,0
44,0.027845764181771954,13.777213073447523,13.638028212099423,inf,0,0,0,0,0,0,0,0
45,0.02670405897815853,13.777213073447523,13.637670044130836,inf,0,0,0,0,0,0,0,0
46,0.025402473298374348,13.777213073447523,13.634914165640033,inf,0,0,0,0,0,0,0,0
47,0.024178392260728966,13.777213073447523,13.632499064282376,inf,0,0,0,0,0,0,0,0
48,0.022902901472723766,13.777213073447523,13.630628267181644,inf,0,0,0,0,0,0,0,0
49,0.021832812063818867,13.777213073447523,13.63023826809983,inf,0,0,0,0,0,0,0,0
50,0.02089604357264918,13.777213073447523,13.632325129535552,inf,0,0,0,0,0,0,0,0
51,0.020203390460694814,13.777213073447523,13.635160309964267,inf,0,0,0,0,0,0,0,0
52,0.019711374442066783,13.777213073447523,13.637866416251201,inf,0,0,0,0,1,1,1,0
53,0.01945517957700675,13.777213073447523,13.640296667010357,inf,0,0,0,0,0,0,0,0
54,0.019139961570276094,13.777213073447523,13.648431369425783,inf,0,0,0,0,0,0,0,0
55,0.018794166449939288,13.777213073447523,13.658220678147366,inf,0,0,0,0,1,1,1,0
56,0.018350982301847882,13.777213073447523,13.660608300425634,inf,0,0,0,0,1,1,1,0
57,0.017725179655275907,13.777213073447523,13.65971500669703,inf,0,0,0,0,0,0,0,0
58,0.016925575427624205,13.777213073447523,13.659137176159707,inf,0,0,0,0,0,0,0,0
59,0.01589928297985953,13.777213073447523,13.652158857133317,inf,0,0,0,0,0,0,0,0
60,0.014560371277400903,13.777213073447523,13.649269981413955,inf,0,0,0,0,0,0,0,0
61,0.01296000294354004,13.777213073447523,13.647833932417603,inf,0,0,0,0,0,0,0,0
62,0.011074678617487945,13.777213073447523,13.646555645037237,inf,0,0,0,0,0,0,0,0
63,0.009201251950558249,13.777213073447523,13.645492698630544,inf,0,0,0,0,0,0,0,0
64,0.007315918605402708,13.777213073447523,13.644318066444693,inf,0,0,0,0,0,0,0,0
65,0.005461963693064228,13.777213073447523,13.643221267458983,inf,0,0,0,0,0,0,0,0
66,0.003656932894924903,13.777213073447523,13.642283886914324,inf,0,0,0,0,0,0,0,0
67,0.0019495835344547749,13.777213073447523,13.641526959096126,inf,0,0,0,0,0,0,0,0
68,0.0004113132107110797,13.777213073447523,13.64092561295173,inf,0,0,0,0,0,0,0,0
69,-0.00082034413030101,13.777213073447523,13.64048592603725,inf,0,0,0,0,0,0,0,0
70,-0.0016940098763492501,13.777213073447523,13.640005028249048,inf,0,0,0,0,0,0,0,0
71,-0.0023168468279716023,13.777213073447523,13.639991846349492,inf,0,0,0,0,0,0,0,0
72,-0.0026273927242729854,13.777213073447523,13.640378007460734,inf,0,0,0,0,0,0,0,0
73,-0.002602965075527232,13.777213073447523,13.640853159952766,inf,0,0,0,0,0,0,0,0
74,-0.0022712345152097733,13.777213073447523,13.641257402162248,inf,0,0,0,0,0,0,0,0
75,-0.001796822160202962,13.777213073447523,13.641610630428564,inf,0,0,0,0,0,0,0,0
76,-0.0010460601516036677,13.777213073447523,13.641959709440552,inf,0,0,0,0,0,0,0,0
77,-7.325288232064124e-05,13.777213073447523,13.642312143998009,inf,0,0,0,0,1,1,1,0
78,0.001088535398924675,13.777213073447523,13.642666785554988,inf,0,0,0,0,0,0,0,0
79,0.0023939214750126384,13.777213073447523,13.643017316349667,inf,0,0,0,0,0,0,0,0
80,0.0037135362338676483,13.777213073447523,13.643357818228358,inf,0,0,0,0,0,0,0,0
81,0.005073666108912795,13.777213073447523,13.643584898844463,inf,0,0,0,0,1,1,1,0
82,0.006339331603334677,13.777213073447523,13.643889552995157,inf,0,0,0,0,0,0,0,0
83,0.007583854212670957,13.777213073447523,13.644205138823022,inf,0,0,0,0,0,0,0,0
84,0.00868105440829296,13.777213073447523,13.644482540315765,inf,0,0,0,0,0,0,0,0
85,0.009598670088151906,13.777213073447523,13.644728631932155,inf,0,0,0,0,0,0,0,0
86,0.010495572646593608,13.777213073447523,13.644933778165223,inf,0,0,0,0,0,0,0,0
87,0.011139254496841493,13.777213073447523,13.645082331130357,inf,0,0,0,0,0,0,0,0
88,0.011602025151372295,13.777213073447523,13.645204348855705,inf,0,0,0,0,0,0,0,0
89,0.01193186610717028,13.777213073447523,13.645280131252498,inf,0,0,0,0,0,0,0,0
90,0.012165959480319295,13.777213073447523,13.645315088745996,inf,0,0,0,0,0,0,0,0
91,0.012180976954663374,13.777213073447523,13.645314653087159,inf,0,0,0,0,1,1,1,0
92,0.012122372308070933,13.777213073447523,13.645292862046357,inf,0,0,0,0,1,1,1,0
