time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,5.161446706401774e-06,15.902428841266095,nan,inf,0,0,0,0,2,2,1,1
1,0.014257525016590764,15.902428841266095,nan,inf,0,0,0,0,2,2,1,1
2,0.024159667360817476,15.902428841266095,1.3542213962282081,inf,0,0,0,0,0,0,0,0
3,0.03135832551119272,15.902428841266095,1.810551025037072,inf,0,0,0,0,1,1,1,0
4,0.036827733149941345,15.902428841266095,2.267495326516567,inf,0,0,0,0,1,1,1,0
5,0.04129623513875765,15.902428841266095,2.7241541303114043,inf,0,0,0,0,1,1,1,0
6,0.045229125090903696,15.902428841266095,3.180211943273677,inf,0,0,0,0,1,1,1,0
7,0.04878606309241203,15.902428841266095,3.6359774494295722,inf,0,0,0,0,1,1,1,0
8,0.05178876319351643,15.902428841266095,4.09100533596934,inf,0,0,0,0,0,0,0,0
9,0.054146586354828705,15.902428841266095,4.546911674364343,inf,0,0,0,0,1,1,1,0
10,0.05526419465103334,15.902428841266095,5.00322748451509,inf,0,0,0,0,0,0,0,0
11,0.05522496488607708,15.902428841266095,5.459123712880664,inf,0,0,0,0,1,1,1,0
12,0.05422574260710298,15.902428841266095,5.914136610954927,inf,0,0,0,0,0,0,0,0
13,0.052303182200774234,15.902428841266095,6.368363059110798,inf,0,0,0,0,0,0,0,0
14,0.049525802095269036,15.902428841266095,6.821996651872993,inf,0,0,0,0,0,0,0,0
15,0.04616588628873869,15.902428841266095,7.275384259402505,inf,0,0,0,0,0,0,0,0
16,0.04238012541343286,15.902428841266095,7.7284990326926595,inf,0,0,0,0,0,0,0,0
17,0.03851024038273318,15.902428841266095,8.18163743947965,inf,0,0,0,0,0,0,0,0
18,0.03491717634326026,15.902428841266095,8.634464275503754,inf,0,0,0,0,0,0,0,0
19,0.031838805569271676,15.902428841266095,9.086856848004135,inf,0,0,0,0,1,1,1,0
20,0.02921463641189596,15.902428841266095,9.538753198819151,inf,0,0,0,0,0,0,0,0
21,0.02703823476105436,15.902428841266095,9.99011157623886,inf,0,0,0,0,0,0,0,0
22,0.02548003533658737,15.902428841266095,10.44089159922698,inf,0,0,0,0,1,1,1,0
23,0.02431662408795298,15.902428841266095,10.89105436577233,inf,0,0,0,0,0,0,0,0
24,0.023526119655035743,15.902428841266095,11.34055967779048,inf,0,0,0,0,0,0,0,0
25,0.023135672499500985,15.902428841266095,11.78937902400278,inf,0,0,0,0,0,0,0,0
26,0.022985560898376826,15.902428841266095,12.237479349615818,inf,0,0,0,0,0,0,0,0
27,0.022871386701178477,15.902428841266095,12.684838323434509,inf,0,0,0,0,0,0,0,0
28,0.022853481094883544,15.902428841266095,13.131438975808411,inf,0,0,0,0,0,0,0,0
29,0.023008829280605977,15.902428841266095,13.577249203674075,inf,0,0,0,0,0,0,0,0
30,0.022895056271857377,15.902428841266095,14.022716177292805,inf,0,0,0,0,0,0,0,0
31,0.022653269116236045,15.902428841266095,14.466276943268582,inf,0,0,0,0,0,0,0,0
32,0.022348371510114862,15.902428841266095,14.909570935874244,inf,0,0,0,0,0,0,0,0
33,0.021890594306664273,15.902428841266095,15.352046357629298,inf,0,0,0,0,0,0,0,0
34,0.021271446249438154,15.902428841266095,15.699650464477614,inf,0,0,0,0,0,0,0,0
35,0.020678165607527697,15.902428841266095,15.699940990486716,inf,0,0,0,0,0,0,0,0
36,0.020045017304529712,15.902428841266095,15.699947894708702,inf,0,0,0,0,0,0,0,0
37,0.01919176784508024,15.902428841266095,15.699924861128547,inf,0,0,0,0,0,0,0,0
38,0.018292128660008324,15.902428841266095,15.699645307617615,inf,0,0,0,0,1,1,1,0
39,0.017396614366348647,15.902428841266095,15.699607689210069,inf,0,0,0,0,0,0,0,0
40,0.01647913293751868,15.902428841266095,15.69955377222507,inf,0,0,0,0,0,0,0,0
41,0.015644724708189808,15.902428841266095,15.699485639926,inf,0,0,0,0,0,0,0,0
42,0.014901706513362162,15.902428841266095,15.699400987049689,inf,0,0,0,0,0,0,0,0
43,0.014213402662925445,15.902428841266095,15.699306350770028,inf,0,0,0,0,0,0,0,0
44,0.013746978300983497,15.902428841266095,15.69920837012992,inf,0,0,0,0,0,0,0,0
45,0.013370124797228093,15.902428841266095,15.695585210752457,inf,0,0,0,0,0,0,0,0
46,0.0128618114686474,15.902428841266095,15.692390332406637,inf,0,0,0,0,0,0,0,0
47,0.012283291900199972,15.902428841266095,15.689930704476346,inf,0,0,0,0,0,0,0,0
48,0.01203018886252819,15.902428841266095,15.689334765661771,inf,0,0,0,0,1,1,1,0
49,0.01206906961340636,15.902428841266095,15.691579312910939,inf,0,0,0,0,0,0,0,0
50,0.012289701592200813,15.902428841266095,15.69521412762485,inf,0,0,0,0,1,1,1,0
51,0.012487785360173354,15.902428841266095,15.698764558550456,inf,0,0,0,0,0,0,0,0
52,0.012891243293798278,15.902428841266095,15.701996221144341,inf,0,0,0,0,0,0,0,0
53,0.013243566761689633,15.902428841266095,15.704810575090482,inf,0,0,0,0,0,0,0,0
54,0.013476180468036943,15.902428841266095,15.707206067401808,inf,0,0,0,0,0,0,0,0
55,0.013642016290788529,15.902428841266095,15.709276848638897,inf,0,0,0,0,0,0,0,0
56,0.013611531046708182,15.902428841266095,15.710913055110485,inf,0,0,0,0,0,0,0,0
57,0.013266063278528917,15.902428841266095,15.71152601407991,inf,0,0,0,0,0,0,0,0
58,0.012579297206001424,15.902428841266095,15.710865483269654,inf,0,0,0,0,1,1,1,0
59,0.011461641613935054,15.902428841266095,15.71011673453317,inf,0,0,0,0,0,0,0,0
60,0.01011014496663544,15.902428841266095,15.70923147925749,inf,0,0,0,0,0,0,0,0
61,0.008488497144693068,15.902428841266095,15.70813731683137,inf,0,0,0,0,0,0,0,0
62,0.006713341879209902,15.902428841266095,15.706892278223979,inf,0,0,0,0,0,0,0,0
63,0.004986988295707671,15.902428841266095,15.705571176705043,inf,0,0,0,0,0,0,0,0
64,0.003157785655657565,15.902428841266095,15.704239983911142,inf,0,0,0,0,0,0,0,0
65,0.0015170777913116286,15.902428841266095,15.702927327104682,inf,0,0,0,0,0,0,0,0
66,3.691571256459142e-05,15.902428841266095,15.701707181424682,inf,0,0,0,0,0,0,0,0
67,-0.001215981836583388,15.902428841266095,15.700332078014075,inf,0,0,0,0,0,0,0,0
68,-0.0020743103745918274,15.902428841266095,15.699242601788692,inf,0,0,0,0,0,0,0,0
69,-0.0026784172435981605,15.902428841266095,15.698388486101296,inf,0,0,0,0,0,0,0,0
70,-0.0030486116325819552,15.902428841266095,15.697720812716774,inf,0,0,0,0,1,1,1,0
71,-0.002956501250198272,15.902428841266095,15.697224098426007,inf,0,0,0,0,0,0,0,0
72,-0.002488937583605075,15.902428841266095,15.696863263397056,inf,0,0,0,0,0,0,0,0
73,-0.0016239261130061894,15.902428841266095,15.696610300296854,inf,0,0,0,0,0,0,0,0
74,-0.0005115456490151435,15.902428841266095,15.697184781958786,inf,0,0,0,0,0,0,0,0
75,0.0007353286497613999,15.902428841266095,15.700474788383392,inf,0,0,0,0,1,1,1,0
76,0.002269692826851309,15.902428841266095,15.702042049246502,inf,0,0,0,0,0,0,0,0
77,0.003819320003010837,15.902428841266095,15.702833961814163,inf,0,0,0,0,0,0,0,0
78,0.00541312534661105,15.902428841266095,15.703304310148587,inf,0,0,0,0,1,1,1,0
79,0.007170306845467909,15.902428841266095,15.703690657487405,inf,0,0,0,0,0,0,0,0
80,0.008862694510749081,15.902428841266095,15.704054831292664,inf,0,0,0,0,0,0,0,0
81,0.010431657584970788,15.902428841266095,15.70429855580404,inf,0,0,0,0,0,0,0,0
82,0.011860259457028594,15.902428841266095,15.704629955883671,inf,0,0,0,0,0,0,0,0
83,0.01320910013318028,15.902428841266095,15.704982502275655,inf,0,0,0,0,0,0,0,0
84,0.01426365387167193,15.902428841266095,15.705322965253186,inf,0,0,0,0,0,0,0,0
85,0.015081344656943586,15.902428841266095,15.705597965851087,inf,0,0,0,0,0,0,0,0
86,0.01572574702880772,15.902428841266095,15.705864890154128,inf,0,0,0,0,1,1,1,0
87,0.016194837327687374,15.902428841266095,15.706101720283232,inf,0,0,0,0,0,0,0,0
88,0.016491823030376142,15.902428841266095,15.706271359194849,inf,0,0,0,0,0,0,0,0
89,0.016591493159481094,15.902428841266095,15.706385915641402,inf,0,0,0,0,0,0,0,0
90,0.016592155855048953,15.902428841266095,15.706454944234727,inf,0,0,0,0,0,0,0,0
91,0.016355520690848058,15.902428841266095,15.706474867728119,inf,0,0,0,0,0,0,0,0
92,0.01596498428856554,15.902428841266095,15.706468941787465,inf,0,0,0,0,0,0,0,0
93,0.015577914542339907,15.902428841266095,15.706426687461283,inf,0,0,0,0,0,0,0,0
94,0.015041504075590066,15.902428841266095,15.706352023281383,inf,0,0,0,0,0,0,0,0
95,0.014495334234986678,15.902428841266095,15.706268288048973,inf,0,0,0,0,0,0,0,0
96,0.013777898015688,15.902428841266095,15.706165330846853,inf,0,0,0,0,0,0,0,0
97,0.013115667141871509,15.902428841266095,15.706061919195909,inf,0,0,0,0,0,0,0,0
98,0.012393065286496033,15.902428841266095,15.705946973058134,inf,0,0,0,0,0,0,0,0
99,0.011731015649829715,15.902428841266095,15.705838094673773,inf,0,0,0,0,0,0,0,0
100,0.011107512308153471,15.902428841266095,15.705730387972912,inf,0,0,0,0,0,0,0,0
101,0.010465606189436986,15.902428841266095,15.705631244406128,inf,0,0,0,0,0,0,0,0
102,0.009826987326199826,15.902428841266095,15.70554284724779,inf,0,0,0,0,1,1,1,0
103,0.009199030950370581,15.902428841266095,15.705464443178641,inf,0,0,0,0,0,0,0,0
104,0.008631735984031462,15.902428841266095,15.705397473669247,inf,0,0,0,0,1,1,1,0
105,0.008114198734718902,15.902428841266095,15.705341553652197,inf,0,0,0,0,0,0,0,0
106,0.007694693367010648,15.902428841266095,15.705297900688326,inf,0,0,0,0,1,1,1,0
107,0.007304261862827548,15.902428841266095,15.705264704797607,inf,0,0,0,0,0,0,0,0
108,0.006980023499373456,15.902428841266095,15.705243461768797,inf,0,0,0,0,0,0,0,0
