time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,4.3296656255575707e-05,15.265272883226109,nan,inf,0,0,0,0,2,2,1,1
1,0.005759713699028139,15.265272883226109,nan,inf,0,0,0,0,2,2,1,1
2,0.009808987332365154,15.265272883226109,1.3524537745550071,inf,0,0,0,0,1,1,1,0
3,0.012994287333134607,15.265272883226109,1.8104978618384961,inf,0,0,0,0,2,2,1,1
4,0.015892097952853776,15.265272883226109,2.268665369421308,inf,0,0,0,0,2,2,1,1
5,0.01871605573342852,15.265272883226109,2.7257632103377087,inf,0,0,0,0,3,3,1,1
6,0.0215630146095376,15.265272883226109,3.181705802709956,inf,0,0,0,0,3,1,4,0
7,0.024345869034529635,15.265272883226109,3.6371829336464527,inf,0,0,0,0,1,1,1,0
8,0.02681202622931063,15.265272883226109,4.091137117119906,inf,0,0,0,0,1,1,1,0
9,0.02854962513510193,15.265272883226109,4.547037466936958,inf,0,0,0,0,1,1,1,0
10,0.02921599103920841,15.265272883226109,5.003440923362659,inf,0,0,0,0,1,1,1,0
11,0.02882323782095396,15.265272883226109,5.45912664972286,inf,0,0,0,0,1,1,1,0
12,0.027468078856081164,15.265272883226109,5.913863331518232,inf,0,0,0,0,0,0,0,0
13,0.02544798169114172,15.265272883226109,6.368345744942617,inf,0,0,0,0,1,1,1,0
14,0.022944736811991065,15.265272883226109,6.822134369825994,inf,0,0,0,0,0,0,0,0
15,0.02022442313552142,15.265272883226109,7.275637676975707,inf,0,0,0,0,1,1,1,0
16,0.017339791502210395,15.265272883226109,7.729067581609477,inf,0,0,0,0,0,0,0,0
17,0.014732305503123228,15.265272883226109,8.182320443966596,inf,0,0,0,0,1,1,1,0
18,0.012455412965024344,15.265272883226109,8.635076569208605,inf,0,0,0,0,0,0,0,0
19,0.010683253859044492,15.265272883226109,9.087407184154467,inf,0,0,0,0,0,0,0,0
20,0.009560283498560411,15.265272883226109,9.539248613860968,inf,0,0,0,0,0,0,0,0
21,0.008814326896524586,15.265272883226109,9.990551513981266,inf,0,0,0,0,0,0,0,0
22,0.008734401567970604,15.265272883226109,10.44126614045116,inf,0,0,0,0,0,0,0,0
23,0.009024154288071538,15.265272883226109,10.891362640557977,inf,0,0,0,0,1,1,1,0
24,0.009713320524958435,15.265272883226109,11.340803926624123,inf,0,0,0,0,1,1,1,0
25,0.010720222499140265,15.265272883226109,11.789560125754566,inf,0,0,0,0,1,1,1,0
26,0.011912109742111432,15.265272883226109,12.237603758960493,inf,0,0,0,0,0,0,0,0
27,0.013248901922067853,15.265272883226109,12.684913577477223,inf,0,0,0,0,0,0,0,0
28,0.014625419319846351,15.265272883226109,13.131463472868079,inf,0,0,0,0,1,1,1,0
29,0.016013957055269604,15.265272883226109,13.577359680308987,inf,0,0,0,0,0,0,0,0
30,0.017005395071964188,15.265272883226109,14.022390291633647,inf,0,0,0,0,0,0,0,0
31,0.017839964253670626,15.265272883226109,14.466110194245246,inf,0,0,0,0,1,1,1,0
32,0.01869664004252483,15.265272883226109,14.909440428075639,inf,0,0,0,0,2,2,1,1
33,0.0193749650795539,15.265272883226109,15.083466971317948,inf,0,0,0,0,0,0,0,0
34,0.019871850653327482,15.265272883226109,15.083689749356417,inf,0,0,0,0,0,0,0,0
35,0.020149651329183997,15.265272883226109,15.08364336870297,inf,0,0,0,0,0,0,0,0
36,0.020153505148389383,15.265272883226109,15.083567935931235,inf,0,0,0,0,0,0,0,0
37,0.020131227608658972,15.265272883226109,15.083624773828578,inf,0,0,0,0,0,0,0,0
