time,ego_x,ego_y,ego_heading,ego_vel_lin,ego_vel_lin_x,ego_vel_lin_y,ego_vel_ang_x,ego_vel_ang_y,lead_x,lead_y,lead_heading,lead_vel_lin,lead_vel_lin_x,lead_vel_lin_y,lead_vel_ang_x,lead_vel_ang_y,distance_true,direction,ob_color_1,ob_color_2,ob_color_3,color_dist_from_black,dist_obst_follower,dist_obst_lead,ob_pos_x,ob_pos_y,gamma
10,-66.21934610969943,-105.2133728330076,-0.07435088892377387,0.16892698889425228,0.16784151096335317,-0.01911948677181043,0.059306515796382034,-0.17924639466212205,-55.51069635099063,-104.3510534987007,0.06165467141984957,0.14856202483875627,0.14206981653904305,0.043437799814837426,-0.0868957622540089,-0.12873392752916135,10.743313003399537,R,0.0,0.5,0.0,0.5,142.66438616619706,132.40367607803233,66.79797979797979,-53.642857142857146,4.256686996600463
20,-66.21559887445301,-105.21387752174967,-0.07418002288408479,0.3561800016672342,0.35477006303564285,-0.03166063741236058,0.03384996538475509,-0.2034740724119771,-55.50731685185669,-104.35048984401168,0.06167159316973715,0.32752975498855647,0.3213295475597535,0.06342761439552914,-0.049026431885864634,-0.15975177933448023,10.743032260843734,R,0.0,0.5,0.0,0.5,142.66107476872455,132.40033837856947,66.79797979797979,-53.642857142857146,4.256967739156266
30,-66.20948396670303,-105.2145644722389,-0.0739210512475663,0.5898872336165797,0.5887257681065692,-0.03699889662072932,0.01947918583129336,-0.23179773998219155,-55.50164955154723,-104.34978750992555,0.061679998749436776,0.5511177330114385,0.5461283427233793,0.07399046502004492,-0.027345089117869325,-0.19471444123938372,10.74269784816379,R,0.0,0.5,0.0,0.5,142.6556217398418,132.39483421297984,66.79797979797979,-53.642857142857146,4.25730215183621
40,-66.2012107491042,-105.21540912383735,-0.07355365382660248,0.8038127687226857,0.8029354834107176,-0.03754432902086325,0.008040101911877262,-0.24901824874389744,-55.49324963732059,-104.34895886354329,0.06164256641545265,0.8189996139128428,0.8151763971193862,0.07904308425689405,-0.011412014631875515,-0.2320842805162001,10.742958960409087,R,0.0,0.5,0.0,0.5,142.64821346238608,132.3867574514379,66.79797979797979,-53.642857142857146,4.257041039590913
50,-66.1911913247198,-105.21632467286544,-0.07314947686399849,0.9775067253137003,0.9767283362323503,-0.039001990132541534,-0.00020960062153698236,-0.25206360698749575,-55.48260324368253,-104.34809394363275,0.061628860756692536,1.0401481088142956,1.0367082162236525,0.08452314880746223,0.00018758645638047855,-0.2518111323575446,10.743727625387628,R,0.0,0.5,0.0,0.5,142.63920284750435,132.3765916921553,66.79797979797979,-53.642857142857146,4.256272374612372
60,-66.17977858441344,-105.21727348347163,-0.07275116257889302,1.1170073027175376,1.1162051631134364,-0.042324321178435736,-0.007465642149653479,-0.24332285328513586,-55.47017678133074,-104.34721882725819,0.06165605294631988,1.2163800996012384,1.2130608054099028,0.0897999392215653,0.009979588430740712,-0.2561015863175988,10.744885568743433,R,0.0,0.5,0.0,0.5,142.62890536381886,132.3647778191969,66.79797979797979,-53.642857142857146,4.255114431256567
70,-66.16725165504039,-105.21824012352677,-0.07237720012013782,1.2296848791102248,1.2288020741752348,-0.04658717006826018,-0.01398541081630722,-0.2254200086422295,-55.456355397587075,-104.34633610785644,0.061715255617710386,1.3556792574157293,1.3524296953590094,0.09380921115967254,0.018454577110367576,-0.24779140817909387,10.746325662777462,R,0.0,0.5,0.0,0.5,142.6175757224823,132.351672650043,66.79797979797979,-53.642857142857146,4.253674337222538
80,-66.15381841579199,-105.21921888219742,-0.07203082946416695,1.3225448480665365,1.3215681587462056,-0.050818076857568756,-0.019517013094470733,-0.20091218638767636,-55.44144172947453,-104.3454418953492,0.061796250525192574,1.466100121341045,1.462886155929026,0.09702402067232718,0.025712072411283905,-0.2297466813201053,10.74795331643673,R,0.0,0.5,0.0,0.5,142.60540571290687,132.3375542918574,66.79797979797979,-53.642857142857146,4.25204668356327
90,-66.139620312959,-105.22021033587677,-0.07170694564634358,1.4020375806347496,1.4009749185976645,-0.0545770553658682,-0.023950171668643522,-0.1721525082404834,-55.425659381137,-104.34453292712463,0.061894893978133754,1.5552799900329963,1.5520506180442668,0.10017348164782519,0.03172299497289627,-0.20470283020918645,10.749686961619249,R,0.0,0.5,0.0,0.5,142.59252745376722,132.32262807819345,66.79797979797979,-53.642857142857146,4.250313038380751
100,-66.12473866417889,-105.22121685846464,-0.07140073750586015,1.4739164397461815,1.472771301797113,-0.058089275747737215,-0.02717372757119597,-0.1412297258560902,-55.40915865852906,-104.34360682423402,0.06200693769410675,1.6302544152452536,1.6269853765525413,0.10318935463907832,0.0361490582628701,-0.17520745920354708,10.751458237358538,R,0.0,0.5,0.0,0.5,142.57901765099555,132.30703196724642,66.79797979797979,-53.642857142857146,4.248541762641462
110,-66.1092035762295,-105.22224316780382,-0.07110233485256373,1.543078313722539,1.5418741570330812,-0.060948881485388476,-0.029005934566251404,-0.10991621715501879,-55.392025788453715,-104.34266015511174,0.06212684713471244,1.697150205614592,1.6938359225600834,0.10601267783941218,0.03894392603161783,-0.14346250656456194,10.75321189277935,R,0.0,0.5,0.0,0.5,142.564906113588,132.29084431922743,66.79797979797979,-53.642857142857146,4.246788107220651
120,-66.09300287561983,-105.2232940633759,-0.07079890043477398,1.6135349181702947,1.6123125289667395,-0.06279523144074209,-0.029249547858688073,-0.0796554099663799,-55.37429175166268,-104.34168790106979,0.06225001631965432,1.761227511606067,1.757857278361141,0.1089042540530944,0.040245407072861165,-0.11132628402320491,10.754905745019752,R,0.0,0.5,0.0,0.5,142.55018326493507,132.27409185418537,66.79797979797979,-53.642857142857146,4.245094254980248
130,-66.07609236707566,-105.22437534190686,-0.07046411839866634,1.688362398456933,1.6872227330807,-0.06202449112197939,-0.02748407124665517,-0.051561011676048055,-55.35594201189015,-104.34068349788029,0.062372178893870873,1.8268024829411964,1.8233633997562597,0.1120411714925127,0.040218276307600685,-0.08030383441807695,10.7565112798241,R,0.0,0.5,0.0,0.5,142.53481004106774,132.25675865775594,66.79797979797979,-53.642857142857146,4.2434887201759
140,-66.05840377593393,-105.22551687447148,-0.07005698370195479,1.7699875198864516,1.7690067396258657,-0.05891498715994531,-0.02598562609524239,-0.02631800875928869,-55.33692652574055,-104.33963896025463,0.06248902248236525,1.897231214458322,1.893710104602949,0.115534933417074,0.039061080544751416,-0.0515471156556091,10.758013483227804,R,0.0,0.5,0.0,0.5,142.51873365044472,132.23879547751767,66.79797979797979,-53.642857142857146,4.2419865167721955
150,-66.03984282825195,-105.22672747578362,-0.0696344140845009,1.8603575574939661,1.8592623238740758,-0.06382674006470586,-0.02650473980830733,-0.004477248311892473,-55.317169321050194,-104.33854534389144,0.06259632507022386,1.974957122882349,1.9713404100203415,0.11946809216087001,0.03698239277659881,-0.02587648985772018,10.759395644805469,R,0.0,0.5,0.0,0.5,142.50186945651757,132.22012874951912,66.79797979797979,-53.642857142857146,4.240604355194531
160,-66.02030985240108,-105.22800176104042,-0.06922536082002778,1.9600530467395572,1.9587292342689528,-0.07202591792669409,-0.02605252241629847,0.013597978530923212,-55.29657728267685,-104.33739318270517,0.0626899246329517,2.0615915343356033,2.057866413861888,0.12387686282530891,0.03418716060184527,-0.003812668893156186,10.76065164693889,R,0.0,0.5,0.0,0.5,142.4841226626018,132.20066888263906,66.79797979797979,-53.642857142857146,4.239348353061111
170,-65.99970542146734,-105.2293376663015,-0.0688339829173644,2.0691685247630067,2.0675952970234723,-0.08067261986780712,-0.02433161363482639,0.027881892884011814,-55.27504781718714,-104.33617321098103,0.06276627833969962,2.158020711389622,2.1541735730721308,0.1288006516451686,0.030859312162252742,0.014383147911971431,10.76178532927009,R,0.0,0.5,0.0,0.5,142.46539991323885,132.18031761618678,66.79797979797979,-53.642857142857146,4.23821467072991
180,-65.97793446987946,-105.23074160016351,-0.06844224608604971,2.18739678491167,2.1856368430333193,-0.08772847324133481,-0.021540398220572653,0.03852539137418423,-55.25247541749986,-104.33487665911669,0.06282149265013445,2.2645132581903256,2.2605374450408986,0.13412962419887023,0.02713651571191956,0.028667296390144044,10.762808456758314,R,0.0,0.5,0.0,0.5,142.44561499901044,132.15897419752713,66.79797979797979,-53.642857142857146,4.237191543241686
190,-65.95490765543671,-105.23222272998844,-0.06803090226539465,2.3142024174314084,2.3123221477209976,-0.09326904097462742,-0.018118067869939462,0.04578347898289824,-55.22875684150059,-104.33349564230134,0.06285158089356135,2.3808498945912144,2.3767448465536654,0.13975033078883678,0.023145275814755596,0.03917046782948988,10.763736417315553,R,0.0,0.5,0.0,0.5,142.42468805969756,132.1365403147912,66.79797979797979,-53.642857142857146,4.2362635826844475
200,-65.93054448429135,-105.23379036568191,-0.06757220079309675,2.4487751053259834,2.4468839427996354,-0.09622103165936274,-0.013963528644487841,0.049980566904652524,-55.20379516333258,-104.33202309319958,0.0628511908110271,2.5064318806242905,2.5022111991985994,0.14539562171855694,0.018978809342340967,0.046156458171859975,10.764587089545497,R,0.0,0.5,0.0,0.5,142.40254755077734,132.11292381312307,66.79797979797979,-53.642857142857146,4.235412910454503
210,-65.90477378534662,-105.23545342669115,-0.06704072315133211,2.5902285199892057,2.588418837098666,-0.09680759018930837,-0.009470958820354874,0.05150657949167058,-55.177502410307255,-104.33045252206651,0.06281507300362518,2.6404134674253923,2.6360920542799553,0.1510031798455563,0.014823260334460287,0.049985549266584044,10.765378664548237,R,0.0,0.5,0.0,0.5,142.37913049286306,132.08804103805386,66.79797979797979,-53.642857142857146,4.234621335451763
220,-65.87753419015198,-105.23721870561172,-0.0664172356725966,2.7376133155250475,2.735944232492699,-0.09558149418156335,-0.0049797465630440525,0.05077433519128494,-55.149801085164135,-104.32877890638315,0.06274106407373745,2.7817980949319203,2.777375048160865,0.1568071516873344,0.010867792381878759,0.05107476978639345,10.76612838678206,R,0.0,0.5,0.0,0.5,142.354382289704,132.06181858259245,66.79797979797979,-53.642857142857146,4.233871613217939
230,-65.8487741803349,-105.23908505746303,-0.06569383896617827,2.88993143502364,2.8884273785423065,-0.09322541512385954,-0.00037543449212827304,0.048183404370512044,-55.12062528575552,-104.32699913027676,0.06262814291445103,2.9294801620336255,2.9249551676151344,0.16276144257802108,0.007154693213213164,0.04986857221894951,10.766850952940509,R,0.0,0.5,0.0,0.5,142.3282546650506,132.03419448977874,66.79797979797979,-53.642857142857146,4.2331490470594915
240,-65.81845456901576,-105.24106689886136,-0.0648357490772428,3.0461815323712456,3.0449183141635245,-0.08771766202532003,0.003295672001169935,0.0442122725911815,-55.08992095475457,-104.32511206261948,0.06247645749917911,3.0823282769385414,3.077701770632856,0.16881770599762924,0.0037054640523088477,0.046817810559114895,10.767562712813291,R,0.0,0.5,0.0,0.5,142.30071649236433,132.00511851310992,66.79797979797979,-53.642857142857146,4.232437287186709
