time,ego_x,ego_y,ego_heading,ego_vel_lin,ego_vel_lin_x,ego_vel_lin_y,ego_vel_ang_x,ego_vel_ang_y,lead_x,lead_y,lead_heading,lead_vel_lin,lead_vel_lin_x,lead_vel_lin_y,lead_vel_ang_x,lead_vel_ang_y,distance_true,direction,ob_color_1,ob_color_2,ob_color_3,color_dist_from_black,dist_obst_follower,dist_obst_lead,ob_pos_x,ob_pos_y,gamma
10,-63.158874224735726,-104.52864412804136,0.03638148149245463,0.2704216374449631,0.26876839692537224,0.02985650368982699,-0.0004727979939311592,-0.06102299416972381,-56.36579469371524,-105.45767808097914,-0.025587035494092844,0.1790352993062323,0.17868146405702115,-0.011250457773426065,0.07089987001788593,-0.18641033624567374,6.856313411774634,R,0.0,0.0,0.0,0.0,145.9123381238354,140.4070395941941,65.68686868686869,-36.05102040816327,1.856313411774634
20,-63.15373148969971,-104.52839139629369,0.036500228749381164,0.5038387153594278,0.5022197881175474,0.040357595545376934,0.0030595878021151515,-0.1133885102566559,-56.36155149766539,-105.45803648158707,-0.02539030675881895,0.40204868493277784,0.4017749851807043,-0.014832610667744415,0.04534024570087576,-0.21867466949371245,6.855505016320934,R,0.0,0.0,0.0,0.0,145.9076783151058,140.40352826676792,65.68686868686869,-36.05102040816327,1.855505016320934
30,-63.146410389167556,-104.52811091650315,0.03669141142947073,0.7172216132386224,0.7153071399946782,0.05236924640708441,0.00446001172737857,-0.15418955711160978,-56.35486040318663,-105.45849695789441,-0.02510801333576731,0.6431584367362372,0.6430414941359693,-0.012264239249970714,0.028683247480961536,-0.2474679328106118,6.854981356509531,R,0.0,0.0,0.0,0.0,145.90108197669824,140.39793958706065,65.68686868686869,-36.05102040816327,1.8549813565095308
40,-63.13705170216547,-104.52776425836626,0.03691426182191124,0.9173635405663471,0.9152087802540663,0.06283911286999597,0.006762964490501568,-0.18610089324127838,-56.346097484481824,-105.45896311866584,-0.024781997542364795,0.8479696640229344,0.8479474105136332,-0.006143297680578836,0.018619940214266325,-0.2616444363703516,6.854501477430619,R,0.0,0.0,0.0,0.0,145.8926554447705,140.39055290112077,65.68686868686869,-36.05102040816327,1.8545014774306194
50,-63.125694235528925,-104.52733680835908,0.03710776332469842,1.1140710415570363,1.1120499788085423,0.06707555641141208,0.006853101713528864,-0.21105981712653332,-56.33568515290676,-105.45939133254963,-0.024432586579623924,1.0120735557442857,1.0120725547633975,0.001423422485190169,0.011327713316931953,-0.2615671189819374,6.853681417906404,R,0.0,0.0,0.0,0.0,145.8824262012953,140.3817139087499,65.68686868686869,-36.05102040816327,1.8536814179064036
60,-63.112381800400705,-104.5268601725974,0.03722497207003802,1.3068150322281564,1.3053193941409502,0.06250446173658211,0.0025495311241255153,-0.22904152752887896,-56.32397117097583,-105.45977680576152,-0.02408113944146924,1.1427684656815291,1.1427487486660557,0.0067129411050692,0.0038523676791816135,-0.2499094855009431,6.852215139509479,R,0.0,0.0,0.0,0.0,145.87044785537208,140.371722606363,65.68686868686869,-36.05102040816327,1.8522151395094788
70,-63.09749378920206,-104.52631399731459,0.037254943507897265,1.4632815656286964,1.4621209927003145,0.058267855750967906,0.00113226871460798,-0.23336208668991715,-56.31122576425013,-105.46012627575614,-0.02373002636227668,1.247646401153887,1.2475980885320035,0.010979608532979824,-0.0032800518309497595,-0.2294296775910033,6.850214527870873,R,0.0,0.0,0.0,0.0,145.85704594049767,140.3608172783374,65.68686868686869,-36.05102040816327,1.8502145278708726
80,-63.08136999705617,-104.52570246394053,0.037228013640782126,1.5871488307639767,1.586111357206457,0.05737746540367288,0.0014733070992400833,-0.2262342206623395,-56.29764481154903,-105.46044640851359,-0.023382929739436367,1.333888809380357,1.3338148794980582,0.014043611349167262,-0.009895531836721575,-0.20273614528143202,6.847822546941468,R,0.0,0.0,0.0,0.0,145.84252252481107,140.34917153707664,65.68686868686869,-36.05102040816327,1.847822546941468
90,-63.06428573827223,-104.5250448783313,0.037166413957626564,1.6845921333766065,1.6836114508862405,0.05747293518756647,0.0015631141159491778,-0.2101244395657494,-56.283358169434216,-105.46074559036843,-0.023038012274119404,1.4078573029747012,1.4077614143824508,0.0164312420443874,-0.015816161538774142,-0.17215670908031944,6.845181846841927,R,0.0,0.0,0.0,0.0,145.82712982482943,140.33690244995162,65.68686868686869,-36.05102040816327,1.8451818468419274
100,-63.0464504036334,-104.52435927520578,0.03707889117936517,1.7619940618921857,1.761072556430723,0.05697828647723162,0.0009674129102887328,-0.18743908455085428,-56.26843575787734,-105.46103090046468,-0.022693354520456906,1.4752764476970268,1.4751632894997386,0.018272012529240805,-0.020905966566230824,-0.13976099737127645,6.842429120688703,R,0.0,0.0,0.0,0.0,145.8110612390496,140.3240743377703,65.68686868686869,-36.05102040816327,1.8424291206887027
