time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, -0.031250, 11.956764, 1, 1, 1, 0
20, -0.087240, 11.958547, 20, 1, 20, 0
30, -0.143229, 11.961195, 20, 1, 20, 0
40, 99999.990000, 11.964678, 0, 1, 0, 0
50, -0.055990, 11.968961, 20, 1, 20, 0
60, -0.103101, 11.973821, 11, 2, 9, 2
70, 99999.990000, 11.979053, 0, 2, 0, 0
80, -0.054688, 11.984464, 19, 1, 19, 0
90, -0.109375, 11.989886, 19, 1, 19, 0
100, -0.136719, 11.995173, 2, 2, 1, 1
110, -0.105469, 12.000272, 1, 1, 1, 0
120, -0.113932, 12.005125, 8, 2, 6, 2
130, -0.141276, 12.009732, 19, 1, 19, 0
140, -0.172526, 12.014086, 19, 1, 19, 0
150, -0.162760, 12.018179, 20, 1, 20, 0
160, -0.161458, 12.022016, 20, 1, 20, 0
170, -0.158854, 12.025654, 19, 1, 19, 0
180, -0.157552, 12.029146, 19, 1, 19, 0
190, -0.159375, 12.032538, 10, 3, 8, 1
200, -0.161979, 12.035874, 1, 1, 1, 0
210, 99999.990000, 12.039189, 0, 1, 0, 0
220, 99999.990000, 12.042518, 0, 1, 0, 0
230, -0.020833, 12.045882, 1, 1, 1, 0
240, -0.041667, 12.049333, 1, 1, 1, 0
250, -0.066406, 12.052909, 2, 2, 1, 1
260, -0.096124, 12.056619, 17, 2, 9, 8
270, -0.126072, 12.060459, 20, 1, 20, 0
280, -0.152114, 12.064421, 20, 1, 20, 0
290, -0.151042, 12.068593, 19, 1, 19, 0
300, -0.149740, 12.072971, 19, 1, 19, 0
310, -0.148438, 12.077492, 19, 1, 19, 0
320, -0.148438, 12.082165, 19, 1, 19, 0
330, -0.146875, 12.086992, 20, 2, 19, 1
340, -0.145312, 12.091956, 20, 2, 19, 1
350, -0.142708, 12.097049, 19, 1, 19, 0
360, -0.141667, 12.102268, 19, 1, 19, 0
370, -0.140625, 12.107608, 19, 1, 19, 0
380, -0.141667, 12.113058, 20, 2, 19, 1
390, -0.141667, 12.118613, 19, 1, 19, 0
400, -0.141667, 12.124261, 19, 1, 19, 0
410, -0.140625, 12.130000, 19, 1, 19, 0
420, -0.136589, 12.135825, 20, 2, 19, 1
430, -0.133984, 12.141735, 19, 1, 19, 0
440, -0.131380, 12.147731, 19, 1, 19, 0
450, -0.132812, 12.153809, 19, 1, 19, 0
460, -0.132812, 12.159970, 19, 1, 19, 0
470, -0.132812, 12.166211, 19, 1, 19, 0
480, -0.128646, 12.172531, 20, 3, 18, 1
490, -0.126042, 12.178934, 19, 1, 19, 0
500, -0.124479, 12.185419, 20, 2, 19, 1
510, -0.126042, 12.191990, 19, 1, 19, 0
520, -0.126042, 12.198645, 19, 1, 19, 0
530, -0.123698, 12.205385, 18, 1, 18, 0
540, -0.120820, 12.212205, 19, 2, 18, 1
550, -0.118215, 12.219109, 19, 1, 19, 0
560, -0.116913, 12.226097, 19, 1, 19, 0
570, -0.115885, 12.233172, 18, 1, 18, 0
580, -0.114583, 12.240336, 18, 1, 18, 0
590, -0.113281, 12.247589, 18, 1, 18, 0
600, -0.110677, 12.254935, 18, 1, 18, 0
610, -0.108073, 12.262374, 18, 1, 18, 0
620, -0.105469, 12.269914, 18, 1, 18, 0
630, -0.105469, 12.277542, 18, 1, 18, 0
640, -0.104167, 12.285266, 17, 1, 17, 0
650, -0.101562, 12.293077, 18, 1, 18, 0
660, -0.098958, 12.300989, 18, 1, 18, 0
670, -0.096354, 12.308997, 17, 1, 17, 0
680, -0.095052, 12.317106, 17, 1, 17, 0
690, -0.090495, 12.325314, 16, 2, 14, 2
700, -0.081380, 12.333619, 12, 1, 12, 0
710, -0.075304, 12.342014, 6, 2, 5, 1
720, -0.074653, 12.350496, 4, 1, 4, 0
730, -0.079861, 12.358668, 2, 1, 2, 0
740, -0.080729, 12.366147, 1, 1, 1, 0
750, 99999.990000, 12.372653, 0, 1, 0, 0
760, 99999.990000, 12.377936, 0, 1, 0, 0
770, 99999.990000, 12.381866, 0, 1, 0, 0
780, 99999.990000, 12.384475, 0, 1, 0, 0
790, 99999.990000, 12.386027, 0, 1, 0, 0
800, 99999.990000, 12.386826, 0, 1, 0, 0
810, 99999.990000, 12.387084, 0, 1, 0, 0
820, -0.019531, 12.386953, 14, 2, 7, 7
830, -0.037760, 12.386518, 17, 1, 17, 0
840, -0.055990, 12.385828, 17, 1, 17, 0
850, -0.053385, 12.384928, 2, 1, 2, 0
860, -0.071615, 12.383856, 1, 1, 1, 0
870, 99999.990000, 12.382642, 0, 1, 0, 0
880, -0.015625, 12.381314, 17, 1, 17, 0
890, -0.031250, 12.379904, 17, 1, 17, 0
900, -0.045573, 12.378439, 2, 1, 2, 0
910, 99999.990000, 12.376947, 0, 1, 0, 0
920, 99999.990000, 12.375458, 0, 1, 0, 0
930, -0.013021, 12.373997, 17, 1, 17, 0
940, -0.023438, 12.372585, 17, 1, 17, 0
950, -0.033854, 12.371243, 17, 1, 17, 0
960, -0.026042, 12.369989, 5, 2, 4, 1
970, 99999.990000, 12.368842, 0, 2, 0, 0
980, 99999.990000, 12.367809, 0, 2, 0, 0
990, 99999.990000, 12.366894, 0, 2, 0, 0
1000, -0.028646, 12.366115, 1, 1, 1, 0
1010, 99999.990000, 12.365498, 0, 1, 0, 0
1020, 99999.990000, 12.365000, 0, 1, 0, 0
1030, 99999.990000, 12.364584, 0, 1, 0, 0
1040, 99999.990000, 12.364289, 0, 1, 0, 0
1050, 99999.990000, 12.364112, 0, 1, 0, 0
1060, 99999.990000, 12.364051, 0, 1, 0, 0
1070, 99999.990000, 12.364097, 0, 1, 0, 0
1080, 99999.990000, 12.364240, 0, 1, 0, 0
1090, 99999.990000, 12.364489, 0, 1, 0, 0
1100, 99999.990000, 12.364827, 0, 1, 0, 0
1110, -0.026042, 12.365268, 1, 1, 1, 0
1120, -0.031250, 12.365805, 1, 1, 1, 0
1130, -0.028646, 12.366401, 11, 1, 11, 0
1140, -0.007812, 12.367048, 17, 1, 17, 0
1150, -0.007812, 12.367734, 17, 1, 17, 0
1160, -0.015625, 12.368437, 17, 1, 17, 0
1170, -0.015625, 12.369148, 17, 1, 17, 0
1180, -0.015625, 12.369860, 17, 1, 17, 0
1190, -0.015625, 12.370566, 17, 1, 17, 0
1200, -0.015625, 12.371258, 17, 1, 17, 0
1210, -0.016026, 12.371929, 13, 2, 7, 6
1220, 99999.990000, 12.372566, 0, 2, 0, 0
1230, 99999.990000, 12.373158, 0, 2, 0, 0
1240, 99999.990000, 12.373713, 0, 2, 0, 0
1250, 99999.990000, 12.374229, 0, 2, 0, 0
1260, 99999.990000, 12.374705, 0, 2, 0, 0
1270, 99999.990000, 12.375140, 0, 2, 0, 0
1280, 99999.990000, 12.375533, 0, 2, 0, 0
1290, 99999.990000, 12.375877, 0, 2, 0, 0
1300, 99999.990000, 12.376173, 0, 2, 0, 0
1310, 99999.990000, 12.376431, 0, 2, 0, 0
1320, 99999.990000, 12.376652, 0, 2, 0, 0
1330, 99999.990000, 12.376840, 0, 2, 0, 0
1340, 99999.990000, 12.376996, 0, 2, 0, 0
1350, 99999.990000, 12.377124, 0, 2, 0, 0
1360, 99999.990000, 12.377228, 0, 2, 0, 0
1370, 99999.990000, 12.377309, 0, 2, 0, 0
1380, 0.015625, 12.377372, 3, 1, 3, 0
1390, 0.013021, 12.377420, 12, 2, 6, 6
1400, 0.010417, 12.377456, 14, 2, 7, 7
1410, -0.007812, 12.377482, 17, 1, 17, 0
1420, -0.007812, 12.377503, 17, 1, 17, 0
1430, -0.007812, 12.377523, 17, 1, 17, 0
1440, -0.007812, 12.377542, 17, 1, 17, 0
1450, -0.007812, 12.377563, 17, 1, 17, 0
1460, -0.007812, 12.377589, 17, 1, 17, 0
1470, -0.006510, 12.377620, 16, 1, 16, 0
1480, -0.005208, 12.377658, 16, 1, 16, 0
1490, -0.002604, 12.377705, 17, 1, 17, 0
1500, -0.001302, 12.377763, 17, 1, 17, 0
1510, 0.000000, 12.377830, 17, 1, 17, 0
1520, 0.000000, 12.377909, 17, 1, 17, 0
1530, 0.000000, 12.378000, 17, 1, 17, 0
1540, 0.000000, 12.378102, 17, 1, 17, 0
1550, 0.000000, 12.378216, 17, 1, 17, 0
1560, 0.000000, 12.378338, 17, 1, 17, 0
1570, 0.000000, 12.378471, 17, 1, 17, 0
1580, 0.000000, 12.378615, 17, 1, 17, 0
1590, 0.000000, 12.378770, 17, 1, 17, 0
1600, 0.000000, 12.378935, 17, 1, 17, 0
1610, 0.000000, 12.379108, 17, 1, 17, 0
1620, 0.000000, 12.379288, 17, 1, 17, 0
1630, 0.000000, 12.379476, 17, 1, 17, 0
1640, 0.000000, 12.379669, 17, 1, 17, 0
1650, 0.000000, 12.379867, 17, 1, 17, 0
1660, 0.000000, 12.380069, 17, 1, 17, 0
1670, 0.000000, 12.380273, 17, 1, 17, 0
1680, 0.000000, 12.380479, 17, 1, 17, 0
1690, 0.000000, 12.380685, 17, 1, 17, 0
1700, 0.000000, 12.380892, 17, 1, 17, 0
1710, 0.000000, 12.381097, 17, 1, 17, 0
1720, 0.000000, 12.381301, 17, 1, 17, 0
1730, 0.000000, 12.381502, 17, 1, 17, 0
1740, 0.000000, 12.381700, 17, 1, 17, 0
1750, 0.000000, 12.381895, 17, 1, 17, 0
1760, 0.000000, 12.382086, 17, 1, 17, 0
1770, 0.000000, 12.382274, 17, 1, 17, 0
1780, 0.000000, 12.382457, 17, 1, 17, 0
1790, 0.001302, 12.382637, 16, 1, 16, 0
1800, 0.002604, 12.382813, 16, 1, 16, 0
1810, 0.005208, 12.382984, 17, 1, 17, 0
1820, 0.006510, 12.383150, 17, 1, 17, 0
1830, 0.007812, 12.383310, 17, 1, 17, 0
1840, 0.007812, 12.383466, 17, 1, 17, 0
1850, 0.007812, 12.383618, 17, 1, 17, 0
1860, 0.007812, 12.383767, 17, 1, 17, 0
1870, 0.007812, 12.383912, 17, 1, 17, 0
1880, 0.007812, 12.384054, 17, 1, 17, 0
1890, 0.007812, 12.384193, 17, 1, 17, 0
1900, 0.007812, 12.384329, 17, 1, 17, 0
1910, 0.007812, 12.384462, 17, 1, 17, 0
1920, 0.007812, 12.384592, 17, 1, 17, 0
1930, 0.007812, 12.384722, 17, 1, 17, 0
1940, 0.007812, 12.384851, 17, 1, 17, 0
1950, 0.007812, 12.384979, 17, 1, 17, 0
1960, 0.007812, 12.385108, 17, 1, 17, 0
1970, 0.007812, 12.385237, 17, 1, 17, 0
1980, 0.007812, 12.385366, 17, 1, 17, 0
1990, 0.007812, 12.385496, 17, 1, 17, 0
2000, 0.007812, 12.385626, 17, 1, 17, 0
2010, 0.007812, 12.385756, 17, 1, 17, 0
2020, 0.007812, 12.385886, 17, 1, 17, 0
2030, 0.007812, 12.386017, 17, 1, 17, 0
2040, 0.007812, 12.386148, 17, 1, 17, 0
2050, 0.007812, 12.386280, 17, 1, 17, 0
2060, 0.007812, 12.386415, 17, 1, 17, 0
2070, 0.009115, 12.386553, 16, 1, 16, 0
2080, 0.010417, 12.386692, 16, 1, 16, 0
2090, 0.013021, 12.386833, 17, 1, 17, 0
2100, 0.014323, 12.386974, 17, 1, 17, 0
2110, 0.015625, 12.387118, 17, 1, 17, 0
2120, 0.015625, 12.387264, 17, 1, 17, 0
2130, 0.015625, 12.387411, 17, 1, 17, 0
