time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 0.006510, 9.333476, 16, 1, 16, 0
20, 0.001302, 9.333861, 25, 1, 25, 0
30, -0.003906, 9.334838, 25, 1, 25, 0
40, -0.042969, 9.336313, 4, 1, 4, 0
50, -0.042969, 9.338029, 25, 1, 25, 0
60, -0.042969, 9.339832, 25, 1, 25, 0
70, -0.008247, 9.341600, 6, 2, 5, 1
80, -0.006944, 9.343240, 24, 1, 24, 0
90, -0.029080, 9.344681, 6, 1, 6, 0
100, -0.024740, 9.345859, 16, 1, 16, 0
110, -0.024740, 9.346763, 24, 1, 24, 0
120, -0.001302, 9.347384, 24, 1, 24, 0
130, -0.035156, 9.347729, 6, 1, 6, 0
140, -0.035156, 9.347815, 6, 1, 6, 0
150, -0.034722, 9.347667, 9, 2, 6, 3
160, -0.005100, 9.347316, 16, 3, 8, 6
170, 0.005131, 9.346797, 21, 2, 15, 6
180, 0.012943, 9.346144, 18, 3, 9, 6
190, 0.009363, 9.345393, 10, 2, 6, 4
200, 0.001550, 9.344574, 7, 2, 6, 1
210, -0.004092, 9.343718, 6, 1, 6, 0
220, -0.015551, 9.342849, 10, 2, 6, 4
230, -0.038802, 9.341990, 6, 1, 6, 0
240, -0.058333, 9.341157, 9, 1, 9, 0
250, -0.046875, 9.340362, 22, 2, 11, 11
260, -0.023438, 9.339609, 24, 1, 24, 0
270, -0.003906, 9.338911, 24, 1, 24, 0
280, -0.003906, 9.338270, 24, 1, 24, 0
290, -0.002604, 9.337687, 25, 1, 25, 0
300, -0.001302, 9.337159, 25, 1, 25, 0
310, 0.000000, 9.336683, 25, 1, 25, 0
320, 0.001302, 9.336254, 24, 1, 24, 0
330, 0.002604, 9.335868, 24, 1, 24, 0
340, 0.003906, 9.335518, 24, 1, 24, 0
350, 0.003906, 9.335199, 24, 1, 24, 0
360, 0.003906, 9.334902, 24, 1, 24, 0
370, 0.003906, 9.334623, 24, 1, 24, 0
380, 0.003906, 9.334356, 24, 1, 24, 0
390, 0.005208, 9.334099, 25, 1, 25, 0
400, 0.006510, 9.333840, 25, 1, 25, 0
410, 0.007812, 9.333577, 25, 1, 25, 0
420, 0.009115, 9.333307, 24, 1, 24, 0
430, 0.010417, 9.333030, 24, 1, 24, 0
440, 0.009594, 9.332744, 19, 2, 11, 8
450, -0.007333, 9.332449, 11, 1, 11, 0
460, -0.025562, 9.332144, 10, 1, 10, 0
470, -0.041667, 9.331830, 10, 1, 10, 0
480, -0.042969, 9.331512, 10, 1, 10, 0
490, -0.042969, 9.331193, 10, 1, 10, 0
500, -0.041667, 9.330874, 9, 1, 9, 0
510, -0.040365, 9.330554, 9, 1, 9, 0
520, -0.039062, 9.330233, 9, 1, 9, 0
530, -0.039062, 9.329911, 9, 1, 9, 0
540, -0.039062, 9.329590, 9, 1, 9, 0
550, -0.037760, 9.329271, 8, 1, 8, 0
560, -0.035156, 9.328957, 9, 1, 9, 0
570, -0.032552, 9.328647, 9, 1, 9, 0
580, -0.031250, 9.328343, 9, 1, 9, 0
590, -0.029948, 9.328047, 10, 1, 10, 0
600, -0.027344, 9.327759, 9, 1, 9, 0
610, -0.024740, 9.327479, 9, 1, 9, 0
620, -0.022135, 9.327209, 10, 1, 10, 0
630, -0.020833, 9.326947, 10, 1, 10, 0
640, -0.018229, 9.326697, 11, 1, 11, 0
650, -0.015625, 9.326457, 10, 1, 10, 0
660, -0.013021, 9.326228, 10, 1, 10, 0
670, -0.011719, 9.326013, 10, 1, 10, 0
680, -0.010417, 9.325811, 11, 1, 11, 0
690, -0.009115, 9.325621, 11, 1, 11, 0
700, -0.006510, 9.325444, 10, 1, 10, 0
710, -0.003906, 9.325280, 11, 1, 11, 0
720, -0.001302, 9.325128, 11, 1, 11, 0
730, 0.000000, 9.325001, 11, 1, 11, 0
740, 0.001302, 9.324864, 12, 1, 12, 0
750, 0.019531, 9.324624, 25, 1, 25, 0
760, 0.039062, 9.324203, 24, 1, 24, 0
770, 0.057292, 9.323517, 24, 1, 24, 0
780, 0.065104, 9.322555, 19, 1, 19, 0
790, 0.079427, 9.321417, 13, 1, 13, 0
800, 0.057292, 9.320156, 7, 1, 7, 0
810, 0.052083, 9.318817, 25, 1, 25, 0
820, 0.039062, 9.317467, 25, 1, 25, 0
830, 0.074219, 9.316142, 16, 1, 16, 0
840, 0.049479, 9.314838, 6, 1, 6, 0
850, 0.049479, 9.313562, 25, 1, 25, 0
860, 0.037760, 9.312336, 25, 1, 25, 0
870, 0.072917, 9.311183, 17, 1, 17, 0
880, 0.072917, 9.310105, 2, 2, 1, 1
890, 0.053385, 9.309114, 10, 1, 10, 0
900, 0.044271, 9.308236, 24, 1, 24, 0
910, 0.045573, 9.307479, 24, 1, 24, 0
920, 0.066406, 9.306845, 24, 1, 24, 0
930, 0.074219, 9.306323, 18, 1, 18, 0
940, 0.085938, 9.305913, 15, 1, 15, 0
950, 0.099144, 9.305646, 7, 2, 4, 3
960, 99999.990000, 9.305512, 0, 2, 0, 0
970, -0.007812, 9.305569, 1, 1, 1, 0
980, -0.015625, 9.305786, 3, 1, 3, 0
990, -0.023438, 9.306120, 3, 1, 3, 0
1000, -0.023438, 9.306541, 3, 1, 3, 0
