time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 99999.990000, 9.494672, 0, 0, 0, 0
20, -0.037760, 9.495763, 20, 1, 20, 0
30, -0.070312, 9.496587, 24, 1, 24, 0
40, -0.072917, 9.498200, 1, 1, 1, 0
50, -0.067708, 9.500524, 24, 1, 24, 0
60, -0.067652, 9.503112, 23, 2, 12, 11
70, -0.100204, 9.505804, 4, 1, 4, 0
80, -0.100204, 9.508472, 24, 1, 24, 0
90, -0.093936, 9.511021, 14, 2, 10, 4
100, 99999.990000, 9.513383, 0, 2, 0, 0
110, -0.039062, 9.515533, 19, 1, 19, 0
120, -0.071615, 9.517454, 24, 1, 24, 0
130, -0.104167, 9.519154, 24, 1, 24, 0
140, -0.097656, 9.520645, 24, 1, 24, 0
150, -0.097656, 9.521953, 24, 1, 24, 0
160, -0.097656, 9.523113, 24, 1, 24, 0
170, -0.097656, 9.524168, 24, 1, 24, 0
180, -0.097656, 9.525162, 24, 1, 24, 0
190, -0.097656, 9.526133, 24, 1, 24, 0
200, -0.097656, 9.527122, 24, 1, 24, 0
210, -0.098958, 9.528162, 24, 2, 23, 1
220, -0.100260, 9.529282, 24, 2, 23, 1
230, -0.109375, 9.530505, 19, 1, 19, 0
240, -0.121094, 9.531851, 16, 1, 16, 0
250, -0.122396, 9.533335, 4, 1, 4, 0
260, 99999.990000, 9.534967, 0, 1, 0, 0
270, 99999.990000, 9.536752, 0, 1, 0, 0
280, -0.005208, 9.538696, 1, 1, 1, 0
290, -0.014323, 9.540799, 4, 1, 4, 0
300, -0.026042, 9.543063, 6, 1, 6, 0
310, -0.033854, 9.545488, 7, 1, 7, 0
320, -0.037760, 9.548066, 7, 1, 7, 0
330, -0.040365, 9.550796, 8, 1, 8, 0
340, -0.041667, 9.553669, 8, 1, 8, 0
350, -0.042969, 9.556684, 8, 1, 8, 0
360, -0.042969, 9.559833, 6, 1, 6, 0
370, -0.042969, 9.563108, 6, 1, 6, 0
380, -0.041667, 9.566505, 5, 1, 5, 0
390, -0.039062, 9.570013, 4, 1, 4, 0
400, -0.036458, 9.573631, 4, 1, 4, 0
410, -0.032552, 9.577353, 2, 1, 2, 0
420, 99999.990000, 9.581175, 0, 1, 0, 0
430, 99999.990000, 9.585101, 0, 1, 0, 0
440, 99999.990000, 9.589127, 0, 1, 0, 0
450, 99999.990000, 9.593254, 0, 1, 0, 0
460, 99999.990000, 9.597474, 0, 1, 0, 0
470, 99999.990000, 9.601783, 0, 1, 0, 0
480, 99999.990000, 9.606185, 0, 1, 0, 0
490, 99999.990000, 9.610684, 0, 1, 0, 0
500, 99999.990000, 9.615281, 0, 1, 0, 0
510, -0.005208, 9.619973, 1, 1, 1, 0
520, 99999.990000, 9.624775, 0, 1, 0, 0
530, 99999.990000, 9.629676, 0, 1, 0, 0
540, 99999.990000, 9.634680, 0, 1, 0, 0
550, -0.015625, 9.639775, 1, 1, 1, 0
560, -0.032552, 9.644967, 2, 1, 2, 0
570, -0.052083, 9.650264, 2, 1, 2, 0
580, -0.057292, 9.655656, 3, 1, 3, 0
590, -0.062500, 9.661137, 4, 1, 4, 0
600, -0.066406, 9.666706, 5, 1, 5, 0
610, -0.071615, 9.672362, 7, 1, 7, 0
620, -0.075521, 9.678117, 7, 1, 7, 0
630, -0.080729, 9.683962, 9, 1, 9, 0
640, -0.083333, 9.689903, 9, 1, 9, 0
650, -0.088542, 9.695925, 9, 1, 9, 0
660, -0.107996, 9.702037, 17, 2, 10, 7
670, -0.128439, 9.708235, 20, 2, 11, 9
680, -0.146668, 9.714511, 22, 2, 11, 11
690, -0.148047, 9.720858, 23, 1, 23, 0
700, -0.148438, 9.727269, 23, 1, 23, 0
710, -0.148438, 9.733765, 23, 1, 23, 0
720, -0.147135, 9.740358, 24, 1, 24, 0
730, -0.145833, 9.747028, 24, 1, 24, 0
740, -0.144531, 9.753758, 24, 1, 24, 0
750, -0.144531, 9.760562, 24, 1, 24, 0
760, -0.143229, 9.767198, 23, 1, 23, 0
770, -0.141927, 9.773230, 23, 1, 23, 0
780, -0.140625, 9.778280, 23, 1, 23, 0
790, -0.140625, 9.782049, 23, 1, 23, 0
800, -0.140625, 9.784588, 23, 1, 23, 0
810, -0.139323, 9.786174, 24, 1, 24, 0
820, -0.143229, 9.787062, 18, 1, 18, 0
830, -0.152344, 9.787472, 14, 1, 14, 0
840, 99999.990000, 9.787548, 0, 1, 0, 0
850, -0.023438, 9.787348, 7, 1, 7, 0
860, -0.066406, 9.786919, 24, 1, 24, 0
870, -0.108073, 9.786347, 23, 1, 23, 0
880, -0.138021, 9.785666, 14, 1, 14, 0
890, 99999.990000, 9.784812, 0, 1, 0, 0
900, -0.040365, 9.783817, 24, 1, 24, 0
910, -0.079427, 9.782740, 23, 1, 23, 0
920, -0.123698, 9.781619, 19, 1, 19, 0
930, -0.122396, 9.780488, 1, 1, 1, 0
940, -0.096354, 9.779358, 5, 1, 5, 0
950, -0.088542, 9.778261, 23, 1, 23, 0
960, -0.085938, 9.777220, 23, 1, 23, 0
970, -0.108073, 9.776244, 24, 1, 24, 0
980, -0.111979, 9.775331, 18, 1, 18, 0
990, -0.119318, 9.774498, 11, 2, 8, 3
1000, 99999.990000, 9.773763, 0, 2, 0, 0
1010, 99999.990000, 9.773139, 0, 2, 0, 0
1020, 99999.990000, 9.772642, 0, 2, 0, 0
1030, -0.006510, 9.772311, 4, 1, 4, 0
1040, -0.014323, 9.772091, 5, 1, 5, 0
1050, -0.022135, 9.771977, 5, 1, 5, 0
1060, -0.020833, 9.771933, 5, 1, 5, 0
1070, -0.015625, 9.771979, 3, 1, 3, 0
1080, 99999.990000, 9.772120, 0, 1, 0, 0
1090, 99999.990000, 9.772349, 0, 1, 0, 0
1100, 99999.990000, 9.772656, 0, 1, 0, 0
1110, 99999.990000, 9.773035, 0, 1, 0, 0
1120, -0.028646, 9.773500, 3, 1, 3, 0
1130, -0.058594, 9.774055, 8, 1, 8, 0
1140, -0.084635, 9.774620, 23, 1, 23, 0
1150, -0.082031, 9.775202, 23, 1, 23, 0
1160, -0.078125, 9.775825, 23, 1, 23, 0
1170, -0.078125, 9.776483, 23, 1, 23, 0
1180, -0.078125, 9.777161, 23, 1, 23, 0
1190, -0.078125, 9.777849, 23, 1, 23, 0
1200, -0.078125, 9.778534, 23, 1, 23, 0
1210, -0.075521, 9.779209, 23, 1, 23, 0
1220, -0.072917, 9.779867, 23, 1, 23, 0
1230, -0.070312, 9.780503, 18, 2, 9, 9
1240, -0.069311, 9.781111, 13, 2, 7, 6
1250, -0.044571, 9.781686, 4, 1, 4, 0
1260, 99999.990000, 9.782237, 0, 1, 0, 0
1270, 99999.990000, 9.782758, 0, 1, 0, 0
1280, 99999.990000, 9.783243, 0, 1, 0, 0
1290, 99999.990000, 9.783691, 0, 1, 0, 0
1300, 99999.990000, 9.784104, 0, 1, 0, 0
1310, 99999.990000, 9.784479, 0, 1, 0, 0
1320, 99999.990000, 9.784815, 0, 1, 0, 0
1330, 99999.990000, 9.785125, 0, 1, 0, 0
1340, 99999.990000, 9.785416, 0, 1, 0, 0
1350, 0.005208, 9.785716, 1, 1, 1, 0
