time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 0.071615, 6.822408, 2, 2, 1, 1
20, 0.153646, 6.821918, 2, 1, 2, 0
30, 0.235677, 6.822981, 2, 1, 2, 0
40, 0.246094, 6.824467, 2, 1, 2, 0
50, 99999.990000, 6.825536, 0, 1, 0, 0
60, 0.082031, 6.825936, 2, 1, 2, 0
70, 0.153212, 6.825904, 3, 3, 1, 1
80, 99999.990000, 6.825521, 0, 3, 0, 0
90, 0.080729, 6.824701, 1, 1, 1, 0
100, 0.151910, 6.823703, 3, 3, 1, 1
110, 0.211806, 6.822606, 1, 1, 1, 0
120, 0.211806, 6.821497, 1, 1, 1, 0
130, 0.221354, 6.820471, 1, 1, 1, 0
140, 0.242188, 6.819580, 1, 1, 1, 0
150, 0.242188, 6.818869, 1, 1, 1, 0
160, 0.242188, 6.818390, 1, 1, 1, 0
170, 0.242188, 6.818171, 1, 1, 1, 0
180, 0.242188, 6.818240, 1, 1, 1, 0
190, 0.242188, 6.818619, 1, 1, 1, 0
200, 0.242188, 6.819325, 1, 1, 1, 0
210, 0.242188, 6.820368, 1, 1, 1, 0
220, 0.243490, 6.821753, 2, 2, 1, 1
230, 0.243490, 6.823477, 1, 1, 1, 0
240, 0.243490, 6.825538, 1, 1, 1, 0
250, 0.242188, 6.827923, 1, 1, 1, 0
260, 0.242188, 6.830620, 1, 1, 1, 0
270, 99999.990000, 6.833610, 0, 1, 0, 0
280, 99999.990000, 6.836708, 0, 1, 0, 0
290, 0.078125, 6.839904, 1, 1, 1, 0
300, 0.132812, 6.843377, 1, 1, 1, 0
310, 0.187500, 6.847092, 1, 1, 1, 0
320, 0.177083, 6.851073, 1, 1, 1, 0
330, 99999.990000, 6.855357, 0, 1, 0, 0
340, 0.063802, 6.859712, 2, 2, 1, 1
350, 0.127604, 6.864263, 2, 2, 1, 1
360, 0.203125, 6.868968, 1, 1, 1, 0
370, 99999.990000, 6.873866, 0, 1, 0, 0
380, 0.061198, 6.878865, 2, 2, 1, 1
390, 0.134115, 6.884170, 1, 1, 1, 0
400, 0.180990, 6.889562, 1, 1, 1, 0
410, 0.178385, 6.894648, 2, 2, 1, 1
420, 0.149740, 6.901505, 1, 1, 1, 0
430, 0.170573, 6.908564, 1, 1, 1, 0
440, 0.165365, 6.915658, 2, 2, 1, 1
450, 0.186198, 6.922817, 1, 1, 1, 0
460, 0.157552, 6.930064, 1, 1, 1, 0
470, 0.154948, 6.937509, 2, 2, 1, 1
480, 0.152344, 6.945032, 1, 1, 1, 0
490, 0.161458, 6.952669, 2, 2, 1, 1
500, 0.170573, 6.960450, 1, 1, 1, 0
510, 0.158420, 6.968434, 3, 2, 2, 1
520, 0.167535, 6.976669, 1, 1, 1, 0
530, 0.155382, 6.985080, 3, 2, 2, 1
540, 0.159722, 6.993744, 1, 1, 1, 0
550, 0.144097, 7.002584, 2, 2, 1, 1
560, 0.148438, 7.011822, 1, 1, 1, 0
570, 0.145833, 7.021201, 1, 1, 1, 0
580, 0.141927, 7.030748, 2, 2, 1, 1
590, 0.139323, 7.040502, 1, 1, 1, 0
600, 0.122396, 7.048763, 2, 2, 1, 1
610, 0.131510, 7.050796, 1, 1, 1, 0
620, 0.114583, 7.053105, 2, 2, 1, 1
630, 0.118490, 7.055583, 2, 2, 1, 1
640, 0.113281, 7.058331, 1, 1, 1, 0
650, 0.122396, 7.061273, 1, 1, 1, 0
660, 0.122396, 7.064421, 1, 1, 1, 0
670, 0.108073, 7.067725, 2, 2, 1, 1
680, 0.102865, 7.071213, 1, 1, 1, 0
690, 99999.990000, 7.074991, 0, 1, 0, 0
700, 99999.990000, 7.079088, 0, 1, 0, 0
710, 99999.990000, 7.085433, 0, 1, 0, 0
