time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 0.074870, 11.265365, 16, 2, 14, 2
20, 0.143880, 11.267537, 22, 1, 22, 0
30, 0.197266, 11.270520, 10, 1, 10, 0
40, 0.164062, 11.274066, 1, 1, 1, 0
50, 0.164062, 11.278074, 22, 1, 22, 0
60, 0.162760, 11.282164, 9, 1, 9, 0
70, 0.204687, 11.286508, 10, 2, 6, 4
80, 0.204687, 11.290946, 22, 1, 22, 0
90, 0.200781, 11.295322, 6, 1, 6, 0
100, 0.200521, 11.299546, 6, 2, 3, 3
110, 0.200521, 11.303532, 22, 1, 22, 0
120, 0.221354, 11.307218, 22, 1, 22, 0
130, 0.191406, 11.310584, 10, 1, 10, 0
140, 0.170573, 11.313601, 6, 1, 6, 0
150, 0.144531, 11.316302, 2, 1, 2, 0
160, 0.132812, 11.318712, 1, 1, 1, 0
170, 0.126302, 11.320874, 1, 1, 1, 0
180, 0.125000, 11.322819, 1, 1, 1, 0
190, 0.128906, 11.324571, 4, 1, 4, 0
200, 0.138021, 11.326175, 8, 1, 8, 0
210, 0.163932, 11.327678, 20, 2, 11, 9
220, 0.186068, 11.329086, 21, 1, 21, 0
230, 0.202995, 11.330411, 21, 1, 21, 0
240, 0.201823, 11.331662, 22, 1, 22, 0
250, 0.197680, 11.332876, 22, 2, 21, 1
260, 0.193537, 11.334083, 22, 2, 21, 1
270, 0.198094, 11.335320, 12, 3, 9, 2
280, 0.200935, 11.336578, 4, 1, 4, 0
290, 0.203776, 11.337852, 2, 1, 2, 0
300, 99999.990000, 11.338699, 0, 1, 0, 0
310, 99999.990000, 11.339114, 0, 1, 0, 0
320, 99999.990000, 11.339633, 0, 1, 0, 0
330, 99999.990000, 11.340519, 0, 1, 0, 0
340, 99999.990000, 11.342111, 0, 1, 0, 0
350, 99999.990000, 11.343767, 0, 1, 0, 0
360, 99999.990000, 11.345468, 0, 1, 0, 0
370, 99999.990000, 11.347203, 0, 1, 0, 0
380, 99999.990000, 11.348959, 0, 1, 0, 0
390, 99999.990000, 11.350715, 0, 1, 0, 0
400, 99999.990000, 11.352477, 0, 1, 0, 0
410, 99999.990000, 11.354240, 0, 1, 0, 0
420, 99999.990000, 11.356029, 0, 1, 0, 0
430, 99999.990000, 11.357826, 0, 1, 0, 0
440, 99999.990000, 11.359646, 0, 1, 0, 0
450, 99999.990000, 11.361480, 0, 1, 0, 0
460, 99999.990000, 11.363331, 0, 1, 0, 0
470, 99999.990000, 11.365204, 0, 1, 0, 0
480, 0.007812, 11.367100, 1, 1, 1, 0
490, 99999.990000, 11.369024, 0, 1, 0, 0
500, 99999.990000, 11.371001, 0, 1, 0, 0
510, 99999.990000, 11.373039, 0, 1, 0, 0
520, 99999.990000, 11.375155, 0, 1, 0, 0
530, 99999.990000, 11.377336, 0, 1, 0, 0
540, 99999.990000, 11.379597, 0, 1, 0, 0
550, 99999.990000, 11.381923, 0, 1, 0, 0
560, 99999.990000, 11.384396, 0, 1, 0, 0
570, 99999.990000, 11.386927, 0, 1, 0, 0
580, 0.052083, 11.389530, 1, 1, 1, 0
590, 0.101562, 11.392191, 3, 1, 3, 0
600, 0.140625, 11.394924, 6, 2, 5, 1
610, 0.125372, 11.397693, 7, 2, 6, 1
620, 0.117560, 11.400468, 7, 1, 7, 0
630, 0.112351, 11.403274, 8, 2, 7, 1
640, 0.108796, 11.406160, 9, 2, 8, 1
650, 0.097801, 11.409117, 9, 2, 8, 1
660, 0.090174, 11.412159, 14, 2, 13, 1
670, 0.078383, 11.415286, 16, 2, 15, 1
680, 0.066954, 11.418491, 18, 2, 17, 1
690, 0.056077, 11.421789, 19, 2, 17, 2
700, 0.048916, 11.425180, 20, 1, 20, 0
710, 0.041393, 11.428666, 20, 1, 20, 0
720, 0.037760, 11.432236, 20, 1, 20, 0
730, 0.031771, 11.435905, 20, 2, 19, 1
740, 0.029167, 11.439671, 20, 1, 20, 0
750, 0.026563, 11.443272, 20, 1, 20, 0
760, 0.024740, 11.446327, 20, 1, 20, 0
770, 0.022135, 11.448518, 20, 1, 20, 0
780, 0.018229, 11.449641, 19, 1, 19, 0
790, 0.015625, 11.449609, 20, 1, 20, 0
800, 0.009115, 11.448568, 17, 1, 17, 0
810, 0.001302, 11.446854, 15, 1, 15, 0
820, -0.010417, 11.444694, 13, 1, 13, 0
830, -0.028646, 11.442257, 5, 1, 5, 0
840, -0.034722, 11.439625, 3, 2, 2, 1
850, -0.017237, 11.436886, 7, 2, 6, 1
860, 0.004247, 11.434085, 16, 2, 15, 1
870, 0.006417, 11.431248, 16, 1, 16, 0
880, -0.017578, 11.428393, 12, 1, 12, 0
890, -0.024740, 11.425527, 4, 2, 2, 2
900, -0.006510, 11.422667, 8, 1, 8, 0
910, 0.002749, 11.419841, 18, 3, 16, 1
920, -0.007993, 11.417075, 16, 2, 15, 1
930, -0.036639, 11.414386, 12, 1, 12, 0
940, -0.061523, 11.411797, 4, 1, 4, 0
950, -0.043837, 11.409299, 6, 2, 5, 1
960, -0.020399, 11.406936, 8, 1, 8, 0
970, 0.006944, 11.404761, 13, 1, 13, 0
980, -0.005498, 11.402771, 18, 2, 17, 1
990, -0.030544, 11.400965, 17, 2, 16, 1
1000, -0.047471, 11.399335, 14, 1, 14, 0
1010, -0.060202, 11.397891, 14, 1, 14, 0
1020, -0.065104, 11.396650, 13, 1, 13, 0
1030, -0.070685, 11.395566, 14, 2, 13, 1
1040, -0.071987, 11.394639, 13, 1, 13, 0
1050, -0.073289, 11.393845, 14, 1, 14, 0
1060, -0.072917, 11.393201, 14, 1, 14, 0
1070, -0.074219, 11.392700, 14, 1, 14, 0
1080, -0.074544, 11.392335, 16, 2, 15, 1
1090, -0.074689, 11.392094, 18, 2, 17, 1
1100, -0.069481, 11.391968, 20, 1, 20, 0
1110, -0.058738, 11.391977, 16, 1, 16, 0
1120, -0.044271, 11.392105, 13, 1, 13, 0
1130, -0.029948, 11.392326, 9, 1, 9, 0
1140, -0.019531, 11.392631, 8, 1, 8, 0
1150, -0.019097, 11.393009, 6, 2, 5, 1
1160, -0.025608, 11.393445, 4, 2, 3, 1
1170, -0.047743, 11.393924, 5, 2, 3, 2
1180, -0.080729, 11.394429, 4, 1, 4, 0
1190, -0.109375, 11.394912, 6, 1, 6, 0
1200, -0.117188, 11.395339, 11, 1, 11, 0
1210, -0.108073, 11.395786, 13, 1, 13, 0
1220, -0.101562, 11.396269, 13, 1, 13, 0
1230, -0.100260, 11.396784, 14, 1, 14, 0
1240, -0.097656, 11.397313, 15, 1, 15, 0
