time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 0.010417, 9.323671, 19, 1, 19, 0
20, 0.014323, 9.324156, 24, 1, 24, 0
30, 0.018229, 9.325346, 24, 1, 24, 0
40, 99999.990000, 9.327280, 0, 1, 0, 0
50, 0.003906, 9.329720, 24, 1, 24, 0
60, -0.011719, 9.332514, 9, 1, 9, 0
70, 0.001302, 9.335478, 17, 1, 17, 0
80, 0.001302, 9.338477, 24, 1, 24, 0
90, -0.007812, 9.341403, 2, 1, 2, 0
100, -0.010417, 9.344183, 19, 1, 19, 0
110, -0.010417, 9.346770, 24, 1, 24, 0
120, 0.015548, 9.349137, 17, 2, 11, 6
130, -0.001379, 9.351281, 10, 2, 6, 4
140, -0.001379, 9.353209, 6, 1, 6, 0
150, 0.002344, 9.354946, 10, 2, 6, 4
160, 0.021224, 9.356525, 20, 3, 10, 7
170, 0.027581, 9.357982, 17, 3, 8, 7
180, 0.028315, 9.359356, 11, 2, 7, 4
190, 0.021154, 9.360688, 7, 1, 7, 0
200, 0.007505, 9.362017, 10, 2, 7, 3
210, -0.009751, 9.363381, 9, 2, 7, 2
220, -0.029282, 9.364815, 10, 1, 10, 0
230, -0.020689, 9.366348, 25, 1, 25, 0
240, -0.003906, 9.368003, 26, 2, 25, 1
250, 0.015625, 9.369795, 26, 2, 25, 1
260, 0.015625, 9.371733, 26, 2, 25, 1
270, 0.015625, 9.373821, 26, 2, 25, 1
280, 0.020597, 9.376068, 22, 2, 21, 1
290, 0.029231, 9.378478, 19, 2, 18, 1
300, 0.039069, 9.381051, 18, 2, 17, 1
310, 0.045817, 9.383782, 16, 1, 16, 0
320, 0.050203, 9.386667, 15, 1, 15, 0
330, 0.053385, 9.389697, 15, 1, 15, 0
340, 0.054688, 9.392869, 15, 1, 15, 0
350, 0.054688, 9.396176, 15, 1, 15, 0
360, 0.053385, 9.399613, 14, 1, 14, 0
370, 0.050781, 9.403171, 15, 1, 15, 0
380, 0.048177, 9.406846, 15, 1, 15, 0
390, 0.046875, 9.410634, 15, 1, 15, 0
400, 0.045573, 9.414515, 16, 1, 16, 0
410, 0.042969, 9.418489, 17, 1, 17, 0
420, 0.039062, 9.422551, 18, 1, 18, 0
430, 0.036458, 9.426698, 18, 1, 18, 0
440, 0.033854, 9.430930, 19, 1, 19, 0
450, 0.032552, 9.435245, 19, 1, 19, 0
460, 0.029948, 9.439641, 20, 1, 20, 0
470, 0.028336, 9.444119, 21, 2, 20, 1
480, 0.026724, 9.448676, 21, 2, 20, 1
490, 0.026414, 9.453314, 21, 2, 20, 1
500, 0.026414, 9.458031, 21, 2, 20, 1
510, 0.026414, 9.462829, 21, 2, 20, 1
520, 0.025161, 9.467707, 20, 2, 19, 1
530, 0.025129, 9.472665, 19, 2, 18, 1
540, 0.025096, 9.477706, 19, 2, 18, 1
550, 0.027526, 9.482832, 18, 2, 17, 1
560, 0.028737, 9.488045, 18, 2, 17, 1
570, 0.031148, 9.493343, 17, 2, 16, 1
580, 0.034186, 9.498725, 15, 1, 15, 0
590, 0.037224, 9.504192, 15, 1, 15, 0
600, 0.038589, 9.509744, 11, 2, 8, 3
610, 0.028172, 9.515383, 5, 1, 5, 0
620, 0.017756, 9.521108, 3, 1, 3, 0
630, 0.006510, 9.526924, 2, 1, 2, 0
640, 99999.990000, 9.532834, 0, 1, 0, 0
650, 99999.990000, 9.538838, 0, 1, 0, 0
660, 99999.990000, 9.544937, 0, 1, 0, 0
670, 99999.990000, 9.551131, 0, 1, 0, 0
680, 99999.990000, 9.557421, 0, 1, 0, 0
690, -0.027344, 9.563804, 2, 1, 2, 0
700, -0.052083, 9.570281, 4, 1, 4, 0
710, -0.075521, 9.576851, 5, 1, 5, 0
720, -0.070312, 9.583519, 6, 1, 6, 0
730, -0.065104, 9.589929, 8, 1, 8, 0
740, -0.042708, 9.595676, 15, 2, 9, 6
