time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, -0.013021, 7.647373, 25, 1, 25, 0
20, -0.037760, 7.647917, 24, 1, 24, 0
30, -0.057688, 7.648784, 23, 2, 12, 11
40, -0.058938, 7.649903, 25, 2, 22, 3
50, -0.058202, 7.651015, 23, 3, 19, 3
60, -0.050138, 7.651971, 27, 3, 21, 5
70, -0.062264, 7.652699, 22, 2, 21, 1
80, -0.053213, 7.653148, 31, 3, 20, 7
90, -0.058052, 7.653295, 29, 2, 24, 5
100, -0.047498, 7.653088, 36, 3, 17, 10
110, -0.044589, 7.651879, 32, 3, 21, 8
120, -0.043847, 7.649512, 31, 2, 23, 8
130, -0.047874, 7.647212, 27, 3, 14, 8
140, -0.048717, 7.644997, 39, 3, 16, 12
150, -0.044886, 7.642879, 38, 3, 18, 12
160, -0.036982, 7.640863, 37, 3, 18, 11
170, -0.035060, 7.638951, 38, 3, 19, 11
180, -0.033210, 7.637139, 38, 3, 19, 12
190, -0.030770, 7.635418, 38, 3, 18, 12
200, -0.029087, 7.633780, 39, 3, 17, 13
210, -0.026887, 7.632211, 39, 3, 16, 12
220, -0.027696, 7.630701, 32, 3, 13, 10
230, -0.029948, 7.629239, 28, 3, 14, 8
240, -0.031727, 7.627780, 28, 3, 16, 8
250, -0.029669, 7.626340, 28, 3, 17, 9
260, -0.024089, 7.624921, 28, 3, 19, 8
270, -0.017963, 7.623517, 30, 3, 20, 9
280, -0.012763, 7.622166, 33, 3, 21, 9
290, -0.007284, 7.620837, 33, 3, 21, 9
300, -0.003245, 7.619499, 34, 3, 21, 9
310, 0.001991, 7.618150, 35, 3, 21, 10
320, 0.005375, 7.616791, 34, 3, 21, 9
330, 0.008821, 7.615424, 34, 3, 20, 10
340, 0.011162, 7.614052, 33, 3, 20, 9
350, 0.012118, 7.612673, 33, 3, 19, 10
360, 0.013741, 7.611288, 31, 3, 19, 9
370, 0.015428, 7.609901, 32, 4, 18, 10
380, 0.019721, 7.608516, 30, 4, 17, 9
390, 0.026150, 7.607194, 30, 4, 16, 10
400, 0.034028, 7.605900, 30, 4, 15, 9
410, 0.039931, 7.604671, 30, 4, 14, 10
420, 0.044531, 7.603501, 30, 4, 13, 9
430, 0.049034, 7.602373, 31, 3, 13, 10
440, 0.055284, 7.601288, 30, 3, 12, 9
450, 0.061583, 7.600248, 32, 3, 12, 11
460, 0.067211, 7.599255, 31, 3, 11, 10
470, 0.073022, 7.598309, 32, 3, 13, 10
480, 0.076507, 7.597411, 35, 3, 14, 11
490, 0.080066, 7.596563, 35, 3, 15, 11
500, 0.081885, 7.595767, 37, 3, 16, 11
510, 0.086945, 7.595024, 38, 4, 17, 10
520, 0.091614, 7.594335, 40, 4, 18, 10
530, 0.096391, 7.593701, 39, 4, 17, 11
540, 0.100392, 7.593123, 41, 4, 18, 10
550, 0.103648, 7.592604, 40, 4, 18, 10
560, 0.107993, 7.592143, 43, 3, 18, 14
570, 0.110191, 7.591740, 42, 3, 18, 13
580, 0.114405, 7.591396, 44, 3, 19, 15
590, 0.117520, 7.591111, 42, 3, 19, 13
600, 0.120730, 7.590883, 44, 3, 18, 15
610, 0.122816, 7.590714, 42, 3, 18, 14
620, 0.125251, 7.590601, 44, 3, 18, 16
630, 0.127654, 7.590546, 41, 3, 17, 14
640, 0.128677, 7.590546, 43, 3, 17, 15
650, 0.130455, 7.590597, 43, 3, 17, 16
660, 0.132096, 7.590699, 42, 3, 17, 15
670, 0.133888, 7.590853, 40, 3, 16, 14
680, 0.135720, 7.591057, 40, 3, 16, 14
690, 0.137240, 7.591304, 40, 3, 16, 14
700, 0.138672, 7.591541, 40, 3, 16, 14
710, 0.140458, 7.591819, 39, 3, 16, 14
720, 0.142244, 7.592166, 39, 3, 16, 14
730, 0.144403, 7.592875, 38, 3, 15, 14
740, 0.145996, 7.593950, 42, 3, 16, 16
750, 0.150689, 7.595322, 42, 3, 17, 15
760, 0.157820, 7.596880, 41, 4, 18, 11
770, 0.166969, 7.598491, 41, 3, 19, 11
780, 0.172292, 7.600097, 39, 4, 15, 11
790, 0.172663, 7.601641, 37, 4, 13, 11
800, 0.169314, 7.603119, 40, 4, 16, 13
810, 0.169686, 7.604547, 40, 4, 19, 11
820, 0.175206, 7.605946, 38, 4, 17, 11
830, 0.177986, 7.606446, 35, 4, 13, 9
840, 0.176674, 7.606349, 38, 4, 18, 9
850, 0.174477, 7.606270, 34, 3, 20, 12
860, 0.178703, 7.606229, 29, 4, 15, 12
870, 0.181813, 7.606228, 26, 3, 15, 7
880, 0.180766, 7.606351, 27, 3, 19, 7
890, 0.179008, 7.606561, 31, 2, 20, 11
900, 0.179127, 7.606853, 31, 2, 18, 13
910, 0.184119, 7.607226, 24, 2, 13, 11
920, 0.183259, 7.607638, 25, 3, 17, 6
930, 0.181136, 7.607955, 26, 3, 20, 4
940, 0.176144, 7.608347, 27, 2, 21, 6
950, 0.178332, 7.608817, 30, 2, 23, 7
960, 0.181858, 7.609349, 30, 2, 22, 8
970, 0.183678, 7.609941, 31, 2, 21, 10
980, 0.181678, 7.610577, 31, 2, 21, 10
990, 0.179940, 7.611262, 31, 2, 21, 10
1000, 0.178553, 7.611983, 30, 2, 20, 10
1010, 0.177428, 7.612736, 30, 2, 21, 9
1020, 0.177074, 7.613499, 29, 2, 21, 8
1030, 0.178466, 7.614264, 29, 2, 22, 7
1040, 0.177744, 7.615017, 31, 2, 24, 7
1050, 0.176217, 7.615775, 29, 2, 24, 5
1060, 0.175050, 7.616510, 29, 2, 26, 3
1070, 0.176455, 7.617210, 29, 2, 28, 1
1080, 0.175647, 7.617886, 29, 1, 29, 0
1090, 0.167610, 7.618532, 30, 1, 30, 0
1100, 0.152344, 7.619140, 27, 1, 27, 0
1110, 0.130208, 7.619696, 22, 1, 22, 0
1120, 0.116434, 7.620200, 19, 2, 16, 3
1130, 0.113007, 7.620684, 19, 2, 14, 5
1140, 0.122893, 7.621153, 27, 3, 14, 9
1150, 0.133543, 7.621601, 30, 2, 18, 12
1160, 0.139760, 7.621991, 28, 2, 18, 10
1170, 0.140604, 7.622300, 29, 2, 19, 10
1180, 0.140009, 7.622518, 28, 2, 20, 8
1190, 0.139052, 7.622625, 27, 2, 20, 7
1200, 0.138086, 7.622625, 28, 2, 21, 7
1210, 0.135007, 7.622543, 27, 2, 21, 6
1220, 0.132306, 7.622265, 27, 2, 21, 6
1230, 0.129952, 7.621267, 26, 2, 21, 5
1240, 0.126596, 7.620573, 25, 2, 20, 5
1250, 0.123157, 7.620190, 26, 2, 21, 5
1260, 0.117348, 7.619789, 26, 2, 20, 6
1270, 0.101462, 7.619365, 18, 2, 12, 6
1280, 0.077644, 7.618915, 15, 2, 8, 7
1290, 0.051488, 7.618438, 14, 2, 8, 6
1300, 0.031957, 7.617940, 12, 2, 9, 3
1310, 0.035198, 7.617434, 18, 3, 11, 6
1320, 0.046172, 7.616940, 21, 2, 12, 9
1330, 0.062498, 7.616454, 26, 2, 14, 12
1340, 0.063855, 7.615978, 29, 2, 15, 14
1350, 0.061809, 7.615479, 32, 1, 32, 0
1360, 0.058504, 7.614967, 31, 1, 31, 0
1370, 0.054688, 7.614455, 32, 1, 32, 0
1380, 0.049479, 7.613956, 32, 1, 32, 0
1390, 0.045573, 7.613481, 32, 1, 32, 0
1400, 0.040365, 7.613039, 32, 1, 32, 0
1410, 0.035156, 7.612639, 32, 1, 32, 0
1420, 0.029948, 7.612291, 32, 1, 32, 0
1430, 0.024740, 7.612014, 32, 1, 32, 0
1440, 0.019531, 7.611811, 32, 1, 32, 0
1450, 0.014323, 7.611684, 32, 1, 32, 0
1460, 0.009115, 7.611631, 32, 1, 32, 0
1470, 0.003906, 7.611653, 32, 1, 32, 0
1480, -0.002604, 7.611745, 31, 1, 31, 0
1490, -0.009115, 7.611852, 31, 1, 31, 0
1500, -0.015625, 7.611902, 31, 1, 31, 0
1510, -0.022135, 7.611881, 30, 1, 30, 0
1520, -0.028646, 7.611799, 30, 1, 30, 0
1530, -0.035156, 7.611693, 30, 1, 30, 0
1540, -0.040365, 7.611599, 30, 1, 30, 0
1550, -0.044271, 7.611550, 31, 1, 31, 0
1560, -0.046875, 7.611576, 30, 1, 30, 0
1570, -0.052083, 7.611691, 30, 1, 30, 0
1580, -0.055990, 7.611875, 30, 1, 30, 0
1590, -0.059896, 7.612111, 29, 1, 29, 0
1600, -0.061198, 7.612376, 29, 1, 29, 0
1610, -0.062500, 7.612658, 27, 1, 27, 0
1620, -0.062500, 7.612922, 27, 1, 27, 0
1630, -0.061198, 7.613168, 26, 1, 26, 0
1640, -0.059896, 7.613483, 26, 1, 26, 0
1650, -0.058594, 7.613812, 24, 1, 24, 0
1660, -0.058594, 7.614155, 24, 1, 24, 0
1670, -0.057292, 7.614512, 23, 1, 23, 0
1680, -0.055990, 7.614883, 23, 1, 23, 0
1690, -0.056749, 7.615270, 24, 2, 23, 1
1700, -0.058811, 7.615669, 24, 2, 23, 1
1710, -0.060872, 7.616080, 24, 2, 23, 1
1720, -0.062873, 7.616503, 25, 2, 23, 2
1730, -0.064874, 7.616936, 25, 2, 23, 2
1740, -0.066875, 7.617379, 25, 2, 23, 2
1750, -0.064983, 7.617832, 24, 2, 23, 1
1760, -0.065191, 7.618297, 25, 2, 23, 2
1770, -0.065399, 7.618773, 25, 2, 23, 2
1780, -0.068872, 7.619262, 24, 2, 22, 2
1790, -0.068224, 7.619758, 23, 2, 22, 1
1800, -0.068727, 7.620263, 24, 2, 23, 1
1810, -0.069960, 7.620774, 25, 2, 23, 2
1820, -0.071220, 7.621294, 24, 2, 23, 1
1830, -0.071328, 7.621819, 24, 2, 23, 1
1840, -0.071832, 7.622352, 24, 2, 23, 1
1850, -0.072157, 7.622888, 23, 1, 23, 0
1860, -0.072483, 7.623427, 23, 1, 23, 0
1870, -0.072591, 7.623970, 24, 2, 23, 1
1880, -0.074870, 7.624518, 24, 2, 23, 1
1890, -0.076172, 7.625065, 24, 1, 24, 0
1900, -0.075195, 7.625612, 24, 1, 24, 0
1910, -0.075521, 7.626157, 23, 1, 23, 0
1920, -0.076823, 7.626701, 23, 1, 23, 0
1930, -0.079427, 7.627242, 24, 1, 24, 0
1940, -0.080729, 7.627780, 24, 1, 24, 0
1950, -0.082031, 7.628311, 24, 1, 24, 0
1960, -0.082031, 7.628837, 24, 1, 24, 0
1970, -0.083333, 7.629355, 25, 1, 25, 0
1980, -0.084635, 7.629867, 25, 1, 25, 0
1990, -0.085938, 7.630369, 25, 1, 25, 0
2000, -0.087240, 7.630862, 26, 1, 26, 0
2010, -0.088542, 7.631344, 26, 1, 26, 0
2020, -0.091146, 7.631815, 27, 1, 27, 0
2030, -0.092448, 7.632273, 27, 1, 27, 0
2040, -0.093750, 7.632717, 27, 1, 27, 0
2050, -0.095052, 7.633148, 28, 1, 28, 0
2060, -0.097656, 7.633566, 29, 1, 29, 0
2070, -0.100260, 7.633969, 29, 1, 29, 0
2080, -0.101562, 7.634356, 29, 1, 29, 0
2090, -0.102865, 7.634726, 30, 1, 30, 0
2100, -0.105469, 7.635079, 31, 1, 31, 0
2110, -0.108073, 7.635414, 31, 1, 31, 0
2120, -0.110677, 7.635732, 32, 1, 32, 0
2130, -0.113281, 7.636032, 33, 1, 33, 0
2140, -0.115885, 7.636314, 33, 1, 33, 0
2150, -0.115885, 7.636579, 32, 1, 32, 0
2160, -0.114583, 7.636829, 32, 1, 32, 0
2170, -0.113281, 7.637066, 32, 1, 32, 0
2180, -0.111979, 7.637289, 33, 1, 33, 0
2190, -0.110677, 7.637496, 33, 1, 33, 0
2200, -0.109375, 7.637689, 33, 1, 33, 0
2210, -0.109375, 7.637865, 33, 1, 33, 0
2220, -0.108073, 7.638023, 32, 1, 32, 0
2230, -0.106771, 7.638165, 32, 1, 32, 0
2240, -0.104167, 7.638293, 33, 1, 33, 0
2250, -0.102865, 7.638407, 33, 1, 33, 0
2260, -0.101562, 7.638509, 33, 1, 33, 0
2270, -0.100260, 7.638597, 32, 1, 32, 0
2280, -0.098958, 7.638670, 32, 1, 32, 0
2290, -0.096354, 7.638730, 33, 1, 33, 0
2300, -0.095052, 7.638779, 33, 1, 33, 0
2310, -0.092448, 7.638816, 32, 1, 32, 0
2320, -0.091146, 7.638843, 32, 1, 32, 0
2330, -0.088542, 7.638860, 33, 1, 33, 0
2340, -0.087240, 7.638869, 33, 1, 33, 0
2350, -0.084635, 7.638871, 32, 1, 32, 0
2360, -0.083333, 7.638868, 32, 1, 32, 0
2370, -0.080729, 7.638862, 33, 1, 33, 0
2380, -0.078125, 7.638857, 32, 1, 32, 0
2390, -0.075521, 7.638851, 32, 1, 32, 0
2400, -0.074219, 7.638841, 32, 1, 32, 0
2410, -0.071615, 7.638821, 32, 1, 32, 0
2420, -0.069010, 7.638752, 32, 1, 32, 0
2430, -0.066406, 7.638618, 32, 1, 32, 0
2440, -0.063802, 7.638559, 32, 1, 32, 0
2450, -0.061198, 7.638502, 32, 1, 32, 0
2460, -0.058594, 7.638447, 32, 1, 32, 0
2470, -0.055990, 7.638394, 32, 1, 32, 0
2480, -0.053385, 7.638343, 32, 1, 32, 0
2490, -0.050781, 7.638294, 32, 1, 32, 0
2500, -0.048177, 7.638248, 32, 1, 32, 0
2510, -0.045573, 7.638207, 32, 1, 32, 0
2520, -0.042969, 7.638170, 32, 1, 32, 0
2530, -0.040365, 7.638140, 32, 1, 32, 0
2540, -0.037760, 7.638117, 32, 1, 32, 0
2550, -0.033854, 7.638102, 33, 1, 33, 0
2560, -0.031250, 7.638098, 32, 1, 32, 0
2570, -0.028646, 7.638106, 32, 1, 32, 0
2580, -0.024740, 7.638127, 32, 1, 32, 0
2590, -0.022135, 7.638161, 32, 1, 32, 0
2600, -0.019531, 7.638210, 32, 1, 32, 0
2610, -0.016927, 7.638273, 32, 1, 32, 0
2620, -0.014323, 7.638352, 32, 1, 32, 0
2630, -0.009115, 7.638447, 32, 1, 32, 0
2640, -0.006510, 7.638558, 32, 1, 32, 0
2650, -0.003906, 7.638685, 32, 1, 32, 0
2660, -0.001302, 7.638829, 32, 1, 32, 0
2670, 0.001302, 7.638990, 32, 1, 32, 0
2680, 0.006510, 7.639168, 32, 1, 32, 0
2690, 0.009115, 7.639348, 32, 1, 32, 0
2700, 0.011719, 7.639522, 32, 1, 32, 0
2710, 0.014323, 7.639692, 32, 1, 32, 0
2720, 0.016927, 7.639860, 32, 1, 32, 0
2730, 0.019531, 7.640026, 32, 1, 32, 0
2740, 0.020833, 7.640191, 33, 1, 33, 0
2750, 0.023438, 7.640355, 32, 1, 32, 0
2760, 0.026042, 7.640520, 32, 1, 32, 0
2770, 0.027344, 7.640684, 32, 1, 32, 0
2780, 0.028646, 7.640849, 33, 1, 33, 0
2790, 0.031250, 7.641011, 32, 1, 32, 0
2800, 0.033854, 7.641169, 32, 1, 32, 0
2810, 0.035156, 7.641326, 32, 1, 32, 0
2820, 0.035156, 7.641463, 32, 1, 32, 0
2830, 0.036458, 7.641609, 33, 1, 33, 0
2840, 0.039062, 7.641765, 32, 1, 32, 0
2850, 0.041667, 7.641919, 32, 1, 32, 0
2860, 0.042969, 7.642071, 32, 1, 32, 0
2870, 0.042969, 7.642220, 32, 1, 32, 0
2880, 0.042969, 7.642367, 32, 1, 32, 0
2890, 0.042969, 7.642512, 32, 1, 32, 0
2900, 0.042969, 7.642656, 32, 1, 32, 0
2910, 0.044271, 7.642800, 33, 1, 33, 0
2920, 0.046875, 7.642943, 32, 1, 32, 0
2930, 0.049479, 7.643084, 32, 1, 32, 0
2940, 0.050781, 7.643224, 32, 1, 32, 0
2950, 0.050781, 7.643361, 32, 1, 32, 0
2960, 0.050781, 7.643498, 32, 1, 32, 0
2970, 0.050781, 7.643635, 32, 1, 32, 0
2980, 0.050781, 7.643774, 32, 1, 32, 0
2990, 0.050781, 7.643914, 32, 1, 32, 0
3000, 0.050781, 7.644053, 32, 1, 32, 0
3010, 0.050781, 7.644193, 32, 1, 32, 0
3020, 0.050781, 7.644333, 32, 1, 32, 0
3030, 0.052083, 7.644473, 33, 1, 33, 0
3040, 0.053385, 7.644613, 33, 1, 33, 0
3050, 0.054688, 7.644752, 33, 1, 33, 0
3060, 0.054688, 7.644890, 33, 1, 33, 0
3070, 0.054688, 7.645027, 33, 1, 33, 0
3080, 0.054688, 7.645163, 33, 1, 33, 0
3090, 0.054688, 7.645298, 33, 1, 33, 0
3100, 0.054688, 7.645432, 33, 1, 33, 0
3110, 0.054688, 7.645565, 33, 1, 33, 0
3120, 0.054688, 7.645696, 33, 1, 33, 0
3130, 0.055990, 7.645825, 32, 1, 32, 0
3140, 0.057292, 7.645951, 32, 1, 32, 0
3150, 0.057292, 7.646076, 33, 1, 33, 0
3160, 0.055990, 7.646197, 33, 1, 33, 0
3170, 0.054688, 7.646315, 33, 1, 33, 0
3180, 0.054688, 7.646430, 33, 1, 33, 0
3190, 0.054688, 7.646541, 33, 1, 33, 0
3200, 0.054688, 7.646648, 33, 1, 33, 0
