time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 0.040365, 9.941852, 2, 1, 2, 0
20, 0.044271, 9.943275, 14, 1, 14, 0
30, 0.058594, 9.945304, 22, 1, 22, 0
40, 99999.990000, 9.947869, 0, 1, 0, 0
50, 0.014323, 9.950823, 22, 1, 22, 0
60, 0.029029, 9.953984, 17, 2, 9, 8
70, 0.043352, 9.957209, 2, 1, 2, 0
80, 0.043352, 9.960373, 22, 1, 22, 0
90, 0.042969, 9.963369, 22, 1, 22, 0
100, 99999.990000, 9.966147, 0, 1, 0, 0
110, 0.014323, 9.968687, 2, 1, 2, 0
120, 0.020833, 9.970977, 16, 1, 16, 0
130, 0.035156, 9.973026, 22, 1, 22, 0
140, 0.035156, 9.974856, 22, 1, 22, 0
150, 0.042969, 9.976498, 22, 1, 22, 0
160, 0.042969, 9.977992, 22, 1, 22, 0
170, 0.039062, 9.979379, 19, 1, 19, 0
180, 0.031250, 9.980702, 16, 1, 16, 0
190, 0.025608, 9.982002, 6, 2, 5, 1
200, 99999.990000, 9.983317, 0, 2, 0, 0
210, 99999.990000, 9.984683, 0, 2, 0, 0
220, 0.040365, 9.986127, 2, 1, 2, 0
230, 0.075521, 9.987675, 6, 1, 6, 0
240, 0.090227, 9.989347, 17, 2, 9, 8
250, 0.064185, 9.991154, 22, 1, 22, 0
260, 0.043352, 9.993107, 22, 1, 22, 0
270, 0.042969, 9.995213, 22, 1, 22, 0
280, 0.042969, 9.997477, 22, 1, 22, 0
290, 0.042969, 9.999900, 22, 1, 22, 0
300, 0.042969, 10.002477, 22, 1, 22, 0
310, 0.042969, 10.005204, 22, 1, 22, 0
320, 0.042969, 10.008077, 22, 1, 22, 0
330, 0.042969, 10.011088, 22, 1, 22, 0
340, 0.042969, 10.014232, 22, 1, 22, 0
350, 0.042969, 10.017501, 22, 1, 22, 0
360, 0.042969, 10.020886, 22, 1, 22, 0
370, 0.042969, 10.024381, 22, 1, 22, 0
380, 0.042969, 10.027979, 22, 1, 22, 0
