time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, -0.074219, 11.174586, 22, 1, 22, 0
20, -0.127604, 11.176505, 6, 1, 6, 0
30, -0.207031, 11.178448, 4, 3, 2, 1
40, -0.204102, 11.180979, 24, 2, 22, 2
50, -0.203451, 11.184151, 8, 2, 7, 1
60, -0.207557, 11.187983, 13, 2, 12, 1
70, -0.208958, 11.192068, 23, 2, 22, 1
80, -0.204401, 11.196248, 2, 1, 2, 0
90, -0.205503, 11.200366, 12, 1, 12, 0
100, -0.205729, 11.204322, 21, 1, 21, 0
110, -0.217448, 11.208025, 11, 1, 11, 0
120, -0.180990, 11.211432, 4, 1, 4, 0
130, -0.152344, 11.214489, 1, 1, 1, 0
140, -0.136719, 11.217193, 1, 1, 1, 0
150, 99999.990000, 11.219595, 0, 1, 0, 0
160, -0.036458, 11.221854, 1, 1, 1, 0
170, -0.072917, 11.224008, 1, 1, 1, 0
180, 99999.990000, 11.226064, 0, 1, 0, 0
190, -0.044271, 11.228030, 1, 1, 1, 0
200, -0.089844, 11.229922, 2, 1, 2, 0
210, -0.144531, 11.231807, 9, 1, 9, 0
220, -0.170573, 11.233692, 21, 1, 21, 0
230, -0.194010, 11.235561, 22, 1, 22, 0
240, -0.208333, 11.237437, 22, 1, 22, 0
250, -0.204190, 11.239350, 22, 2, 21, 1
260, -0.202888, 11.241387, 21, 1, 21, 0
270, -0.208357, 11.243640, 15, 2, 14, 1
280, -0.203125, 11.245995, 5, 2, 4, 1
290, -0.204427, 11.248467, 2, 1, 2, 0
300, -0.161198, 11.251047, 1, 1, 1, 0
310, -0.134115, 11.253730, 1, 1, 1, 0
320, 99999.990000, 11.256542, 0, 1, 0, 0
330, 99999.990000, 11.259476, 0, 1, 0, 0
340, 99999.990000, 11.261987, 0, 1, 0, 0
350, -0.028646, 11.264529, 1, 1, 1, 0
360, -0.057292, 11.267330, 1, 1, 1, 0
370, -0.088542, 11.270607, 1, 1, 1, 0
380, -0.083333, 11.273945, 1, 1, 1, 0
390, 99999.990000, 11.277308, 0, 1, 0, 0
400, -0.062500, 11.280723, 1, 1, 1, 0
410, -0.113715, 11.284224, 3, 2, 2, 1
420, -0.176215, 11.287804, 3, 1, 3, 0
430, -0.176215, 11.291413, 3, 1, 3, 0
440, -0.186198, 11.294981, 4, 1, 4, 0
450, -0.173611, 11.298544, 6, 3, 4, 1
460, -0.162078, 11.302132, 7, 3, 5, 1
470, -0.154005, 11.305778, 5, 2, 4, 1
480, -0.151401, 11.309496, 6, 3, 4, 1
490, -0.150564, 11.313274, 4, 2, 3, 1
500, -0.147960, 11.317106, 5, 2, 4, 1
510, -0.142318, 11.320980, 5, 3, 3, 1
520, -0.132552, 11.324901, 2, 2, 1, 1
530, -0.136719, 11.328867, 1, 1, 1, 0
540, -0.118490, 11.332891, 1, 1, 1, 0
550, -0.093750, 11.336956, 1, 1, 1, 0
560, 99999.990000, 11.341086, 0, 1, 0, 0
570, 99999.990000, 11.345293, 0, 1, 0, 0
580, -0.013021, 11.349592, 1, 1, 1, 0
590, 99999.990000, 11.353977, 0, 1, 0, 0
600, 99999.990000, 11.358438, 0, 1, 0, 0
610, 99999.990000, 11.362966, 0, 1, 0, 0
620, -0.010417, 11.367566, 1, 1, 1, 0
630, 99999.990000, 11.372235, 0, 1, 0, 0
640, 99999.990000, 11.376982, 0, 1, 0, 0
650, 99999.990000, 11.381802, 0, 1, 0, 0
660, 99999.990000, 11.386707, 0, 1, 0, 0
670, -0.043750, 11.391687, 5, 3, 3, 1
680, -0.094531, 11.396751, 4, 2, 3, 1
690, -0.147049, 11.401891, 6, 2, 5, 1
700, -0.155754, 11.407073, 7, 2, 6, 1
710, -0.146900, 11.412279, 10, 4, 7, 1
720, -0.138075, 11.417527, 9, 3, 7, 1
730, -0.134520, 11.422750, 9, 2, 8, 1
740, -0.130353, 11.427569, 16, 4, 9, 4
750, -0.121817, 11.431606, 20, 1, 20, 0
760, -0.108073, 11.434541, 20, 1, 20, 0
770, -0.101314, 11.436152, 21, 2, 20, 1
780, -0.098710, 11.436517, 20, 1, 20, 0
790, -0.096106, 11.435948, 20, 1, 20, 0
800, -0.095052, 11.434683, 20, 1, 20, 0
