time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 0.002604, 10.426578, 5, 1, 5, 0
20, -0.026042, 10.427890, 13, 1, 13, 0
30, -0.044271, 10.429311, 21, 1, 21, 0
40, -0.040365, 10.431290, 2, 1, 2, 0
50, -0.035156, 10.433827, 17, 1, 17, 0
60, -0.019531, 10.436814, 9, 1, 9, 0
70, -0.058160, 10.439954, 9, 2, 6, 3
80, -0.054253, 10.443088, 20, 1, 20, 0
90, -0.056858, 10.446080, 11, 1, 11, 0
100, -0.020833, 10.448844, 4, 1, 4, 0
110, -0.039497, 10.451309, 6, 2, 5, 1
120, -0.064236, 10.453447, 14, 1, 14, 0
130, -0.095486, 10.455236, 16, 1, 16, 0
140, -0.083333, 10.456683, 17, 1, 17, 0
150, -0.079427, 10.457800, 17, 1, 17, 0
160, -0.078125, 10.458621, 17, 1, 17, 0
170, -0.080729, 10.459172, 15, 1, 15, 0
180, -0.084635, 10.459516, 14, 1, 14, 0
190, -0.091146, 10.459696, 12, 1, 12, 0
200, -0.100911, 10.459753, 4, 2, 3, 1
210, 99999.990000, 10.459724, 0, 2, 0, 0
220, 0.001302, 10.459788, 4, 1, 4, 0
230, 0.000000, 10.459975, 6, 1, 6, 0
240, -0.005208, 10.460303, 9, 1, 9, 0
250, -0.018229, 10.460782, 14, 1, 14, 0
260, -0.036458, 10.461420, 20, 1, 20, 0
270, -0.054688, 10.462213, 21, 1, 21, 0
280, -0.066406, 10.463159, 21, 1, 21, 0
290, -0.070312, 10.464253, 21, 1, 21, 0
300, -0.070312, 10.465494, 21, 1, 21, 0
310, -0.071615, 10.466882, 20, 1, 20, 0
320, -0.074219, 10.468414, 19, 1, 19, 0
330, -0.076823, 10.470088, 19, 1, 19, 0
340, -0.078125, 10.471898, 19, 1, 19, 0
350, -0.078125, 10.473839, 19, 1, 19, 0
360, -0.078125, 10.475907, 21, 1, 21, 0
370, -0.078125, 10.478095, 21, 1, 21, 0
380, -0.078125, 10.480401, 21, 1, 21, 0
390, -0.078125, 10.482824, 21, 1, 21, 0
400, -0.078125, 10.485351, 21, 1, 21, 0
410, -0.078125, 10.487979, 21, 1, 21, 0
420, -0.080729, 10.490705, 21, 1, 21, 0
430, -0.083333, 10.493526, 21, 1, 21, 0
440, -0.085938, 10.496442, 21, 1, 21, 0
450, -0.085938, 10.499446, 21, 1, 21, 0
460, -0.084635, 10.502541, 20, 1, 20, 0
470, -0.083333, 10.505725, 20, 1, 20, 0
480, -0.080729, 10.509001, 19, 1, 19, 0
490, -0.080729, 10.512349, 18, 1, 18, 0
500, -0.080729, 10.515780, 18, 1, 18, 0
510, -0.082031, 10.519294, 18, 1, 18, 0
520, -0.082031, 10.522894, 18, 1, 18, 0
530, -0.083333, 10.526574, 19, 1, 19, 0
540, -0.084635, 10.530337, 19, 1, 19, 0
550, -0.087240, 10.534181, 20, 1, 20, 0
560, -0.088542, 10.538103, 20, 1, 20, 0
570, -0.091146, 10.542103, 21, 1, 21, 0
580, -0.092448, 10.546178, 21, 1, 21, 0
590, -0.096354, 10.550333, 21, 1, 21, 0
600, -0.098958, 10.554565, 21, 1, 21, 0
610, -0.101562, 10.558871, 21, 1, 21, 0
620, -0.101562, 10.563250, 21, 1, 21, 0
630, -0.101562, 10.567706, 21, 1, 21, 0
640, -0.101562, 10.572239, 21, 1, 21, 0
650, -0.101562, 10.576843, 21, 1, 21, 0
660, -0.101562, 10.581518, 21, 1, 21, 0
670, -0.100260, 10.586269, 20, 1, 20, 0
680, -0.098958, 10.591098, 20, 1, 20, 0
690, -0.097656, 10.596014, 20, 1, 20, 0
700, -0.096354, 10.601026, 21, 1, 21, 0
710, -0.096354, 10.606136, 20, 1, 20, 0
720, -0.097656, 10.611330, 19, 1, 19, 0
730, -0.101562, 10.616596, 18, 1, 18, 0
740, -0.105469, 10.621864, 17, 1, 17, 0
750, -0.108073, 10.626742, 17, 1, 17, 0
760, -0.110677, 10.630864, 16, 1, 16, 0
770, -0.110677, 10.633966, 15, 1, 15, 0
780, -0.111979, 10.635886, 14, 1, 14, 0
790, -0.113281, 10.636884, 13, 1, 13, 0
800, -0.120052, 10.637207, 5, 2, 3, 2
810, 99999.990000, 10.637050, 0, 2, 0, 0
820, -0.005208, 10.636517, 3, 1, 3, 0
830, -0.016927, 10.635660, 10, 1, 10, 0
840, -0.042969, 10.634402, 21, 1, 21, 0
850, -0.063802, 10.632723, 21, 1, 21, 0
860, -0.089844, 10.630920, 2, 2, 1, 1
870, 99999.990000, 10.629152, 0, 2, 0, 0
880, -0.023438, 10.627483, 21, 1, 21, 0
890, -0.046875, 10.625760, 21, 1, 21, 0
900, -0.075521, 10.623994, 15, 1, 15, 0
910, 99999.990000, 10.622208, 0, 1, 0, 0
920, 99999.990000, 10.620428, 0, 1, 0, 0
930, -0.019531, 10.618684, 20, 1, 20, 0
940, -0.039062, 10.617001, 20, 1, 20, 0
950, -0.057292, 10.615387, 21, 1, 21, 0
960, -0.062500, 10.613853, 14, 1, 14, 0
970, -0.059896, 10.612414, 2, 1, 2, 0
980, 99999.990000, 10.611078, 0, 1, 0, 0
990, 99999.990000, 10.609848, 0, 1, 0, 0
1000, 99999.990000, 10.608772, 0, 1, 0, 0
1010, 99999.990000, 10.607856, 0, 1, 0, 0
1020, 99999.990000, 10.607068, 0, 1, 0, 0
1030, 99999.990000, 10.606387, 0, 1, 0, 0
1040, -0.021484, 10.605831, 4, 2, 3, 1
1050, 99999.990000, 10.605395, 0, 2, 0, 0
1060, 99999.990000, 10.605072, 0, 2, 0, 0
1070, 99999.990000, 10.604854, 0, 2, 0, 0
1080, 99999.990000, 10.604730, 0, 2, 0, 0
1090, 99999.990000, 10.604692, 0, 2, 0, 0
1100, 99999.990000, 10.604731, 0, 2, 0, 0
1110, 0.005208, 10.604870, 2, 2, 1, 1
1120, 0.009115, 10.605089, 12, 1, 12, 0
1130, 0.009115, 10.605360, 15, 1, 15, 0
1140, -0.002604, 10.605671, 20, 1, 20, 0
1150, -0.011719, 10.606014, 21, 1, 21, 0
1160, -0.016927, 10.606369, 21, 1, 21, 0
1170, -0.014323, 10.606731, 20, 1, 20, 0
1180, -0.013021, 10.607108, 20, 1, 20, 0
1190, -0.011719, 10.607489, 20, 1, 20, 0
1200, -0.014323, 10.607867, 18, 1, 18, 0
1210, -0.028646, 10.608233, 9, 1, 9, 0
1220, -0.044271, 10.608585, 8, 1, 8, 0
1230, -0.057292, 10.608924, 6, 1, 6, 0
1240, -0.059896, 10.609253, 5, 1, 5, 0
