time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 99999.990000, 10.235742, 0, 0, 0, 0
20, 0.027344, 10.236875, 18, 1, 18, 0
30, 0.049479, 10.238430, 22, 1, 22, 0
40, 99999.990000, 10.240683, 0, 1, 0, 0
50, 0.022135, 10.243562, 22, 1, 22, 0
60, 0.044271, 10.246765, 22, 1, 22, 0
70, 99999.990000, 10.250205, 0, 1, 0, 0
80, 0.022135, 10.253733, 22, 1, 22, 0
90, 0.045573, 10.257231, 21, 1, 21, 0
100, 99999.990000, 10.260611, 0, 1, 0, 0
110, 0.031510, 10.263819, 10, 2, 8, 2
120, 0.054948, 10.266821, 21, 1, 21, 0
130, 0.078385, 10.269603, 21, 1, 21, 0
140, 0.071615, 10.272171, 22, 1, 22, 0
150, 0.072917, 10.274542, 22, 1, 22, 0
160, 0.074219, 10.276733, 22, 1, 22, 0
170, 0.074219, 10.278812, 22, 1, 22, 0
180, 0.074219, 10.280804, 22, 1, 22, 0
190, 0.074219, 10.282751, 22, 1, 22, 0
200, 0.074219, 10.284691, 22, 1, 22, 0
210, 0.076823, 10.286662, 20, 1, 20, 0
220, 0.085938, 10.288698, 15, 1, 15, 0
230, 0.096168, 10.290826, 7, 2, 5, 2
240, 99999.990000, 10.293071, 0, 2, 0, 0
250, 99999.990000, 10.295447, 0, 2, 0, 0
260, 99999.990000, 10.297970, 0, 2, 0, 0
270, 99999.990000, 10.300647, 0, 2, 0, 0
280, 0.002604, 10.303484, 3, 1, 3, 0
290, 0.007812, 10.306482, 5, 1, 5, 0
300, 0.014323, 10.309648, 6, 1, 6, 0
310, 0.019531, 10.312980, 5, 1, 5, 0
320, 0.023438, 10.316474, 6, 1, 6, 0
330, 0.026042, 10.320127, 6, 1, 6, 0
340, 0.027344, 10.323936, 6, 1, 6, 0
350, 0.026042, 10.327895, 5, 1, 5, 0
360, 0.024740, 10.331999, 5, 1, 5, 0
370, 0.023438, 10.336240, 3, 1, 3, 0
380, 0.023438, 10.340615, 3, 1, 3, 0
390, 0.022135, 10.345124, 2, 1, 2, 0
400, 0.019531, 10.349756, 1, 1, 1, 0
410, 99999.990000, 10.354506, 0, 1, 0, 0
420, 99999.990000, 10.359362, 0, 1, 0, 0
430, 99999.990000, 10.364329, 0, 1, 0, 0
440, 99999.990000, 10.369402, 0, 1, 0, 0
450, 99999.990000, 10.374590, 0, 1, 0, 0
460, 99999.990000, 10.379886, 0, 1, 0, 0
470, 99999.990000, 10.385289, 0, 1, 0, 0
480, 99999.990000, 10.390802, 0, 1, 0, 0
490, 99999.990000, 10.396427, 0, 1, 0, 0
500, 99999.990000, 10.402161, 0, 1, 0, 0
510, 99999.990000, 10.408005, 0, 1, 0, 0
520, 99999.990000, 10.413959, 0, 1, 0, 0
530, 0.013021, 10.420030, 1, 1, 1, 0
540, 0.028646, 10.426220, 1, 1, 1, 0
550, 0.045573, 10.432527, 2, 1, 2, 0
560, 0.052083, 10.438946, 4, 1, 4, 0
570, 0.057292, 10.445464, 3, 1, 3, 0
580, 0.062500, 10.452088, 4, 1, 4, 0
590, 0.066406, 10.458815, 5, 1, 5, 0
600, 0.070312, 10.465654, 6, 1, 6, 0
610, 0.074219, 10.472577, 7, 1, 7, 0
620, 0.079427, 10.479561, 7, 1, 7, 0
630, 0.084635, 10.486653, 8, 1, 8, 0
640, 0.088542, 10.493855, 8, 1, 8, 0
650, 0.091146, 10.501166, 9, 1, 9, 0
660, 0.093750, 10.508583, 10, 1, 10, 0
670, 0.097656, 10.516108, 9, 1, 9, 0
680, 0.101562, 10.523739, 10, 1, 10, 0
690, 0.104167, 10.531474, 10, 1, 10, 0
700, 0.110677, 10.539322, 14, 1, 14, 0
710, 0.118490, 10.547271, 16, 1, 16, 0
720, 0.127604, 10.555322, 17, 1, 17, 0
730, 0.132812, 10.563467, 18, 1, 18, 0
740, 0.136719, 10.571524, 19, 1, 19, 0
750, 0.140625, 10.579086, 20, 1, 20, 0
760, 0.144531, 10.585813, 21, 1, 21, 0
770, 0.148438, 10.591395, 22, 1, 22, 0
780, 0.151042, 10.595626, 22, 1, 22, 0
790, 0.152344, 10.598722, 22, 1, 22, 0
800, 0.153646, 10.600937, 21, 1, 21, 0
810, 0.160156, 10.602504, 17, 1, 17, 0
820, 0.170573, 10.603664, 14, 1, 14, 0
830, 0.190104, 10.604538, 4, 1, 4, 0
840, 0.161458, 10.605228, 5, 1, 5, 0
850, 0.135417, 10.605689, 10, 1, 10, 0
860, 0.113281, 10.605947, 21, 1, 21, 0
870, 0.143229, 10.606035, 14, 1, 14, 0
880, 0.178385, 10.606074, 5, 1, 5, 0
890, 0.160156, 10.606008, 7, 1, 7, 0
900, 0.145833, 10.605793, 17, 1, 17, 0
910, 0.126302, 10.605506, 20, 1, 20, 0
920, 0.154948, 10.605114, 13, 1, 13, 0
930, 0.183594, 10.604741, 3, 1, 3, 0
940, 0.162760, 10.604357, 6, 1, 6, 0
950, 0.138021, 10.604011, 10, 1, 10, 0
960, 0.110677, 10.603757, 20, 1, 20, 0
970, 0.128906, 10.603628, 22, 1, 22, 0
980, 0.147135, 10.603593, 16, 1, 16, 0
990, 0.157552, 10.603626, 14, 1, 14, 0
1000, 0.166667, 10.603731, 13, 1, 13, 0
1010, 0.171875, 10.603928, 12, 1, 12, 0
1020, 0.175781, 10.604233, 11, 1, 11, 0
1030, 0.179832, 10.604673, 9, 2, 7, 2
1040, 0.184064, 10.605198, 8, 2, 7, 1
1050, 0.181981, 10.605812, 10, 2, 7, 3
1060, 0.177930, 10.606478, 11, 1, 11, 0
1070, 0.171094, 10.607227, 12, 1, 12, 0
1080, 0.167969, 10.608042, 13, 1, 13, 0
1090, 0.162760, 10.608932, 13, 1, 13, 0
