time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, -0.031250, 11.626781, 19, 1, 19, 0
20, -0.041667, 11.629073, 5, 1, 5, 0
30, 99999.990000, 11.631702, 0, 1, 0, 0
40, -0.031250, 11.635012, 19, 1, 19, 0
50, 99999.990000, 11.639347, 0, 1, 0, 0
60, -0.023438, 11.644409, 4, 2, 3, 1
70, -0.053385, 11.649984, 18, 1, 18, 0
80, 99999.990000, 11.655847, 0, 1, 0, 0
90, 99999.990000, 11.661811, 0, 1, 0, 0
100, -0.029948, 11.667722, 18, 1, 18, 0
110, -0.059896, 11.673463, 18, 1, 18, 0
120, -0.089844, 11.678953, 18, 1, 18, 0
130, -0.087798, 11.684155, 7, 2, 4, 3
140, 99999.990000, 11.689024, 0, 2, 0, 0
150, 99999.990000, 11.693587, 0, 2, 0, 0
160, 99999.990000, 11.697894, 0, 2, 0, 0
170, -0.027344, 11.701983, 10, 2, 5, 5
180, -0.054688, 11.705890, 18, 1, 18, 0
190, -0.082031, 11.709662, 18, 1, 18, 0
200, -0.082031, 11.713334, 18, 1, 18, 0
210, -0.082031, 11.716945, 18, 1, 18, 0
220, -0.080729, 11.720544, 19, 1, 19, 0
230, -0.072917, 11.724172, 14, 1, 14, 0
240, -0.070312, 11.727864, 2, 1, 2, 0
250, 99999.990000, 11.731650, 0, 1, 0, 0
260, 99999.990000, 11.735552, 0, 1, 0, 0
270, 99999.990000, 11.739583, 0, 1, 0, 0
280, 99999.990000, 11.743756, 0, 1, 0, 0
290, 99999.990000, 11.748077, 0, 1, 0, 0
300, 99999.990000, 11.752549, 0, 1, 0, 0
310, 99999.990000, 11.757172, 0, 1, 0, 0
320, 99999.990000, 11.761944, 0, 1, 0, 0
330, 99999.990000, 11.766862, 0, 1, 0, 0
340, 99999.990000, 11.771917, 0, 1, 0, 0
350, 99999.990000, 11.777104, 0, 1, 0, 0
360, 99999.990000, 11.782415, 0, 1, 0, 0
370, 99999.990000, 11.787841, 0, 1, 0, 0
380, 99999.990000, 11.793377, 0, 1, 0, 0
390, 99999.990000, 11.799012, 0, 1, 0, 0
400, 99999.990000, 11.804742, 0, 1, 0, 0
410, 99999.990000, 11.810561, 0, 1, 0, 0
420, 99999.990000, 11.816468, 0, 1, 0, 0
430, 99999.990000, 11.822457, 0, 1, 0, 0
440, 99999.990000, 11.828527, 0, 1, 0, 0
450, 99999.990000, 11.834675, 0, 1, 0, 0
460, 99999.990000, 11.840899, 0, 1, 0, 0
470, 99999.990000, 11.847198, 0, 1, 0, 0
480, 99999.990000, 11.853572, 0, 1, 0, 0
490, 99999.990000, 11.860022, 0, 1, 0, 0
500, 99999.990000, 11.866548, 0, 1, 0, 0
510, 99999.990000, 11.873152, 0, 1, 0, 0
520, 99999.990000, 11.879833, 0, 1, 0, 0
530, 99999.990000, 11.886595, 0, 1, 0, 0
540, 99999.990000, 11.893437, 0, 1, 0, 0
550, 99999.990000, 11.900361, 0, 1, 0, 0
560, 99999.990000, 11.907370, 0, 1, 0, 0
570, 99999.990000, 11.914463, 0, 1, 0, 0
580, 99999.990000, 11.921644, 0, 1, 0, 0
590, 99999.990000, 11.928914, 0, 1, 0, 0
600, 99999.990000, 11.936276, 0, 1, 0, 0
610, 99999.990000, 11.943731, 0, 1, 0, 0
620, -0.020833, 11.951282, 3, 1, 3, 0
630, -0.040365, 11.958930, 4, 1, 4, 0
640, -0.058594, 11.966676, 5, 1, 5, 0
650, -0.052083, 11.974516, 6, 1, 6, 0
660, -0.045573, 11.982454, 7, 1, 7, 0
670, -0.039786, 11.990499, 9, 2, 8, 1
680, -0.026064, 11.998651, 13, 2, 8, 5
690, -0.010439, 12.006912, 17, 1, 17, 0
700, 0.005909, 12.015282, 18, 1, 18, 0
710, 0.010417, 12.023761, 18, 1, 18, 0
720, 0.013021, 12.032345, 17, 1, 17, 0
730, 0.014323, 12.040930, 17, 1, 17, 0
740, 0.016927, 12.049071, 18, 1, 18, 0
750, 0.018229, 12.056350, 18, 1, 18, 0
760, 0.018503, 12.062476, 19, 2, 18, 1
770, 0.019805, 12.067224, 17, 1, 17, 0
780, 0.021107, 12.070516, 17, 1, 17, 0
790, 0.023438, 12.072408, 17, 1, 17, 0
800, 0.023438, 12.073248, 17, 1, 17, 0
810, 0.031250, 12.073394, 13, 1, 13, 0
820, 0.043620, 12.073096, 8, 2, 5, 3
830, 99999.990000, 12.072509, 0, 2, 0, 0
840, 99999.990000, 12.071717, 0, 2, 0, 0
850, -0.003906, 12.070760, 6, 1, 6, 0
860, 0.006510, 12.069665, 17, 1, 17, 0
870, 0.020833, 12.068442, 14, 1, 14, 0
880, 0.055990, 12.067112, 1, 1, 1, 0
890, 99999.990000, 12.065700, 0, 1, 0, 0
900, -0.002604, 12.064184, 7, 1, 7, 0
910, 0.009115, 12.062624, 18, 1, 18, 0
920, 0.026042, 12.061059, 14, 1, 14, 0
930, 0.052517, 12.059515, 6, 2, 4, 2
940, 99999.990000, 12.058010, 0, 2, 0, 0
950, -0.009115, 12.056568, 2, 1, 2, 0
960, -0.011719, 12.055222, 7, 1, 7, 0
970, -0.002604, 12.053995, 16, 1, 16, 0
980, 0.018229, 12.052893, 18, 1, 18, 0
990, 0.032552, 12.051919, 18, 1, 18, 0
1000, 0.035156, 12.051075, 18, 1, 18, 0
1010, 0.040365, 12.050387, 14, 1, 14, 0
1020, 0.048177, 12.049871, 12, 1, 12, 0
1030, 0.055990, 12.049480, 12, 1, 12, 0
1040, 0.058594, 12.049178, 12, 1, 12, 0
1050, 0.058594, 12.049002, 12, 1, 12, 0
1060, 0.057292, 12.048950, 13, 1, 13, 0
1070, 0.053385, 12.049017, 15, 1, 15, 0
1080, 0.045573, 12.049193, 18, 1, 18, 0
1090, 0.039062, 12.049471, 18, 1, 18, 0
1100, 0.035156, 12.049841, 18, 1, 18, 0
1110, 0.035156, 12.050307, 18, 1, 18, 0
1120, 0.033854, 12.050872, 17, 1, 17, 0
1130, 0.022135, 12.051499, 9, 1, 9, 0
1140, 0.006510, 12.052179, 6, 1, 6, 0
1150, -0.011719, 12.052907, 3, 1, 3, 0
1160, 99999.990000, 12.053674, 0, 1, 0, 0
1170, 99999.990000, 12.054473, 0, 1, 0, 0
1180, 99999.990000, 12.055294, 0, 1, 0, 0
1190, 99999.990000, 12.056128, 0, 1, 0, 0
1200, 99999.990000, 12.056990, 0, 1, 0, 0
1210, 0.035156, 12.057849, 2, 1, 2, 0
1220, 0.060454, 12.058683, 7, 2, 4, 3
1230, 0.085193, 12.059482, 10, 1, 10, 0
1240, 0.073475, 12.060163, 11, 1, 11, 0
1250, 0.070312, 12.060809, 12, 1, 12, 0
1260, 0.067708, 12.061437, 14, 1, 14, 0
1270, 0.062194, 12.062049, 17, 2, 15, 2
1280, 0.056985, 12.062640, 18, 1, 18, 0
1290, 0.051777, 12.063204, 18, 1, 18, 0
1300, 0.050781, 12.063723, 18, 1, 18, 0
1310, 0.050781, 12.064210, 18, 1, 18, 0
1320, 0.053223, 12.064661, 16, 2, 15, 1
1330, 0.058431, 12.065076, 14, 1, 14, 0
1340, 0.064941, 12.065440, 13, 1, 13, 0
1350, 0.070312, 12.065770, 12, 1, 12, 0
1360, 0.074219, 12.066069, 11, 1, 11, 0
1370, 0.076823, 12.066358, 11, 1, 11, 0
