time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 0.086310, 7.104790, 28, 3, 18, 9
20, 0.177635, 7.104429, 29, 2, 20, 9
30, 0.266177, 7.104731, 31, 1, 31, 0
40, 0.265805, 7.105635, 29, 1, 29, 0
50, 0.235352, 7.106259, 8, 2, 7, 1
60, 99999.990000, 7.106595, 0, 2, 0, 0
70, 0.088542, 7.106439, 7, 1, 7, 0
80, 0.178385, 7.106248, 6, 1, 6, 0
90, 0.269531, 7.105978, 7, 1, 7, 0
100, 0.272135, 7.105635, 13, 1, 13, 0
110, 0.274740, 7.105292, 10, 1, 10, 0
120, 0.276042, 7.105429, 10, 1, 10, 0
130, 0.277344, 7.105580, 22, 1, 22, 0
140, 0.273245, 7.105808, 27, 1, 27, 0
150, 0.266734, 7.106162, 17, 1, 17, 0
160, 0.260224, 7.106684, 17, 1, 17, 0
170, 0.257812, 7.107414, 17, 1, 17, 0
180, 0.254249, 7.108384, 19, 2, 18, 1
190, 0.255291, 7.109614, 25, 1, 25, 0
200, 0.257244, 7.111114, 24, 1, 24, 0
210, 0.267910, 7.112888, 11, 1, 11, 0
220, 0.269472, 7.115189, 9, 1, 9, 0
230, 0.270123, 7.117764, 9, 1, 9, 0
240, 0.264323, 7.120581, 8, 1, 8, 0
250, 0.257221, 7.123626, 11, 2, 10, 1
260, 0.250118, 7.126894, 11, 2, 10, 1
270, 0.248816, 7.130385, 11, 1, 11, 0
280, 0.253314, 7.134083, 11, 1, 11, 0
290, 0.256510, 7.137968, 12, 1, 12, 0
300, 0.252604, 7.142007, 16, 1, 16, 0
310, 0.247807, 7.146091, 19, 1, 19, 0
320, 0.244312, 7.150740, 19, 1, 19, 0
330, 0.241317, 7.155238, 20, 1, 20, 0
340, 0.238713, 7.159858, 19, 1, 19, 0
350, 0.234830, 7.164575, 21, 1, 21, 0
360, 0.231725, 7.169400, 19, 1, 19, 0
