time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, -0.048438, 10.233789, 5, 2, 4, 1
20, -0.091406, 10.234273, 22, 1, 22, 0
30, -0.134375, 10.235399, 22, 1, 22, 0
40, 99999.990000, 10.237191, 0, 1, 0, 0
50, -0.049479, 10.239605, 17, 1, 17, 0
60, -0.092448, 10.242398, 22, 1, 22, 0
70, 99999.990000, 10.245454, 0, 1, 0, 0
80, -0.042969, 10.248617, 22, 1, 22, 0
90, -0.085938, 10.251757, 20, 2, 10, 10
100, 99999.990000, 10.254780, 0, 2, 0, 0
110, -0.048177, 10.257619, 16, 1, 16, 0
120, -0.089844, 10.260229, 21, 1, 21, 0
130, -0.131510, 10.262598, 21, 1, 21, 0
140, -0.123636, 10.264729, 21, 2, 11, 10
150, -0.105407, 10.266634, 9, 1, 9, 0
160, -0.085875, 10.268342, 8, 1, 8, 0
170, -0.067708, 10.269896, 8, 1, 8, 0
180, -0.084057, 10.271342, 18, 2, 10, 8
190, -0.102286, 10.272740, 22, 1, 22, 0
200, -0.120515, 10.274116, 22, 1, 22, 0
210, -0.121094, 10.275504, 22, 1, 22, 0
220, -0.121094, 10.276931, 22, 1, 22, 0
230, -0.121094, 10.278427, 22, 1, 22, 0
240, -0.126302, 10.280023, 18, 1, 18, 0
250, -0.136018, 10.281744, 13, 2, 10, 3
260, -0.136018, 10.283609, 2, 1, 2, 0
270, 99999.990000, 10.285621, 0, 1, 0, 0
280, 99999.990000, 10.287788, 0, 1, 0, 0
290, 99999.990000, 10.290114, 0, 1, 0, 0
300, 99999.990000, 10.292602, 0, 1, 0, 0
310, 99999.990000, 10.295247, 0, 1, 0, 0
320, 99999.990000, 10.298048, 0, 1, 0, 0
330, -0.013021, 10.300996, 1, 1, 1, 0
340, -0.026042, 10.304088, 1, 1, 1, 0
350, 99999.990000, 10.307325, 0, 1, 0, 0
360, 99999.990000, 10.310699, 0, 1, 0, 0
370, 99999.990000, 10.314202, 0, 1, 0, 0
380, 99999.990000, 10.317826, 0, 1, 0, 0
390, 99999.990000, 10.321568, 0, 1, 0, 0
400, 99999.990000, 10.325414, 0, 1, 0, 0
410, 99999.990000, 10.329360, 0, 1, 0, 0
420, 99999.990000, 10.333395, 0, 1, 0, 0
430, 99999.990000, 10.337522, 0, 1, 0, 0
440, 99999.990000, 10.341738, 0, 1, 0, 0
450, 99999.990000, 10.346040, 0, 1, 0, 0
460, 99999.990000, 10.350426, 0, 1, 0, 0
470, 99999.990000, 10.354898, 0, 1, 0, 0
480, 99999.990000, 10.359453, 0, 1, 0, 0
490, 99999.990000, 10.364090, 0, 1, 0, 0
500, 99999.990000, 10.368808, 0, 1, 0, 0
510, 99999.990000, 10.373608, 0, 1, 0, 0
520, 99999.990000, 10.378492, 0, 1, 0, 0
530, 99999.990000, 10.383458, 0, 1, 0, 0
540, 99999.990000, 10.388508, 0, 1, 0, 0
550, 99999.990000, 10.393643, 0, 1, 0, 0
560, 99999.990000, 10.398866, 0, 1, 0, 0
570, 99999.990000, 10.404172, 0, 1, 0, 0
580, 99999.990000, 10.409564, 0, 1, 0, 0
590, 99999.990000, 10.415045, 0, 1, 0, 0
600, 99999.990000, 10.420615, 0, 1, 0, 0
610, 99999.990000, 10.426270, 0, 1, 0, 0
620, 99999.990000, 10.432013, 0, 1, 0, 0
630, -0.011719, 10.437844, 2, 1, 2, 0
640, -0.026042, 10.443765, 4, 1, 4, 0
650, -0.041667, 10.449781, 5, 1, 5, 0
660, -0.046875, 10.455893, 6, 1, 6, 0
670, -0.050781, 10.462096, 7, 1, 7, 0
680, -0.070312, 10.468387, 14, 2, 8, 6
690, -0.089844, 10.474773, 18, 2, 9, 9
700, -0.108073, 10.481254, 20, 2, 10, 10
710, -0.108073, 10.487824, 22, 1, 22, 0
720, -0.105469, 10.494474, 21, 1, 21, 0
730, -0.102865, 10.500912, 21, 1, 21, 0
740, -0.101562, 10.506748, 21, 1, 21, 0
750, -0.101562, 10.511622, 21, 1, 21, 0
760, -0.101562, 10.515241, 21, 1, 21, 0
770, -0.101562, 10.517587, 21, 1, 21, 0
780, -0.098958, 10.518939, 21, 1, 21, 0
790, -0.096354, 10.519544, 21, 1, 21, 0
800, -0.100260, 10.519626, 16, 1, 16, 0
810, -0.100260, 10.519363, 1, 1, 1, 0
820, 99999.990000, 10.518862, 0, 1, 0, 0
830, -0.026476, 10.518184, 12, 2, 8, 4
840, -0.057726, 10.517369, 21, 1, 21, 0
850, -0.086372, 10.516427, 21, 1, 21, 0
860, -0.088542, 10.515367, 1, 1, 1, 0
870, 99999.990000, 10.514218, 0, 1, 0, 0
880, -0.028646, 10.513012, 21, 1, 21, 0
890, -0.057292, 10.511781, 21, 1, 21, 0
900, -0.091146, 10.510538, 17, 1, 17, 0
910, 99999.990000, 10.509295, 0, 1, 0, 0
920, 99999.990000, 10.508079, 0, 1, 0, 0
930, -0.025905, 10.506915, 19, 2, 10, 9
940, -0.051946, 10.505843, 21, 1, 21, 0
950, -0.076686, 10.504870, 20, 1, 20, 0
960, -0.074219, 10.504003, 21, 1, 21, 0
970, -0.076210, 10.503257, 17, 2, 16, 1
980, -0.081977, 10.502637, 7, 2, 5, 2
990, -0.080674, 10.502175, 2, 1, 2, 0
1000, 99999.990000, 10.501853, 0, 1, 0, 0
1010, 99999.990000, 10.501635, 0, 1, 0, 0
1020, 99999.990000, 10.501506, 0, 1, 0, 0
1030, 99999.990000, 10.501458, 0, 1, 0, 0
1040, 99999.990000, 10.501512, 0, 1, 0, 0
1050, -0.019531, 10.501660, 2, 1, 2, 0
1060, -0.039062, 10.501898, 4, 1, 4, 0
1070, -0.066406, 10.502212, 14, 1, 14, 0
1080, -0.065104, 10.502592, 21, 1, 21, 0
1090, -0.063802, 10.503036, 21, 1, 21, 0
1100, -0.054688, 10.503589, 21, 1, 21, 0
1110, -0.054688, 10.504197, 21, 1, 21, 0
1120, -0.053385, 10.504847, 20, 1, 20, 0
1130, -0.050781, 10.505525, 21, 1, 21, 0
1140, -0.048177, 10.506221, 21, 1, 21, 0
1150, -0.046569, 10.506906, 17, 2, 9, 8
1160, -0.024433, 10.507579, 4, 1, 4, 0
1170, 99999.990000, 10.508257, 0, 1, 0, 0
1180, 99999.990000, 10.508931, 0, 1, 0, 0
1190, 99999.990000, 10.509588, 0, 1, 0, 0
1200, 99999.990000, 10.510222, 0, 1, 0, 0
1210, 99999.990000, 10.510825, 0, 1, 0, 0
1220, 99999.990000, 10.511397, 0, 1, 0, 0
1230, -0.015625, 10.511935, 1, 1, 1, 0
1240, -0.031250, 10.512444, 1, 1, 1, 0
