time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, -0.015625, 9.812710, 23, 1, 23, 0
20, -0.031250, 9.813607, 23, 1, 23, 0
30, 99999.990000, 9.814821, 0, 1, 0, 0
40, -0.015625, 9.816801, 23, 1, 23, 0
50, -0.014323, 9.819238, 10, 1, 10, 0
60, -0.041341, 9.821981, 8, 2, 5, 3
70, -0.041341, 9.824822, 23, 1, 23, 0
80, -0.038737, 9.827634, 8, 1, 8, 0
90, -0.027344, 9.830299, 1, 1, 1, 0
100, -0.032056, 9.832779, 21, 3, 19, 1
110, -0.051587, 9.835040, 24, 2, 23, 1
120, -0.051587, 9.837071, 24, 2, 23, 1
130, -0.046875, 9.838875, 24, 2, 23, 1
140, -0.046875, 9.840472, 23, 3, 11, 10
150, -0.046638, 9.841892, 22, 3, 11, 9
160, -0.046742, 9.843171, 25, 2, 23, 2
170, -0.046847, 9.844349, 25, 2, 23, 2
180, -0.048385, 9.845465, 24, 2, 22, 2
190, -0.049258, 9.846561, 24, 3, 22, 1
200, -0.050299, 9.847676, 25, 4, 22, 1
210, -0.050247, 9.848842, 25, 3, 22, 2
220, -0.055998, 9.850088, 24, 2, 19, 5
230, -0.067873, 9.851439, 15, 1, 15, 0
240, -0.079210, 9.852915, 6, 2, 4, 2
250, -0.075087, 9.854530, 1, 1, 1, 0
260, 99999.990000, 9.856294, 0, 1, 0, 0
270, 99999.990000, 9.858214, 0, 1, 0, 0
280, 0.009115, 9.860293, 2, 1, 2, 0
290, 0.015625, 9.862534, 4, 1, 4, 0
300, 0.020833, 9.864937, 5, 1, 5, 0
310, 0.014323, 9.867497, 5, 1, 5, 0
320, 0.010417, 9.870210, 5, 1, 5, 0
330, 0.007812, 9.873071, 5, 1, 5, 0
340, 0.007812, 9.876075, 5, 1, 5, 0
350, 0.007812, 9.879217, 5, 1, 5, 0
360, 0.009115, 9.882489, 4, 1, 4, 0
370, 0.010417, 9.885885, 4, 1, 4, 0
380, 0.011719, 9.889402, 2, 1, 2, 0
390, 99999.990000, 9.893032, 0, 1, 0, 0
400, 99999.990000, 9.896766, 0, 1, 0, 0
410, 99999.990000, 9.900597, 0, 1, 0, 0
420, 99999.990000, 9.904524, 0, 1, 0, 0
430, 99999.990000, 9.908547, 0, 1, 0, 0
440, 99999.990000, 9.912665, 0, 1, 0, 0
450, 99999.990000, 9.916875, 0, 1, 0, 0
460, 99999.990000, 9.921176, 0, 1, 0, 0
470, 99999.990000, 9.925566, 0, 1, 0, 0
480, 99999.990000, 9.930047, 0, 1, 0, 0
490, 99999.990000, 9.934617, 0, 1, 0, 0
500, 99999.990000, 9.939280, 0, 1, 0, 0
510, 99999.990000, 9.944031, 0, 1, 0, 0
520, 99999.990000, 9.948875, 0, 1, 0, 0
530, 99999.990000, 9.953808, 0, 1, 0, 0
540, 99999.990000, 9.958835, 0, 1, 0, 0
550, 99999.990000, 9.963954, 0, 1, 0, 0
560, 99999.990000, 9.969167, 0, 1, 0, 0
570, 99999.990000, 9.974476, 0, 1, 0, 0
580, 99999.990000, 9.979877, 0, 1, 0, 0
590, -0.007812, 9.985373, 1, 1, 1, 0
600, -0.018229, 9.990969, 3, 1, 3, 0
610, -0.029948, 9.996656, 4, 1, 4, 0
620, -0.036458, 10.002441, 4, 1, 4, 0
630, -0.042969, 10.008312, 6, 1, 6, 0
640, -0.049479, 10.014274, 7, 1, 7, 0
650, -0.054688, 10.020320, 8, 1, 8, 0
660, -0.058594, 10.026451, 9, 1, 9, 0
670, -0.062500, 10.032668, 8, 1, 8, 0
680, -0.066406, 10.038956, 9, 1, 9, 0
690, -0.083716, 10.045323, 17, 2, 10, 7
700, -0.101883, 10.051771, 21, 2, 11, 10
710, -0.118811, 10.058292, 22, 1, 22, 0
720, -0.121032, 10.064883, 22, 1, 22, 0
730, -0.121094, 10.071578, 22, 1, 22, 0
740, -0.121094, 10.078351, 22, 1, 22, 0
750, -0.121094, 10.085003, 22, 1, 22, 0
760, -0.121094, 10.091078, 22, 1, 22, 0
770, -0.121094, 10.096190, 22, 1, 22, 0
780, -0.121094, 10.100055, 22, 1, 22, 0
790, -0.119792, 10.102594, 23, 1, 23, 0
800, -0.118490, 10.104106, 23, 1, 23, 0
810, -0.115885, 10.104854, 22, 1, 22, 0
820, -0.121094, 10.105052, 17, 1, 17, 0
830, -0.130208, 10.104884, 6, 2, 4, 2
