time,ego_x,ego_y,ego_heading,ego_vel_lin,ego_vel_lin_x,ego_vel_lin_y,ego_vel_ang_x,ego_vel_ang_y,lead_x,lead_y,lead_heading,lead_vel_lin,lead_vel_lin_x,lead_vel_lin_y,lead_vel_ang_x,lead_vel_ang_y,distance_true,direction,ob_color_1,ob_color_2,ob_color_3,color_dist_from_black,dist_obst_follower,dist_obst_lead,ob_pos_x,ob_pos_y,gamma
10,-64.2950126130624,-105.21466717023817,0.01540005010930163,0.2893773687225696,0.289377177526666,-0.00033264921228896675,0.03220508967462547,-0.0618886149634235,-55.923802066697135,-104.3061442152543,-0.03284127182536544,0.1939697770475411,0.19336553207751006,0.015298542814733394,-0.07028654891676848,-0.16275718930556118,8.420366973672206,L,1.0,0.0,0.0,1.0,110.87798811947575,103.86978139412457,22.31818181818182,-35.98979591836735,3.4203669736722055
20,-64.2897808283491,-105.21466872994831,0.015514817853634183,0.5118148213968486,0.5116767261929323,0.011888619514943752,0.028404857210295807,-0.11090567277408508,-55.91970893965124,-104.30603549801488,-0.03281644903007428,0.38949639030232136,0.3890472920719718,0.018698732310082337,-0.045739510623262286,-0.19302575992162538,8.419246864900918,L,1.0,0.0,0.0,1.0,110.87390229248024,103.8666266927853,22.31818181818182,-35.98979591836735,3.4192468649009182
30,-64.28224685550964,-105.21462233202325,0.01570616604656496,0.7376179995819808,0.7371257909031578,0.026942191683624446,0.025089185370249283,-0.15369078263590794,-55.91325138026966,-104.30600211817976,-0.03276864744464023,0.621817011640731,0.6216858316680356,0.012771948521344592,-0.03177463385382845,-0.22423164588424246,8.418175334215386,L,1.0,0.0,0.0,1.0,110.86798833959202,103.86174064504726,22.31818181818182,-35.98979591836735,3.4181753342153858
40,-64.2720151278889,-105.21452649185359,0.016004386809953072,1.0027145036288783,1.0016610693677634,0.04595082045770488,0.02291446947946836,-0.1978453320677468,-55.90452798026713,-104.30608796662175,-0.032709380816771855,0.845180044634161,0.8451787607681691,0.0014731578952259274,-0.02286482934422786,-0.24628357941699697,8.416656207766891,L,1.0,0.0,0.0,1.0,110.859936542157,103.85522657735984,22.31818181818182,-35.98979591836735,3.4166562077668914
50,-64.25930394422997,-105.2144300816757,0.01644135323323184,1.2469666425372439,1.245300095245015,0.06444750098617195,0.018215422778477444,-0.22970063533712226,-55.89397535724038,-104.30630866686778,-0.03264204566483314,1.0266237966495046,1.0265589170299052,-0.011541651243733946,-0.01684024975310102,-0.2530774256891994,8.414476030766147,L,1.0,0.0,0.0,1.0,110.84994820018858,103.84742386862068,22.31818181818182,-35.98979591836735,3.4144760307661475
60,-64.24460016238137,-105.21428959395598,0.016950474474207118,1.4441294574610508,1.4419928553613737,0.07852703352032038,0.014763254367099436,-0.24475593733320217,-55.881972196400184,-104.3066421134934,-0.03257363599292206,1.171713280536641,1.1714823485543662,-0.023261960611346333,-0.010780309337684238,-0.24726074902890094,8.411740036770084,L,1.0,0.0,0.0,1.0,110.83837669713557,103.83860342836307,22.31818181818182,-35.98979591836735,3.411740036770084
70,-64.22832502658166,-105.21408623981202,0.017494900532490084,1.6006395987511235,1.5981278442722693,0.08963547540916611,0.012005135258562801,-0.24571059215507038,-55.868818104110446,-104.30706045558635,-0.03251548533730678,1.2881043710940532,1.2876637443947547,-0.03368905167685738,-0.004571354463743746,-0.2315761837038926,8.408570137668729,L,1.0,0.0,0.0,1.0,110.8255395544653,103.8289727903387,22.31818181818182,-35.98979591836735,3.408570137668729
80,-64.21081583709739,-105.21382217525013,0.018081543330435466,1.72482248959254,1.7218417161605297,0.10135938581882223,0.009897592621979444,-0.23543172312844868,-55.85473738741492,-104.3075414283405,-0.032477548400863435,1.3830960504846546,1.3824222720515882,-0.04316649860684864,0.0014177775157553007,-0.20864630505689505,8.405081311294184,L,1.0,0.0,0.0,1.0,110.8117017577156,103.81868641381575,22.31818181818182,-35.98979591836735,3.4050813112941842
90,-64.19233004005203,-105.21351500763029,0.01871763799903678,1.824373816381481,1.8209098826799583,0.11237001849599758,0.006712799740974073,-0.2167151554050337,-55.83988482928654,-104.30806936563569,-0.03246719735173138,1.4633971908483379,1.4624735300823621,-0.051985690254532445,0.006855387840270484,-0.18089182821932848,8.40137922066647,L,1.0,0.0,0.0,1.0,110.79707553235693,103.80785070930732,22.31818181818182,-35.98979591836735,3.4013792206664704
100,-64.17305143977167,-105.21316461917402,0.019367089916964206,1.9062737092811683,1.9025676674974452,0.11880961783422987,0.00264232768326107,-0.19211289709189341,-55.824352835329854,-104.30863503790101,-0.03248806768361885,1.5349937608924855,1.5338097650191536,-0.06027811137341863,0.011474675436352371,-0.15046556753527335,8.397555724805084,L,1.0,0.0,0.0,1.0,110.78180448417304,103.79652932885568,22.31818181818182,-35.98979591836735,3.397555724805084
110,-64.1530946291765,-105.21276878745768,0.020043281383676424,1.977451429232875,1.9733659366762673,0.1270473728218677,0.000207812288770301,-0.16392698374144485,-55.8081796337505,-104.30923253773774,-0.03254427534205966,1.603051541202115,1.6015906248452045,-0.06842305282887735,0.015146654670434535,-0.11921496100509388,8.39368715377477,L,1.0,0.0,0.0,1.0,110.76597683075016,103.78474730761812,22.31818181818182,-35.98979591836735,3.3936871537747706
120,-64.13251465347314,-105.2123343939624,0.020767962094324674,2.0435958799097724,2.038974407232733,0.1373589714366047,-0.0016276672618069938,-0.1341811518681782,-55.79135859190696,-104.30985944371753,-0.03263691799373039,1.6718271409349807,1.670081678258221,-0.07637523887383911,0.017862308607066373,-0.08865441486439839,8.389835843401324,L,1.0,0.0,0.0,1.0,110.74963996979608,103.77249820247741,22.31818181818182,-35.98979591836735,3.3898358434013236
130,-64.11131740540074,-105.21186625646618,0.02154435004485873,2.1092850958182225,2.104113679388556,0.14761178696445915,-0.0034833030723405408,-0.10453125702146632,-55.77384742101698,-104.31051478942413,-0.032769178791381186,1.7446912308437748,1.742641601500107,-0.08454430616137103,0.019585976924117197,-0.05996792833292286,8.38605033419422,L,1.0,0.0,0.0,1.0,110.73280163498059,103.7597496997456,22.31818181818182,-35.98979591836735,3.38605033419422
140,-64.08946909613677,-105.2113682033808,0.02237385829304543,2.17826258156289,2.1725486817666435,0.15767085840777847,-0.00536507784684783,-0.07628667270925135,-55.75557748610729,-104.31119879734054,-0.03294326120031018,1.8241225982725233,1.8217537109301165,-0.09293368733054447,0.020449006940877115,-0.034022005775895175,8.382365676066069,L,1.0,0.0,0.0,1.0,110.71543797565037,103.74645046099185,22.31818181818182,-35.98979591836735,3.382365676066069
150,-64.06690637293873,-105.21083196489973,0.023237176515373735,2.2532572500828874,2.2471322592435916,0.16602663797682837,-0.006912332243541992,-0.050405636023287605,-55.736462275514334,-104.31191230815053,-0.03316114037002667,1.9117972408474078,1.909096296176907,-0.10158750924880836,0.020583126043334687,-0.011392031748764783,8.378803936696638,L,1.0,0.0,0.0,1.0,110.69749452062143,103.73253613294459,22.31818181818182,-35.98979591836735,3.378803936696638
160,-64.04354348187937,-105.21024921751098,0.024153117776431008,2.3366207867578384,2.32987167221477,0.17746743960504668,-0.006616691990019202,-0.027550791300582193,-55.71640503816035,-104.31265732870649,-0.03342192146793099,2.008667570598745,2.0056386978961602,-0.11026705163584007,0.02015636639461227,0.007603867531369313,8.375374968305046,L,1.0,0.0,0.0,1.0,110.6788993066978,103.71793546506997,22.31818181818182,-35.98979591836735,3.375374968305046
