time,yellow_line_angle
10, -0.047526
20, -0.094401
30, -0.141276
40, -0.140062
50, -0.139240
60, -0.138244
70, -0.136739
80, -0.135364
90, -0.134205
100, -0.133842
110, -0.133156
120, -0.132128
130, -0.130412
140, -0.128694
150, -0.128016
160, -0.128071
170, -0.128138
180, -0.127081
190, -0.125864
200, -0.125089
210, -0.124986
220, -0.124547
230, -0.124019
240, -0.123182
250, -0.123069
260, -0.122620
270, -0.121644
280, -0.120423
290, -0.119957
300, -0.119367
310, -0.118895
320, -0.116997
330, -0.115550
340, -0.113528
350, -0.112436
360, -0.111086
370, -0.110050
380, -0.108028
390, -0.105949
400, -0.103445
410, -0.101687
420, -0.100071
430, -0.098524
440, -0.096421
450, -0.093691
460, -0.091570
470, -0.089399
480, -0.087714
490, -0.085399
500, -0.082762
510, -0.080358
520, -0.077060
530, -0.074856
540, -0.072051
550, -0.070112
560, -0.067608
570, -0.065108
580, -0.062843
590, -0.060268
600, -0.057760
610, -0.055414
620, -0.052902
630, -0.050109
640, -0.046410
650, -0.043052
660, -0.039983
670, -0.037472
680, -0.034911
690, -0.032664
700, -0.029626
710, -0.025908
720, -0.021802
730, -0.019163
740, -0.016959
750, -0.013954
760, -0.011619
770, -0.008514
780, -0.006659
790, -0.003581
800, -0.001879
810, 0.000473
820, 0.003498
830, 0.005823
840, 0.007933
850, 0.009404
860, 0.012197
870, 0.013846
880, 0.015796
890, 0.016862
900, 0.019162
910, 0.020671
920, 0.022819
930, 0.024018
940, 0.025623
950, 0.025920
960, 0.026746
970, 0.027656
980, 0.029241
990, 0.030276
1000, 0.030991
1010, 0.031700
1020, 0.033097
1030, 0.034262
1040, 0.035532
1050, 0.036414
1060, 0.037468
1070, 0.037773
1080, 0.038157
1090, 0.038260
1100, 0.039062
1110, 0.039934
1120, 0.041511
1130, 0.042903
1140, 0.044239
1150, 0.044877
1160, 0.045464
1170, 0.045861
1180, 0.046106
1190, 0.046151
1200, 0.046143
1210, 0.046748
1220, 0.047204
1230, 0.047348
1240, 0.047033
1250, 0.047049
1260, 0.047607
1270, 0.048735
1280, 0.049654
1290, 0.050560
1300, 0.050811
1310, 0.051097
1320, 0.051016
1330, 0.051058
1340, 0.051589
1350, 0.051768
1360, 0.051910
1370, 0.051872
1380, 0.052181
1390, 0.052383
1400, 0.052168
1410, 0.051954
1420, 0.051926
1430, 0.051860
1440, 0.051794
1450, 0.051747
1460, 0.051747
1470, 0.051634
1480, 0.051423
1490, 0.051278
1500, 0.051247
1510, 0.051233
1520, 0.051365
1530, 0.051383
1540, 0.051086
1550, 0.050851
1560, 0.050444
1570, 0.050303
1580, 0.049628
1590, 0.048794
1600, 0.048111
1610, 0.047307
1620, 0.046873
1630, 0.045518
1640, 0.044314
1650, 0.043078
1660, 0.042592
1670, 0.041976
1680, 0.041298
1690, 0.040788
1700, 0.040672
1710, 0.040322
1720, 0.039857
1730, 0.039132
1740, 0.038660
1750, 0.037966
1760, 0.036649
1770, 0.035456
1780, 0.034471
1790, 0.034025
