time,yellow_line_angle
10, -0.058398
20, -0.116605
30, -0.174882
40, -0.175403
50, -0.174711
60, -0.173568
70, -0.170599
80, -0.169478
90, -0.168240
100, -0.166888
110, -0.165568
120, -0.164841
130, -0.163528
140, -0.162742
150, -0.161580
160, -0.162253
170, -0.162437
180, -0.161658
190, -0.160248
200, -0.158247
210, -0.157280
220, -0.157232
230, -0.157136
240, -0.157149
250, -0.155330
260, -0.153883
270, -0.152919
280, -0.152778
290, -0.152447
300, -0.150708
310, -0.150248
320, -0.148666
330, -0.147271
340, -0.145461
350, -0.143322
360, -0.142213
370, -0.138772
380, -0.137563
390, -0.135066
400, -0.133640
410, -0.130798
420, -0.128294
430, -0.126358
440, -0.123846
450, -0.120950
460, -0.118129
470, -0.114661
480, -0.111204
490, -0.107715
500, -0.104725
510, -0.102322
520, -0.099518
530, -0.096154
540, -0.092946
550, -0.089674
560, -0.087070
570, -0.083461
580, -0.078860
590, -0.075822
600, -0.072661
610, -0.069774
620, -0.065977
630, -0.062174
640, -0.058919
650, -0.055861
660, -0.052356
670, -0.049643
680, -0.045230
690, -0.041140
700, -0.036384
710, -0.033222
720, -0.030401
730, -0.027995
740, -0.025391
750, -0.022203
760, -0.018678
770, -0.015136
780, -0.012546
790, -0.009975
800, -0.007468
810, -0.004842
820, -0.002001
830, 0.001251
840, 0.005217
850, 0.008149
860, 0.010490
870, 0.011792
880, 0.014651
890, 0.017165
900, 0.019676
910, 0.021084
920, 0.022953
930, 0.024999
940, 0.027139
950, 0.028834
960, 0.030263
970, 0.031441
980, 0.033092
990, 0.034997
1000, 0.036900
1010, 0.038678
1020, 0.039784
1030, 0.041181
1040, 0.042426
1050, 0.043577
1060, 0.044542
1070, 0.045435
1080, 0.046652
1090, 0.048020
1100, 0.049832
1110, 0.051143
1120, 0.051836
1130, 0.052270
1140, 0.052577
1150, 0.053109
1160, 0.053279
1170, 0.053548
1180, 0.053671
1190, 0.054007
1200, 0.056185
1210, 0.058649
1220, 0.061036
1230, 0.061738
1240, 0.062585
1250, 0.063013
1260, 0.063302
1270, 0.063086
1280, 0.063111
1290, 0.063203
1300, 0.063368
1310, 0.063526
1320, 0.063636
1330, 0.063578
1340, 0.064138
1350, 0.064746
1360, 0.065191
1370, 0.065375
1380, 0.065429
1390, 0.065317
1400, 0.065125
1410, 0.065256
1420, 0.065174
1430, 0.064464
1440, 0.063562
1450, 0.062805
1460, 0.062485
1470, 0.062248
1480, 0.062347
1490, 0.062495
1500, 0.062495
1510, 0.062685
1520, 0.062680
1530, 0.062741
1540, 0.062553
1550, 0.062142
1560, 0.061503
1570, 0.060404
1580, 0.059249
1590, 0.058320
1600, 0.057866
1610, 0.057854
1620, 0.057391
1630, 0.056954
1640, 0.056080
1650, 0.055869
1660, 0.055610
1670, 0.055399
1680, 0.054679
1690, 0.053827
1700, 0.052562
1710, 0.050834
1720, 0.049345
1730, 0.048006
1740, 0.047270
1750, 0.046465
1760, 0.046384
1770, 0.045954
1780, 0.044569
1790, 0.042939
1800, 0.041382
1810, 0.041171
1820, 0.040799
1830, 0.040260
1840, 0.038941
1850, 0.037118
1860, 0.035606
1870, 0.034178
1880, 0.033464
1890, 0.032293
1900, 0.031680
1910, 0.030497
1920, 0.029353
1930, 0.027744
1940, 0.026777
1950, 0.025398
1960, 0.023670
1970, 0.021674
1980, 0.020567
1990, 0.020322
2000, 0.020062
2010, 0.018878
2020, 0.016856
2030, 0.014795
2040, 0.013442
2050, 0.012490
2060, 0.010894
2070, 0.009703
2080, 0.008525
2090, 0.007032
2100, 0.005054
2110, 0.002907
2120, 0.001609
2130, 0.000225
2140, -0.001685
2150, -0.003570
2160, -0.005179
2170, -0.005860
2180, -0.006468
2190, -0.007252
2200, -0.007864
2210, -0.008878
2220, -0.009965
2230, -0.011409
2240, -0.012274
2250, -0.012721
2260, -0.013083
2270, -0.013451
2280, -0.013753
2290, -0.014043
2300, -0.013956
2310, -0.014105
2320, -0.014232
2330, -0.014808
2340, -0.015180
2350, -0.015498
2360, -0.015488
2370, -0.015633
2380, -0.015777
2390, -0.016059
2400, -0.016493
2410, -0.017092
2420, -0.017560
2430, -0.017800
2440, -0.017875
2450, -0.018080
2460, -0.018080
2470, -0.018155
2480, -0.018229
2490, -0.018177
2500, -0.018050
2510, -0.017923
2520, -0.017827
2530, -0.017597
2540, -0.017367
2550, -0.016850
2560, -0.016468
2570, -0.016338
2580, -0.017053
2590, -0.017740
2600, -0.017491
2610, -0.017017
2620, -0.016422
2630, -0.016508
2640, -0.016449
2650, -0.016292
2660, -0.016395
2670, -0.016059
2680, -0.015972
2690, -0.015885
2700, -0.016245
2710, -0.016334
2720, -0.016410
2730, -0.016376
2740, -0.016218
2750, -0.015949
2760, -0.015251
2770, -0.015196
2780, -0.015389
2790, -0.015830
2800, -0.016326
2810, -0.016697
2820, -0.016707
2830, -0.016414
2840, -0.015501
2850, -0.015011
2860, -0.014369
2870, -0.013965
2880, -0.013602
2890, -0.012975
2900, -0.012358
2910, -0.011936
2920, -0.011619
2930, -0.011413
2940, -0.010920
2950, -0.010739
2960, -0.010557
2970, -0.010238
2980, -0.010191
2990, -0.009965
3000, -0.009444
3010, -0.008787
