time,yellow_line_angle
10, 0.031064
20, 0.062025
30, 0.092679
40, 0.092232
50, 0.091356
60, 0.091027
70, 0.090446
80, 0.089413
90, 0.088069
100, 0.087066
110, 0.085930
120, 0.085247
130, 0.084761
140, 0.085490
150, 0.085384
160, 0.085032
170, 0.083886
180, 0.082928
190, 0.081779
200, 0.081622
210, 0.081731
220, 0.081983
230, 0.082284
240, 0.081711
250, 0.081290
260, 0.080521
270, 0.080208
280, 0.079734
290, 0.078817
300, 0.078296
310, 0.077069
320, 0.076285
330, 0.074460
340, 0.073625
350, 0.072726
360, 0.072351
370, 0.070732
380, 0.067724
390, 0.065564
400, 0.063582
410, 0.062280
420, 0.059650
430, 0.057411
440, 0.055571
450, 0.054370
460, 0.052499
470, 0.050415
480, 0.047618
490, 0.045652
500, 0.043499
510, 0.042250
520, 0.039909
530, 0.037787
540, 0.034403
550, 0.032300
560, 0.029292
570, 0.027463
580, 0.024747
590, 0.023199
600, 0.021122
610, 0.019481
620, 0.017189
630, 0.013600
640, 0.011405
650, 0.009317
660, 0.009534
670, 0.007341
680, 0.005704
690, 0.002779
700, 0.000360
710, -0.001519
720, -0.003035
730, -0.004366
740, -0.006851
750, -0.010091
760, -0.011955
770, -0.013393
780, -0.014560
790, -0.015712
800, -0.016920
810, -0.017159
820, -0.017886
830, -0.018121
840, -0.019104
850, -0.020225
860, -0.021604
870, -0.022244
880, -0.022849
890, -0.023654
900, -0.023728
910, -0.024388
920, -0.025444
930, -0.026943
940, -0.027939
950, -0.028037
960, -0.028675
970, -0.029561
980, -0.030589
990, -0.031390
1000, -0.032559
1010, -0.033313
1020, -0.034022
1030, -0.034783
1040, -0.036141
1050, -0.037638
1060, -0.038440
1070, -0.038996
1080, -0.039253
1090, -0.038808
1100, -0.038411
1110, -0.038215
1120, -0.038308
1130, -0.038425
1140, -0.038494
1150, -0.038609
1160, -0.038905
1170, -0.038826
1180, -0.039483
1190, -0.039404
1200, -0.039942
1210, -0.040092
1220, -0.040985
1230, -0.041567
1240, -0.042053
1250, -0.042173
1260, -0.042327
1270, -0.042468
1280, -0.042621
1290, -0.042654
1300, -0.042687
1310, -0.042752
1320, -0.042679
1330, -0.042675
1340, -0.042829
1350, -0.043055
1360, -0.043213
1370, -0.043342
1380, -0.043470
1390, -0.043128
1400, -0.042792
1410, -0.042582
1420, -0.042843
1430, -0.042887
1440, -0.042806
1450, -0.042135
1460, -0.041138
1470, -0.039687
1480, -0.038833
1490, -0.038472
1500, -0.038639
1510, -0.038536
1520, -0.038419
1530, -0.038362
1540, -0.038427
1550, -0.038681
1560, -0.038725
1570, -0.038575
1580, -0.038012
1590, -0.037173
1600, -0.036210
1610, -0.035304
1620, -0.034369
1630, -0.034054
1640, -0.033642
1650, -0.033484
1660, -0.033024
1670, -0.032183
1680, -0.031587
1690, -0.031055
1700, -0.030956
1710, -0.030325
1720, -0.029483
1730, -0.028551
1740, -0.027518
1750, -0.026446
1760, -0.025437
1770, -0.024567
1780, -0.024228
1790, -0.024177
1800, -0.024292
1810, -0.023150
1820, -0.021147
1830, -0.019250
1840, -0.018279
1850, -0.017788
1860, -0.017139
1870, -0.016784
1880, -0.016344
1890, -0.016172
1900, -0.015110
1910, -0.014005
1920, -0.012595
1930, -0.010967
1940, -0.009231
1950, -0.007811
1960, -0.007858
1970, -0.008301
1980, -0.007823
1990, -0.006655
2000, -0.004897
2010, -0.003767
2020, -0.002211
2030, -0.001095
2040, 0.000120
2050, 0.000821
2060, 0.002204
2070, 0.003297
2080, 0.004498
2090, 0.004503
2100, 0.004712
2110, 0.005060
2120, 0.005556
2130, 0.006397
2140, 0.007157
2150, 0.008174
2160, 0.008464
2170, 0.008692
2180, 0.008594
2190, 0.008521
2200, 0.008400
2210, 0.008572
2220, 0.008705
2230, 0.008712
2240, 0.008546
2250, 0.008496
2260, 0.008229
2270, 0.008098
2280, 0.008036
2290, 0.008515
2300, 0.008921
2310, 0.009335
2320, 0.009609
2330, 0.009833
2340, 0.009974
2350, 0.009871
2360, 0.009614
2370, 0.009356
2380, 0.009012
2390, 0.008872
2400, 0.008885
2410, 0.008815
2420, 0.008509
2430, 0.007965
2440, 0.007644
2450, 0.007807
2460, 0.008286
2470, 0.008764
2480, 0.009122
2490, 0.009249
2500, 0.009544
2510, 0.009618
2520, 0.009692
2530, 0.009082
2540, 0.008710
2550, 0.008194
2560, 0.008487
2570, 0.008553
2580, 0.008704
2590, 0.008561
2600, 0.008808
2610, 0.009025
2620, 0.009331
2630, 0.009331
2640, 0.009536
2650, 0.009607
2660, 0.010001
2670, 0.009938
2680, 0.010295
2690, 0.010330
2700, 0.010706
2710, 0.011162
2720, 0.011600
2730, 0.011623
2740, 0.010652
2750, 0.009005
2760, 0.007860
2770, 0.007411
2780, 0.007803
2790, 0.007961
2800, 0.008243
2810, 0.008094
2820, 0.008026
2830, 0.007677
2840, 0.007171
2850, 0.006733
2860, 0.006004
2870, 0.005425
2880, 0.005109
2890, 0.004640
2900, 0.004388
2910, 0.003873
2920, 0.003801
2930, 0.003973
2940, 0.003803
2950, 0.003803
2960, 0.003460
2970, 0.003460
2980, 0.003289
2990, 0.003178
3000, 0.003167
3010, 0.002866
3020, 0.002498
3030, 0.001991
3040, 0.001630
3050, 0.001505
3060, 0.001299
3070, 0.001344
3080, 0.001388
3090, 0.001157
3100, 0.000818
3110, 0.000499
3120, 0.000507
3130, 0.000289
3140, -0.000243
3150, -0.000476
3160, -0.000237
3170, 0.000079
3180, 0.000237
3190, 0.000074
3200, 0.000074
3210, 0.000134
3220, 0.000485
3230, 0.000978
3240, 0.001267
3250, 0.000989
3260, 0.000573
3270, 0.000228
3280, 0.000153
3290, -0.000077
3300, -0.000390
3310, -0.000773
3320, -0.001364
3330, -0.001941
3340, -0.002630
3350, -0.002958
3360, -0.003217
3370, -0.003013
3380, -0.002917
3390, -0.003107
3400, -0.003311
3410, -0.003427
3420, -0.003332
3430, -0.003772
3440, -0.003982
3450, -0.003943
3460, -0.003651
3470, -0.003478
3480, -0.003357
3490, -0.003636
3500, -0.003886
3510, -0.004035
3520, -0.003873
3530, -0.003832
3540, -0.003642
3550, -0.003360
3560, -0.003257
3570, -0.003523
3580, -0.003535
3590, -0.003370
3600, -0.002911
3610, -0.002617
3620, -0.002508
3630, -0.002693
3640, -0.002878
3650, -0.003152
3660, -0.003530
3670, -0.003687
3680, -0.003683
3690, -0.003576
3700, -0.003762
3710, -0.003648
3720, -0.003720
3730, -0.003602
3740, -0.003304
3750, -0.003107
3760, -0.002667
3770, -0.002593
3780, -0.002232
3790, -0.002232
3800, -0.002139
3810, -0.002335
3820, -0.002532
3830, -0.002699
3840, -0.002232
3850, -0.001905
3860, -0.001560
3870, -0.001776
3880, -0.001751
3890, -0.001830
3900, -0.001835
3910, -0.001799
3920, -0.001654
3930, -0.001112
3940, -0.000713
3950, -0.000460
3960, -0.000306
3970, -0.000397
3980, -0.000580
3990, -0.000659
4000, -0.000951
4010, -0.001010
4020, -0.001246
4030, -0.001117
4040, -0.001129
4050, -0.001353
4060, -0.001786
4070, -0.002030
4080, -0.001575
4090, -0.000898
4100, -0.000334
4110, -0.000336
4120, -0.000336
4130, -0.000168
4140, 0.000076
4150, 0.000890
4160, 0.001422
4170, 0.001494
4180, 0.001066
4190, 0.000606
4200, 0.000738
4210, 0.000587
4220, 0.000362
4230, -0.000000
4240, -0.000139
4250, -0.000000
4260, 0.000260
4270, 0.000327
4280, 0.000070
4290, -0.000321
4300, -0.000254
4310, -0.000132
4320, -0.000002
4330, -0.000137
4340, -0.000503
4350, -0.001188
4360, -0.001531
4370, -0.001748
4380, -0.001211
4390, -0.000870
4400, 0.000048
4410, 0.000451
4420, 0.000651
4430, 0.000451
4440, 0.000264
4450, -0.000004
4460, -0.000070
4470, -0.000067
4480, 0.000287
4490, 0.000215
4500, -0.000145
4510, -0.000714
4520, -0.001088
4530, -0.001319
4540, -0.001310
4550, -0.001170
4560, -0.000790
4570, -0.000447
4580, -0.000141
4590, -0.000352
4600, -0.000695
4610, -0.000992
4620, -0.000561
4630, -0.000219
4640, 0.000000
4650, 0.000005
4660, 0.000266
4670, -0.000307
4680, -0.000998
4690, -0.002127
4700, -0.002701
4710, -0.003606
4720, -0.004387
4730, -0.004952
4740, -0.005058
4750, -0.005290
4760, -0.005213
4770, -0.005330
4780, -0.005368
4790, -0.005696
4800, -0.006221
4810, -0.007097
4820, -0.007660
4830, -0.008003
4840, -0.008119
4850, -0.009014
4860, -0.009686
4870, -0.010421
4880, -0.010340
4890, -0.011641
4900, -0.012897
4910, -0.014608
4920, -0.015601
4930, -0.016726
4940, -0.017772
4950, -0.018594
4960, -0.018074
4970, -0.017817
4980, -0.017600
4990, -0.018222
5000, -0.018627
5010, -0.018962
5020, -0.018962
5030, -0.019676
5040, -0.019829
5050, -0.020770
5060, -0.021238
5070, -0.021792
5080, -0.023131
5090, -0.024127
5100, -0.025243
5110, -0.025595
5120, -0.026957
5130, -0.028428
5140, -0.029690
5150, -0.030912
5160, -0.031762
5170, -0.032314
5180, -0.032446
5190, -0.033400
5200, -0.034818
5210, -0.036100
5220, -0.036993
5230, -0.038480
5240, -0.039948
5250, -0.041883
5260, -0.043593
5270, -0.044527
5280, -0.046112
5290, -0.047099
5300, -0.048835
5310, -0.050204
5320, -0.051643
5330, -0.053471
5340, -0.054075
5350, -0.054867
5360, -0.055897
5370, -0.057241
5380, -0.059231
5390, -0.059858
5400, -0.061968
5410, -0.063343
5420, -0.064948
5430, -0.065452
5440, -0.066595
5450, -0.067932
5460, -0.069262
5470, -0.070072
5480, -0.071516
5490, -0.073832
5500, -0.075611
5510, -0.076638
5520, -0.077085
5530, -0.078417
5540, -0.080529
5550, -0.082464
5560, -0.083506
5570, -0.084874
5580, -0.086648
5590, -0.088798
5600, -0.090053
5610, -0.091217
5620, -0.092974
5630, -0.094620
5640, -0.096105
5650, -0.097187
5660, -0.097657
5670, -0.098294
5680, -0.099005
5690, -0.101244
5700, -0.102542
5710, -0.102280
5720, -0.101717
5730, -0.102060
5740, -0.104172
5750, -0.105230
5760, -0.106788
5770, -0.107394
5780, -0.108006
5790, -0.108366
5800, -0.108640
5810, -0.109363
5820, -0.109673
5830, -0.111124
5840, -0.111968
5850, -0.112296
5860, -0.111812
5870, -0.111980
5880, -0.112471
5890, -0.113468
5900, -0.114687
5910, -0.115797
5920, -0.117092
5930, -0.117924
5940, -0.118642
5950, -0.118135
5960, -0.119610
5970, -0.121650
5980, -0.124412
5990, -0.124709
6000, -0.124563
6010, -0.124182
6020, -0.124330
6030, -0.124107
6040, -0.123958
6050, -0.123629
6060, -0.124305
6070, -0.124677
6080, -0.125374
6090, -0.125470
6100, -0.126271
6110, -0.126264
6120, -0.125866
6130, -0.125198
6140, -0.125198
6150, -0.124330
6160, -0.123704
6170, -0.123639
6180, -0.124580
6190, -0.124077
6200, -0.123452
6210, -0.122821
6220, -0.122923
6230, -0.122509
6240, -0.123219
6250, -0.123805
6260, -0.124378
6270, -0.122955
6280, -0.122085
6290, -0.122243
6300, -0.122694
6310, -0.122339
6320, -0.121043
6330, -0.120634
6340, -0.120697
6350, -0.120540
6360, -0.120106
6370, -0.118637
6380, -0.117087
6390, -0.115326
6400, -0.114502
6410, -0.112831
6420, -0.111198
6430, -0.110692
6440, -0.108981
6450, -0.108267
6460, -0.106169
6470, -0.105446
6480, -0.103477
6490, -0.101885
6500, -0.100694
6510, -0.099653
6520, -0.098309
6530, -0.096949
6540, -0.094468
6550, -0.093207
6560, -0.091108
6570, -0.090167
6580, -0.088256
6590, -0.087467
6600, -0.085502
6610, -0.084341
6620, -0.082802
6630, -0.083209
6640, -0.082334
6650, -0.080947
6660, -0.078737
6670, -0.076579
6680, -0.076280
6690, -0.075789
6700, -0.075564
6710, -0.072589
6720, -0.069468
6730, -0.066568
6740, -0.066165
6750, -0.065732
6760, -0.065074
6770, -0.062692
6780, -0.060110
6790, -0.057827
6800, -0.056226
6810, -0.054344
6820, -0.052193
6830, -0.050506
6840, -0.049148
6850, -0.047237
6860, -0.045456
6870, -0.043104
6880, -0.041460
6890, -0.038674
6900, -0.036483
6910, -0.032907
6920, -0.031211
6930, -0.030033
6940, -0.029299
6950, -0.027333
6960, -0.025495
6970, -0.025079
6980, -0.023714
6990, -0.021572
7000, -0.018911
7010, -0.017326
7020, -0.014994
7030, -0.013709
7040, -0.011460
7050, -0.011014
7060, -0.008193
7070, -0.006572
7080, -0.003001
7090, -0.001193
7100, 0.001878
7110, 0.003143
7120, 0.005598
7130, 0.006694
7140, 0.007230
7150, 0.007165
7160, 0.008010
7170, 0.008444
7180, 0.008919
7190, 0.008496
7200, 0.009164
7210, 0.009922
7220, 0.008979
7230, 0.009116
7240, 0.007726
7250, 0.007481
7260, 0.004517
7270, 0.002129
7280, 0.001215
7290, 0.000766
7300, -0.001323
7310, -0.004345
7320, -0.005531
7330, -0.008941
7340, -0.010966
7350, -0.014842
7360, -0.017155
7370, -0.019705
7380, -0.022580
7390, -0.024156
7400, -0.027286
7410, -0.030170
7420, -0.032531
7430, -0.034571
7440, -0.036479
7450, -0.039381
7460, -0.042076
7470, -0.045280
7480, -0.046824
7490, -0.049739
7500, -0.053086
7510, -0.055576
7520, -0.058889
7530, -0.060665
7540, -0.062956
7550, -0.064890
7560, -0.067338
7570, -0.070314
