time,yellow_line_angle
10, -0.002673
20, -0.004925
30, -0.007399
40, -0.007049
50, -0.007252
60, -0.007229
70, -0.006702
80, -0.006386
90, -0.005938
100, -0.005396
110, -0.004414
120, -0.003579
130, -0.003453
140, -0.003194
150, -0.002798
160, -0.002228
170, -0.001590
180, -0.001267
190, -0.000918
200, -0.000958
210, -0.000599
220, -0.000477
230, 0.000084
240, 0.000499
250, 0.001051
260, 0.001176
270, 0.001502
280, 0.001935
290, 0.002665
300, 0.003750
310, 0.004825
320, 0.005840
330, 0.006624
340, 0.006835
350, 0.006874
360, 0.006586
370, 0.006920
380, 0.007623
390, 0.008274
400, 0.008457
410, 0.008789
420, 0.009857
430, 0.011323
440, 0.012284
450, 0.012891
460, 0.013281
470, 0.013951
480, 0.013927
490, 0.014404
500, 0.014776
510, 0.015619
520, 0.015793
530, 0.015693
540, 0.015525
550, 0.015621
560, 0.015922
570, 0.016338
580, 0.016659
590, 0.016875
600, 0.016979
610, 0.017214
620, 0.017858
630, 0.018639
640, 0.019290
650, 0.019676
660, 0.020303
670, 0.020930
680, 0.021412
690, 0.021412
700, 0.021879
710, 0.022454
720, 0.022817
730, 0.022712
740, 0.022500
750, 0.022500
760, 0.022704
770, 0.023016
780, 0.023529
790, 0.023838
800, 0.023838
810, 0.023638
820, 0.023438
830, 0.022624
840, 0.021810
850, 0.020784
860, 0.020572
870, 0.020126
880, 0.019768
890, 0.019531
900, 0.019529
910, 0.019610
920, 0.019682
930, 0.019754
940, 0.019866
950, 0.019836
960, 0.019724
970, 0.019487
980, 0.019492
990, 0.019806
1000, 0.019607
1010, 0.019520
1020, 0.019340
1030, 0.019579
1040, 0.019461
1050, 0.018867
1060, 0.018321
1070, 0.017881
1080, 0.017954
1090, 0.018038
1100, 0.017880
1110, 0.017219
1120, 0.016656
1130, 0.016070
1140, 0.015755
1150, 0.015691
1160, 0.015431
1170, 0.015149
1180, 0.014501
1190, 0.013604
1200, 0.012789
1210, 0.012269
1220, 0.012012
1230, 0.011638
1240, 0.010765
1250, 0.010363
1260, 0.009663
1270, 0.009346
1280, 0.008863
1290, 0.008640
1300, 0.008342
1310, 0.008408
1320, 0.008417
1330, 0.008194
1340, 0.007592
1350, 0.007347
1360, 0.007575
1370, 0.007301
1380, 0.006993
1390, 0.005995
1400, 0.005580
1410, 0.004791
1420, 0.004302
1430, 0.003406
1440, 0.002879
1450, 0.002315
1460, 0.001888
1470, 0.001531
1480, 0.001493
1490, 0.001447
