time,yellow_line_angle
10, 0.024845
20, 0.049790
30, 0.074607
40, 0.074461
50, 0.073930
60, 0.073691
70, 0.073686
80, 0.074542
90, 0.075138
100, 0.075521
110, 0.075269
120, 0.075076
130, 0.075323
140, 0.075825
150, 0.076706
160, 0.077425
170, 0.078640
180, 0.079921
190, 0.081275
200, 0.082845
210, 0.083480
220, 0.083669
230, 0.083264
240, 0.083880
250, 0.084594
260, 0.085023
270, 0.085126
280, 0.085473
290, 0.086790
300, 0.089127
310, 0.091345
320, 0.092409
330, 0.092565
340, 0.092615
350, 0.092503
360, 0.092275
370, 0.092285
380, 0.092516
390, 0.093178
400, 0.094468
410, 0.097256
420, 0.099285
430, 0.100732
440, 0.100597
450, 0.100549
460, 0.100292
470, 0.100305
480, 0.100382
490, 0.100459
500, 0.100626
510, 0.100805
520, 0.100991
530, 0.100605
540, 0.100123
550, 0.099055
560, 0.098187
570, 0.096909
580, 0.095819
590, 0.094661
600, 0.094010
610, 0.093378
620, 0.092799
630, 0.092591
640, 0.092234
650, 0.091510
660, 0.090176
670, 0.088686
680, 0.087577
690, 0.086702
700, 0.086413
710, 0.085218
720, 0.083326
730, 0.080626
740, 0.079216
750, 0.078101
760, 0.077400
770, 0.075471
780, 0.073373
790, 0.071098
800, 0.069729
810, 0.068572
820, 0.066878
830, 0.064775
840, 0.062667
850, 0.061477
860, 0.059710
870, 0.057837
880, 0.055174
890, 0.053930
900, 0.052594
910, 0.051120
920, 0.048540
930, 0.046180
940, 0.044836
950, 0.043227
960, 0.040983
970, 0.038356
980, 0.036165
990, 0.034086
1000, 0.032022
1010, 0.029339
1020, 0.027731
1030, 0.025365
1040, 0.022963
1050, 0.019843
1060, 0.017896
1070, 0.015138
1080, 0.012101
1090, 0.009529
1100, 0.007715
1110, 0.005407
1120, 0.002349
1130, 0.000484
1140, -0.001918
1150, -0.004279
1160, -0.006727
1170, -0.007510
1180, -0.010359
1190, -0.013321
1200, -0.015773
1210, -0.015838
1220, -0.015633
1230, -0.016594
1240, -0.018932
1250, -0.021178
1260, -0.022672
1270, -0.022577
1280, -0.022701
1290, -0.023265
1300, -0.023795
1310, -0.024584
1320, -0.025504
1330, -0.027072
1340, -0.028375
1350, -0.029100
1360, -0.029616
1370, -0.030209
1380, -0.030479
1390, -0.030384
1400, -0.030027
1410, -0.030063
1420, -0.030220
1430, -0.030302
1440, -0.030536
1450, -0.031043
1460, -0.031958
1470, -0.032510
1480, -0.032627
1490, -0.032697
1500, -0.032851
1510, -0.033432
1520, -0.033713
1530, -0.034417
1540, -0.034840
1550, -0.035371
1560, -0.035481
1570, -0.035229
1580, -0.034867
1590, -0.034492
1600, -0.034480
1610, -0.034578
1620, -0.034578
1630, -0.034453
1640, -0.034327
1650, -0.034210
1660, -0.033981
1670, -0.033343
1680, -0.032909
1690, -0.032281
1700, -0.031774
1710, -0.031169
1720, -0.030466
1730, -0.029958
1740, -0.029842
1750, -0.030206
1760, -0.030632
1770, -0.030891
1780, -0.031442
1790, -0.031993
1800, -0.032215
1810, -0.032202
1820, -0.031821
1830, -0.031178
1840, -0.030527
1850, -0.029400
1860, -0.028566
1870, -0.027420
1880, -0.027038
1890, -0.026727
1900, -0.026545
1910, -0.026245
1920, -0.025743
1930, -0.025335
1940, -0.024873
1950, -0.024405
1960, -0.023712
1970, -0.023379
1980, -0.023613
1990, -0.023720
2000, -0.023216
2010, -0.022603
2020, -0.021565
2030, -0.020844
2040, -0.019564
2050, -0.018765
2060, -0.017907
2070, -0.017151
2080, -0.016921
2090, -0.016726
2100, -0.016537
2110, -0.015947
2120, -0.015324
2130, -0.014278
2140, -0.013179
2150, -0.011914
2160, -0.010939
2170, -0.009890
2180, -0.009022
2190, -0.008138
2200, -0.008365
2210, -0.008268
2220, -0.008686
2230, -0.008220
2240, -0.007512
2250, -0.005966
2260, -0.004288
2270, -0.003157
2280, -0.002527
2290, -0.001694
2300, -0.001317
2310, -0.000566
2320, -0.000305
2330, 0.001137
2340, 0.002534
2350, 0.004132
2360, 0.004323
2370, 0.004374
2380, 0.004623
2390, 0.005018
2400, 0.005401
2410, 0.005540
2420, 0.006046
2430, 0.006177
2440, 0.006641
2450, 0.007103
2460, 0.008088
2470, 0.008427
2480, 0.008936
2490, 0.008745
2500, 0.008596
2510, 0.008162
2520, 0.007870
2530, 0.007628
2540, 0.007227
2550, 0.007161
2560, 0.007220
2570, 0.007963
2580, 0.008433
2590, 0.008978
2600, 0.009057
2610, 0.009137
2620, 0.009163
2630, 0.009103
2640, 0.008759
2650, 0.008406
2660, 0.008370
2670, 0.008617
2680, 0.008464
2690, 0.008138
2700, 0.007274
2710, 0.006770
2720, 0.006686
2730, 0.007398
2740, 0.008322
2750, 0.008880
2760, 0.008943
2770, 0.008746
2780, 0.008496
2790, 0.008482
2800, 0.008482
2810, 0.008482
2820, 0.008470
2830, 0.008458
2840, 0.008307
2850, 0.008175
2860, 0.008194
2870, 0.008200
2880, 0.008437
2890, 0.008614
2900, 0.009087
2910, 0.009179
2920, 0.009097
2930, 0.008965
2940, 0.009546
2950, 0.010281
2960, 0.010922
2970, 0.011497
2980, 0.011738
2990, 0.011517
3000, 0.011257
3010, 0.010942
3020, 0.010347
3030, 0.009044
3040, 0.008280
