time,yellow_line_angle
10, -0.004274
20, -0.008570
30, -0.012762
40, -0.012540
50, -0.011692
60, -0.010993
70, -0.009790
80, -0.009419
90, -0.008136
100, -0.007078
110, -0.005008
120, -0.003493
130, -0.002310
140, -0.001302
150, -0.000511
160, 0.000600
170, 0.001302
180, 0.002006
190, 0.003152
200, 0.004669
210, 0.006651
220, 0.007706
230, 0.009260
240, 0.010382
250, 0.011931
260, 0.012789
270, 0.014463
280, 0.016316
290, 0.018290
300, 0.019220
310, 0.020554
320, 0.022212
330, 0.024865
340, 0.027262
350, 0.029138
360, 0.030993
370, 0.032919
380, 0.035320
390, 0.037709
400, 0.040268
410, 0.042704
420, 0.044421
430, 0.047125
440, 0.049916
450, 0.052828
460, 0.054238
470, 0.056246
480, 0.058754
490, 0.061246
500, 0.062886
510, 0.065008
520, 0.067236
530, 0.069362
540, 0.070134
550, 0.071214
560, 0.073634
570, 0.076335
580, 0.078033
590, 0.078334
600, 0.078119
610, 0.079863
620, 0.082511
630, 0.085401
640, 0.086725
650, 0.087266
660, 0.087966
670, 0.088378
680, 0.088287
690, 0.087543
700, 0.087837
710, 0.089080
720, 0.090613
730, 0.091442
740, 0.091392
750, 0.091886
760, 0.092143
770, 0.092391
780, 0.092052
790, 0.091671
800, 0.091291
810, 0.091215
820, 0.091319
830, 0.091111
840, 0.091078
850, 0.090349
860, 0.089932
870, 0.089375
880, 0.088694
890, 0.088590
900, 0.087597
910, 0.087669
920, 0.087073
930, 0.086853
940, 0.086122
950, 0.084977
960, 0.084309
970, 0.083236
980, 0.082372
990, 0.081599
1000, 0.080615
1010, 0.079635
1020, 0.078602
1030, 0.078187
1040, 0.077843
1050, 0.077454
1060, 0.076411
1070, 0.074914
1080, 0.073026
1090, 0.071239
1100, 0.070414
1110, 0.069717
1120, 0.069240
1130, 0.067571
1140, 0.065794
1150, 0.064100
1160, 0.063538
1170, 0.063101
1180, 0.062620
1190, 0.060466
1200, 0.057848
1210, 0.055655
1220, 0.054745
1230, 0.054375
1240, 0.052462
1250, 0.050306
1260, 0.048140
1270, 0.047374
1280, 0.046687
1290, 0.044864
1300, 0.042707
1310, 0.040505
1320, 0.039428
1330, 0.037568
1340, 0.035050
1350, 0.032459
1360, 0.031268
1370, 0.030237
1380, 0.028894
1390, 0.026369
1400, 0.024396
1410, 0.022759
1420, 0.021102
1430, 0.018902
1440, 0.016370
1450, 0.014588
1460, 0.013328
1470, 0.011567
1480, 0.009360
1490, 0.006980
1500, 0.005073
1510, 0.003288
1520, 0.001315
1530, -0.000968
1540, -0.003008
1550, -0.005124
1560, -0.006984
1570, -0.008586
1580, -0.010071
1590, -0.010753
1600, -0.012004
1610, -0.012869
1620, -0.014139
1630, -0.015047
1640, -0.016139
1650, -0.017259
1660, -0.018463
1670, -0.019385
1680, -0.020206
1690, -0.020605
1700, -0.020761
1710, -0.020978
1720, -0.021353
1730, -0.022157
1740, -0.022667
1750, -0.022737
1760, -0.022607
1770, -0.022481
1780, -0.022838
1790, -0.023105
1800, -0.023177
1810, -0.023179
1820, -0.023042
1830, -0.023307
1840, -0.023515
1850, -0.023797
1860, -0.023872
1870, -0.023957
1880, -0.024258
1890, -0.024560
1900, -0.024777
1910, -0.024943
1920, -0.025109
1930, -0.025136
1940, -0.024997
1950, -0.024767
1960, -0.025026
1970, -0.025204
1980, -0.025146
1990, -0.024658
2000, -0.024251
2010, -0.024013
2020, -0.023679
2030, -0.023345
2040, -0.023258
2050, -0.023111
2060, -0.022885
2070, -0.023034
2080, -0.023113
2090, -0.023835
2100, -0.023931
2110, -0.024554
2120, -0.024147
2130, -0.023996
2140, -0.023171
2150, -0.022520
2160, -0.021638
2170, -0.020614
2180, -0.020005
2190, -0.019450
2200, -0.019127
2210, -0.018806
2220, -0.018354
2230, -0.018264
2240, -0.017936
2250, -0.017941
2260, -0.017721
2270, -0.017808
2280, -0.017564
2290, -0.017129
2300, -0.016416
2310, -0.015780
2320, -0.015627
2330, -0.015949
2340, -0.016149
2350, -0.016416
2360, -0.015895
2370, -0.015832
2380, -0.015416
2390, -0.015185
2400, -0.014102
2410, -0.012743
2420, -0.011697
2430, -0.011202
2440, -0.011020
2450, -0.011014
2460, -0.010990
2470, -0.010943
2480, -0.009898
2490, -0.009092
2500, -0.008034
2510, -0.007703
2520, -0.007299
2530, -0.007489
2540, -0.007675
2550, -0.007899
2560, -0.007057
2570, -0.005831
2580, -0.004213
2590, -0.003641
2600, -0.003081
2610, -0.002698
2620, -0.002077
2630, -0.001977
2640, -0.001762
2650, -0.001259
2660, -0.000664
2670, -0.000391
2680, -0.000465
2690, 0.000042
2700, 0.000893
2710, 0.001629
2720, 0.002443
2730, 0.003299
2740, 0.004393
2750, 0.004788
2760, 0.004659
2770, 0.004732
2780, 0.004902
2790, 0.005591
2800, 0.006182
2810, 0.006520
2820, 0.006518
2830, 0.006680
2840, 0.007358
2850, 0.008076
2860, 0.008084
2870, 0.007688
2880, 0.007930
2890, 0.008217
2900, 0.008646
2910, 0.008351
2920, 0.008412
2930, 0.008412
2940, 0.008546
2950, 0.008596
2960, 0.008651
2970, 0.008665
2980, 0.008347
2990, 0.008268
3000, 0.008242
3010, 0.008372
3020, 0.008124
3030, 0.007746
3040, 0.007415
3050, 0.007549
3060, 0.007610
3070, 0.007468
3080, 0.007338
3090, 0.007732
3100, 0.008620
3110, 0.009179
3120, 0.009455
3130, 0.009365
3140, 0.009136
3150, 0.008878
3160, 0.008563
3170, 0.008658
3180, 0.008545
3190, 0.008634
3200, 0.008570
3210, 0.008702
3220, 0.008746
3230, 0.008601
3240, 0.008087
3250, 0.007728
3260, 0.007491
3270, 0.007644
3280, 0.007877
3290, 0.008167
3300, 0.008167
3310, 0.008148
3320, 0.008073
3330, 0.008214
3340, 0.008426
3350, 0.008776
3360, 0.009358
3370, 0.009552
3380, 0.009703
3390, 0.008831
3400, 0.008214
3410, 0.007826
3420, 0.007899
3430, 0.007166
3440, 0.005850
3450, 0.004959
3460, 0.004701
3470, 0.004701
3480, 0.004484
3490, 0.004057
3500, 0.003630
3510, 0.003186
3520, 0.003509
3530, 0.003931
3540, 0.004257
3550, 0.004355
3560, 0.004131
3570, 0.004224
3580, 0.003739
3590, 0.003694
3600, 0.003475
3610, 0.003609
3620, 0.003307
3630, 0.002701
3640, 0.002479
3650, 0.002120
3660, 0.002043
3670, 0.001229
3680, 0.000850
3690, 0.000850
3700, 0.001132
3710, 0.001298
3720, 0.000950
3730, 0.000528
3740, 0.000293
3750, 0.000286
3760, 0.000560
3770, 0.000812
3780, 0.001086
3790, 0.001279
3800, 0.001450
3810, 0.001357
3820, 0.001019
3830, 0.000575
3840, 0.000257
3850, -0.000073
3860, -0.000063
3870, 0.000074
3880, 0.000274
3890, 0.000211
3900, -0.000070
3910, -0.000442
3920, -0.000963
3930, -0.001431
3940, -0.001533
3950, -0.001699
3960, -0.001699
3970, -0.002015
3980, -0.002242
3990, -0.002497
4000, -0.002632
4010, -0.002788
4020, -0.002813
4030, -0.002901
4040, -0.002724
4050, -0.002750
4060, -0.002657
4070, -0.003068
4080, -0.003486
4090, -0.003904
4100, -0.004121
4110, -0.004049
4120, -0.003753
4130, -0.003175
4140, -0.002982
4150, -0.003013
4160, -0.003407
4170, -0.003598
4180, -0.003788
4190, -0.003914
4200, -0.003693
4210, -0.003733
4220, -0.003646
4230, -0.003819
4240, -0.003525
4250, -0.003352
4260, -0.003565
4270, -0.003935
4280, -0.003774
4290, -0.003388
4300, -0.002949
4310, -0.002922
4320, -0.002828
4330, -0.002828
4340, -0.003013
4350, -0.003193
4360, -0.003054
4370, -0.002544
4380, -0.002035
4390, -0.002008
4400, -0.002350
4410, -0.002693
4420, -0.002878
4430, -0.002932
4440, -0.002791
4450, -0.002750
4460, -0.002556
4470, -0.002733
4480, -0.002810
4490, -0.002987
4500, -0.003175
4510, -0.002742
4520, -0.002491
4530, -0.001605
4540, -0.001323
4550, -0.001059
4560, -0.001162
4570, -0.001373
4580, -0.001255
4590, -0.001433
4600, -0.001519
4610, -0.001901
4620, -0.002067
4630, -0.002232
4640, -0.002101
4650, -0.002101
4660, -0.001845
4670, -0.001785
4680, -0.001277
4690, -0.001006
4700, -0.000677
4710, -0.000663
4720, -0.000446
4730, -0.000376
4740, -0.000390
4750, -0.000306
4760, 0.000015
4770, -0.000458
4780, -0.001214
4790, -0.001970
4800, -0.002318
4810, -0.003111
4820, -0.004035
4830, -0.004523
4840, -0.004527
4850, -0.004634
4860, -0.004664
4870, -0.004814
4880, -0.004981
4890, -0.005430
4900, -0.006271
4910, -0.006835
4920, -0.007631
4930, -0.008065
4940, -0.008319
4950, -0.008485
4960, -0.009142
4970, -0.010010
4980, -0.010604
4990, -0.010762
5000, -0.011684
5010, -0.012661
5020, -0.014383
5030, -0.015559
5040, -0.017028
5050, -0.017624
5060, -0.017825
5070, -0.017368
5080, -0.017655
5090, -0.017857
5100, -0.018568
5110, -0.018803
5120, -0.019194
5130, -0.019163
5140, -0.019488
5150, -0.020653
5160, -0.021769
5170, -0.022403
5180, -0.022313
5190, -0.023265
5200, -0.023725
5210, -0.024660
5220, -0.025416
5230, -0.026795
5240, -0.027869
5250, -0.029210
5260, -0.031198
5270, -0.032242
5280, -0.032171
5290, -0.032631
5300, -0.034001
5310, -0.036169
5320, -0.037326
5330, -0.038335
5340, -0.039492
5350, -0.040505
5360, -0.042586
5370, -0.043646
5380, -0.045161
5390, -0.046240
5400, -0.047746
5410, -0.048546
5420, -0.049900
5430, -0.052198
5440, -0.053915
5450, -0.054910
5460, -0.055600
5470, -0.056704
5480, -0.058486
5490, -0.059805
5500, -0.061330
5510, -0.062236
5520, -0.063368
5530, -0.064695
5540, -0.065947
5550, -0.067636
5560, -0.068826
5570, -0.070402
5580, -0.071547
5590, -0.073041
5600, -0.074896
5610, -0.075876
5620, -0.076968
5630, -0.078075
5640, -0.079890
5650, -0.082322
5660, -0.082924
5670, -0.084648
5680, -0.086113
5690, -0.088426
5700, -0.089651
5710, -0.091363
5720, -0.093082
5730, -0.094538
5740, -0.095421
5750, -0.096796
5760, -0.097344
5770, -0.097909
5780, -0.098620
5790, -0.100779
5800, -0.102331
5810, -0.102353
5820, -0.101653
5830, -0.101996
5840, -0.103917
5850, -0.105323
5860, -0.107034
5870, -0.107246
5880, -0.107948
5890, -0.108155
5900, -0.108730
