time,yellow_line_angle
10, -0.023120
20, -0.046167
30, -0.069125
40, -0.067945
50, -0.066672
60, -0.065198
70, -0.064628
80, -0.063435
90, -0.062095
100, -0.060661
110, -0.059905
120, -0.058722
130, -0.057624
140, -0.056028
150, -0.054756
160, -0.053498
170, -0.052689
180, -0.052273
190, -0.051422
200, -0.050628
210, -0.050333
220, -0.049680
230, -0.048409
240, -0.046590
250, -0.045871
260, -0.045153
270, -0.043758
280, -0.042378
290, -0.041087
300, -0.039764
310, -0.037885
320, -0.036123
330, -0.034636
340, -0.033628
350, -0.032461
360, -0.031204
370, -0.028825
380, -0.026670
390, -0.024611
400, -0.022210
410, -0.019678
420, -0.017348
430, -0.015204
440, -0.013195
450, -0.010850
460, -0.009288
470, -0.007234
480, -0.005015
490, -0.002511
500, 0.000024
510, 0.002070
520, 0.004099
530, 0.005835
540, 0.008346
550, 0.010565
560, 0.012540
570, 0.014028
580, 0.015765
590, 0.017358
600, 0.018711
610, 0.020448
620, 0.022446
630, 0.024505
640, 0.025844
650, 0.026835
660, 0.027809
670, 0.029158
680, 0.031214
690, 0.032780
700, 0.034299
710, 0.035100
720, 0.035903
730, 0.036992
740, 0.037994
750, 0.039048
760, 0.039442
770, 0.039642
780, 0.039656
790, 0.039480
800, 0.039620
810, 0.040492
820, 0.042115
830, 0.043821
840, 0.045635
850, 0.046593
860, 0.047420
870, 0.047495
880, 0.047242
890, 0.047233
900, 0.047309
910, 0.048122
920, 0.048322
930, 0.048675
940, 0.048675
950, 0.048577
960, 0.048466
970, 0.048158
980, 0.048865
990, 0.049048
1000, 0.049617
1010, 0.049565
1020, 0.049871
1030, 0.050200
1040, 0.050610
1050, 0.050967
1060, 0.051225
1070, 0.051621
1080, 0.051772
1090, 0.051943
1100, 0.051628
1110, 0.051560
1120, 0.051398
1130, 0.051398
1140, 0.051120
1150, 0.050739
1160, 0.050171
1170, 0.049861
1180, 0.049760
1190, 0.049451
1200, 0.049265
1210, 0.048320
1220, 0.047605
1230, 0.046603
1240, 0.046261
1250, 0.045938
1260, 0.045774
1270, 0.045709
1280, 0.045947
1290, 0.046009
1300, 0.046266
1310, 0.046434
1320, 0.046112
1330, 0.045261
1340, 0.044078
1350, 0.043164
1360, 0.042372
1370, 0.041249
1380, 0.040789
1390, 0.040492
1400, 0.040530
1410, 0.040712
1420, 0.040889
1430, 0.040642
1440, 0.039436
1450, 0.037592
1460, 0.036237
1470, 0.035279
1480, 0.034832
1490, 0.034683
1500, 0.035069
1510, 0.034914
1520, 0.033636
1530, 0.031404
1540, 0.029382
1550, 0.028248
1560, 0.027770
1570, 0.027839
1580, 0.027227
1590, 0.026509
1600, 0.025243
1610, 0.024049
1620, 0.022884
1630, 0.021267
1640, 0.020141
1650, 0.019009
1660, 0.018376
1670, 0.017602
1680, 0.016706
1690, 0.015776
1700, 0.014398
1710, 0.012692
1720, 0.010691
1730, 0.009566
1740, 0.008668
1750, 0.008125
1760, 0.007320
1770, 0.005853
1780, 0.004477
1790, 0.003018
1800, 0.002323
1810, 0.001647
1820, 0.000590
1830, -0.000748
1840, -0.002708
1850, -0.004289
1860, -0.005755
1870, -0.006445
1880, -0.006917
1890, -0.006927
1900, -0.007017
1910, -0.007081
1920, -0.007442
1930, -0.008031
1940, -0.008929
1950, -0.009869
1960, -0.010437
1970, -0.010995
1980, -0.011357
1990, -0.011719
2000, -0.011795
2010, -0.011795
2020, -0.012178
2030, -0.012511
2040, -0.013090
2050, -0.013575
2060, -0.014034
2070, -0.014323
2080, -0.014459
2090, -0.014434
2100, -0.014408
2110, -0.013940
2120, -0.013768
2130, -0.013768
2140, -0.013939
2150, -0.013756
2160, -0.013585
2170, -0.013051
2180, -0.012656
2190, -0.012159
2200, -0.011812
2210, -0.011637
2220, -0.011506
2230, -0.011506
2240, -0.011414
2250, -0.011686
2260, -0.012174
2270, -0.012492
2280, -0.012708
2290, -0.012766
2300, -0.013167
2310, -0.012984
2320, -0.013204
2330, -0.012934
2340, -0.012740
2350, -0.012483
2360, -0.012424
2370, -0.013010
2380, -0.013132
2390, -0.013373
2400, -0.012561
2410, -0.012104
2420, -0.011574
2430, -0.011646
2440, -0.011646
2450, -0.011513
2460, -0.011308
2470, -0.011018
2480, -0.010837
2490, -0.010931
2500, -0.011108
2510, -0.011189
2520, -0.010867
2530, -0.010197
2540, -0.009814
2550, -0.009341
2560, -0.008899
2570, -0.008133
2580, -0.007738
2590, -0.007730
2600, -0.008028
2610, -0.008379
2620, -0.008777
2630, -0.009265
2640, -0.009325
2650, -0.008928
2660, -0.008229
2670, -0.007962
2680, -0.007892
2690, -0.007957
