time,yellow_line_angle
10, -0.003873
20, -0.007430
30, -0.010702
40, -0.009939
50, -0.008770
60, -0.008474
70, -0.007585
80, -0.007091
90, -0.005499
100, -0.004952
110, -0.004022
120, -0.003290
130, -0.001616
140, -0.000551
150, 0.000436
160, 0.001514
170, 0.002158
180, 0.002863
190, 0.003088
200, 0.003791
210, 0.005249
220, 0.006744
230, 0.008993
240, 0.010139
250, 0.010901
260, 0.011204
270, 0.012091
280, 0.014100
290, 0.016351
300, 0.018014
310, 0.018822
320, 0.019709
330, 0.021047
340, 0.023292
350, 0.025548
360, 0.027353
370, 0.028956
380, 0.029980
390, 0.032793
400, 0.034939
410, 0.037357
420, 0.038434
430, 0.039986
440, 0.042238
450, 0.044261
460, 0.046064
470, 0.046712
480, 0.048603
490, 0.050735
500, 0.052951
510, 0.054229
520, 0.054810
530, 0.055325
540, 0.057198
550, 0.059594
560, 0.062240
570, 0.063165
580, 0.063265
590, 0.063104
600, 0.063920
610, 0.065292
620, 0.067296
630, 0.068967
640, 0.070286
650, 0.071127
660, 0.071110
670, 0.071854
680, 0.072033
690, 0.072198
700, 0.071268
710, 0.071250
720, 0.071701
730, 0.072569
740, 0.073013
750, 0.073354
760, 0.073564
770, 0.073757
780, 0.073801
790, 0.073747
800, 0.073612
810, 0.073382
820, 0.073612
830, 0.073843
840, 0.074074
850, 0.073898
860, 0.073568
870, 0.072986
880, 0.072540
890, 0.072152
900, 0.071832
910, 0.071482
920, 0.070565
930, 0.070002
940, 0.069004
950, 0.067907
960, 0.066953
970, 0.066436
980, 0.066406
990, 0.065882
1000, 0.064893
1010, 0.063855
1020, 0.063118
1030, 0.062800
1040, 0.062808
1050, 0.062109
1060, 0.060903
1070, 0.059629
1080, 0.058457
1090, 0.057270
1100, 0.055732
1110, 0.054684
1120, 0.054128
1130, 0.053565
1140, 0.052154
1150, 0.050499
1160, 0.048804
1170, 0.047893
1180, 0.047597
1190, 0.047473
1200, 0.047410
1210, 0.045462
1220, 0.043324
1230, 0.040913
1240, 0.039808
1250, 0.039000
1260, 0.038325
1270, 0.036823
1280, 0.035092
1290, 0.033425
1300, 0.032250
1310, 0.031558
1320, 0.029793
1330, 0.028256
1340, 0.026205
1350, 0.025053
1360, 0.024209
1370, 0.023352
1380, 0.021980
1390, 0.020115
1400, 0.017894
1410, 0.016357
1420, 0.014704
1430, 0.013283
1440, 0.011900
1450, 0.009973
1460, 0.008181
1470, 0.005695
1480, 0.004786
1490, 0.004226
1500, 0.003050
1510, 0.001193
1520, -0.001221
1530, -0.002604
1540, -0.003754
1550, -0.005138
1560, -0.006657
1570, -0.008083
1580, -0.009141
1590, -0.010686
1600, -0.012045
1610, -0.013022
1620, -0.012996
1630, -0.013497
1640, -0.013804
1650, -0.014272
1660, -0.014384
1670, -0.014827
1680, -0.015291
1690, -0.015885
1700, -0.016470
1710, -0.017160
1720, -0.018065
1730, -0.018879
1740, -0.019633
1750, -0.019976
1760, -0.020148
1770, -0.020148
1780, -0.020148
1790, -0.020232
1800, -0.020435
1810, -0.020639
1820, -0.021131
1830, -0.021411
1840, -0.021857
1850, -0.022063
1860, -0.022303
1870, -0.022343
1880, -0.022252
1890, -0.022135
1900, -0.022054
1910, -0.021618
1920, -0.021264
1930, -0.020934
1940, -0.020660
1950, -0.020387
1960, -0.020265
1970, -0.020265
1980, -0.020355
1990, -0.020179
2000, -0.020270
2010, -0.020179
2020, -0.020179
2030, -0.019976
2040, -0.020050
2050, -0.019936
2060, -0.019658
2070, -0.019081
2080, -0.018503
2090, -0.018419
2100, -0.018550
2110, -0.018464
2120, -0.017846
2130, -0.017361
2140, -0.016987
2150, -0.016772
2160, -0.016320
2170, -0.016074
2180, -0.015984
2190, -0.015625
2200, -0.015617
2210, -0.015304
2220, -0.015694
2230, -0.015460
2240, -0.015377
2250, -0.015395
2260, -0.015304
2270, -0.015204
2280, -0.014722
2290, -0.014294
2300, -0.014070
2310, -0.013173
2320, -0.012466
2330, -0.011795
2340, -0.011425
2350, -0.011115
2360, -0.010825
2370, -0.010341
2380, -0.009716
2390, -0.009114
2400, -0.008736
2410, -0.008736
2420, -0.008607
2430, -0.008650
2440, -0.008947
2450, -0.008926
2460, -0.008721
2470, -0.008207
2480, -0.007798
2490, -0.007438
2500, -0.006787
2510, -0.006305
2520, -0.005760
2530, -0.005415
2540, -0.005127
2550, -0.004556
2560, -0.004002
2570, -0.003312
2580, -0.002568
2590, -0.001889
2600, -0.000972
2610, -0.000897
2620, -0.000885
2630, -0.000936
2640, -0.000691
2650, -0.000391
2660, -0.000112
2670, 0.000462
2680, 0.000957
2690, 0.001653
2700, 0.001857
2710, 0.002314
2720, 0.002389
2730, 0.003040
2740, 0.003523
2750, 0.004112
2760, 0.004499
2770, 0.004788
2780, 0.004659
2790, 0.004864
2800, 0.005034
2810, 0.005417
2820, 0.005721
2830, 0.005723
2840, 0.005524
2850, 0.005343
2860, 0.005532
2870, 0.006053
2880, 0.006461
2890, 0.006949
2900, 0.007722
2910, 0.008227
2920, 0.008620
2930, 0.008856
2940, 0.008671
2950, 0.008659
2960, 0.008304
2970, 0.008300
2980, 0.007829
2990, 0.007695
3000, 0.007425
3010, 0.007870
3020, 0.008060
3030, 0.008384
3040, 0.008384
3050, 0.008254
3060, 0.007940
3070, 0.007619
3080, 0.007304
3090, 0.007295
3100, 0.007356
3110, 0.007336
3120, 0.007196
3130, 0.006716
3140, 0.006497
3150, 0.006420
3160, 0.006831
3170, 0.007454
3180, 0.007806
3190, 0.008203
3200, 0.008273
3210, 0.008474
3220, 0.008143
3230, 0.007942
3240, 0.007597
3250, 0.007523
3260, 0.007151
3270, 0.006760
3280, 0.006292
3290, 0.006190
3300, 0.006114
3310, 0.006253
3320, 0.005937
3330, 0.005710
3340, 0.005315
3350, 0.004921
3360, 0.004645
3370, 0.004283
3380, 0.004237
3390, 0.004311
3400, 0.004499
3410, 0.004221
3420, 0.003755
3430, 0.003460
3440, 0.003630
3450, 0.003801
3460, 0.003801
3470, 0.003801
3480, 0.003981
3490, 0.004276
3500, 0.004555
3510, 0.004671
3520, 0.004766
3530, 0.004675
3540, 0.004577
3550, 0.004396
3560, 0.004243
3570, 0.004080
3580, 0.003813
3590, 0.003640
3600, 0.003539
3610, 0.002909
3620, 0.002537
3630, 0.001823
3640, 0.001916
3650, 0.001458
3660, 0.001331
3670, 0.001060
3680, 0.000899
3690, 0.000872
3700, 0.000882
3710, 0.001146
3720, 0.001086
3730, 0.000608
3740, 0.000272
3750, 0.000204
3760, 0.000271
3770, 0.000206
3780, -0.000282
3790, -0.000493
3800, -0.000782
3810, -0.000761
3820, -0.001201
3830, -0.001049
3840, -0.000925
3850, -0.000074
3860, -0.000132
3870, 0.000205
3880, 0.000005
3890, 0.000271
3900, -0.000074
3910, -0.000219
3920, -0.000434
3930, -0.000661
3940, -0.000963
3950, -0.001431
3960, -0.001672
3970, -0.001838
3980, -0.001838
3990, -0.001838
4000, -0.001958
4010, -0.001996
4020, -0.002078
4030, -0.001997
4040, -0.001898
4050, -0.001893
4060, -0.001625
4070, -0.001593
4080, -0.001555
4090, -0.001961
4100, -0.002035
4110, -0.002397
4120, -0.002426
4130, -0.002674
4140, -0.002504
4150, -0.002632
4160, -0.002862
4170, -0.003092
4180, -0.003328
4190, -0.003203
4200, -0.003078
4210, -0.002734
4220, -0.002954
4230, -0.003031
4240, -0.003145
4250, -0.003056
4260, -0.002873
4270, -0.002525
4280, -0.001807
4290, -0.001598
4300, -0.001569
4310, -0.001954
4320, -0.002263
4330, -0.002529
4340, -0.002529
4350, -0.002109
4360, -0.001828
4370, -0.001495
4380, -0.001385
4390, -0.001234
4400, -0.001234
4410, -0.001315
4420, -0.001350
4430, -0.001386
4440, -0.001456
4450, -0.001573
4460, -0.001850
4470, -0.002105
4480, -0.002360
4490, -0.002360
4500, -0.002538
4510, -0.002715
4520, -0.002987
4530, -0.002353
4540, -0.001498
4550, -0.000647
4560, -0.000430
4570, -0.000571
4580, -0.000708
4590, -0.000769
4600, -0.000636
4610, -0.000726
4620, -0.000893
4630, -0.001323
4640, -0.001819
4650, -0.002170
4660, -0.002065
4670, -0.001591
4680, -0.001184
4690, -0.001263
4700, -0.001275
4710, -0.001183
4720, -0.000847
4730, -0.000663
