time,yellow_line_angle
10, 0.015555
20, 0.031317
30, 0.047209
40, 0.047930
50, 0.047934
60, 0.047207
70, 0.046719
80, 0.046736
90, 0.046328
100, 0.045210
110, 0.044358
120, 0.043837
130, 0.043175
140, 0.042164
150, 0.041903
160, 0.042073
170, 0.042198
180, 0.042080
190, 0.041821
200, 0.041728
210, 0.041566
220, 0.040764
230, 0.039433
240, 0.038662
250, 0.038100
260, 0.038308
270, 0.038033
280, 0.036451
290, 0.034489
300, 0.032347
310, 0.032328
320, 0.031578
330, 0.030524
340, 0.028907
350, 0.027627
360, 0.026731
370, 0.025112
380, 0.023788
390, 0.021517
400, 0.019874
410, 0.018342
420, 0.017351
430, 0.015882
440, 0.013653
450, 0.011334
460, 0.009230
470, 0.008084
480, 0.006968
490, 0.006045
500, 0.004278
510, 0.002765
520, 0.001005
530, -0.000734
540, -0.002528
550, -0.003951
560, -0.005053
570, -0.006120
580, -0.008289
590, -0.010047
600, -0.011625
610, -0.012229
620, -0.013155
630, -0.014583
640, -0.016042
650, -0.017509
660, -0.018499
670, -0.019572
680, -0.021230
690, -0.022844
700, -0.024316
710, -0.024991
720, -0.025516
730, -0.026035
740, -0.026818
750, -0.027483
760, -0.028026
770, -0.027761
780, -0.027844
790, -0.027883
800, -0.028492
810, -0.028953
820, -0.029798
830, -0.030391
840, -0.030849
850, -0.030290
860, -0.029848
870, -0.029647
880, -0.029816
890, -0.029928
900, -0.030313
910, -0.031551
920, -0.033287
930, -0.034872
940, -0.036148
950, -0.037047
960, -0.037585
970, -0.037560
980, -0.037664
990, -0.037656
1000, -0.037847
1010, -0.037731
1020, -0.038006
1030, -0.038348
1040, -0.039006
1050, -0.039270
1060, -0.039467
1070, -0.039398
1080, -0.039333
1090, -0.039337
1100, -0.039200
1110, -0.038788
1120, -0.038434
1130, -0.038362
1140, -0.038552
1150, -0.038694
1160, -0.038546
1170, -0.038624
1180, -0.038699
1190, -0.038839
1200, -0.038990
1210, -0.039153
1220, -0.039218
1230, -0.038978
1240, -0.038663
1250, -0.038584
1260, -0.038747
1270, -0.038823
1280, -0.038907
1290, -0.038601
1300, -0.037967
1310, -0.037050
1320, -0.036464
1330, -0.036161
1340, -0.036338
1350, -0.035929
1360, -0.035257
1370, -0.034364
1380, -0.033957
1390, -0.032786
1400, -0.031534
1410, -0.030253
1420, -0.030505
1430, -0.030864
1440, -0.030729
1450, -0.030190
1460, -0.029226
1470, -0.028487
1480, -0.027684
1490, -0.027117
1500, -0.026814
1510, -0.026482
1520, -0.026249
1530, -0.025728
1540, -0.024798
1550, -0.024103
1560, -0.023520
1570, -0.023120
1580, -0.023047
1590, -0.022675
1600, -0.022366
1610, -0.021144
1620, -0.020016
1630, -0.019135
1640, -0.018280
1650, -0.017520
1660, -0.016708
1670, -0.015986
1680, -0.015915
1690, -0.015645
1700, -0.015404
1710, -0.014278
1720, -0.013046
1730, -0.011719
1740, -0.010753
1750, -0.010046
1760, -0.009587
1770, -0.008677
1780, -0.008006
1790, -0.007320
1800, -0.006762
1810, -0.006020
1820, -0.005025
1830, -0.003908
1840, -0.001970
1850, -0.000337
1860, 0.000537
1870, 0.000384
1880, -0.000217
1890, 0.000284
1900, 0.001510
1910, 0.003159
1920, 0.003941
1930, 0.004324
1940, 0.004733
