time,yellow_line_angle
10, 0.037698
20, 0.075186
30, 0.112713
40, 0.112740
50, 0.112901
60, 0.112586
70, 0.111171
80, 0.109901
90, 0.107922
100, 0.107231
110, 0.106193
120, 0.106521
130, 0.105745
140, 0.105187
150, 0.104348
160, 0.103861
170, 0.103132
180, 0.102915
190, 0.102714
200, 0.102418
210, 0.101767
220, 0.100658
230, 0.099998
240, 0.099010
250, 0.098951
260, 0.098684
270, 0.098770
280, 0.097871
290, 0.096897
300, 0.095195
310, 0.094268
320, 0.092403
330, 0.091194
340, 0.089308
350, 0.088590
360, 0.087002
370, 0.085206
380, 0.082928
390, 0.082019
400, 0.080313
410, 0.078335
420, 0.075251
430, 0.072731
440, 0.070378
450, 0.068053
460, 0.065542
470, 0.063130
480, 0.060212
490, 0.057701
500, 0.055675
510, 0.053385
520, 0.050260
530, 0.047448
540, 0.044844
550, 0.043194
560, 0.040365
570, 0.038194
580, 0.035657
590, 0.033383
600, 0.030749
610, 0.028745
620, 0.026462
630, 0.024012
640, 0.020864
650, 0.017731
660, 0.015069
670, 0.012266
680, 0.009975
690, 0.007207
700, 0.005081
710, 0.002380
720, -0.000610
730, -0.002949
740, -0.005357
750, -0.007370
760, -0.009604
770, -0.011055
780, -0.013212
790, -0.014892
800, -0.017134
810, -0.017979
820, -0.019373
830, -0.020603
840, -0.021399
850, -0.022580
860, -0.023352
870, -0.024721
880, -0.025030
890, -0.025702
900, -0.026633
910, -0.028098
920, -0.028804
930, -0.029339
940, -0.029643
950, -0.030404
960, -0.031664
970, -0.033720
980, -0.035101
990, -0.036406
1000, -0.037301
1010, -0.038603
1020, -0.039344
1030, -0.039865
1040, -0.040531
1050, -0.041483
1060, -0.042537
1070, -0.043445
1080, -0.043990
1090, -0.044656
1100, -0.045201
1110, -0.045519
1120, -0.045557
1130, -0.045904
1140, -0.046344
1150, -0.046886
1160, -0.047094
1170, -0.047239
1180, -0.047022
1190, -0.047267
1200, -0.047191
1210, -0.047822
1220, -0.049336
1230, -0.051800
1240, -0.052977
1250, -0.052836
1260, -0.052036
1270, -0.052162
1280, -0.052235
1290, -0.052506
1300, -0.052506
1310, -0.052827
1320, -0.052866
1330, -0.052825
1340, -0.052794
1350, -0.052774
1360, -0.052932
1370, -0.052914
1380, -0.052876
1390, -0.052610
1400, -0.052546
1410, -0.052440
1420, -0.052663
1430, -0.052200
1440, -0.051899
1450, -0.051228
1460, -0.051057
1470, -0.050814
1480, -0.050013
1490, -0.049212
1500, -0.048110
1510, -0.047073
1520, -0.046447
1530, -0.046184
1540, -0.046097
1550, -0.045599
1560, -0.044955
1570, -0.044159
1580, -0.043067
1590, -0.042375
1600, -0.042142
1610, -0.042259
1620, -0.041557
1630, -0.041018
1640, -0.040229
1650, -0.039381
1660, -0.038813
1670, -0.038828
1680, -0.039799
1690, -0.039458
1700, -0.038106
1710, -0.036216
1720, -0.034986
1730, -0.034068
1740, -0.033167
1750, -0.032624
1760, -0.032023
1770, -0.031817
1780, -0.031297
1790, -0.030170
1800, -0.028467
1810, -0.026927
1820, -0.026044
1830, -0.025633
1840, -0.025036
1850, -0.024372
1860, -0.023335
1870, -0.021975
1880, -0.021002
1890, -0.019940
1900, -0.018684
1910, -0.017249
1920, -0.015993
1930, -0.015608
1940, -0.015229
1950, -0.014069
1960, -0.012233
1970, -0.010327
1980, -0.009549
1990, -0.009439
2000, -0.008379
2010, -0.006783
2020, -0.004685
2030, -0.003507
2040, -0.002420
2050, -0.001465
2060, -0.000651
2070, 0.000391
2080, 0.001440
2090, 0.003031
2100, 0.004962
2110, 0.006916
2120, 0.008349
2130, 0.008576
2140, 0.008154
2150, 0.007375
2160, 0.007570
2170, 0.008318
2180, 0.009308
2190, 0.010006
2200, 0.010674
2210, 0.011605
2220, 0.012058
2230, 0.011900
2240, 0.011640
2250, 0.011647
2260, 0.011845
2270, 0.011845
2280, 0.012033
2290, 0.012380
2300, 0.013323
2310, 0.014148
2320, 0.015033
2330, 0.015175
2340, 0.014986
2350, 0.014634
2360, 0.014272
2370, 0.014118
2380, 0.014406
2390, 0.014852
2400, 0.015291
2410, 0.015699
2420, 0.015699
2430, 0.015498
2440, 0.014957
2450, 0.014739
2460, 0.014654
2470, 0.014776
2480, 0.014649
2490, 0.013843
2500, 0.012830
2510, 0.012468
2520, 0.012599
2530, 0.012991
2540, 0.012866
2550, 0.012743
2560, 0.012360
2570, 0.012531
2580, 0.013011
2590, 0.013653
2600, 0.013745
2610, 0.013711
2620, 0.012915
2630, 0.012317
2640, 0.011719
2650, 0.011719
2660, 0.011719
2670, 0.011719
2680, 0.011607
2690, 0.011390
2700, 0.011173
2710, 0.010875
2720, 0.010683
2730, 0.010232
2740, 0.009750
2750, 0.009146
2760, 0.009049
2770, 0.009174
2780, 0.009480
2790, 0.009688
2800, 0.009688
2810, 0.009429
2820, 0.009726
2830, 0.010088
2840, 0.010560
2850, 0.010237
2860, 0.010269
2870, 0.009461
2880, 0.009225
2890, 0.008051
2900, 0.007631
2910, 0.006912
2920, 0.007072
2930, 0.007003
2940, 0.006589
2950, 0.005941
2960, 0.005798
2970, 0.005716
2980, 0.005021
2990, 0.003699
3000, 0.002932
3010, 0.002981
3020, 0.003632
3030, 0.003676
3040, 0.003459
3050, 0.002861
3060, 0.002260
3070, 0.001595
3080, 0.001313
3090, 0.001488
3100, 0.001452
3110, 0.001167
3120, 0.000718
3130, 0.000617
3140, 0.000411
3150, -0.000058
3160, -0.000397
3170, -0.000529
3180, -0.000471
3190, -0.000612
3200, -0.001006
3210, -0.001503
3220, -0.001952
3230, -0.001768
3240, -0.001432
3250, -0.000853
3260, -0.000740
3270, -0.000949
3280, -0.001310
3290, -0.001953
3300, -0.002387
3310, -0.002821
3320, -0.003183
3330, -0.003545
3340, -0.003795
3350, -0.003795
3360, -0.003795
3370, -0.003906
3380, -0.003983
3390, -0.003983
3400, -0.004059
3410, -0.004272
3420, -0.004384
3430, -0.004419
3440, -0.004419
3450, -0.004413
3460, -0.004507
3470, -0.004423
3480, -0.004523
3490, -0.004523
3500, -0.004353
3510, -0.004182
3520, -0.004012
3530, -0.003832
3540, -0.003652
3550, -0.003577
3560, -0.003683
3570, -0.003788
3580, -0.003904
3590, -0.003943
3600, -0.003857
3610, -0.003556
3620, -0.003209
3630, -0.003335
3640, -0.003559
3650, -0.003592
3660, -0.003505
3670, -0.003766
3680, -0.004206
3690, -0.004206
3700, -0.003908
3710, -0.003859
3720, -0.003908
3730, -0.004280
3740, -0.004710
3750, -0.004964
3760, -0.004665
3770, -0.004364
3780, -0.004182
3790, -0.004353
3800, -0.004353
3810, -0.004523
3820, -0.004523
3830, -0.004523
3840, -0.004523
3850, -0.004523
3860, -0.004423
3870, -0.004329
3880, -0.004235
3890, -0.004241
3900, -0.004436
3910, -0.004443
3920, -0.004331
3930, -0.004025
3940, -0.003545
3950, -0.003359
3960, -0.002997
3970, -0.002901
3980, -0.002630
3990, -0.002630
4000, -0.002603
4010, -0.002577
4020, -0.002455
4030, -0.002250
4040, -0.001952
4050, -0.001686
4060, -0.001661
4070, -0.001693
4080, -0.001447
4090, -0.001017
4100, -0.000390
4110, -0.000083
4120, 0.000311
4130, 0.000573
4140, 0.000909
4150, 0.001092
4160, 0.001364
4170, 0.001772
4180, 0.002053
4190, 0.001619
4200, 0.000875
4210, -0.000078
4220, -0.000504
4230, -0.000986
4240, -0.001183
4250, -0.001105
4260, -0.000623
4270, -0.000426
4280, -0.000339
4290, -0.000591
4300, -0.000257
4310, 0.000155
4320, 0.000637
4330, 0.001266
4340, 0.001335
4350, 0.001420
4360, 0.000783
4370, 0.000541
4380, 0.000437
4390, 0.000147
4400, -0.000147
4410, -0.000358
4420, -0.000141
4430, 0.000137
4440, 0.000274
4450, 0.000207
4460, 0.000070
4470, -0.000137
4480, -0.000211
4490, -0.000211
4500, -0.000141
4510, -0.000372
4520, -0.000893
4530, -0.001414
4540, -0.001620
4550, -0.001942
4560, -0.001855
4570, -0.001123
4580, -0.000426
4590, 0.000072
4600, 0.000119
4610, 0.000193
4620, 0.000130
4630, -0.000143
4640, -0.000002
4650, 0.000068
4660, -0.000008
4670, -0.000450
4680, -0.000893
4690, -0.001250
4700, -0.001273
4710, -0.001284
4720, -0.001172
4730, -0.001093
4740, -0.000921
4750, -0.000685
4760, -0.000446
4770, -0.000451
4780, -0.000517
4790, -0.000598
4800, -0.000534
4810, -0.000311
4820, -0.000613
4830, -0.000536
4840, -0.001187
4850, -0.001335
4860, -0.001953
4870, -0.002328
4880, -0.003104
4890, -0.003988
4900, -0.004810
4910, -0.005163
4920, -0.005147
4930, -0.005035
4940, -0.005012
4950, -0.005422
4960, -0.005756
4970, -0.006180
4980, -0.006557
4990, -0.007482
5000, -0.008098
5010, -0.008352
5020, -0.008198
5030, -0.008996
5040, -0.009706
5050, -0.010236
5060, -0.010347
5070, -0.011781
5080, -0.013212
5090, -0.015482
5100, -0.016303
5110, -0.017341
5120, -0.017124
5130, -0.017631
5140, -0.017595
5150, -0.017931
5160, -0.017956
5170, -0.018279
5180, -0.018522
5190, -0.019076
5200, -0.019229
5210, -0.019953
5220, -0.020676
5230, -0.021761
5240, -0.022185
5250, -0.022396
5260, -0.023710
5270, -0.024529
5280, -0.025273
5290, -0.025581
5300, -0.027660
5310, -0.029173
5320, -0.030142
5330, -0.030593
5340, -0.031014
5350, -0.031710
5360, -0.032503
5370, -0.033877
5380, -0.035048
5390, -0.036053
5400, -0.037021
5410, -0.038677
5420, -0.040452
5430, -0.042319
5440, -0.043769
5450, -0.044362
5460, -0.045905
5470, -0.046983
5480, -0.048694
5490, -0.050064
5500, -0.051672
5510, -0.053756
5520, -0.055174
5530, -0.056047
5540, -0.056684
5550, -0.057065
5560, -0.059111
5570, -0.059639
5580, -0.061436
5590, -0.063108
5600, -0.064975
5610, -0.065937
5620, -0.066498
5630, -0.067925
5640, -0.069255
5650, -0.070214
5660, -0.071337
5670, -0.073208
5680, -0.074853
5690, -0.076239
5700, -0.077130
5710, -0.078714
5720, -0.080145
5730, -0.082354
5740, -0.083570
5750, -0.085682
5760, -0.087216
5770, -0.088950
5780, -0.090073
5790, -0.091202
5800, -0.093082
5810, -0.094620
5820, -0.096061
5830, -0.097002
5840, -0.097341
5850, -0.098022
5860, -0.098681
5870, -0.100667
5880, -0.101965
5890, -0.102512
5900, -0.102192
5910, -0.102416
5920, -0.103672
5930, -0.105361
5940, -0.106419
5950, -0.107488
5960, -0.107737
5970, -0.108931
5980, -0.109132
5990, -0.109727
6000, -0.109821
6010, -0.110103
6020, -0.110857
6030, -0.111096
6040, -0.111659
6050, -0.112001
6060, -0.112283
6070, -0.113254
6080, -0.114378
6090, -0.115527
6100, -0.116465
6110, -0.116925
6120, -0.117336
6130, -0.117188
6140, -0.118992
6150, -0.121896
6160, -0.124649
6170, -0.125000
6180, -0.124495
6190, -0.124123
6200, -0.124036
6210, -0.124243
6220, -0.124160
6230, -0.124466
6240, -0.124387
6250, -0.124396
6260, -0.124618
6270, -0.125238
6280, -0.126003
6290, -0.125862
6300, -0.125532
6310, -0.125198
6320, -0.125054
6330, -0.124505
6340, -0.123879
6350, -0.124096
6360, -0.124192
6370, -0.123535
6380, -0.122923
6390, -0.122702
6400, -0.123128
6410, -0.122624
6420, -0.122931
6430, -0.122812
6440, -0.123533
6450, -0.122419
6460, -0.122189
6470, -0.122347
6480, -0.122352
6490, -0.121969
6500, -0.121164
6510, -0.121201
6520, -0.121037
6530, -0.120390
6540, -0.119221
6550, -0.118366
6560, -0.116972
6570, -0.115945
6580, -0.114407
6590, -0.112283
6600, -0.111241
6610, -0.110129
6620, -0.109116
6630, -0.107487
6640, -0.105925
6650, -0.105057
6660, -0.103484
6670, -0.101924
6680, -0.099899
6690, -0.097932
6700, -0.097133
6710, -0.096365
6720, -0.094812
6730, -0.092429
6740, -0.089711
6750, -0.089357
