time,ego_x,ego_y,ego_heading,ego_vel_lin,ego_vel_lin_x,ego_vel_lin_y,ego_vel_ang_x,ego_vel_ang_y,lead_x,lead_y,lead_heading,lead_vel_lin,lead_vel_lin_x,lead_vel_lin_y,lead_vel_ang_x,lead_vel_ang_y,distance_true,direction,ob_color_1,ob_color_2,ob_color_3,color_dist_from_black,dist_obst_follower,dist_obst_lead,ob_pos_x,ob_pos_y,gamma
10,-66.2588825463047,-104.07300778871523,0.06459400423048002,0.13396384370430658,0.12805740810430027,0.03933969559669435,-0.12054296695120727,-0.15641999044071142,-54.39543520171393,-104.03320322565548,0.00621910513172578,0.22380869746192938,0.2145762656945091,0.06361885931235228,-0.11619711206223735,-0.052606747387094734,11.863514121082263,L,0.0,0.0,0.0,0.0,103.33511811729441,94.61891023397062,12.166666666666666,-36.785714285714285,3.1364858789177372
20,-66.25556253720845,-104.07235829741288,0.06455069103595479,0.32006101945715604,0.3131903338625325,0.06596113212361837,-0.06666099211248896,-0.18441767150168048,-54.391416020085636,-104.03268612275099,0.006228608691213738,0.39715512870243097,0.3924506034138247,0.06094850395841859,-0.08006105092509312,-0.09329605718237556,11.864212846253212,L,0.0,0.0,0.0,0.0,103.3321755101584,94.61571535526096,12.166666666666666,-36.785714285714285,3.1357871537467883
30,-66.24976017252236,-104.0715264981398,0.06451825963019754,0.5632067132984971,0.557145628452704,0.08240479719371357,-0.0351521244147779,-0.21925212592976256,-54.38517691493938,-104.03220105373676,0.006204578580113429,0.6120192068497093,0.609875661067445,0.0511779990864655,-0.05790873341528521,-0.13661950298184405,11.86464842996605,L,0.0,0.0,0.0,0.0,103.32723030891555,94.61098174499818,12.166666666666666,-36.785714285714285,3.1353515700339507
40,-66.24169362546188,-104.07060838026737,0.06449727398641215,0.7854700823871997,0.7802644502803883,0.09028088365760355,-0.013341858815115307,-0.2425073280458776,-54.37614443705315,-104.03179995751216,0.006157059916916674,0.8846882480329985,0.8838697724470346,0.03804630812737975,-0.041059192975498565,-0.1850046464473508,11.865612653218703,L,0.0,0.0,0.0,0.0,103.32051072761627,94.6043431760092,12.166666666666666,-36.785714285714285,3.1343873467812973
50,-66.2318077927636,-104.06971478809534,0.06454587573845615,0.9646123900527126,0.9598877571505563,0.0953548987503073,0.0008524269598154006,-0.25085749660957024,-54.36443930712403,-104.03145020876879,0.006078017116361871,1.1469203587397165,1.1466007162847194,0.027075943326286572,-0.02362191262667538,-0.22284138419723534,11.867430174725374,L,0.0,0.0,0.0,0.0,103.31242675094974,94.59586175900589,12.166666666666666,-36.785714285714285,3.1325698252746257
60,-66.22047564888426,-104.06886599003059,0.06466860713596799,1.1080183103311554,1.1035639962598125,0.0992526180419492,0.012459588542393527,-0.24665582160011099,-54.35057125924717,-104.03119301814573,0.006011000088422225,1.360098058076923,1.3599785425664666,0.018030289609624238,-0.010163008967097244,-0.2430000967153518,11.869964173153033,L,0.0,0.0,0.0,0.0,103.3032747964191,94.58592575667122,12.166666666666666,-36.785714285714285,3.1300358268469672
70,-66.20800653640038,-104.06804632662153,0.06485342764403257,1.2220451587009935,1.21767535520512,0.10325259914704978,0.023244005422810833,-0.23220377418929253,-54.334991689551856,-104.03102707843445,0.005958900637418773,1.5297947283757807,1.5297640063650846,0.009695142916648365,0.0012449078414699093,-0.24809305608534526,11.873072558450138,L,0.0,0.0,0.0,0.0,103.2932795710856,94.57485213690785,12.166666666666666,-36.785714285714285,3.126927441549862
80,-66.1946417333331,-104.06723689289642,0.0650941375545421,1.3132739285863166,1.3087906580045945,0.10842243782740911,0.033379549621128615,-0.20998602512243836,-54.318068114137134,-104.03093338464122,0.005913945534081839,1.6642056886554513,1.664204019104273,0.0023573184656853225,0.011612700757787652,-0.24097010470534713,11.876629104122651,L,0.0,0.0,0.0,0.0,103.28261198527386,94.56288622147967,12.166666666666666,-36.785714285714285,3.1233708958773487
90,-66.18055774804422,-104.06642438446,0.06538814626098122,1.38787875444653,1.38312900070496,0.11472403607331261,0.042330438029905076,-0.1823767638676995,-54.300087510659495,-104.03089062635284,0.005862134167405764,1.7711750867150486,1.7711692436348117,-0.004549527684161879,0.020851078805443058,-0.22442383170542538,11.880523376911874,L,0.0,0.0,0.0,0.0,103.27139741903628,94.55021497570844,12.166666666666666,-36.785714285714285,3.1194766230881257
100,-66.16586926913291,-104.06559967236758,0.06573372979801702,1.4517362681004835,1.44660871281461,0.12190744081956786,0.04952984938812133,-0.1515989740969709,-54.281260445688524,-104.0308817278515,0.0057915243264151355,1.8581056986958402,1.8580721864117913,-0.011159641968362121,0.028747648553780633,-0.20110298620785164,11.884659533279176,L,0.0,0.0,0.0,0.0,103.25971704287464,94.53697457529482,12.166666666666666,-36.785714285714285,3.1153404667208235
110,-66.15063274720755,-104.0647568387528,0.0661372429839781,1.510385559697062,1.5047195687473145,0.13070408704513947,0.05485924809892338,-0.119641791782021,-54.26172715052838,-104.03089502112203,0.005694449269076973,1.9317693808270764,1.9316906404143623,-0.017441629412909165,0.03512559279267053,-0.17342193510953613,11.888953818963325,L,0.0,0.0,0.0,0.0,103.24760992069497,94.5232555367726,12.166666666666666,-36.785714285714285,3.1110461810366754
120,-66.13485337256577,-104.06390288085244,0.06660534653295634,1.5685827916602084,1.5623220106070184,0.14000681935311746,0.05682283104209622,-0.08830076385768765,-54.241562481604845,-104.03092589395663,0.005565843981360006,1.9984328968105352,1.9982920024076483,-0.02373006886164788,0.03964373617925086,-0.14356472880200769,11.893336609155519,L,0.0,0.0,0.0,0.0,103.23508464227312,94.50910740688768,12.166666666666666,-36.785714285714285,3.1066633908444814
130,-66.11850531688135,-104.06302621680103,0.06708559988260472,1.629215947152882,1.622834429093945,0.14405907886902605,0.05517352469297284,-0.05876568303453748,-54.22078685422776,-104.03096994779254,0.005403213762470045,2.0632788583641997,2.063064819737163,-0.029718629435796312,0.04234819119024611,-0.11335346743288241,11.897761647509624,L,0.0,0.0,0.0,0.0,103.22211416729674,94.49454160980508,12.166666666666666,-36.785714285714285,3.1022383524903763
140,-66.10153133315198,-104.0620905091772,0.06754086847339795,1.6955023579863646,1.6891233646985382,0.14693707757680183,0.05365187814132881,-0.031831780444567276,-54.199378809794034,-104.03102203930419,0.005205909884432675,2.130268315785483,2.1299786968206034,-0.035126177274547435,0.0435546893575482,-0.08418579659370651,11.902193072669263,L,0.0,0.0,0.0,0.0,103.2086314990163,94.47953962133109,12.166666666666666,-36.785714285714285,3.097806927330737
150,-66.08384380710315,-104.06107847847616,0.06803278697664294,1.770415908503145,1.7632345063401687,0.15930023456466774,0.05414654968010635,-0.008177981461047097,-54.17728344335242,-104.03107793032537,0.004971096971461791,2.202566587329578,2.202197309197365,-0.04033091846894031,0.04330087576073362,-0.05715312041586684,11.906598159362279,L,0.0,0.0,0.0,0.0,103.19455904588337,94.46406008581614,12.166666666666666,-36.785714285714285,3.0934018406377213
160,-66.06534310545987,-104.05999297500149,0.06861795712210338,1.8549447296928812,1.8463123306822664,0.178747665120452,0.05399626795689164,0.011687627793785814,-54.154421679512694,-104.03113384541426,0.004693402622009867,2.282458301805293,2.282000321864886,-0.04572122579785486,0.04171676047829428,-0.03302702148071719,11.910956387479896,L,0.0,0.0,0.0,0.0,103.17982325120539,94.44804503631511,12.166666666666666,-36.785714285714285,3.089043612520104
170,-66.04592739900488,-104.05884140981905,0.069321024350257,1.9491839082532665,1.9388084991557992,0.2008469860234787,0.05166973820436912,0.02758490470492847,-54.130698827954255,-104.03118536917964,0.004365446670200292,2.371415346149269,2.370855578467569,-0.051522519362570976,0.0390923167123702,-0.012290087039843186,11.915260666765331,L,0.0,0.0,0.0,0.0,103.1643519028617,94.43142513360966,12.166666666666666,-36.785714285714285,3.084739333234669
180,-66.02550049198175,-104.05761589171598,0.07010713363506363,2.0524622672819595,2.0406926802431213,0.21948745617539614,0.04672388831197501,0.03960762912013317,-54.10601199696222,-104.03122886830673,0.003985130458446022,2.4701882134819138,2.4695265031652105,-0.057172197697629566,0.03585329421421081,0.004824774181606536,11.919517702403363,L,0.0,0.0,0.0,0.0,103.14806712029844,94.4141258961299,12.166666666666666,-36.785714285714285,3.080482297596637
190,-66.0039700128011,-104.05629662688607,0.07094026351714156,2.1644884338550514,2.1516337534328693,0.23554696215547935,0.04077921618733595,0.04801857086002912,-54.08025632617094,-104.03126296591262,0.0035541857236678445,2.5789462201648536,2.5781907814248535,-0.062417153719865254,0.03216899236726946,0.01829028866515612,11.923739965502152,L,0.0,0.0,0.0,0.0,103.13088619513421,94.3960731350615,12.166666666666666,-36.785714285714285,3.0762600344978477
200,-65.98125028684579,-104.05486845561028,0.07178639589932537,2.284589345451039,2.2709968103190903,0.2488412443083432,0.033639120017098886,0.053088361681046,-54.053329956916954,-104.0312882960133,0.003075358503311747,2.6974006875624603,2.6965601113600575,-0.06733524399797604,0.028120287096768757,0.028243119328431127,11.927943637570404,L,0.0,0.0,0.0,0.0,103.11273455255814,94.37719627538227,12.166666666666666,-36.785714285714285,3.0720563624295956
210,-65.95726735903982,-104.05331308476535,0.07258141162782365,2.4115718819667458,2.397963534188614,0.25583164502125944,0.024959218471843098,0.055200946587938345,-54.02513777714538,-104.03130654974478,0.0025499446878394076,2.824917913340218,2.8239944199910214,-0.07222695459469675,0.023779223389873847,0.034943708980113924,11.932149875303441,L,0.0,0.0,0.0,0.0,103.0935444916074,94.35743030873665,12.166666666666666,-36.785714285714285,3.067850124696559
220,-65.93195370655206,-104.05160891601398,0.07329295245899375,2.5450681174142953,2.531678013357376,0.26072621456538503,0.016993118263031036,0.05482537758571562,-53.99559402913203,-104.03132008450815,0.001977591308774809,2.9606183359745537,2.9596069207535813,-0.07738091454770588,0.019233661881922038,0.0387390289145781,11.936376920381779,L,0.0,0.0,0.0,0.0,103.0732510626046,94.3367173460345,12.166666666666666,-36.785714285714285,3.063623079618221
230,-65.9052486005017,-104.04973974943381,0.07392203014682631,2.684540858839694,2.6712111984390003,0.26718973803992335,0.01080032261926689,0.052388695503764446,-53.96462392607856,-104.03133164943036,0.0013545893655703383,3.103474518121074,3.1023570951899115,-0.08327387676603276,0.014516953616398586,0.040029472363608216,11.940638863711953,L,0.0,0.0,0.0,0.0,103.05179801957763,94.3150075549455,12.166666666666666,-36.785714285714285,3.0593611362880466
240,-65.87709670777156,-104.04770377992112,0.07452461916440975,2.829514286086785,2.8155465920578227,0.2807997206565379,0.00720317527972927,0.0482915705328534,-53.93216441781537,-104.03134376873251,0.0006747949837307989,3.2523807577918498,3.251129404330741,-0.09021191689976409,0.009764494978482034,0.03924045286132696,11.944943493445418,L,0.0,0.0,0.0,0.0,103.02914263626624,94.29225925441737,12.166666666666666,-36.785714285714285,3.055056506554582
250,-65.8474562876444,-104.04551584925798,0.07513905176554311,2.9784616405110516,2.963530493582185,0.29786029880518633,0.003738890855214709,0.042878937051593985,-53.89816428074237,-104.03135936962202,-6.602105253272808e-05,3.4062075051163854,3.4047971735573253,-0.09800905492473382,0.0051950403070252045,0.03679900965338111,11.94930039258067,L,0.0,0.0,0.0,0.0,103.00526339317638,94.26843942094628,12.166666666666666,-36.785714285714285,3.0506996074193307
260,-65.81630210904329,-104.04318603057281,0.07575119105147951,3.129682998886813,3.1140724499353563,0.31219937551949856,-0.0008579272304283479,0.03658404525206521,-53.862583696310544,-104.03138271907959,-0.0008710644081523364,3.5638696550711813,3.5622728776739057,-0.10667175505283506,0.0008614696996453808,0.03311609917534822,11.953724240129857,L,0.0,0.0,0.0,0.0,102.98014820626254,94.24352405628106,12.166666666666666,-36.785714285714285,3.0462757598701433
270,-65.78361895921653,-104.04071094825234,0.0763386887923689,3.282336469627729,3.2663094837756317,0.32396767747043953,-0.00524345552139264,0.02985063730658619,-53.82539343712435,-104.03141925988045,-0.0017431323668204099,3.7243605313396917,3.7225452432118495,-0.11626813682906849,-0.0031993612947890564,0.028573030119707164,11.95822913196973,L,0.0,0.0,0.0,0.0,102.95378383155607,94.21749749497151,12.166666666666666,-36.785714285714285,3.0417708680302695
280,-65.74939805215345,-104.03808480701169,0.07688936457211538,3.435879189893085,3.419542610278536,0.3346552614703987,-0.00876018538106127,0.022998540927937756,-53.78657378316325,-104.03147521810273,-0.002685272742684262,3.8867773894937336,3.8847048573258953,-0.1269119653473179,-0.006955068422545807,0.023511935411216676,11.9628260949245,L,0.0,0.0,0.0,0.0,102.92616033837673,94.19035135940952,12.166666666666666,-36.785714285714285,3.0371739050755
290,-65.71363589793313,-104.03530540548368,0.07740015032321428,3.589807045612399,3.5731826854997117,0.34507987593235456,-0.011405707525201779,0.016266920745979283,-53.74611328413049,-104.03155704965205,-0.003699723023799374,4.050329215090315,4.0479594309863245,-0.13853229119234609,-0.010293307738781635,0.01822955864060554,11.967523200815158,L,0.0,0.0,0.0,0.0,102.8972741783269,94.16208329191983,12.166666666666666,-36.785714285714285,3.032476799184842
300,-65.67633363776369,-104.0323740733979,0.07787295150322303,3.7436613405714763,3.726739698529083,0.35554388237850754,-0.013307768920552635,0.009850589226312871,-53.70400747645656,-104.03167219217003,-0.004784191465504331,4.21433453862299,4.211640877320966,-0.15065431925347092,-0.013076008710225977,0.012974936101985225,11.97232618188113,L,0.0,0.0,0.0,0.0,102.86712764044698,94.13269658745754,12.166666666666666,-36.785714285714285,3.0276738181188705
310,-65.63749631963101,-104.02929409176,0.07831134329521583,3.89705559119304,3.8798231869710293,0.3660796616733834,-0.01458245040738748,0.003906645927220425,-53.660257535661046,-104.03182960269704,-0.005938806780484445,4.378269571876958,4.375207413403165,-0.16372090192039235,-0.015526755701661784,0.007950120412006552,11.977239052346333,L,0.0,0.0,0.0,0.0,102.83572726990563,94.10219962978518,12.166666666666666,-36.785714285714285,3.0227609476536674
320,-65.59713204010008,-104.02606936934703,0.07871883742645346,4.049692429014342,4.0321411995401,0.37662463619285413,-0.015311849002449801,-0.0014456569813456575,-53.61486900012225,-104.0320381328821,-0.007165368996435993,4.541724811180151,4.538237838095633,-0.177937026406679,-0.017653304685881305,0.0033098076623558426,11.982264526597502,L,0.0,0.0,0.0,0.0,102.80308235203628,94.07060383371201,12.166666666666666,-36.785714285714285,3.0177354734024977
330,-65.55525103192497,-104.02270372733537,0.07909831468730004,4.201366788998713,4.1834945830133625,0.3871123475158139,-0.01555726489276427,-0.006124773818177543,-53.567850591454196,-104.03230617114491,-0.008467292864714229,4.704401955021809,4.700422167232537,-0.19346628699077612,-0.019446435629165957,-0.000834935832932527,11.987404286463605,L,0.0,0.0,0.0,0.0,102.76920375248277,94.03792255980485,12.166666666666666,-36.785714285714285,3.0125957135363954
340,-65.51186479541583,-104.01920063646607,0.07945204528551614,4.35195898660564,4.333767078686556,0.3975046273821035,-0.015374173352555115,-0.01008455809430676,-53.51921323483248,-104.03264217233422,-0.00984398034579567,4.866074545385653,4.861549217384143,-0.2098110774049365,-0.020750786723991124,-0.004412058791851318,11.99265909331408,L,0.0,0.0,0.0,0.0,102.73410308647497,94.00417080439799,12.166666666666666,-36.785714285714285,3.0073409066859202
350,-65.46698534011497,-104.01556317809882,0.07978189021762995,4.501422384253436,4.482912897837611,0.40779336907198566,-0.014820017953805869,-0.013310096761041659,-53.46896907836965,-104.03305577693382,-0.01129710748722533,5.026640731941492,5.021496182564737,-0.22736124670021007,-0.021797683625746175,-0.007382208680572517,11.998029013472136,L,0.0,0.0,0.0,0.0,102.69779211844298,93.96936531280707,12.166666666666666,-36.785714285714285,3.001970986527864
360,-65.42062456647874,-104.01179407388415,0.0800894853662793,4.649769215053544,4.6309434016316215,0.4179915838198145,-0.013955687516893502,-0.01581257302414773,-53.4171307610498,-104.0335565426508,-0.012827642035752786,5.186051451675797,5.180212669727246,-0.24602104752635426,-0.02254376559522176,-0.009736321527451613,12.003513533212587,L,0.0,0.0,0.0,0.0,102.66028231298755,93.93352316001761,12.166666666666666,-36.785714285714285,2.996486466787413
370,-65.37279379099658,-104.00789571375259,0.08037635091282115,4.79705666284527,4.777914051234047,0.428123750297094,-0.012843759018225792,-0.017623925495740694,-53.36371074461467,-104.03415404452468,-0.014438878069318485,5.34433518156161,5.337707218642097,-0.2660830339071085,-0.023092505751489863,-0.0114887354525926,12.009111753782307,L,0.0,0.0,0.0,0.0,102.62158449375853,93.89666135523309,12.166666666666666,-36.785714285714285,2.9908882462176933
380,-65.32350340396009,-104.0038701659717,0.08064393533258925,4.943374195116652,4.923912329163225,0.4382189038136012,-0.011545909636176233,-0.018791779600701046,-53.3087209985336,-104.03485774930651,-0.016128502757196864,5.501513880615571,5.494031518618512,-0.2868320955405133,-0.023225262193994164,-0.01267266941666437,12.014822365730874,L,0.0,0.0,0.0,0.0,102.58170859133341,93.858796532318,12.166666666666666,-36.785714285714285,2.9851776342691263
390,-65.27276252970374,-103.99971896902423,0.0808880468862671,5.088858312899634,5.069133420615943,0.4476218189076838,-0.010259140431769462,-0.01924460594806293,-53.25217189345026,-104.0356787053352,-0.01789186738693218,5.65775732401116,5.6493617294022505,-0.3081071043762935,-0.023110764418244098,-0.013201447267076621,12.020644423117274,L,0.0,0.0,0.0,0.0,102.54066325037925,93.81994539006575,12.166666666666666,-36.785714285714285,2.9793555768827265
400,-65.2205782349908,-103.99544336945951,0.08109429794155475,5.2337224340535435,5.213900323709222,0.45507574220146746,-0.009282624395001,-0.018914166301005182,-53.19407114530221,-104.0366276621219,-0.01971209525925209,5.8132863402450905,5.804006955575495,-0.32833113363101313,-0.02238880951285635,-0.012996412957223624,12.02657760646361,L,0.0,0.0,0.0,0.0,102.49845538826202,93.78012261287581,12.166666666666666,-36.785714285714285,2.9734223935363904
410,-65.16695485650031,-103.99104423106786,0.08124940105926742,5.378210238179453,5.358437412047713,0.4607535862320539,-0.008546361628862366,-0.018106874665413185,-53.13442408687113,-104.0377155610222,-0.021574459445335144,5.968317554760863,5.958176337554517,-0.3477774648710386,-0.021304612486614454,-0.0123523102469156,12.032621282792572,L,0.0,0.0,0.0,0.0,102.45508962932136,93.73934141616206,12.166666666666666,-36.785714285714285,2.9673787172074277
420,-65.1118944993623,-103.98652257890232,0.08134722169098323,5.522521489366905,5.502863943539296,0.4655448629449076,-0.007877127600146304,-0.017050479555059783,-53.07323472572334,-104.03895169200118,-0.023467592845056173,6.122968787381536,6.111977220016909,-0.36671682977865216,-0.019851754808890395,-0.011491302953892835,12.038773939124077,L,0.0,0.0,0.0,0.0,102.4105690402582,93.69761296487312,12.166666666666666,-36.785714285714285,2.961226060875923
430,-65.05539777805114,-103.98188045501081,0.08138651522871067,5.666791247742684,5.647268885581768,0.4699757221741756,-0.007243025103081678,-0.015806661821493668,-53.01050610165437,-104.04034514831348,-0.025381902645071612,6.277343363842048,6.265504509375133,-0.3853478306305467,-0.018147043132359424,-0.010465632971884029,12.045033566432899,L,0.0,0.0,0.0,0.0,102.36489625333414,93.65494766714703,12.166666666666666,-36.785714285714285,2.954966433567101
440,-64.99746433817985,-103.97712076921097,0.0813683618470811,5.811101990822614,5.79171675405473,0.4742608865849,-0.006660475368429433,-0.014428384433571398,-52.94624016188192,-104.04190431953057,-0.02731506942177045,6.431578342391678,6.418844779460908,-0.40451411781187835,-0.016467866646769334,-0.009323976864687144,12.051398302926506,L,0.0,0.0,0.0,0.0,102.31807376491993,93.61135472541811,12.166666666666666,-36.785714285714285,2.948601697073494
450,-64.93809324730904,-103.97224686589682,0.08129444223964458,5.955500928763438,5.936252175850485,0.47843642964615507,-0.006152000687416232,-0.01296004826924953,-52.88043837291528,-104.0436366202626,-0.02925831331608324,6.58568576957699,6.572067118867787,-0.4233093912326305,-0.014540325900199038,-0.008109889589528525,12.057866211192595,L,0.0,0.0,0.0,0.0,102.27010394802464,93.56684236838677,12.166666666666666,-36.785714285714285,2.9421337888074053
460,-64.87728324276534,-103.96726219854219,0.0811662154360113,6.1000141142426045,6.080904587904089,0.4824640782130585,-0.0057323043415397935,-0.011439026259890501,-52.8131008729919,-104.04555036678016,-0.031219699855095432,6.739875739559499,6.725240462355998,-0.4439208355015379,-0.013199517239414385,-0.006857713027097584,12.06443638503011,L,0.0,0.0,0.0,0.0,102.22098902676818,93.52141861178067,12.166666666666666,-36.785714285714285,2.9355636149698903
470,-64.81503287636993,-103.96217020023073,0.08098469885194057,6.244655156614377,6.225691987089942,0.4862893242860978,-0.005408019500521919,-0.009897286221035757,-52.744227866908304,-104.04764992104548,-0.03319502754407341,6.894060625382595,6.87839758322356,-0.46445515774394186,-0.011544863219297985,-0.005608705964868708,12.071107669104537,L,0.0,0.0,0.0,0.0,102.17073110127643,93.47508873791097,12.166666666666666,-36.785714285714285,2.9288923308954633
480,-64.75134060071596,-103.95697429457624,0.0807505345253674,6.389429740979862,6.370623598951754,0.4898646500789723,-0.005180966533183673,-0.008362483282645014,-52.67381899467833,-104.04994232203623,-0.03518532361437319,7.048334091304634,7.031572663634838,-0.4857976313964197,-0.010167873491765032,-0.004380354963598131,12.077879416455346,L,0.0,0.0,0.0,0.0,102.11933222051184,93.42785962506798,12.166666666666666,-36.785714285714285,2.922120583544654
490,-64.68620451966024,-103.95167357437471,0.08046486623062626,6.534399453008503,6.515727221881273,0.4936344614319086,-0.004518993138708947,-0.006831122768331378,-52.601873889442075,-104.05243335717549,-0.03718718852435694,7.202669323573571,7.184783275080328,-0.5072816524119043,-0.008753647994984185,-0.0031986977612436613,12.084750693094952,L,0.0,0.0,0.0,0.0,102.06679135129185,93.37973731172725,12.166666666666666,-36.785714285714285,2.9152493069050482
