time,ego_x,ego_y,ego_heading,ego_vel_lin,ego_vel_lin_x,ego_vel_lin_y,ego_vel_ang_x,ego_vel_ang_y,lead_x,lead_y,lead_heading,lead_vel_lin,lead_vel_lin_x,lead_vel_lin_y,lead_vel_ang_x,lead_vel_ang_y,distance_true,direction,ob_color_1,ob_color_2,ob_color_3,color_dist_from_black,dist_obst_follower,dist_obst_lead,ob_pos_x,ob_pos_y,gamma
10,-64.04181215924866,-105.66478381461152,0.07205088735295438,0.29278921547349857,0.2927291552098548,-0.005930125438090926,0.07612192091814984,-0.05249609453642113,-53.47634644172314,-104.1641229707951,-0.0806187980227284,0.2779730818758314,0.27768386063166645,0.012677057712297183,-0.0381921148704905,-0.05715917721340173,10.671506397710258,R,0.0,0.0,0.0,0.0,136.16894143882698,125.862285133183,61.74747474747475,-53.52040816326531,4.328493602289742
20,-64.036603661066,-105.6646979075179,0.07221298558193713,0.5094422745265068,0.5089101860600307,0.023277749012429585,0.06282527244084181,-0.1032913925687998,-53.47121761167899,-104.16440338015404,-0.08049040113131742,0.5033199777123997,0.5032522563042725,-0.008256299962412733,-0.03159532764210764,-0.10696903797509777,10.67137601443317,R,0.0,0.0,0.0,0.0,136.16409708149388,125.85770266646996,61.74747474747475,-53.52040816326531,4.32862398556683
30,-64.02899299741817,-105.66439869164509,0.07246349131136047,0.7454266263199583,0.743258538501933,0.056811972072136674,0.05493972614086391,-0.1506357511249944,-53.46352982925658,-104.16488831022856,-0.08038335135007359,0.7544000411095401,0.7537301832515287,-0.0317841608618617,-0.02814171901291241,-0.15501012839744793,10.671342152782618,R,0.0,0.0,0.0,0.0,136.15695203185862,125.85085992926612,61.74747474747475,-53.52040816326531,4.328657847217382
40,-64.0185694570232,-105.66383976772435,0.0727873963109496,1.0226333341120488,1.0184080669838664,0.0928651987523301,0.04858960707293755,-0.19914208081456033,-53.45315797040786,-104.16560649748875,-0.08027981373359487,1.0186581531273862,1.0171317441724879,-0.055744487884721985,-0.025839245822930255,-0.19827402358333784,10.671111601587922,R,0.0,0.0,0.0,0.0,136.14710916628613,125.84165404552387,61.74747474747475,-53.52040816326531,4.328888398412078
50,-64.00552582025648,-105.66309994772823,0.0732173440479357,1.281083408731843,1.274909332593963,0.12562202749842127,0.038364992700007094,-0.23557380197980174,-53.44014690747442,-104.16656397170745,-0.0801691869062445,1.2792042129711312,1.2767699640718888,-0.07887887757162292,-0.023934550917486138,-0.23299926919874187,10.670841180440474,R,0.0,0.0,0.0,0.0,136.1347768144397,125.83012866836269,61.74747474747475,-53.52040816326531,4.329158819559526
60,-63.990388075144644,-105.66214900825025,0.0736901209388313,1.4890006268107367,1.4811252567306072,0.15294064377221706,0.030841095353576292,-0.25372583665162013,-53.42498724417709,-104.1677314557282,-0.0800590313844978,1.492299768107355,1.4889431782966132,-0.10003404269170531,-0.022271381103668938,-0.25031812740961507,10.670565989688452,R,0.0,0.0,0.0,0.0,136.12042934675685,125.8167212969315,61.74747474747475,-53.52040816326531,4.329434010311548
70,-63.97361148003426,-105.66100697547253,0.07418876784037448,1.6529657097131663,1.6435644944118852,0.17604371671876115,0.023525124608767826,-0.2566299152849093,-53.40811866657682,-104.16906607249818,-0.07996571126556101,1.6628189024851672,1.6585485221947294,-0.11909450863769959,-0.019898599784012524,-0.25285384556279966,10.670310494507117,R,0.0,0.0,0.0,0.0,136.10449502760846,125.80181732609769,61.74747474747475,-53.52040816326531,4.329689505492883
80,-63.95556418163418,-105.65969920642448,0.07469203448917701,1.781406312869692,1.7708211709932198,0.19390933936815008,0.015889447324849787,-0.24732059398478398,-53.38990062688124,-104.17052876463599,-0.07990487152304529,1.7986424719913285,1.7934664904444662,-0.13635501349010304,-0.01684874146342535,-0.2434387529352989,10.67009254678379,R,0.0,0.0,0.0,0.0,136.08732368040873,125.78573021224925,61.74747474747475,-53.52040816326531,4.32990745321621
90,-63.93652483095457,-105.65825911628129,0.07523530007026154,1.8831686507741627,1.8710951166567635,0.2129019297277334,0.00949959682594544,-0.2287229720046456,-53.37061365350331,-104.17208931325771,-0.07988874042704654,1.907514136858141,1.9014298399756464,-0.1522325391098961,-0.013428467110627418,-0.22485393567181092,10.669919385506551,R,0.0,0.0,0.0,0.0,136.06918553452698,125.76870469403704,61.74747474747475,-53.52040816326531,4.330080614493449
100,-63.91669449918216,-105.65671228943997,0.07583971832170042,1.9657722918619331,1.952030007618569,0.23203351656337665,0.003686768316383692,-0.20358357760732984,-53.35046336486362,-104.17372650010232,-0.07992650295878426,1.9967379419403268,1.9897249136121324,-0.16720399796441285,-0.00995131283066376,-0.19973021319834267,10.669793214267077,R,0.0,0.0,0.0,0.0,136.0502761496257,125.75092053835877,61.74747474747475,-53.52040816326531,4.330206785732923
110,-63.89619917305442,-105.65508503134248,0.07655086115253905,2.0365560059441794,2.0206125039659457,0.2543333917592818,-0.0010536212317860325,-0.1744126597916784,-53.32958644671457,-104.17542691792005,-0.08002433108173324,2.0729862938091914,2.0650132636812084,-0.18163808835553302,-0.006629800314134627,-0.17046682348390763,10.669709116984588,R,0.0,0.0,0.0,0.0,136.03072200200617,125.73249754190688,61.74747474747475,-53.52040816326531,4.330290883015412
120,-63.87510799414938,-105.65338976473036,0.07736422575730406,2.1007992573179375,2.0827435043880764,0.2748399797643566,-0.005947708448945548,-0.1433111190151182,-53.308058331200215,-104.17718320725466,-0.0801860550754555,2.142143546021611,2.1331742908754525,-0.19582241064303954,-0.0035682621730549306,-0.13917167858464444,10.669663742572602,R,0.0,0.0,0.0,0.0,136.01059173952189,125.7135018598854,61.74747474747475,-53.52040816326531,4.330336257427398
130,-63.853435489408774,-105.65163405295715,0.07828502445961913,2.1637617430574334,2.143527814563493,0.2952175281239243,-0.010276536444609841,-0.11206191725634157,-53.28590230315716,-104.17899366635935,-0.08041188812792144,2.209191671886695,2.199202999946076,-0.2098428177510729,-0.0008405414703951432,-0.10761845994015364,10.669649823249504,R,0.0,0.0,0.0,0.0,135.98990170264756,125.69395419369675,61.74747474747475,-53.52040816326531,4.330350176750496
140,-63.83115721927865,-105.64981521676397,0.07928319150151135,2.2289410134714323,2.206994607154721,0.31201417519887464,-0.014863955846598227,-0.08208006758964377,-53.26309873541408,-104.18086073225946,-0.0807018925939991,2.2782100188403946,2.26716361667613,-0.2240759361572767,0.0014346158152846247,-0.07723714626245237,10.669662009451274,R,0.0,0.0,0.0,0.0,135.96862831694173,125.67383764076864,61.74747474747475,-53.52040816326531,4.330337990548726
150,-63.80821525390823,-105.64792709453056,0.08033122082802038,2.2995015128558443,2.276294377216741,0.32586978362187263,-0.019350863627013305,-0.05444174275065437,-53.23959485253471,-104.18278962492448,-0.0810554912433495,2.352332269753264,2.340188765952415,-0.23871247774813534,0.003261566251236505,-0.04912285304211246,10.669693762858067,R,0.0,0.0,0.0,0.0,135.94671574426798,125.65310609198677,61.74747474747475,-53.52040816326531,4.330306237141933
160,-63.784528882739444,-105.64594096860573,0.08138150325012473,2.377704154756162,2.3538012111018163,0.3362988346104368,-0.02229508077735194,-0.02980237743084947,-53.21531402120653,-104.18478800249338,-0.08147102738612523,2.433807643545786,2.420532760353425,-0.2538519289619849,0.004635081838334939,-0.02404929820672212,10.669736209467745,R,0.0,0.0,0.0,0.0,135.92407846167922,125.63169260169191,61.74747474747475,-53.52040816326531,4.330263790532255
170,-63.75999028520597,-105.64384368434587,0.08248809177260466,2.4666916636635854,2.4410656426497197,0.35463543514789614,-0.02145567982224415,-0.008677887416834125,-53.190163982034306,-104.18686494378008,-0.0819475001445232,2.5241066017902005,2.509654801677854,-0.2697163577096576,0.0055423544453626905,-0.0025043326118947273,10.669771090781671,R,0.0,0.0,0.0,0.0,135.90061188033636,125.60951651609408,61.74747474747475,-53.52040816326531,4.330228909218329
180,-63.73448741652056,-105.64163802069332,0.08368292428668589,2.5664628425117995,2.5386588527064164,0.3767529051899749,-0.02008170350921027,0.008583308813574983,-53.16404437668114,-104.18903010122042,-0.08248319813896142,2.623982123913429,2.6083187072815823,-0.28627907339196945,0.006080572361145814,0.015269980363769826,10.669786119046856,R,0.0,0.0,0.0,0.0,135.87621362982262,125.58649002385835,61.74747474747475,-53.52040816326531,4.330213880953144
190,-63.70791099243886,-105.6393253248088,0.08497465436800845,2.6765692357024524,2.6465318709839885,0.3998648888997374,-0.018942337019134472,0.02200376478363849,-53.13685305993559,-104.1912938046056,-0.08307408245150512,2.7335922018943974,2.716712243524365,-0.30331652138100423,0.0063494030000496296,0.029241886616676017,10.669773244818387,R,0.0,0.0,0.0,0.0,135.85078335159628,125.56252397685506,61.74747474747475,-53.52040816326531,4.330226755181613
200,-63.68016019435724,-105.6368952104743,0.086337158326525,2.796070868144203,2.764242800470433,0.4206828255729672,-0.018285384758570885,0.031804636862693185,-53.108490806627714,-104.19366745803761,-0.08371477441480119,2.8526638895980017,2.834572940023533,-0.32076083723351345,0.006325119972800334,0.03955016561656215,10.669728205950753,R,0.0,0.0,0.0,0.0,135.82422401487656,125.53753235953141,61.74747474747475,-53.52040816326531,4.3302717940492474
210,-63.65114068624571,-105.6343293478197,0.08775173037867023,2.924536507008679,2.8911181719545107,0.4408508779858915,-0.01703224064993706,0.03832365167811479,-53.0788644361819,-104.1961628998979,-0.08440288458591716,2.980644924901557,2.961301162870804,-0.33902741942419873,0.005865842248602037,0.04645844585391779,10.669646097204502,R,0.0,0.0,0.0,0.0,135.79644153630855,125.51143489119826,61.74747474747475,-53.52040816326531,4.330353902795498
220,-63.62076656308216,-105.63161022932447,0.08921000936845191,3.0612614971241117,3.026258498914378,0.4616074647609701,-0.015037507397936562,0.04191511113754832,-53.047889204741,-104.19879022656345,-0.08514125758061376,3.1167464323465546,3.0960459369884648,-0.35861940773220075,0.004983605955498522,0.05030728379146146,10.669522425808722,R,0.0,0.0,0.0,0.0,135.76734994125675,125.48415833672111,61.74747474747475,-53.52040816326531,4.330477574191278
