time,ego_x,ego_y,ego_heading,ego_vel_lin,ego_vel_lin_x,ego_vel_lin_y,ego_vel_ang_x,ego_vel_ang_y,lead_x,lead_y,lead_heading,lead_vel_lin,lead_vel_lin_x,lead_vel_lin_y,lead_vel_ang_x,lead_vel_ang_y,distance_true,direction,ob_color_1,ob_color_2,ob_color_3,color_dist_from_black,dist_obst_follower,dist_obst_lead,ob_pos_x,ob_pos_y,gamma
10,-65.07056905310934,-104.49869159786027,-0.05209916162154329,0.2243069993440597,0.22379854674004365,0.015094384113984274,-0.045988651540768886,-0.118452757838456,-52.62980901332989,-104.53349267421882,-0.05260336540294011,0.19887800224647004,0.19886183040574826,-0.002536175313805594,-0.0019251854579834704,-0.050243721607137706,12.440808714962579,R,0.0,0.0,0.0,0.0,143.96368507258774,133.16215492884646,61.64646464646464,-36.173469387755105,2.5591912850374214
20,-65.06573711585156,-104.49873884070057,-0.052034391963471364,0.4666342232887039,0.46657871259508765,0.007197450754440065,-0.03495266119648089,-0.16359120118068554,-52.62515034110301,-104.53376507317014,-0.052460833902835374,0.45596707561403715,0.4558905143845876,-0.008355413704491102,-0.004080019729121793,-0.10745800922553726,12.44063608249231,R,0.0,0.0,0.0,0.0,143.9594544351691,133.15829684275883,61.64646464646464,-36.173469387755105,2.5593639175076905
30,-65.05846146542184,-104.4989258496607,-0.051933296492491704,0.7068737395837827,0.706868086069764,-0.00282712030698511,-0.027106500620450343,-0.20052461564747284,-52.61759662853319,-104.53418329997865,-0.05228061342127418,0.7399293603216827,0.7397124147310206,-0.017916521952020596,-0.00528752040657109,-0.1629121142904771,12.440914796651224,R,0.0,0.0,0.0,0.0,143.95313925630927,133.15202929600935,61.64646464646464,-36.173469387755105,2.5590852033487757
40,-65.04902299824937,-104.49926964440579,-0.05179040798156158,0.9202994354859324,0.9201988825954504,-0.013603948905020683,-0.021618887093510057,-0.2249824126914438,-52.60712666297151,-104.53473077400054,-0.052091326193715044,1.0263506341942035,1.0259252213533343,-0.02954766491544852,-0.006156579233052679,-0.21076704665024756,12.441946869743207,R,0.0,0.0,0.0,0.0,143.9449949468324,133.14332572615962,61.64646464646464,-36.173469387755105,2.558053130256793
50,-65.0378224273327,-104.4997644917908,-0.05160532903096528,1.0951310871801372,1.0948759246294373,-0.023639115363823925,-0.017319190751291073,-0.23513352509418886,-52.59393645649847,-104.53542821993821,-0.05188173821224475,1.294237498607189,1.2935679422843414,-0.04162549093101943,-0.008614509283295057,-0.2464336630899014,12.44393707620825,R,0.0,0.0,0.0,0.0,143.93537158752906,133.13236518419927,61.64646464646464,-36.173469387755105,2.5560629237917496
60,-65.02521018661773,-104.50038063948564,-0.05140565805772401,1.2361277033858844,1.2356533143944697,-0.03424303876735564,-0.01339178257784459,-0.2331302914591581,-52.57854233237869,-104.53624298526712,-0.05167235271713669,1.512098685332793,1.5111642877738778,-0.05315006624670732,-0.010476245566443623,-0.2639904850885106,12.446719518876947,R,0.0,0.0,0.0,0.0,143.92456359572543,133.1195741927591,61.64646464646464,-36.173469387755105,2.5532804811230534
70,-65.01147466549196,-104.50108608323181,-0.05121356478960602,1.349372784964825,1.348637021449133,-0.04455442941547572,-0.009198774391276619,-0.2213363876931656,-52.561403850116825,-104.53714392391029,-0.05147834752474083,1.6855405539882364,1.684339623877443,-0.06361596163986726,-0.011481030324865232,-0.2660977252665499,12.450123030545926,R,0.0,0.0,0.0,0.0,143.91280969404798,133.1053313080201,61.64646464646464,-36.173469387755105,2.5498769694540737
80,-64.99683943626788,-104.50185009963084,-0.051043326598803784,1.4411806156041262,1.44017881379613,-0.05372663292875182,-0.004282873659051666,-0.20214934375302718,-52.54289951449706,-104.53810783043596,-0.05130863917467791,1.8225622397740358,1.8210999626639923,-0.07299345063329493,-0.011822181810893412,-0.25566834396043736,12.453992701062582,R,0.0,0.0,0.0,0.0,143.90029214598033,133.08994957127004,61.64646464646464,-36.173469387755105,2.5460072989374183
90,-64.98146647716042,-104.5026583334873,-0.0508733833208665,1.5175991621432625,1.5164610255297202,-0.05876372169358852,0.0014016194491434436,-0.17781528834414814,-52.52332669176933,-104.53911840336829,-0.051168965494232506,1.9311072601572024,1.9293848119676702,-0.0815444515606992,-0.01170763021110717,-0.2356046780625735,12.45819313741123,R,0.0,0.0,0.0,0.0,143.8871467596432,133.07367590752838,61.64646464646464,-36.173469387755105,2.5418068625887695
100,-64.96545763276099,-104.50350684329177,-0.05068964430215987,1.5844081382750643,1.5832126049823647,-0.06153857373396337,0.006510152581915125,-0.15037853146190328,-52.50290488343094,-104.54016505961536,-0.05106331949439406,2.0187379863558066,2.0167486571355115,-0.08959861325940359,-0.011311259075371487,-0.20866846754685536,12.462606663722395,R,0.0,0.0,0.0,0.0,143.87346135377337,133.05669333468876,61.64646464646464,-36.173469387755105,2.5373933362776047
110,-64.94886115341913,-104.50440143132802,-0.05048672020289029,1.6467457783648103,1.6455003236155448,-0.06403392494187873,0.009895392129677702,-0.12162674090287937,-52.48178131152554,-104.54124102614708,-0.050996190331484156,2.0924177258195837,2.0901407359550537,-0.09758915526463587,-0.010737750895544055,-0.17738666686436322,12.467134271351055,R,0.0,0.0,0.0,0.0,143.85928120327202,133.03912478758576,61.64646464646464,-36.173469387755105,2.532865728648945
120,-64.93167826803109,-104.50533057573365,-0.05030149219421419,1.7089607186466902,1.7075254950985428,-0.07002443477735665,0.01199505103814392,-0.09312449731190246,-52.46003886445668,-104.5423431313924,-0.05096999520942031,2.1583077780374316,2.1557227115556206,-0.1056032936046816,-0.010004213411123284,-0.14398048567591978,12.471694325233695,R,0.0,0.0,0.0,0.0,143.84460197412926,133.02103984130224,61.64646464646464,-36.173469387755105,2.5283056747663046
130,-64.91387846969725,-104.50628695172942,-0.05011838506094731,1.774134731581734,1.7726179328371832,-0.07334650631504154,0.014860075587658858,-0.06607625973295256,-52.43770518720381,-104.54347103719645,-0.050986676334658865,2.2216672184205857,2.218748018521181,-0.11385279844164412,-0.009171474352529907,-0.11032502275371374,12.47622869424151,R,0.0,0.0,0.0,0.0,143.82939340034784,133.00246212827008,61.64646464646464,-36.173469387755105,2.5237713057584905
140,-64.89540419237534,-104.50727384162919,-0.04991901210072214,1.8448607163413413,1.8433527300459227,-0.07457731110552647,0.017317709788018488,-0.04133356813057411,-52.41476272645718,-104.54462719730138,-0.051046350765333336,2.286780623011585,2.283504003954147,-0.12237271634899172,-0.008279042654316393,-0.07793373448944145,12.48069736328767,R,0.0,0.0,0.0,0.0,143.81360645073357,132.9833779464007,61.64646464646464,-36.173469387755105,2.5193026367123306
150,-64.87617801413693,-104.50829712234902,-0.0496924726162849,1.9230132667009572,1.9215539612894599,-0.07490258847777687,0.01897336933175023,-0.01951182961400901,-52.39115866001574,-104.5458156927562,-0.05114950397868202,2.356976000690997,2.353312403943479,-0.13136436837701504,-0.007379451337116264,-0.047965539489949305,12.48507572727959,R,0.0,0.0,0.0,0.0,143.7971758670486,132.96374418856334,61.64646464646464,-36.173469387755105,2.5149242727204104
160,-64.85610970032155,-104.50937096274936,-0.04943521897425693,2.009821602331116,2.0083845176830217,-0.07599014625563083,0.01872345077362913,-0.0009549802279948012,-52.366814713380364,-104.5470421282633,-0.05129471017280109,2.434647910489482,2.430577104516189,-0.14073161355040095,-0.006456297845150094,-0.02124450013914088,12.489351800135406,R,0.0,0.0,0.0,0.0,143.78002907369114,132.94349671829616,61.64646464646464,-36.173469387755105,2.510648199864594
170,-64.83509918787311,-104.51049523434382,-0.04920856153524937,2.106078136328594,2.1043737054290546,-0.08471377821885737,0.015742111978305186,0.014155701446803023,-52.3416358514498,-104.5483132893243,-0.05148033444708604,2.521370485388426,2.516871425611661,-0.15055680498532953,-0.0055748028179609934,0.0017092388334918399,12.493520574435212,R,0.0,0.0,0.0,0.0,143.76207807185102,132.92255765552588,61.64646464646464,-36.173469387755105,2.5064794255647875
180,-64.8130486744122,-104.51165926638099,-0.049047288359110694,2.2115858426090163,2.209463898901694,-0.09685669145060903,0.012695154676833041,0.02579672229722443,-52.31551796224446,-104.54963670138919,-0.05170488030107873,2.617995050315967,2.6130444291604493,-0.1609251214461037,-0.0047889182433534586,0.020637728183201944,12.497588414856109,R,0.0,0.0,0.0,0.0,143.74323185889537,132.90084174530196,61.64646464646464,-36.173469387755105,2.502411585143891
190,-64.78986637192544,-104.51285853899441,-0.04896193498339186,2.3258322188857594,2.3232327105211157,-0.10993308497338891,0.009927476894344199,0.034158792269821964,-52.288354241430525,-104.55101973066166,-0.05196827882906585,2.7247722971344506,2.7193380709914092,-0.1720015316445477,-0.0041297651656979194,0.03550095746184986,12.501570374375413,R,0.0,0.0,0.0,0.0,143.72340766540583,132.87826137451603,61.64646464646464,-36.173469387755105,2.4984296256245866
200,-64.76546849700004,-104.51409503050718,-0.048949607327713945,2.4480874530749457,2.4450026245611194,-0.12285904033571525,0.007460708453652796,0.03952764413752937,-52.260040537240975,-104.55246930947064,-0.05226970233271643,2.8414478930809834,2.8355066933762227,-0.1836516292141186,-0.00352754207154151,0.046433693037134634,12.505486837464979,R,0.0,0.0,0.0,0.0,143.70253287367822,132.85473101647352,61.64646464646464,-36.173469387755105,2.4945131625350214
210,-64.73978131345498,-104.51536905871129,-0.0489939703118593,2.5773756345365184,2.573899269405756,-0.13381970129632473,0.006182706744819633,0.042224271346295236,-52.230479320896634,-104.5539923027642,-0.0526067089003541,2.9673956275293256,2.9609377435100446,-0.19566422600415623,-0.0029451570371488538,0.053706547887400286,12.509361618244373,R,0.0,0.0,0.0,0.0,143.68054293632224,132.83017082528963,61.64646464646464,-36.173469387755105,2.490638381755627
220,-64.71274461759691,-104.5166896182168,-0.04902588681299927,2.712419760054966,2.7089597536231964,-0.1369598772867152,0.0071537400278947035,0.04263330722077501,-52.19958237114992,-104.5555958423749,-0.05297579792442468,3.1017400203070427,3.094762959019316,-0.20792638374275987,-0.002417755337536039,0.05768672415313773,12.513222730383427,R,0.0,0.0,0.0,0.0,143.65738935853,132.80450911016734,61.64646464646464,-36.173469387755105,2.4867772696165726
230,-64.6843062754625,-104.51808126345136,-0.04900097748984952,2.852559650427355,2.849280550502532,-0.13673662192047456,0.007366941329295149,0.04121689750961927,-52.1672722953041,-104.55728657785164,-0.053375168165869215,3.24346300081021,3.2359521185502382,-0.22060399832051247,-0.002009797519596922,0.05879988395590608,12.517095378605905,R,0.0,0.0,0.0,0.0,143.6330381707774,132.7776832533942,61.64646464646464,-36.173469387755105,2.482904621394095
240,-64.65441874627314,-104.51955713518558,-0.048955156064244436,2.997317029831663,2.993941486560871,-0.14221024002715993,0.004979991004068805,0.03835020245523304,-52.13348358583623,-104.5590701254701,-0.053802397828355664,3.391437832774678,3.383388459441614,-0.23352324529413657,-0.00163293813204562,0.05749945896577622,12.520997506918784,R,0.0,0.0,0.0,0.0,143.60745404109568,132.74964033097504,61.64646464646464,-36.173469387755105,2.4790024930812162
250,-64.6230451305368,-104.5211100241293,-0.04892137494370238,3.1455784728121454,3.1419418767653617,-0.15121233960013059,0.0024757513091183403,0.03433497368625836,-52.09816285813143,-104.56095164079711,-0.054253433433403886,3.5445152208854545,3.535938220423793,-0.24643265293966518,-0.0012397430413979688,0.05424800679941598,12.524945640282551,R,0.0,0.0,0.0,0.0,143.58060133556765,132.72033760908482,61.64646464646464,-36.173469387755105,2.475054359717449
260,-64.59015951909801,-104.52273190955567,-0.04891557250773447,3.2962982493307353,3.292338475193621,-0.1615224854334996,0.00046011091317806367,0.029528805158632147,-52.061268336309126,-104.562936445912,-0.05472386244345129,3.701599875754752,3.692506915761831,-0.25929581029905835,-0.0009036214849346236,0.049497953529912736,12.528955689717664,R,0.0,0.0,0.0,0.0,143.5524537163734,132.6897424241245,61.64646464646464,-36.173469387755105,2.471044310282336
270,-64.55574556749184,-104.52441947007439,-0.04894088524491069,3.4485880436321903,3.4442982883976745,-0.1719557943884089,-0.0010597467866213283,0.024265655351018788,-52.02276869282588,-104.5650293479812,-0.05521364908296262,3.861710612522279,3.852076342813327,-0.2726109022124794,-0.0007930389344658975,0.04367256816645515,12.533042667409036,R,0.0,0.0,0.0,0.0,143.52299550958153,132.6578308345771,61.64646464646464,-36.173469387755105,2.4669573325909635
280,-64.51979505015925,-104.52617410508543,-0.048989286129049986,3.601693405823087,3.5971154352955184,-0.18153769500642053,-0.0021111426255219817,0.01883202668770203,-51.98264220978354,-104.56723377242186,-0.055724635070848315,4.023933003529152,4.013721659629221,-0.28648779365688776,-0.0008603863970463085,0.03715208637001988,12.537220076205983,R,0.0,0.0,0.0,0.0,143.49222044421256,132.62458645233914,61.64646464646464,-36.173469387755105,2.4627799237940167
290,-64.48230538273508,-104.5279999849361,-0.04905820315734381,3.75509060335892,3.7502196327711546,-0.19120184468839344,-0.0031863590170269278,0.013467941378952495,-51.94087561246679,-104.56955229508273,-0.05626008579812232,4.187464382256805,4.176630309884634,-0.30102692109238244,-0.001096462487098737,0.03027468399626588,12.54149860571097,R,0.0,0.0,0.0,0.0,143.4601285453199,132.5899997140218,61.64646464646464,-36.173469387755105,2.45850139428903
300,-64.44327872775742,-104.52989978869554,-0.04914631339719074,3.908320113247527,3.90314934299225,-0.20097590381517882,-0.004134495057759553,0.008350014354149008,-51.89746291157184,-104.57198704278437,-0.056822952142978424,4.351609995513521,4.340110569950985,-0.3161483728455969,-0.0014472972708572973,0.023330407861905524,12.545886410716815,R,0.0,0.0,0.0,0.0,143.42672331659742,132.55406709230007,61.64646464646464,-36.173469387755105,2.4541135892831853
310,-64.40272090902852,-104.53187538842641,-0.04925297166833281,4.061028844123262,4.0555503696366495,-0.21087074747615522,-0.004917303407353411,0.0036173095540492665,-51.8524040781446,-104.57453994450104,-0.057416065068773205,4.515802455291092,4.5035949172919825,-0.33182018647887707,-0.0018811837814099869,0.016560250238652294,12.550389349335466,R,0.0,0.0,0.0,0.0,143.39201110994907,132.51679008742636,61.64646464646464,-36.173469387755105,2.4496106506645337
320,-64.36064039603758,-104.53392824772112,-0.04937790431744359,4.212962342216814,4.2071673729445225,-0.2208945290587196,-0.005525831095559987,-0.0006291192306378439,-51.805704045508755,-104.5772129516707,-0.058038688312014114,4.679562768850963,4.666635095998298,-0.34759831474426284,-0.0022494568829337373,0.010155232163704054,12.555010965006208,R,0.0,0.0,0.0,0.0,143.35600042111,132.47817448345938,61.64646464646464,-36.173469387755105,2.4449890349937924
330,-64.31704739368088,-104.53605963783433,-0.04952102879159212,4.363953945161689,4.357833053446518,-0.23105218843643552,-0.005965742764182392,-0.004322996677923413,-51.757371279518864,-104.5800088817555,-0.05868906125084136,4.842559390386779,4.828902441461285,-0.363431782144081,-0.002604141639840511,0.0042646187787239165,12.559753008267844,R,0.0,0.0,0.0,0.0,143.31870119139413,132.43822955729823,61.64646464646464,-36.173469387755105,2.440246991732156
340,-64.27195305333575,-104.53827075523662,-0.04968235623124706,4.513912754588529,4.50745604133793,-0.2413470352898438,-0.006250367157881408,-0.007428712164433519,-51.70741658904242,-104.58293051823935,-0.059365724533519765,5.004570742189222,4.99017200123263,-0.3793569713216103,-0.002937682099223097,-0.0010093409520196368,12.564615834039188,R,0.0,0.0,0.0,0.0,143.28012416953234,132.39696659409034,61.64646464646464,-36.173469387755105,2.435384165960812
350,-64.22536881282146,-104.54056278504801,-0.049861945859271284,4.662811067042394,4.6560082326339876,-0.25178241514761057,-0.006396967597691341,-0.00993678689474027,-51.655852535600275,-104.58598022206752,-0.06006348485398702,5.165419519233841,5.150304640494106,-0.39486823091613527,-0.003057360998711594,-0.005605418360819783,12.56959833037292,R,0.0,0.0,0.0,0.0,143.240280361344,132.35439817958508,61.64646464646464,-36.173469387755105,2.4304016696270807
360,-64.17730586579167,-104.54293693599308,-0.050059887617631756,4.810671853472209,4.8035122027114525,-0.262362726376866,-0.006424666280641276,-0.011859227731442212,-51.60269248689443,-104.58916128686462,-0.06077470917659828,5.32503167074034,5.309244329144272,-0.40974009791212324,-0.0029980350876719895,-0.009487944506237444,12.574698339099621,R,0.0,0.0,0.0,0.0,143.19918057988497,132.31053808918674,61.64646464646464,-36.173469387755105,2.425301660900379
370,-64.12777475538101,-104.54539446139485,-0.05027629770685358,4.957556794071832,4.950029205405212,-0.2730938155345677,-0.006353239529471183,-0.013224997273608433,-51.54794929248238,-104.59247803561124,-0.06149652240143479,5.483476555851915,5.467008279362931,-0.42465940700136207,-0.0030736099032775267,-0.012646350767924655,12.579913574423069,R,0.0,0.0,0.0,0.0,143.15683509839195,132.26540020480448,61.64646464646464,-36.173469387755105,2.4200864255769314
380,-64.07678508260136,-104.54793667377135,-0.050511318634391456,5.103555259918445,5.095648138207483,-0.28398299706820235,-0.00620236899623256,-0.014075767827949708,-51.491634438810486,-104.59593391017711,-0.06223503113632611,5.6408982546210265,5.6236587505309705,-0.4406760449162046,-0.003515262235306877,-0.015099938986724952,12.585242169366964,R,0.0,0.0,0.0,0.0,143.11325340122625,132.218996804361,61.64646464646464,-36.173469387755105,2.414757830633036
390,-64.02434514298258,-104.55056498873721,-0.05076364782828702,5.248797643220742,5.240509214255166,-0.2948556846769576,-0.005952047591295267,-0.014411905487814186,-51.433758283717886,-104.59953021832108,-0.06299809930424177,5.797395720139174,5.779290172999354,-0.4578233634941617,-0.004125802499409616,-0.016866697040257964,12.590682072643922,R,0.0,0.0,0.0,0.0,143.06844388599907,132.17133811355657,61.64646464646464,-36.173469387755105,2.409317927356078
400,-63.970460314513346,-104.55328077424619,-0.05101922448658815,5.393611098460978,5.385031949943898,-0.3040913999521379,-0.005262429054420443,-0.013897134551179562,-51.37432989751723,-104.6032669594906,-0.06376499327861453,5.953090466534532,5.934319288190074,-0.47237769693285636,-0.003879056406344314,-0.01752775999130325,12.596229598601722,R,0.0,0.0,0.0,0.0,143.02241237618696,132.12243259591332,61.64646464646464,-36.173469387755105,2.403770401398278
410,-63.9151334672644,-104.5560861372083,-0.05126709772874296,5.538179612316543,5.5293761567500095,-0.3121421718433858,-0.0043690152785638035,-0.013102160826772756,-51.313356442738645,-104.60714632286296,-0.06451171440728465,6.108105441707733,6.088889955290608,-0.4841189929973299,-0.0029425411049694246,-0.01773380958089808,12.60188046755024,R,0.0,0.0,0.0,0.0,142.97516285836574,132.07228823399527,61.64646464646464,-36.173469387755105,2.39811953244976
