time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,-9.089005973572765e-06,14.552435192298486,nan,inf,0,0,0,0,3,3,1,1
1,0.032138893652555664,14.552435192298486,nan,inf,0,0,0,0,2,1,2,0
2,0.05409469816781933,14.552435192298486,1.3557291195994723,inf,0,0,0,0,2,2,1,1
3,0.06926294381746616,14.552435192298486,1.806007049975107,inf,0,0,0,0,4,1,6,0
4,0.07982413383301643,14.552435192298486,2.2618350157878235,inf,0,0,0,0,3,1,4,0
5,0.08751311951231666,14.552435192298486,2.718551803913067,inf,0,0,0,0,3,1,3,0
6,0.09366321409976175,14.552435192298486,3.1752807536784435,inf,0,0,0,0,4,1,6,0
7,0.09844571734793992,14.552435192298486,3.631890803664946,inf,0,0,0,0,3,2,2,1
8,0.10278119847381384,14.552435192298486,4.088032607907979,inf,0,0,0,0,3,1,3,0
9,0.10627352624097708,14.552435192298486,4.545665052850624,inf,0,0,0,0,1,1,1,0
10,0.10945747150760092,14.552435192298486,5.002595345261449,inf,0,0,0,0,2,2,1,1
11,0.11181568956377323,14.552435192298486,5.458674466140908,inf,0,0,0,0,1,1,1,0
12,0.11297463723687459,14.552435192298486,5.914278748339189,inf,0,0,0,0,1,1,1,0
13,0.1126547770074102,14.552435192298486,6.369840453381128,inf,0,0,0,0,2,2,1,1
14,0.1109030168175572,14.552435192298486,6.824165832809858,inf,0,0,0,0,0,0,0,0
15,0.10740154274699465,14.552435192298486,7.276940535576696,inf,0,0,0,0,1,1,1,0
16,0.10291110953027127,14.552435192298486,7.729147907756765,inf,0,0,0,0,0,0,0,0
17,0.09768321414465783,14.552435192298486,8.181250037817412,inf,0,0,0,0,1,1,1,0
18,0.09182326241135842,14.552435192298486,8.6332081727883,inf,0,0,0,0,1,1,1,0
19,0.08554707962398755,14.552435192298486,9.084841257096437,inf,0,0,0,0,1,1,1,0
20,0.07912593155807715,14.552435192298486,9.536342100548227,inf,0,0,0,0,1,1,1,0
21,0.07304089818871709,14.552435192298486,9.987549030268868,inf,0,0,0,0,1,1,1,0
22,0.06741104417591398,14.552435192298486,10.438535050802543,inf,0,0,0,0,1,1,1,0
23,0.06240768337915924,14.552435192298486,10.88897014060691,inf,0,0,0,0,1,1,1,0
24,0.05797214454290779,14.552435192298486,11.338799781878848,inf,0,0,0,0,1,1,1,0
25,0.054096650236956395,14.552435192298486,11.787958414084088,inf,0,0,0,0,1,1,1,0
26,0.05094114848464355,14.552435192298486,12.23640174569746,inf,0,0,0,0,1,1,1,0
27,0.04819739855434543,14.552435192298486,12.684086378987327,inf,0,0,0,0,1,1,1,0
28,0.045951530757240504,14.552435192298486,13.130965517958279,inf,0,0,0,0,2,2,1,1
29,0.04405164801782262,14.552435192298486,13.577016459459003,inf,0,0,0,0,1,1,1,0
30,0.04223302057079262,14.552435192298486,14.022510158378799,inf,0,0,0,0,1,1,1,0
31,0.04049065459332296,14.552435192298486,14.357403052991808,inf,0,0,0,0,1,1,1,0
32,0.03888203245431571,14.552435192298486,14.39284594542583,inf,0,0,0,0,2,1,2,0
33,0.03730074797306816,14.552435192298486,14.392866266902253,inf,0,0,0,0,2,2,1,1
34,0.035764254560816236,14.552435192298486,14.392784469925171,inf,0,0,0,0,2,2,1,1
35,0.03434785523154779,14.552435192298486,14.392808232906884,inf,0,0,0,0,1,1,1,0
36,0.033020229510832985,14.552435192298486,14.392807826849076,inf,0,0,0,0,3,1,3,0
37,0.03176917974682157,14.552435192298486,14.39276906905359,inf,0,0,0,0,2,2,1,1
38,0.03055656544840632,14.552435192298486,14.39270044231217,inf,0,0,0,0,1,1,1,0
39,0.029485720673698982,14.552435192298486,14.392609304718453,inf,0,0,0,0,1,1,1,0
40,0.028427100430117154,14.552435192298486,14.392495016730189,inf,0,0,0,0,2,2,1,1
41,0.027534284368702918,14.552435192298486,14.392371559452567,inf,0,0,0,0,2,2,1,1
42,0.026623099772838395,14.552435192298486,14.392233878266001,inf,0,0,0,0,1,1,1,0
43,0.02541435682711317,14.552435192298486,14.391813083182496,inf,0,0,0,0,1,1,1,0
44,0.02376722218858409,14.552435192298486,14.39036090070073,inf,0,0,0,0,2,2,1,1
45,0.021890245806917584,14.552435192298486,14.387293332610682,inf,0,0,0,0,1,1,1,0
46,0.02005253164981724,14.552435192298486,14.384886305013934,inf,0,0,0,0,2,2,1,1
