time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,1.7136251265893742e-05,15.100924583863378,nan,inf,0,0,0,0,3,1,3,0
1,0.018659689619942632,15.100924583863378,nan,inf,0,0,0,0,5,3,4,1
2,0.03129943218221534,15.100924583863378,1.3488967134178345,inf,0,0,0,0,5,3,4,1
3,0.04016258292249017,15.100924583863378,1.804613926371539,inf,0,0,0,0,5,3,4,1
4,0.04654789773115996,15.100924583863378,2.261992696257353,inf,0,0,0,0,3,3,1,1
5,0.05135199289467551,15.100924583863378,2.719313288418386,inf,0,0,0,0,5,3,3,1
6,0.0554295016598159,15.100924583863378,3.176127109911949,inf,0,0,0,0,3,2,2,1
7,0.05976738458360631,15.100924583863378,3.6326146842041513,inf,0,0,0,0,3,2,2,1
8,0.06316425650175211,15.100924583863378,4.088652528717572,inf,0,0,0,0,2,1,2,0
9,0.06673692977194838,15.100924583863378,4.546048596437985,inf,0,0,0,0,2,2,1,1
10,0.06964792958868873,15.100924583863378,5.003279217055541,inf,0,0,0,0,1,1,1,0
11,0.07250516947950161,15.100924583863378,5.459170077513448,inf,0,0,0,0,2,2,1,1
12,0.07421235514727015,15.100924583863378,5.914440552500831,inf,0,0,0,0,1,1,1,0
13,0.07468166531628567,15.100924583863378,6.369490921875591,inf,0,0,0,0,2,2,1,1
14,0.07421483208947759,15.100924583863378,6.824150809108791,inf,0,0,0,0,1,1,1,0
15,0.07263161093263351,15.100924583863378,7.277131928507691,inf,0,0,0,0,2,2,1,1
16,0.06990054834168193,15.100924583863378,7.729323228433906,inf,0,0,0,0,0,0,0,0
17,0.06622626288674793,15.100924583863378,8.181217853656714,inf,0,0,0,0,2,2,1,1
18,0.06184862499389199,15.100924583863378,8.633011217723116,inf,0,0,0,0,1,1,1,0
19,0.0570467865462117,15.100924583863378,9.084597578821068,inf,0,0,0,0,1,1,1,0
20,0.051878961620385106,15.100924583863378,9.53603492223004,inf,0,0,0,0,1,1,1,0
21,0.04684367512096502,15.100924583863378,9.987245197715826,inf,0,0,0,0,0,0,0,0
22,0.04234131676068688,15.100924583863378,10.438201870878647,inf,0,0,0,0,1,1,1,0
23,0.03842675507812866,15.100924583863378,10.888736260363624,inf,0,0,0,0,0,0,0,0
24,0.035271405471705534,15.100924583863378,11.338669860171088,inf,0,0,0,0,0,0,0,0
25,0.032947762259962654,15.100924583863378,11.787948451642663,inf,0,0,0,0,1,1,1,0
26,0.03139771228537275,15.100924583863378,12.236504346918053,inf,0,0,0,0,3,3,1,1
27,0.03052072462644776,15.100924583863378,12.684278979700949,inf,0,0,0,0,1,1,1,0
28,0.03018665162622708,15.100924583863378,13.131225042558501,inf,0,0,0,0,1,1,1,0
29,0.03032250965182924,15.100924583863378,13.577314787235807,inf,0,0,0,0,1,1,1,0
30,0.030599804934652378,15.100924583863378,14.02269394500256,inf,0,0,0,0,1,1,1,0
31,0.031000708476498783,15.100924583863378,14.4667944516696,inf,0,0,0,0,1,1,1,0
32,0.03150829819217031,15.100924583863378,14.853972579729103,inf,0,0,0,0,2,2,1,1
33,0.03197390549682945,15.100924583863378,14.925140180267672,inf,0,0,0,0,3,1,3,0
34,0.03245300253824887,15.100924583863378,14.925064293892948,inf,0,0,0,0,1,1,1,0
35,0.032860495363025204,15.100924583863378,14.925044776998595,inf,0,0,0,0,1,1,1,0
36,0.033207100882227523,15.100924583863378,14.925001264841526,inf,0,0,0,0,2,1,2,0
37,0.03341982885060192,15.100924583863378,14.92493264370459,inf,0,0,0,0,2,2,1,1
38,0.03365260210433184,15.100924583863378,14.924839093923291,inf,0,0,0,0,2,2,1,1
39,0.03377586932683611,15.100924583863378,14.92470560001133,inf,0,0,0,0,1,1,1,0
40,0.033843639214827886,15.100924583863378,14.924566346873002,inf,0,0,0,0,2,2,1,1
41,0.03379636574139318,15.100924583863378,14.924411193275944,inf,0,0,0,0,1,1,1,0
42,0.033677293186346685,15.100924583863378,14.924255335956303,inf,0,0,0,0,2,1,2,0
43,0.03316340617527707,15.100924583863378,14.924094850622616,inf,0,0,0,0,2,2,1,1
44,0.032062107911440534,15.100924583863378,14.92243862115673,inf,0,0,0,0,1,1,1,0
45,0.030677455587008087,15.100924583863378,14.919116259755102,inf,0,0,0,0,1,1,1,0
46,0.029362418916862344,15.100924583863378,14.91645075504281,inf,0,0,0,0,2,2,1,1
47,0.02822848574234297,15.100924583863378,14.914727870977162,inf,0,0,0,0,3,3,1,1
48,0.02755550311291096,15.100924583863378,14.915128332381506,inf,0,0,0,0,2,2,1,1
49,0.027127977281875864,15.100924583863378,14.9178662946718,inf,0,0,0,0,2,2,1,1
50,0.026977050517367117,15.100924583863378,14.92123110787787,inf,0,0,0,0,2,2,1,1
51,0.02695007790408136,15.100924583863378,14.924415201689701,inf,0,0,0,0,1,1,1,0
52,0.02709452556755186,15.100924583863378,14.927271088995946,inf,0,0,0,0,1,1,1,0
53,0.027314595722087713,15.100924583863378,14.92973893891392,inf,0,0,0,0,1,1,1,0
54,0.02758494604042378,15.100924583863378,14.931807551898869,inf,0,0,0,0,3,3,1,1
55,0.027870082152252416,15.100924583863378,14.933470908062663,inf,0,0,0,0,2,2,1,1
56,0.02802526246406401,15.100924583863378,14.940509689802001,inf,0,0,0,0,2,1,2,0
57,0.027986841502434544,15.100924583863378,14.945003022120552,inf,0,0,0,0,1,1,1,0
58,0.027572890561026284,15.100924583863378,14.93911897621868,inf,0,0,0,0,1,1,1,0
59,0.026707290961667768,15.100924583863378,14.936471231824973,inf,0,0,0,0,1,1,1,0
60,0.025501249091392224,15.100924583863378,14.93448252135016,inf,0,0,0,0,4,2,3,1
61,0.02399798200015688,15.100924583863378,14.932980227169207,inf,0,0,0,0,1,1,1,0
62,0.022270523583910167,15.100924583863378,14.931492245996798,inf,0,0,0,0,3,3,1,1
