time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,4.1479540397266486e-05,14.461449821214767,nan,inf,0,0,0,0,2,2,1,1
1,0.0023863032397334356,14.461449821214767,nan,inf,0,0,0,0,4,2,4,1
2,0.0039582058421071716,14.461449821214767,1.3530608114737117,inf,0,0,0,0,3,2,2,1
3,0.004503797531986605,14.461449821214767,1.8113746312130736,inf,0,0,0,0,4,2,4,1
4,0.005852198244162824,14.461449821214767,2.26992419582677,inf,0,0,0,0,2,2,1,1
5,0.007260781743954985,14.461449821214767,2.727148203656449,inf,0,0,0,0,4,2,3,1
6,0.00856052761940956,14.461449821214767,3.1827068418398166,inf,0,0,0,0,4,1,6,0
7,0.010249093714382946,14.461449821214767,3.6379466584534077,inf,0,0,0,0,2,2,1,1
8,0.011633041181628341,14.461449821214767,4.091318327341673,inf,0,0,0,0,1,1,1,0
9,0.012462947071923972,14.461449821214767,4.546914000449548,inf,0,0,0,0,2,2,1,1
10,0.012564289864068443,14.461449821214767,5.003105854450739,inf,0,0,0,0,1,1,1,0
11,0.01194979753925358,14.461449821214767,5.458639341220844,inf,0,0,0,0,1,1,1,0
12,0.01074338707041277,14.461449821214767,5.913672195548561,inf,0,0,0,0,1,1,1,0
13,0.009092402206829699,14.461449821214767,6.368194363167942,inf,0,0,0,0,0,0,0,0
14,0.0071229982432094285,14.461449821214767,6.822134869000752,inf,0,0,0,0,0,0,0,0
15,0.005195771232780354,14.461449821214767,7.276018539035847,inf,0,0,0,0,1,1,1,0
16,0.003406681740585818,14.461449821214767,7.729736781968902,inf,0,0,0,0,0,0,0,0
17,0.001992838095139577,14.461449821214767,8.183143858898015,inf,0,0,0,0,1,1,1,0
18,0.0011251916910116093,14.461449821214767,8.6358315878432,inf,0,0,0,0,1,1,1,0
19,0.0006199596821279483,14.461449821214767,9.088070284736139,inf,0,0,0,0,1,1,1,0
20,0.0005756921296939819,14.461449821214767,9.539795012608213,inf,0,0,0,0,1,1,1,0
21,0.0009002180744511646,14.461449821214767,9.990979932231484,inf,0,0,0,0,1,1,1,0
22,0.0016120471195091484,14.461449821214767,10.441586744976323,inf,0,0,0,0,0,0,0,0
23,0.0026089107637772124,14.461449821214767,10.89158253443632,inf,0,0,0,0,1,1,1,0
24,0.0038609773112998447,14.461449821214767,11.34093727879334,inf,0,0,0,0,1,1,1,0
25,0.005194267471799388,14.461449821214767,11.789621197457345,inf,0,0,0,0,2,2,1,1
26,0.0066658315000805435,14.461449821214767,12.237613493718305,inf,0,0,0,0,2,2,1,1
27,0.008180683791181961,14.461449821214767,12.684880352198556,inf,0,0,0,0,1,1,1,0
28,0.009842270607884326,14.461449821214767,13.131404129004384,inf,0,0,0,0,1,1,1,0
29,0.011448514231470048,14.461449821214767,13.57724510024445,inf,0,0,0,0,1,1,1,0
30,0.012693056009389685,14.461449821214767,14.02224885728994,inf,0,0,0,0,2,2,1,1
31,0.013833059174131752,14.461449821214767,14.303817282706227,inf,0,0,0,0,1,1,1,0
32,0.014934882309677655,14.461449821214767,14.303975166204866,inf,0,0,0,0,2,2,1,1
33,0.01595838015960393,14.461449821214767,14.303933735191212,inf,0,0,0,0,1,1,1,0
34,0.01677376266227122,14.461449821214767,14.304023340301468,inf,0,0,0,0,1,1,1,0
35,0.017439478416911916,14.461449821214767,14.303996949705784,inf,0,0,0,0,1,1,1,0
36,0.01810427799551427,14.461449821214767,14.304053204607497,inf,0,0,0,0,2,1,2,0
37,0.018698817453579243,14.461449821214767,14.304074164847552,inf,0,0,0,0,2,1,2,0
38,0.01921851216625347,14.461449821214767,14.304074151683876,inf,0,0,0,0,2,2,1,1
39,0.01970274810469265,14.461449821214767,14.304052039438652,inf,0,0,0,0,2,2,1,1
40,0.020199051453287847,14.461449821214767,14.304005963116916,inf,0,0,0,0,2,2,1,1
41,0.020716432598575592,14.461449821214767,14.303937135353468,inf,0,0,0,0,2,2,1,1
42,0.021238085684020247,14.461449821214767,14.303851517848674,inf,0,0,0,0,2,2,1,1
43,0.02177618541069805,14.461449821214767,14.303755340222242,inf,0,0,0,0,2,2,1,1
44,0.02198498546041329,14.461449821214767,14.303650726421182,inf,0,0,0,0,2,2,1,1
45,0.02176141986109647,14.461449821214767,14.302307769035371,inf,0,0,0,0,2,1,2,0
46,0.021336259382446772,14.461449821214767,14.299352729021766,inf,0,0,0,0,1,1,1,0
47,0.021016366599176217,14.461449821214767,14.29695349746351,inf,0,0,0,0,1,1,1,0
48,0.02092379822784352,14.461449821214767,14.295437301078563,inf,0,0,0,0,1,1,1,0
49,0.02113520169360427,14.461449821214767,14.29587635287395,inf,0,0,0,0,2,2,1,1
50,0.021572681832897338,14.461449821214767,14.298297931973467,inf,0,0,0,0,2,1,2,0
51,0.02238889265441509,14.461449821214767,14.301324863328427,inf,0,0,0,0,1,1,1,0
52,0.023368548646661477,14.461449821214767,14.304170227443372,inf,0,0,0,0,2,2,1,1
53,0.024364601920281923,14.461449821214767,14.306719141093186,inf,0,0,0,0,1,1,1,0
54,0.025451962276558906,14.461449821214767,14.308929187959968,inf,0,0,0,0,3,3,1,1
55,0.026406561055867514,14.461449821214767,14.31076503862102,inf,0,0,0,0,2,1,2,0
56,0.027176733323800203,14.461449821214767,14.312721976683088,inf,0,0,0,0,1,1,1,0
57,0.027672901999748808,14.461449821214767,14.320642522895088,inf,0,0,0,0,2,1,2,0
58,0.027786281910598922,14.461449821214767,14.317699662726884,inf,0,0,0,0,1,1,1,0
59,0.027454439467238356,14.461449821214767,14.316087252423904,inf,0,0,0,0,3,3,1,1
60,0.026752287467050356,14.461449821214767,14.314942379745746,inf,0,0,0,0,2,2,1,1
61,0.025579790723678733,14.461449821214767,14.313607303601861,inf,0,0,0,0,1,1,1,0
62,0.024229975480411427,14.461449821214767,14.31217155735368,inf,0,0,0,0,1,1,1,0
63,0.022630490631838477,14.461449821214767,14.311011704740883,inf,0,0,0,0,2,2,1,1
64,0.020840105188053133,14.461449821214767,14.309803712550274,inf,0,0,0,0,2,2,1,1
65,0.01901477122506278,14.461449821214767,14.308655058498651,inf,0,0,0,0,2,2,1,1
66,0.017268336446474387,14.461449821214767,14.30762965516146,inf,0,0,0,0,1,1,1,0
67,0.01552783493467282,14.461449821214767,14.306790967789787,inf,0,0,0,0,1,1,1,0
68,0.0139966518523666,14.461449821214767,14.306198207110128,inf,0,0,0,0,2,2,1,1
69,0.01266375619948545,14.461449821214767,14.305453352035203,inf,0,0,0,0,1,1,1,0
70,0.011566240375013727,14.461449821214767,14.30527227231077,inf,0,0,0,0,2,2,1,1
71,0.010830341886634,14.461449821214767,14.305385074693145,inf,0,0,0,0,3,2,2,1
72,0.010583184806462677,14.461449821214767,14.305917115344206,inf,0,0,0,0,2,2,1,1
73,0.010536325218474998,14.461449821214767,14.306333707068646,inf,0,0,0,0,1,1,1,0
74,0.010733111270869799,14.461449821214767,14.306698514097285,inf,0,0,0,0,2,1,2,0
75,0.011160962614495267,14.461449821214767,14.307064323792282,inf,0,0,0,0,3,2,2,1
76,0.011828940558463084,14.461449821214767,14.307443208222002,inf,0,0,0,0,2,2,1,1
77,0.01276926125874902,14.461449821214767,14.307830090632294,inf,0,0,0,0,2,2,1,1
78,0.013773021233935562,14.461449821214767,14.30821357659135,inf,0,0,0,0,3,3,1,1
79,0.014871173562707013,14.461449821214767,14.308600920420737,inf,0,0,0,0,1,1,1,0
80,0.015978043624101178,14.461449821214767,14.30887482298624,inf,0,0,0,0,2,2,1,1
81,0.016962015649458186,14.461449821214767,14.309230832225005,inf,0,0,0,0,2,2,1,1
82,0.01785704988675897,14.461449821214767,14.30959845300095,inf,0,0,0,0,2,2,1,1
83,0.018720488185356206,14.461449821214767,14.30992495226766,inf,0,0,0,0,2,2,1,1
84,0.019442828063017552,14.461449821214767,14.310200588756427,inf,0,0,0,0,2,2,1,1
85,0.02008930983113353,14.461449821214767,14.31043793321831,inf,0,0,0,0,2,2,1,1
86,0.020585183622965932,14.461449821214767,14.31062032659147,inf,0,0,0,0,2,2,1,1
87,0.02086698278922918,14.461449821214767,14.310761598417123,inf,0,0,0,0,3,2,2,1
88,0.020989033927315187,14.461449821214767,14.31086279492344,inf,0,0,0,0,3,3,1,1
89,0.02093704467643436,14.461449821214767,14.310917170010866,inf,0,0,0,0,3,3,1,1
90,0.02075067315053092,14.461449821214767,14.310934962411498,inf,0,0,0,0,2,2,1,1
91,0.020491403916734718,14.461449821214767,14.310917129553985,inf,0,0,0,0,1,1,1,0
92,0.02005123897790561,14.461449821214767,14.310868326317676,inf,0,0,0,0,2,2,1,1
93,0.01947689583397296,14.461449821214767,14.31080462547954,inf,0,0,0,0,2,2,1,1
94,0.01886689211800402,14.461449821214767,14.310721068573171,inf,0,0,0,0,1,1,1,0
95,0.01824234079539374,14.461449821214767,14.31062144134236,inf,0,0,0,0,1,1,1,0
96,0.017538863441564335,14.461449821214767,14.310515354737731,inf,0,0,0,0,3,2,2,1
97,0.016842846761662464,14.461449821214767,14.310410010883114,inf,0,0,0,0,3,2,2,1
98,0.01603412151012347,14.461449821214767,14.31030284641167,inf,0,0,0,0,3,2,2,1
99,0.015219209449300669,14.461449821214767,14.310204170767433,inf,0,0,0,0,2,2,1,1
100,0.014408655799435201,14.461449821214767,14.310108691266324,inf,0,0,0,0,2,2,1,1
101,0.013698969631256015,14.461449821214767,14.31002216106367,inf,0,0,0,0,2,1,2,0
102,0.012956018005706203,14.461449821214767,14.30994398844247,inf,0,0,0,0,3,2,2,1
103,0.012249489576216912,14.461449821214767,14.309880169272633,inf,0,0,0,0,3,3,1,1
104,0.011594887477978605,14.461449821214767,14.30982582170635,inf,0,0,0,0,2,2,1,1
105,0.011037113168820209,14.461449821214767,14.309782515963914,inf,0,0,0,0,2,2,1,1
106,0.010428539084605634,14.461449821214767,14.309749232517124,inf,0,0,0,0,2,2,1,1
107,0.009875838052681288,14.461449821214767,14.3097289355986,inf,0,0,0,0,2,2,1,1
108,0.009317901502765298,14.461449821214767,14.309715481310276,inf,0,0,0,0,3,3,1,1
109,0.00883595738592785,14.461449821214767,14.309711522932512,inf,0,0,0,0,3,2,2,1
110,0.008390934649394898,14.461449821214767,14.30971300780367,inf,0,0,0,0,2,2,1,1
111,0.00798403548084848,14.461449821214767,14.30972121024185,inf,0,0,0,0,4,3,2,1
112,0.007640855767265694,14.461449821214767,14.309733982743367,inf,0,0,0,0,3,2,2,1
113,0.007343412710886879,14.461449821214767,14.309749648625717,inf,0,0,0,0,3,3,1,1
114,0.0070346379739380715,14.461449821214767,14.309767982830719,inf,0,0,0,0,4,3,2,1
115,0.006785161464816353,14.461449821214767,14.309788845438414,inf,0,0,0,0,2,2,1,1
116,0.006571617712001276,14.461449821214767,14.309808527404247,inf,0,0,0,0,3,3,1,1
117,0.006356119821741498,14.461449821214767,14.30982836753652,inf,0,0,0,0,4,3,2,1
118,0.006153923391430144,14.461449821214767,14.309848043848556,inf,0,0,0,0,2,2,1,1
119,0.005863217606993432,14.461449821214767,14.309865823505982,inf,0,0,0,0,3,3,1,1
120,0.005608878531137226,14.461449821214767,14.309884179796269,inf,0,0,0,0,3,2,2,1
121,0.005388253502035469,14.461449821214767,14.309897478274715,inf,0,0,0,0,2,2,1,1
122,0.005184147303833158,14.461449821214767,14.309908634625083,inf,0,0,0,0,3,3,1,1
123,0.004994883909947134,14.461449821214767,14.309917787078355,inf,0,0,0,0,3,3,1,1
124,0.004773500584034669,14.461449821214767,14.309924566834619,inf,0,0,0,0,3,2,2,1
125,0.004572605892377106,14.461449821214767,14.309930111386723,inf,0,0,0,0,4,3,2,1
126,0.0043764748337836445,14.461449821214767,14.3099323732407,inf,0,0,0,0,3,3,1,1
127,0.004128979594634998,14.461449821214767,14.309933077552865,inf,0,0,0,0,3,2,2,1
128,0.003847149455103371,14.461449821214767,14.309933299138915,inf,0,0,0,0,3,3,1,1
129,0.0035740883030454295,14.461449821214767,14.309931749689522,inf,0,0,0,0,4,3,2,1
130,0.0033237908319727954,14.461449821214767,14.309928253855478,inf,0,0,0,0,3,3,1,1
131,0.0030549060006862033,14.461449821214767,14.309923675658316,inf,0,0,0,0,2,2,1,1
132,0.0028723633470708475,14.461449821214767,14.309919246535596,inf,0,0,0,0,3,3,1,1
133,0.00270336611192353,14.461449821214767,14.3099125191495,inf,0,0,0,0,3,2,2,1
134,0.0025018012275802586,14.461449821214767,14.309906811498255,inf,0,0,0,0,5,2,4,2
135,0.002307594841165434,14.461449821214767,14.309901849600681,inf,0,0,0,0,3,3,1,1
136,0.002087428080237777,14.461449821214767,14.309896349387463,inf,0,0,0,0,5,4,2,1
137,0.0018984689169208226,14.461449821214767,14.309891752068467,inf,0,0,0,0,3,3,1,1
138,0.0017301314246191831,14.461449821214767,14.309886604018429,inf,0,0,0,0,4,3,2,1
139,0.0015679947514548797,14.461449821214767,14.309882096067653,inf,0,0,0,0,2,2,1,1
