time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,-1.3777070226835385e-05,14.525027661065103,nan,inf,0,0,0,0,3,1,3,0
1,-0.005449950822897205,14.525027661065103,nan,inf,0,0,0,0,2,2,1,1
2,-0.009258076940040256,14.525027661065103,1.3485016236463612,inf,0,0,0,0,2,1,2,0
3,-0.012540467325495373,14.525027661065103,1.804142885105683,inf,0,0,0,0,3,3,1,1
4,-0.016178422574698127,14.525027661065103,2.2605741125502012,inf,0,0,0,0,3,3,1,1
5,-0.01830862513581446,14.525027661065103,2.7180452200328156,inf,0,0,0,0,3,3,1,1
6,-0.019019174596152946,14.525027661065103,3.176128523492896,inf,0,0,0,0,3,1,4,0
7,-0.01857566837657651,14.525027661065103,3.6334018199190816,inf,0,0,0,0,1,1,1,0
8,-0.01742179858356027,14.525027661065103,4.090404112615893,inf,0,0,0,0,2,2,1,1
9,-0.015923311555937618,14.525027661065103,4.5473577830017815,inf,0,0,0,0,1,1,1,0
10,-0.014354597764064232,14.525027661065103,5.004411268578679,inf,0,0,0,0,2,2,1,1
11,-0.012905965784263358,14.525027661065103,5.461111457308017,inf,0,0,0,0,1,1,1,0
12,-0.011951159726260558,14.525027661065103,5.916434985998242,inf,0,0,0,0,2,2,1,1
13,-0.011404640821097517,14.525027661065103,6.370961581867741,inf,0,0,0,0,1,1,1,0
14,-0.011518302380217936,14.525027661065103,6.824659522215,inf,0,0,0,0,0,0,0,0
15,-0.012416559244791497,14.525027661065103,7.276701049263151,inf,0,0,0,0,1,1,1,0
16,-0.013933334256435729,14.525027661065103,7.728817291101661,inf,0,0,0,0,1,1,1,0
17,-0.015808185533795947,14.525027661065103,8.180902633770183,inf,0,0,0,0,1,1,1,0
18,-0.018003206202141294,14.525027661065103,8.632757870435864,inf,0,0,0,0,0,0,0,0
19,-0.020147887617546135,14.525027661065103,9.084522870656757,inf,0,0,0,0,0,0,0,0
