time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,-8.974872964707146e-06,14.498977729371274,nan,inf,0,0,0,0,3,1,3,0
1,0.019394930691412064,14.498977729371274,nan,inf,0,0,0,0,2,2,1,1
2,0.032716884919249845,14.498977729371274,1.3526352528997765,inf,0,0,0,0,5,2,6,1
3,0.04209794094053458,14.498977729371274,1.8075395136018557,inf,0,0,0,0,3,3,1,1
4,0.04907730002876323,14.498977729371274,2.2644746413657817,inf,0,0,0,0,4,4,1,1
5,0.054463541508111016,14.498977729371274,2.721327722580496,inf,0,0,0,0,3,2,2,1
6,0.059319871037699576,14.498977729371274,3.177621324344733,inf,0,0,0,0,3,1,4,0
7,0.0638408222077487,14.498977729371274,3.6334830693731415,inf,0,0,0,0,3,1,3,0
8,0.06740853738381193,14.498977729371274,4.089318295038948,inf,0,0,0,0,4,2,3,1
9,0.07092500259870474,14.498977729371274,4.5467430149244255,inf,0,0,0,0,2,1,2,0
10,0.0733696182107755,14.498977729371274,5.003263890592879,inf,0,0,0,0,2,1,2,0
11,0.07422770360028506,14.498977729371274,5.45904538027254,inf,0,0,0,0,1,1,1,0
12,0.07429016307642572,14.498977729371274,5.914503825965727,inf,0,0,0,0,1,1,1,0
13,0.07323549972940152,14.498977729371274,6.369311018132037,inf,0,0,0,0,2,2,1,1
14,0.07113531993580437,14.498977729371274,6.822867868785207,inf,0,0,0,0,1,1,1,0
15,0.06802290746016829,14.498977729371274,7.275794926617421,inf,0,0,0,0,0,0,0,0
16,0.06419428402811295,14.498977729371274,7.728505016716909,inf,0,0,0,0,0,0,0,0
17,0.059721910654236834,14.498977729371274,8.181014769615183,inf,0,0,0,0,1,1,1,0
18,0.05498288134263651,14.498977729371274,8.633349267993575,inf,0,0,0,0,1,1,1,0
19,0.050131582972139016,14.498977729371274,9.0854886667802,inf,0,0,0,0,1,1,1,0
20,0.04565893997663606,14.498977729371274,9.537339371554806,inf,0,0,0,0,1,1,1,0
21,0.04178785845720589,14.498977729371274,9.988832470574323,inf,0,0,0,0,1,1,1,0
22,0.03850875359101641,14.498977729371274,10.439795016397966,inf,0,0,0,0,0,0,0,0
23,0.0359737670541467,14.498977729371274,10.890158549625191,inf,0,0,0,0,1,1,1,0
24,0.03395163685998535,14.498977729371274,11.33988145207997,inf,0,0,0,0,0,0,0,0
25,0.03258816478456826,14.498977729371274,11.78889979040528,inf,0,0,0,0,1,1,1,0
