time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,8.554797441503579e-06,13.578585450255288,nan,inf,0,0,0,0,5,3,3,1
1,-0.00041901573985576347,13.578585450255288,nan,inf,0,0,0,0,4,2,3,1
2,-0.0007964103792957011,13.578585450255288,1.348452945729813,inf,0,0,0,0,4,2,3,1
3,-0.0016352990809968058,13.578585450255288,1.8041529351075718,inf,0,0,0,0,3,2,2,1
4,-0.002909848008449044,13.578585450255288,2.261626830784118,inf,0,0,0,0,2,2,1,1
5,-0.0037013195963367393,13.578585450255288,2.7212029405788805,inf,0,0,0,0,4,1,6,0
6,-0.0035549688505485694,13.578585450255288,3.1785221036265874,inf,0,0,0,0,4,3,2,1
7,-0.0028273669518045913,13.578585450255288,3.634816797669028,inf,0,0,0,0,1,1,1,0
8,-0.0017182257120502498,13.578585450255288,4.090350465409147,inf,0,0,0,0,1,1,1,0
9,-0.0005214279682964688,13.578585450255288,4.547681581818957,inf,0,0,0,0,1,1,1,0
10,0.0005511917495641625,13.578585450255288,5.00488669169554,inf,0,0,0,0,1,1,1,0
11,0.0012628491732853918,13.578585450255288,5.4611260975741684,inf,0,0,0,0,2,1,2,0
12,0.0015681146646129621,13.578585450255288,5.916139898669416,inf,0,0,0,0,2,2,1,1
13,0.0011849170506811678,13.578585450255288,6.370130838218685,inf,0,0,0,0,0,0,0,0
14,0.00026431593112659645,13.578585450255288,6.8228593010791965,inf,0,0,0,0,1,1,1,0
15,-0.0012771294069419815,13.578585450255288,7.275513593233861,inf,0,0,0,0,0,0,0,0
16,-0.0032907770593208355,13.578585450255288,7.728079483605795,inf,0,0,0,0,1,1,1,0
17,-0.005660211587702288,13.578585450255288,8.180462674151638,inf,0,0,0,0,0,0,0,0
18,-0.008148261158842606,13.578585450255288,8.632736014533497,inf,0,0,0,0,0,0,0,0
19,-0.010336612243601693,13.578585450255288,9.085036310624105,inf,0,0,0,0,1,1,1,0
20,-0.012085163357246766,13.578585450255288,9.53707124563681,inf,0,0,0,0,0,0,0,0
21,-0.013236767369123024,13.578585450255288,9.988556315691238,inf,0,0,0,0,1,1,1,0
22,-0.013867133813783072,13.578585450255288,10.439499076083589,inf,0,0,0,0,1,1,1,0
23,-0.013956819514602582,13.578585450255288,10.889865799968728,inf,0,0,0,0,1,1,1,0
24,-0.01359173916646852,13.578585450255288,11.339596305282642,inf,0,0,0,0,0,0,0,0
25,-0.012831818589196147,13.578585450255288,11.788648817653216,inf,0,0,0,0,1,1,1,0
26,-0.011826253354882332,13.578585450255288,12.236981074590503,inf,0,0,0,0,2,1,2,0
27,-0.010593647480964145,13.578585450255288,12.684559759887046,inf,0,0,0,0,1,1,1,0
28,-0.009238109298419304,13.578585450255288,13.131349351246262,inf,0,0,0,0,1,1,1,0
29,-0.007820568666215673,13.578585450255288,13.445170567044858,inf,0,0,0,0,2,2,1,1
30,-0.006466367547296197,13.578585450255288,13.44570408879763,inf,0,0,0,0,1,1,1,0
31,-0.005264805780988055,13.578585450255288,13.445513965750301,inf,0,0,0,0,2,2,1,1
32,-0.004037355362388246,13.578585450255288,13.445488473063158,inf,0,0,0,0,3,1,3,0
33,-0.0028581559483417977,13.578585450255288,13.445438922211737,inf,0,0,0,0,2,2,1,1
34,-0.0016959844023554356,13.578585450255288,13.445464739267837,inf,0,0,0,0,1,1,1,0
35,-0.0006187287877586628,13.578585450255288,13.445450088774157,inf,0,0,0,0,3,3,1,1
36,0.0004831989880930002,13.578585450255288,13.445405507382397,inf,0,0,0,0,1,1,1,0
37,0.0014204594421587796,13.578585450255288,13.445182643420036,inf,0,0,0,0,2,2,1,1
38,0.0021839835274597725,13.578585450255288,13.44496276028628,inf,0,0,0,0,1,1,1,0
39,0.0029416382255795757,13.578585450255288,13.444905801871109,inf,0,0,0,0,2,2,1,1
40,0.003591701767604821,13.578585450255288,13.444833854151906,inf,0,0,0,0,3,1,3,0
41,0.004417023705775005,13.578585450255288,13.444758373621903,inf,0,0,0,0,1,1,1,0
42,0.0053047071166688765,13.578585450255288,13.444661756741334,inf,0,0,0,0,2,2,1,1
43,0.0059187405500627874,13.578585450255288,13.444564585096966,inf,0,0,0,0,1,1,1,0
44,0.006144052250577979,13.578585450255288,13.443377627434742,inf,0,0,0,0,2,2,1,1
45,0.0062435027470464175,13.578585450255288,13.440653377848522,inf,0,0,0,0,2,2,1,1
46,0.006297623777797929,13.578585450255288,13.438495713104913,inf,0,0,0,0,2,2,1,1
47,0.006391962178936991,13.578585450255288,13.43700805440764,inf,0,0,0,0,1,1,1,0
48,0.006719840460658483,13.578585450255288,13.437050764791506,inf,0,0,0,0,2,2,1,1
49,0.007272433394463983,13.578585450255288,13.43931141281615,inf,0,0,0,0,1,1,1,0
50,0.008045464858522203,13.578585450255288,13.44210224142124,inf,0,0,0,0,1,1,1,0
51,0.009115094222057935,13.578585450255288,13.4447406170163,inf,0,0,0,0,1,1,1,0
52,0.010264799482635185,13.578585450255288,13.44708853996589,inf,0,0,0,0,2,1,2,0
53,0.011526099788915143,13.578585450255288,13.458855772498321,inf,0,0,0,0,2,2,1,1
54,0.012808202340809094,13.578585450255288,13.466102746049168,inf,0,0,0,0,2,2,1,1
55,0.01399740459546157,13.578585450255288,13.468785571932186,inf,0,0,0,0,1,1,1,0
56,0.014963376139012458,13.578585450255288,13.466529539547938,inf,0,0,0,0,1,1,1,0
57,0.015643670731466067,13.578585450255288,13.465498806262914,inf,0,0,0,0,1,1,1,0
58,0.015988202581316495,13.578585450255288,13.458330420563515,inf,0,0,0,0,1,1,1,0
59,0.015964423701944452,13.578585450255288,13.45549470260482,inf,0,0,0,0,1,1,1,0
60,0.01544181533425534,13.578585450255288,13.454120513649665,inf,0,0,0,0,1,1,1,0
61,0.014750949374373535,13.578585450255288,13.452660648480002,inf,0,0,0,0,4,2,3,1
62,0.013691643716177326,13.578585450255288,13.45138597773005,inf,0,0,0,0,2,2,1,1
63,0.012471107980164566,13.578585450255288,13.450591410185986,inf,0,0,0,0,3,3,1,1
64,0.011091166420836797,13.578585450255288,13.449675923556539,inf,0,0,0,0,2,2,1,1
65,0.0097288169877333,13.578585450255288,13.448827370485956,inf,0,0,0,0,3,3,1,1
66,0.008354188351061515,13.578585450255288,13.448076340602205,inf,0,0,0,0,1,1,1,0
67,0.007097361372083883,13.578585450255288,13.447512558305732,inf,0,0,0,0,2,2,1,1
68,0.006057689163447918,13.578585450255288,13.446646420201388,inf,0,0,0,0,3,2,2,1
69,0.005220878331708227,13.578585450255288,13.446385885291258,inf,0,0,0,0,1,1,1,0
70,0.0046608730572873375,13.578585450255288,13.44650000212372,inf,0,0,0,0,2,1,2,0
71,0.004325452077002522,13.578585450255288,13.447053003009719,inf,0,0,0,0,2,2,1,1
72,0.004244769026691086,13.578585450255288,13.447502220140596,inf,0,0,0,0,2,2,1,1
73,0.004384812089609792,13.578585450255288,13.447860506591931,inf,0,0,0,0,2,2,1,1
74,0.004798098548053516,13.578585450255288,13.448204746452795,inf,0,0,0,0,2,2,1,1
