time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,2.2245231726146722e-05,15.0528301630676,nan,inf,0,0,0,0,4,4,1,1
1,-0.013328667584876856,15.0528301630676,nan,inf,0,0,0,0,3,1,4,0
2,-0.022788763443857468,15.0528301630676,1.357407480580744,inf,0,0,0,0,2,2,1,1
3,-0.028055543608814595,15.0528301630676,1.8144710199490537,inf,0,0,0,0,4,4,1,1
4,-0.0328367325023385,15.0528301630676,2.2710587936765667,inf,0,0,0,0,3,3,1,1
5,-0.034797187106399334,15.0528301630676,2.727992692816052,inf,0,0,0,0,2,1,2,0
6,-0.03604223512865824,15.0528301630676,3.1834392154537308,inf,0,0,0,0,2,2,1,1
7,-0.0379368070435438,15.0528301630676,3.638169478252423,inf,0,0,0,0,2,2,1,1
8,-0.03868445264856167,15.0528301630676,4.091472826710845,inf,0,0,0,0,1,1,1,0
9,-0.03836672820078431,15.0528301630676,4.546699328855292,inf,0,0,0,0,2,2,1,1
10,-0.03994066712627542,15.0528301630676,5.003336226610781,inf,0,0,0,0,3,2,2,1
11,-0.04102527326371502,15.0528301630676,5.458657655781676,inf,0,0,0,0,2,2,1,1
12,-0.042608120460653924,15.0528301630676,5.913657158002906,inf,0,0,0,0,1,1,1,0
13,-0.04449258630688731,15.0528301630676,6.368053276862502,inf,0,0,0,0,0,0,0,0
14,-0.04570965155992983,15.0528301630676,6.822165718245917,inf,0,0,0,0,1,1,1,0
15,-0.0462830672600105,15.0528301630676,7.276466040982953,inf,0,0,0,0,1,1,1,0
16,-0.046088917851714234,15.0528301630676,7.73021328061771,inf,0,0,0,0,1,1,1,0
17,-0.0452048135437548,15.0528301630676,8.183328240245809,inf,0,0,0,0,0,0,0,0
18,-0.04366348521078195,15.0528301630676,8.63623805792398,inf,0,0,0,0,1,1,1,0
19,-0.041736324228093855,15.0528301630676,9.088645736600675,inf,0,0,0,0,1,1,1,0
20,-0.03944360931931748,15.0528301630676,9.54050529552167,inf,0,0,0,0,1,1,1,0
21,-0.03692914206349707,15.0528301630676,9.991552749952676,inf,0,0,0,0,0,0,0,0
22,-0.034344889586785304,15.0528301630676,10.442020798631832,inf,0,0,0,0,1,1,1,0
23,-0.03157553219831133,15.0528301630676,10.891886285229962,inf,0,0,0,0,0,0,0,0
24,-0.028802095562398405,15.0528301630676,11.341126827408209,inf,0,0,0,0,1,1,1,0
25,-0.026134211456099947,15.0528301630676,11.78971634665123,inf,0,0,0,0,0,0,0,0
26,-0.02346798120784959,15.0528301630676,12.237853415040574,inf,0,0,0,0,1,1,1,0
27,-0.020795931490112003,15.0528301630676,12.685255031325251,inf,0,0,0,0,1,1,1,0
28,-0.018062386457331055,15.0528301630676,13.131889491229943,inf,0,0,0,0,1,1,1,0
29,-0.015395082938334515,15.0528301630676,13.57772315308684,inf,0,0,0,0,1,1,1,0
30,-0.01284549678782658,15.0528301630676,14.0225905489771,inf,0,0,0,0,1,1,1,0
31,-0.010308519501590549,15.0528301630676,14.46655206068695,inf,0,0,0,0,1,1,1,0
32,-0.007887563406319277,15.0528301630676,14.877923619927008,inf,0,0,0,0,1,1,1,0
33,-0.0055839018329606055,15.0528301630676,14.878002986912373,inf,0,0,0,0,3,3,1,1
