time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,2.7215249611849266e-05,14.68199212604296,nan,inf,0,0,0,0,3,1,3,0
1,0.021176937709791767,14.68199212604296,nan,inf,0,0,0,0,3,1,3,0
2,0.03569372324627009,14.68199212604296,1.3492759480123366,inf,0,0,0,0,5,2,6,1
3,0.04570931963546922,14.68199212604296,1.8044099893313301,inf,0,0,0,0,4,2,4,1
4,0.053068415104656985,14.68199212604296,2.2612907271439266,inf,0,0,0,0,3,2,2,1
5,0.058319143368293025,14.68199212604296,2.718679783789651,inf,0,0,0,0,3,1,3,0
6,0.06251247341100702,14.68199212604296,3.1754511888116697,inf,0,0,0,0,9,4,8,1
7,0.0663938694257864,14.68199212604296,3.632335171390128,inf,0,0,0,0,2,2,1,1
8,0.06987207826729078,14.68199212604296,4.088624547935632,inf,0,0,0,0,3,1,3,0
9,0.07361464267842877,14.68199212604296,4.545915611579574,inf,0,0,0,0,2,1,2,0
10,0.07719927579415198,14.68199212604296,5.003205764035899,inf,0,0,0,0,1,1,1,0
11,0.08019273796645345,14.68199212604296,5.459138446083979,inf,0,0,0,0,1,1,1,0
12,0.08249031428425116,14.68199212604296,5.914448003997102,inf,0,0,0,0,0,0,0,0
13,0.08375178555749986,14.68199212604296,6.3695070645579035,inf,0,0,0,0,0,0,0,0
14,0.08327322353222655,14.68199212604296,6.824345734949405,inf,0,0,0,0,0,0,0,0
15,0.08173993768721699,14.68199212604296,7.277573785279351,inf,0,0,0,0,0,0,0,0
16,0.0790774867266012,14.68199212604296,7.7297353789387095,inf,0,0,0,0,1,1,1,0
17,0.07548032931367453,14.68199212604296,8.181562966953033,inf,0,0,0,0,1,1,1,0
18,0.0709839988855343,14.68199212604296,8.633273593726848,inf,0,0,0,0,1,1,1,0
19,0.0659324702779665,14.68199212604296,9.084759688566969,inf,0,0,0,0,1,1,1,0
20,0.060487154999411985,14.68199212604296,9.536094835507113,inf,0,0,0,0,1,1,1,0
21,0.05505309516611792,14.68199212604296,9.987186597570743,inf,0,0,0,0,1,1,1,0
22,0.049905415022643215,14.68199212604296,10.43801947651462,inf,0,0,0,0,2,2,1,1
23,0.045437252810021644,14.68199212604296,10.888477574723776,inf,0,0,0,0,1,1,1,0
24,0.04175049039816349,14.68199212604296,11.338385633751317,inf,0,0,0,0,1,1,1,0
25,0.03877267039666449,14.68199212604296,11.787648067503335,inf,0,0,0,0,1,1,1,0
26,0.03656470766726573,14.68199212604296,12.236199030292154,inf,0,0,0,0,1,1,1,0
