time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,-3.4151562095439915e-06,15.371992705166615,nan,inf,0,0,0,0,4,2,3,1
1,0.022909644694097217,15.371992705166615,nan,inf,0,0,0,0,4,2,3,1
2,0.03885332640717522,15.371992705166615,1.3569745020372996,inf,0,0,0,0,4,2,3,1
3,0.05002275549621121,15.371992705166615,1.8100414160055327,inf,0,0,0,0,3,1,3,0
4,0.058109825038993194,15.371992705166615,2.2661602905456806,inf,0,0,0,0,4,2,4,1
5,0.06420002182472961,15.371992705166615,2.7230375827024043,inf,0,0,0,0,3,1,3,0
6,0.06948022105747356,15.371992705166615,3.179466535285282,inf,0,0,0,0,7,3,8,1
7,0.07361720543674038,15.371992705166615,3.6352577437490154,inf,0,0,0,0,3,2,2,1
8,0.07676230340815188,15.371992705166615,4.090786890595098,inf,0,0,0,0,4,2,3,1
9,0.0793995020449273,15.371992705166615,4.54651951775795,inf,0,0,0,0,2,2,1,1
10,0.08058123037627388,15.371992705166615,5.003242722127544,inf,0,0,0,0,1,1,1,0
11,0.08058690895705632,15.371992705166615,5.459038400712311,inf,0,0,0,0,1,1,1,0
12,0.0795333066137284,15.371992705166615,5.914019166729555,inf,0,0,0,0,0,0,0,0
13,0.07721241246710153,15.371992705166615,6.368140551991563,inf,0,0,0,0,1,1,1,0
14,0.07400825189372852,15.371992705166615,6.821663138790532,inf,0,0,0,0,0,0,0,0
15,0.07011278216793988,15.371992705166615,7.27503902454012,inf,0,0,0,0,1,1,1,0
16,0.06565859147551162,15.371992705166615,7.728144142607734,inf,0,0,0,0,1,1,1,0
17,0.060935939432949074,15.371992705166615,8.181180959072067,inf,0,0,0,0,0,0,0,0
18,0.05641058956466384,15.371992705166615,8.634116500813962,inf,0,0,0,0,0,0,0,0
19,0.05203261164526454,15.371992705166615,9.086621181746317,inf,0,0,0,0,0,0,0,0
20,0.04811679920793803,15.371992705166615,9.538535772994198,inf,0,0,0,0,0,0,0,0
21,0.04462625662138994,15.371992705166615,9.989913708932534,inf,0,0,0,0,0,0,0,0
22,0.04157854572755679,15.371992705166615,10.4407028157483,inf,0,0,0,0,2,2,1,1
23,0.03900428834136306,15.371992705166615,10.890875798974742,inf,0,0,0,0,1,1,1,0
24,0.03675925465057296,15.371992705166615,11.340396220866468,inf,0,0,0,0,2,2,1,1
25,0.034667961093662145,15.371992705166615,11.789229960623718,inf,0,0,0,0,2,2,1,1
26,0.03292927056946293,15.371992705166615,12.23735168005772,inf,0,0,0,0,2,2,1,1
27,0.03128260307871865,15.371992705166615,12.684729772765712,inf,0,0,0,0,2,2,1,1
28,0.02975385652639343,15.371992705166615,13.131343254135256,inf,0,0,0,0,1,1,1,0
29,0.028412672886907173,15.371992705166615,13.577168468375591,inf,0,0,0,0,2,2,1,1
30,0.02690942623049014,15.371992705166615,14.022392649866626,inf,0,0,0,0,1,1,1,0
31,0.025324037063405722,15.371992705166615,14.466266225349598,inf,0,0,0,0,1,1,1,0
32,0.02362464627214518,15.371992705166615,14.909581296437286,inf,0,0,0,0,1,1,1,0
33,0.021867577321072605,15.371992705166615,15.186830498823305,inf,0,0,0,0,1,1,1,0
34,0.02008770920207225,15.371992705166615,15.187093986904456,inf,0,0,0,0,1,1,1,0
35,0.018400541084356847,15.371992705166615,15.187124659661185,inf,0,0,0,0,2,2,1,1
36,0.016677575475046114,15.371992705166615,15.187116277985597,inf,0,0,0,0,2,2,1,1
37,0.015151717702402465,15.371992705166615,15.187082881736282,inf,0,0,0,0,2,2,1,1
38,0.013712037387465088,15.371992705166615,15.18702064757654,inf,0,0,0,0,2,1,2,0
39,0.012359151602575603,15.371992705166615,15.186938758579629,inf,0,0,0,0,1,1,1,0
40,0.011111541215811021,15.371992705166615,15.186841700630632,inf,0,0,0,0,2,1,2,0
41,0.009914820229502318,15.371992705166615,15.186431883956931,inf,0,0,0,0,3,2,2,1
42,0.008641374369822766,15.371992705166615,15.186072572390342,inf,0,0,0,0,1,1,1,0
43,0.007239920285387889,15.371992705166615,15.186047042379379,inf,0,0,0,0,1,1,1,0
44,0.005582879914857479,15.371992705166615,15.184567799754726,inf,0,0,0,0,2,2,1,1
45,0.0038345464453685436,15.371992705166615,15.181295464157612,inf,0,0,0,0,1,1,1,0
46,0.002142235883099284,15.371992705166615,15.178713068809078,inf,0,0,0,0,4,2,3,1
47,0.0006356060719726772,15.371992705166615,15.176926434477764,inf,0,0,0,0,1,1,1,0
48,-0.0006235520132993033,15.371992705166615,15.17707204406602,inf,0,0,0,0,1,1,1,0
49,-0.0014735903256139857,15.371992705166615,15.180075281696986,inf,0,0,0,0,1,1,1,0
50,-0.0019538769824515804,15.371992705166615,15.183634077739244,inf,0,0,0,0,1,1,1,0
51,-0.0020330218501069825,15.371992705166615,15.186993420341027,inf,0,0,0,0,2,2,1,1
52,-0.001806532044108055,15.371992705166615,15.189995646859176,inf,0,0,0,0,2,2,1,1
53,-0.0014042346092012206,15.371992705166615,15.192589664346825,inf,0,0,0,0,1,1,1,0
54,-0.0005721120731058123,15.371992705166615,15.194759601124563,inf,0,0,0,0,4,2,3,1
55,0.0004765791183632246,15.371992705166615,15.19650553022168,inf,0,0,0,0,1,1,1,0
56,0.001547414909248773,15.371992705166615,15.198004536445639,inf,0,0,0,0,1,1,1,0
57,0.0026869651997419937,15.371992705166615,15.199139241206405,inf,0,0,0,0,1,1,1,0
58,0.0035545103389523916,15.371992705166615,15.198293071659021,inf,0,0,0,0,2,2,1,1
59,0.004042060839264124,15.371992705166615,15.197355525625404,inf,0,0,0,0,3,3,1,1
60,0.004161829217692948,15.371992705166615,15.196312334323489,inf,0,0,0,0,1,1,1,0
61,0.004035468645620555,15.371992705166615,15.195091513185195,inf,0,0,0,0,2,2,1,1
62,0.0036141981147745673,15.371992705166615,15.19375422435836,inf,0,0,0,0,1,1,1,0
63,0.0028881035524708464,15.371992705166615,15.192361744563705,inf,0,0,0,0,1,1,1,0
64,0.0021510598965362423,15.371992705166615,15.190971766269005,inf,0,0,0,0,2,2,1,1
65,0.0012793276498558833,15.371992705166615,15.18963893062324,inf,0,0,0,0,2,2,1,1
66,0.000473526224076323,15.371992705166615,15.188091598097513,inf,0,0,0,0,2,2,1,1
67,-0.000286095275371847,15.371992705166615,15.186845706549263,inf,0,0,0,0,2,2,1,1
68,-0.0008842196151260774,15.371992705166615,15.18585100687616,inf,0,0,0,0,2,2,1,1
69,-0.0012595569778284508,15.371992705166615,15.185070281017072,inf,0,0,0,0,1,1,1,0
70,-0.001410580652745822,15.371992705166615,15.185791944712868,inf,0,0,0,0,2,1,2,0
71,-0.0012425254865633534,15.371992705166615,15.187333519302513,inf,0,0,0,0,1,1,1,0
72,-0.0009192150307061363,15.371992705166615,15.188117884544313,inf,0,0,0,0,2,2,1,1
73,-0.0003736118432275303,15.371992705166615,15.188646877383027,inf,0,0,0,0,1,1,1,0
74,0.0003989813966154471,15.371992705166615,15.189109065338423,inf,0,0,0,0,2,2,1,1
75,0.0014430329708486661,15.371992705166615,15.189566317587687,inf,0,0,0,0,2,2,1,1
76,0.002534599946130313,15.371992705166615,15.190029163059359,inf,0,0,0,0,1,1,1,0
77,0.0038021841163311558,15.371992705166615,15.190506308051653,inf,0,0,0,0,2,1,2,0
78,0.005019607278252204,15.371992705166615,15.190884684760709,inf,0,0,0,0,2,1,2,0
79,0.006314146355628086,15.371992705166615,15.191362352934275,inf,0,0,0,0,1,1,1,0
80,0.007622974915167704,15.371992705166615,15.191834659310658,inf,0,0,0,0,4,2,3,1
81,0.008872619323022048,15.371992705166615,15.192268821949085,inf,0,0,0,0,2,2,1,1
82,0.009960065523034363,15.371992705166615,15.192655490103249,inf,0,0,0,0,1,1,1,0
83,0.01098658511632248,15.371992705166615,15.192995140674757,inf,0,0,0,0,1,1,1,0
84,0.011859001053183238,15.371992705166615,15.193268549263426,inf,0,0,0,0,2,2,1,1
85,0.01247618089596281,15.371992705166615,15.193491807992347,inf,0,0,0,0,2,2,1,1
86,0.012980115218967123,15.371992705166615,15.193667417819164,inf,0,0,0,0,2,2,1,1
87,0.013316437179346254,15.371992705166615,15.193777961697043,inf,0,0,0,0,2,1,2,0
88,0.013478428916145573,15.371992705166615,15.193843653713586,inf,0,0,0,0,4,2,3,1
89,0.013510893003472548,15.371992705166615,15.193865749558803,inf,0,0,0,0,4,3,2,1
90,0.013468470309260341,15.371992705166615,15.193846594365066,inf,0,0,0,0,1,1,1,0
91,0.01332328737198219,15.371992705166615,15.19379248710561,inf,0,0,0,0,1,1,1,0
92,0.013027631545436517,15.371992705166615,15.193715006417952,inf,0,0,0,0,2,2,1,1
93,0.012655508579537681,15.371992705166615,15.19362071898551,inf,0,0,0,0,2,1,2,0
94,0.012193977916368049,15.371992705166615,15.193509281155404,inf,0,0,0,0,2,2,1,1
95,0.011752496811720137,15.371992705166615,15.193390714901524,inf,0,0,0,0,2,2,1,1
96,0.011087515641171379,15.371992705166615,15.193265322784887,inf,0,0,0,0,3,3,1,1
97,0.010510974705611747,15.371992705166615,15.193149587274387,inf,0,0,0,0,2,2,1,1
98,0.009853179918833522,15.371992705166615,15.193028579962368,inf,0,0,0,0,3,2,2,1
99,0.009287156098203034,15.371992705166615,15.192920954447164,inf,0,0,0,0,3,3,1,1
100,0.008657824893685166,15.371992705166615,15.192819306298443,inf,0,0,0,0,1,1,1,0
101,0.00810745099614973,15.371992705166615,15.19273312018307,inf,0,0,0,0,2,2,1,1
102,0.007571417282661504,15.371992705166615,15.192656592321175,inf,0,0,0,0,3,2,2,1
103,0.007074486059972606,15.371992705166615,15.192594629782342,inf,0,0,0,0,3,3,1,1
104,0.0066194170693563755,15.371992705166615,15.192545187480505,inf,0,0,0,0,3,2,2,1
105,0.006212366060493114,15.371992705166615,15.192508271178658,inf,0,0,0,0,3,3,1,1
106,0.005840332814479593,15.371992705166615,15.192483003546055,inf,0,0,0,0,3,2,2,1
107,0.005453365753162238,15.371992705166615,15.192468655492128,inf,0,0,0,0,2,2,1,1
108,0.005201250104141899,15.371992705166615,15.192464683978924,inf,0,0,0,0,3,3,1,1
109,0.004950465517275229,15.371992705166615,15.192466172559437,inf,0,0,0,0,3,2,2,1
