time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,-5.0138157822852265e-06,15.057318473247905,nan,inf,0,0,0,0,4,2,3,1
1,0.022346340842310956,15.057318473247905,nan,inf,0,0,0,0,4,1,6,0
2,0.037590435483929985,15.057318473247905,1.3517531288128481,inf,0,0,0,0,4,1,6,0
3,0.04805971540468835,15.057318473247905,1.8057310562434075,inf,0,0,0,0,5,4,2,1
4,0.05535270949266035,15.057318473247905,2.262676244918644,inf,0,0,0,0,3,2,2,1
5,0.06065764442556601,15.057318473247905,2.719859862657649,inf,0,0,0,0,4,1,6,0
6,0.06479410288044067,15.057318473247905,3.176758561759856,inf,0,0,0,0,4,2,3,1
7,0.06826397686298419,15.057318473247905,3.6332835756363795,inf,0,0,0,0,2,2,1,1
8,0.07134373651742884,15.057318473247905,4.0888422624739045,inf,0,0,0,0,2,2,1,1
9,0.07465279174524761,15.057318473247905,4.546591946984161,inf,0,0,0,0,3,1,3,0
10,0.07674946103554114,15.057318473247905,5.003868850143547,inf,0,0,0,0,1,1,1,0
11,0.07818494458536987,15.057318473247905,5.4599857331844435,inf,0,0,0,0,1,1,1,0
12,0.07874108960497732,15.057318473247905,5.915252624939403,inf,0,0,0,0,2,2,1,1
13,0.07768193122165998,15.057318473247905,6.370087515264,inf,0,0,0,0,2,2,1,1
14,0.0758650004674149,15.057318473247905,6.823574794284533,inf,0,0,0,0,1,1,1,0
15,0.07326913570789848,15.057318473247905,7.276150810263758,inf,0,0,0,0,0,0,0,0
16,0.06973860383276977,15.057318473247905,7.728537838351963,inf,0,0,0,0,0,0,0,0
17,0.06566022049437302,15.057318473247905,8.180709035815909,inf,0,0,0,0,0,0,0,0
18,0.060988306820217233,15.057318473247905,8.632758880609233,inf,0,0,0,0,0,0,0,0
19,0.05617128007047423,15.057318473247905,9.084502569217825,inf,0,0,0,0,1,1,1,0
20,0.05150685269942144,15.057318473247905,9.53622690909423,inf,0,0,0,0,1,1,1,0
21,0.04715654686840971,15.057318473247905,9.987761467478517,inf,0,0,0,0,1,1,1,0
22,0.04325648059475026,15.057318473247905,10.438789123754523,inf,0,0,0,0,2,2,1,1
23,0.03976820379655843,15.057318473247905,10.889241470827365,inf,0,0,0,0,2,2,1,1
24,0.03678140758801099,15.057318473247905,11.339072615920765,inf,0,0,0,0,1,1,1,0
25,0.03430316452269114,15.057318473247905,11.788232305476123,inf,0,0,0,0,2,2,1,1
26,0.0322268904756709,15.057318473247905,12.236665544612647,inf,0,0,0,0,2,2,1,1
27,0.030309959744184708,15.057318473247905,12.684330335132676,inf,0,0,0,0,2,2,1,1
28,0.0287545369239879,15.057318473247905,13.13119683439634,inf,0,0,0,0,1,1,1,0
29,0.027405064484855322,15.057318473247905,13.577234299187664,inf,0,0,0,0,1,1,1,0
30,0.026008740199519556,15.057318473247905,14.022696831778527,inf,0,0,0,0,1,1,1,0
31,0.024494286682386714,15.057318473247905,14.466658063181931,inf,0,0,0,0,1,1,1,0
32,0.023115813785487313,15.057318473247905,14.854232372746582,inf,0,0,0,0,1,1,1,0
33,0.021696162561608612,15.057318473247905,14.8827359771908,inf,0,0,0,0,3,2,2,1
34,0.020441402152098217,15.057318473247905,14.882817560912805,inf,0,0,0,0,2,2,1,1
35,0.01917322565416195,15.057318473247905,14.882817440806662,inf,0,0,0,0,2,2,1,1
36,0.018068826348152,15.057318473247905,14.88277537841808,inf,0,0,0,0,2,2,1,1
37,0.017029503275410703,15.057318473247905,14.882690707057106,inf,0,0,0,0,1,1,1,0
38,0.015997992559960945,15.057318473247905,14.88257798549916,inf,0,0,0,0,2,1,2,0
39,0.015144051353516803,15.057318473247905,14.88244576969009,inf,0,0,0,0,1,1,1,0
40,0.014407129231379207,15.057318473247905,14.882291669367815,inf,0,0,0,0,1,1,1,0
41,0.013684887022827046,15.057318473247905,14.882127445442856,inf,0,0,0,0,1,1,1,0
42,0.012893525215543473,15.057318473247905,14.881658222663468,inf,0,0,0,0,1,1,1,0
43,0.011783401835555537,15.057318473247905,14.881256359742368,inf,0,0,0,0,2,2,1,1
44,0.010306636895001203,15.057318473247905,14.879806569032313,inf,0,0,0,0,2,2,1,1
45,0.008719987311839726,15.057318473247905,14.87659499754655,inf,0,0,0,0,1,1,1,0
46,0.00717172323848686,15.057318473247905,14.874067582492527,inf,0,0,0,0,3,2,2,1
47,0.005743260294981118,15.057318473247905,14.872420595320342,inf,0,0,0,0,2,2,1,1
48,0.0044666148629825195,15.057318473247905,14.872988283263492,inf,0,0,0,0,2,2,1,1
49,0.0036050723200126956,15.057318473247905,14.876155350249313,inf,0,0,0,0,2,1,2,0
50,0.0030240725633440403,15.057318473247905,14.879540948760917,inf,0,0,0,0,1,1,1,0
51,0.0027752130354550715,15.057318473247905,14.882682765226845,inf,0,0,0,0,2,2,1,1
52,0.0028521234920742904,15.057318473247905,14.885475154731337,inf,0,0,0,0,1,1,1,0
53,0.0031817906999690717,15.057318473247905,14.887875369632425,inf,0,0,0,0,2,2,1,1
54,0.003967696965204428,15.057318473247905,14.88986841450552,inf,0,0,0,0,2,2,1,1
55,0.0049748271064862185,15.057318473247905,14.89145758523266,inf,0,0,0,0,1,1,1,0
56,0.006127462405134839,15.057318473247905,14.897401854978689,inf,0,0,0,0,2,2,1,1
57,0.007285670150114496,15.057318473247905,14.89882160763854,inf,0,0,0,0,1,1,1,0
58,0.008198897786564024,15.057318473247905,14.895575778223346,inf,0,0,0,0,1,1,1,0
59,0.008707289783857843,15.057318473247905,14.893734091849145,inf,0,0,0,0,2,2,1,1
60,0.00877510528371223,15.057318473247905,14.891977973614882,inf,0,0,0,0,4,2,3,1
61,0.008563673692355825,15.057318473247905,14.890199809942516,inf,0,0,0,0,2,2,1,1
62,0.008084810905747863,15.057318473247905,14.888770651319518,inf,0,0,0,0,3,3,1,1
63,0.007327050475312635,15.057318473247905,14.88748538342667,inf,0,0,0,0,2,1,2,0
64,0.006464312454690924,15.057318473247905,14.886293502427556,inf,0,0,0,0,2,2,1,1
65,0.005493452736383433,15.057318473247905,14.885274611009024,inf,0,0,0,0,2,2,1,1
66,0.0044789985098528,15.057318473247905,14.884456383972882,inf,0,0,0,0,1,1,1,0
67,0.0036327429203833056,15.057318473247905,14.883335051821527,inf,0,0,0,0,2,2,1,1
68,0.002808270711594458,15.057318473247905,14.882864439930689,inf,0,0,0,0,2,2,1,1
69,0.00220037207985901,15.057318473247905,14.88285436287961,inf,0,0,0,0,2,2,1,1
70,0.0018289617515264884,15.057318473247905,14.883302840254496,inf,0,0,0,0,2,2,1,1
71,0.0016675596525586793,15.057318473247905,14.88369625512459,inf,0,0,0,0,2,2,1,1
72,0.0016931950140712465,15.057318473247905,14.884043527991473,inf,0,0,0,0,2,2,1,1
73,0.00200509734474781,15.057318473247905,14.884410587530452,inf,0,0,0,0,3,3,1,1
74,0.0025220260559253257,15.057318473247905,14.884808661020344,inf,0,0,0,0,1,1,1,0
75,0.003296618456947744,15.057318473247905,14.88523372313104,inf,0,0,0,0,2,1,2,0
76,0.004132298446022569,15.057318473247905,14.885670324185394,inf,0,0,0,0,2,1,2,0
77,0.005119348871129163,15.057318473247905,14.886116274197745,inf,0,0,0,0,1,1,1,0
78,0.006128541504348731,15.057318473247905,14.886461196713075,inf,0,0,0,0,2,1,2,0
79,0.007213177906049179,15.057318473247905,14.886886819892432,inf,0,0,0,0,3,3,1,1
80,0.008294448974841419,15.057318473247905,14.887308240039035,inf,0,0,0,0,3,2,2,1
81,0.009368762970660376,15.057318473247905,14.887695165373975,inf,0,0,0,0,1,1,1,0
82,0.010389512113534422,15.057318473247905,14.888034554816109,inf,0,0,0,0,3,2,2,1
83,0.011260865879970593,15.057318473247905,14.888325685897522,inf,0,0,0,0,4,2,3,1
84,0.011972595928896382,15.057318473247905,14.888571469209483,inf,0,0,0,0,2,1,2,0
85,0.012463309692257611,15.057318473247905,14.88876554997374,inf,0,0,0,0,2,1,2,0
86,0.012883031607077584,15.057318473247905,14.88891338579135,inf,0,0,0,0,3,2,2,1
87,0.013222919705004504,15.057318473247905,14.889001651858647,inf,0,0,0,0,2,2,1,1
88,0.013366546766943679,15.057318473247905,14.889046770253747,inf,0,0,0,0,1,1,1,0
89,0.013330473238397911,15.057318473247905,14.88906087273726,inf,0,0,0,0,2,2,1,1
90,0.013180858078273844,15.057318473247905,14.889039800156352,inf,0,0,0,0,2,2,1,1
91,0.0130142217988257,15.057318473247905,14.88898663528392,inf,0,0,0,0,3,3,1,1
92,0.012723886735829932,15.057318473247905,14.888906626758828,inf,0,0,0,0,2,2,1,1
93,0.012360800182456999,15.057318473247905,14.888815971807373,inf,0,0,0,0,1,1,1,0
94,0.011933789995161988,15.057318473247905,14.888711668367325,inf,0,0,0,0,2,2,1,1
95,0.011505873818148844,15.057318473247905,14.888600880802567,inf,0,0,0,0,2,2,1,1
96,0.010890456041736742,15.057318473247905,14.888486185161634,inf,0,0,0,0,3,3,1,1
97,0.010307262049941653,15.057318473247905,14.8883793759364,inf,0,0,0,0,1,1,1,0
98,0.009594799295013317,15.057318473247905,14.888270535390166,inf,0,0,0,0,2,2,1,1
