time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,-9.99847106683527e-06,13.736907460388366,nan,inf,0,0,0,0,2,2,1,1
1,-0.004436885348615112,13.736907460388366,nan,inf,0,0,0,0,3,3,1,1
2,-0.007638658774168123,13.736907460388366,1.3485752496853922,inf,0,0,0,0,2,2,1,1
3,-0.009068389688055354,13.736907460388366,1.8041465437437452,inf,0,0,0,0,2,2,1,1
4,-0.01030866933429194,13.736907460388366,2.2605171243813404,inf,0,0,0,0,2,2,1,1
5,-0.012393524034905755,13.736907460388366,2.717503746876912,inf,0,0,0,0,3,3,1,1
6,-0.013729975084085279,13.736907460388366,3.1750888285014938,inf,0,0,0,0,2,2,1,1
7,-0.013960152498765668,13.736907460388366,3.6328405750844133,inf,0,0,0,0,3,3,1,1
8,-0.01326730852131032,13.736907460388366,4.090286885787028,inf,0,0,0,0,1,1,1,0
9,-0.011930798886435678,13.736907460388366,4.547456892810814,inf,0,0,0,0,2,2,1,1
10,-0.010313836868416297,13.736907460388366,5.004011599282849,inf,0,0,0,0,2,2,1,1
11,-0.008713594874105599,13.736907460388366,5.46078504256912,inf,0,0,0,0,0,0,0,0
12,-0.007485363086551499,13.736907460388366,5.916216274175476,inf,0,0,0,0,1,1,1,0
13,-0.006616461362445455,13.736907460388366,6.370615768509415,inf,0,0,0,0,0,0,0,0
14,-0.00644835284831492,13.736907460388366,6.825164415345683,inf,0,0,0,0,0,0,0,0
15,-0.006273044519925854,13.736907460388366,7.277486849581286,inf,0,0,0,0,1,1,1,0
16,-0.007302115746887978,13.736907460388366,7.729248127214295,inf,0,0,0,0,0,0,0,0
17,-0.009217153222254942,13.736907460388366,8.181057432430695,inf,0,0,0,0,0,0,0,0
18,-0.011609484441919416,13.736907460388366,8.632809136414151,inf,0,0,0,0,1,1,1,0
19,-0.014005723580426666,13.736907460388366,9.084302057237014,inf,0,0,0,0,1,1,1,0
20,-0.016187163673977895,13.736907460388366,9.535541782620632,inf,0,0,0,0,0,0,0,0
21,-0.01788830668540344,13.736907460388366,9.987138360850729,inf,0,0,0,0,1,1,1,0
22,-0.018786902577114746,13.736907460388366,10.438189304762787,inf,0,0,0,0,1,1,1,0
23,-0.01883002649371912,13.736907460388366,10.888661708952316,inf,0,0,0,0,0,0,0,0
24,-0.01808944129087893,13.736907460388366,11.338551220512686,inf,0,0,0,0,1,1,1,0
25,-0.01680122522558325,13.736907460388366,11.787786698861808,inf,0,0,0,0,0,0,0,0
26,-0.014868959862531726,13.736907460388366,12.236311990482836,inf,0,0,0,0,0,0,0,0
27,-0.012549387351522502,13.736907460388366,12.684077702680046,inf,0,0,0,0,1,1,1,0
28,-0.009989754843080064,13.736907460388366,13.131042529953945,inf,0,0,0,0,2,2,1,1
29,-0.007223360127214238,13.736907460388366,13.57717693359093,inf,0,0,0,0,1,1,1,0
30,-0.004255787189197782,13.736907460388366,13.599757727322341,inf,0,0,0,0,1,1,1,0
31,-0.0013710906318321365,13.736907460388366,13.600125176880919,inf,0,0,0,0,0,0,0,0
32,0.0012439031803370948,13.736907460388366,13.599794745736023,inf,0,0,0,0,2,2,1,1
33,0.003653839868929502,13.736907460388366,13.599816649739106,inf,0,0,0,0,2,2,1,1
34,0.005958921491537765,13.736907460388366,13.599852005773267,inf,0,0,0,0,1,1,1,0
35,0.008017196845266597,13.736907460388366,13.599815116181354,inf,0,0,0,0,1,1,1,0
36,0.009988566040139153,13.736907460388366,13.599819021583532,inf,0,0,0,0,1,1,1,0
37,0.011886588313122825,13.736907460388366,13.59977055696004,inf,0,0,0,0,2,2,1,1
38,0.013522236802317036,13.736907460388366,13.599684465364785,inf,0,0,0,0,1,1,1,0
39,0.01509679119973068,13.736907460388366,13.59959020973709,inf,0,0,0,0,1,1,1,0
40,0.016625592060655593,13.736907460388366,13.599458547718966,inf,0,0,0,0,2,2,1,1
41,0.018135198168839642,13.736907460388366,13.599308940572223,inf,0,0,0,0,1,1,1,0
42,0.019508048075250795,13.736907460388366,13.599147045327774,inf,0,0,0,0,1,1,1,0
43,0.02094149874414774,13.736907460388366,13.598994055905958,inf,0,0,0,0,0,0,0,0
