time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,-1.349452680453986e-06,13.733020687594765,nan,inf,0,0,0,0,2,2,1,1
1,-0.012548357682100775,13.733020687594765,nan,inf,0,0,0,0,3,2,2,1
2,-0.021128306860474552,13.733020687594765,1.3510012792137087,inf,0,0,0,0,3,3,1,1
3,-0.026623267319545965,13.733020687594765,1.8082313766666367,inf,0,0,0,0,2,2,1,1
4,-0.030534157854220777,13.733020687594765,2.265835829331364,inf,0,0,0,0,2,1,2,0
5,-0.032981436019548935,13.733020687594765,2.7231137873952482,inf,0,0,0,0,2,2,1,1
6,-0.03385592787370906,13.733020687594765,3.1797603828173004,inf,0,0,0,0,4,2,4,1
7,-0.03349978913764104,13.733020687594765,3.636088903204987,inf,0,0,0,0,1,1,1,0
8,-0.03249099189016377,13.733020687594765,4.0902307882932005,inf,0,0,0,0,2,2,1,1
9,-0.03118092481584285,13.733020687594765,4.547870345479803,inf,0,0,0,0,1,1,1,0
10,-0.030101715442898157,13.733020687594765,5.0045298631166455,inf,0,0,0,0,0,0,0,0
11,-0.029422640559990772,13.733020687594765,5.460418551124613,inf,0,0,0,0,1,1,1,0
12,-0.029434106024608088,13.733020687594765,5.915115287748792,inf,0,0,0,0,1,1,1,0
13,-0.029886457187309822,13.733020687594765,6.368764666145991,inf,0,0,0,0,0,0,0,0
14,-0.03028662529880146,13.733020687594765,6.822129125088835,inf,0,0,0,0,1,1,1,0
15,-0.03208689626490268,13.733020687594765,7.275321885883569,inf,0,0,0,0,2,2,1,1
16,-0.034032071031658284,13.733020687594765,7.728165274672762,inf,0,0,0,0,1,1,1,0
17,-0.035700695442785535,13.733020687594765,8.181139221668007,inf,0,0,0,0,0,0,0,0
18,-0.0367045860889766,13.733020687594765,8.6341891626011,inf,0,0,0,0,1,1,1,0
19,-0.03710822882817813,13.733020687594765,9.086535919903838,inf,0,0,0,0,1,1,1,0
20,-0.03669520311054933,13.733020687594765,9.538385550239063,inf,0,0,0,0,1,1,1,0
21,-0.035621101288936294,13.733020687594765,9.989741311778763,inf,0,0,0,0,2,2,1,1
22,-0.03387847802037795,13.733020687594765,10.44054307639433,inf,0,0,0,0,1,1,1,0
23,-0.03170582470972069,13.733020687594765,10.890746337364973,inf,0,0,0,0,1,1,1,0
24,-0.029060292197198127,13.733020687594765,11.34031023262621,inf,0,0,0,0,0,0,0,0
25,-0.026127671353528347,13.733020687594765,11.789193498252633,inf,0,0,0,0,1,1,1,0
26,-0.023087842882646453,13.733020687594765,12.237366173710361,inf,0,0,0,0,1,1,1,0
27,-0.020209399534229275,13.733020687594765,12.68502834199302,inf,0,0,0,0,1,1,1,0
28,-0.017436717799193507,13.733020687594765,13.131882974059558,inf,0,0,0,0,2,2,1,1
29,-0.014669545034928087,13.733020687594765,13.569121053730262,inf,0,0,0,0,1,1,1,0
30,-0.012267675540870656,13.733020687594765,13.596613256622726,inf,0,0,0,0,1,1,1,0
