time,steering_angle,target_speed,current_speed,estimated_dist_cones,numb_bb,size_biggest_bb,size_2_biggest_bb,conf_biggest_bb,pixel_count_color,numb_aggl,biggest_aggl_size,biggest_2_aggl_size
0,-1.1165283380173774e-05,15.033755321742806,nan,inf,0,0,0,0,2,1,2,0
1,-0.006352037826979736,15.033755321742806,nan,inf,0,0,0,0,4,2,3,1
2,-0.010738382326097442,15.033755321742806,1.3484891733741688,inf,0,0,0,0,4,3,2,1
3,-0.014575143420474827,15.033755321742806,1.804129646280947,inf,0,0,0,0,5,3,4,1
4,-0.01875754069657905,15.033755321742806,2.260557815538473,inf,0,0,0,0,4,2,4,1
5,-0.021255263148682355,15.033755321742806,2.7196752623627334,inf,0,0,0,0,3,2,2,1
6,-0.02212810204737648,15.033755321742806,3.17710365675226,inf,0,0,0,0,6,4,3,1
7,-0.021787886575753448,15.033755321742806,3.633976807662117,inf,0,0,0,0,4,2,3,1
8,-0.020556286498306903,15.033755321742806,4.090347537510511,inf,0,0,0,0,1,1,1,0
9,-0.018932347105734642,15.033755321742806,4.547373207282598,inf,0,0,0,0,1,1,1,0
10,-0.017200298379735135,15.033755321742806,5.004483734048465,inf,0,0,0,0,1,1,1,0
11,-0.015746464160738025,15.033755321742806,5.461233478929504,inf,0,0,0,0,1,1,1,0
12,-0.01476929390537244,15.033755321742806,5.9160858688386995,inf,0,0,0,0,1,1,1,0
13,-0.014351406126066849,15.033755321742806,6.370867759572764,inf,0,0,0,0,0,0,0,0
14,-0.014702070363971826,15.033755321742806,6.824228845416463,inf,0,0,0,0,1,1,1,0
15,-0.015281714654840874,15.033755321742806,7.276463093379318,inf,0,0,0,0,0,0,0,0
16,-0.016474418357660992,15.033755321742806,7.728728084549087,inf,0,0,0,0,1,1,1,0
17,-0.018685425708373577,15.033755321742806,8.180916268225692,inf,0,0,0,0,0,0,0,0
18,-0.020969055177301098,15.033755321742806,8.632793439395448,inf,0,0,0,0,0,0,0,0
19,-0.023044837427950556,15.033755321742806,9.084657754122878,inf,0,0,0,0,1,1,1,0
20,-0.024533660182138387,15.033755321742806,9.536585731676375,inf,0,0,0,0,1,1,1,0
21,-0.025399225829539223,15.033755321742806,9.98809454568414,inf,0,0,0,0,1,1,1,0
22,-0.02546198111497447,15.033755321742806,10.439010945896596,inf,0,0,0,0,1,1,1,0
23,-0.024801428282931658,15.033755321742806,10.889398793609741,inf,0,0,0,0,1,1,1,0
24,-0.02351374765001013,15.033755321742806,11.339172706328734,inf,0,0,0,0,1,1,1,0
25,-0.021702522745898283,15.033755321742806,11.788283934329586,inf,0,0,0,0,1,1,1,0
26,-0.019499194451981804,15.033755321742806,12.236684104372896,inf,0,0,0,0,1,1,1,0
27,-0.016947736242050197,15.033755321742806,12.68433239101636,inf,0,0,0,0,1,1,1,0
28,-0.014285087761298911,15.033755321742806,13.131190743450729,inf,0,0,0,0,1,1,1,0
29,-0.011493508455283376,15.033755321742806,13.577236254535466,inf,0,0,0,0,1,1,1,0
30,-0.008686625458257888,15.033755321742806,14.022490172118479,inf,0,0,0,0,1,1,1,0
31,-0.006077155600954202,15.033755321742806,14.466808331022227,inf,0,0,0,0,1,1,1,0
32,-0.0036791033325862758,15.033755321742806,14.859535342973537,inf,0,0,0,0,2,2,1,1
