time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 0.006076, 13.511112, 12, 2, 7, 5
20, 99999.990000, 13.513660, 0, 2, 0, 0
30, 99999.990000, 13.516643, 0, 2, 0, 0
40, 0.009115, 13.520411, 16, 1, 16, 0
50, 99999.990000, 13.525058, 0, 1, 0, 0
60, 0.017187, 13.530797, 5, 2, 3, 2
70, 0.026302, 13.537227, 16, 1, 16, 0
80, 99999.990000, 13.544081, 0, 1, 0, 0
90, 0.018229, 13.551294, 9, 1, 9, 0
100, 0.028646, 13.558528, 15, 1, 15, 0
110, 0.023438, 13.565621, 3, 1, 3, 0
120, 99999.990000, 13.572461, 0, 1, 0, 0
130, 99999.990000, 13.579122, 0, 1, 0, 0
140, 99999.990000, 13.585566, 0, 1, 0, 0
150, 99999.990000, 13.591728, 0, 1, 0, 0
160, 99999.990000, 13.597583, 0, 1, 0, 0
170, 99999.990000, 13.603184, 0, 1, 0, 0
180, -0.007812, 13.608556, 1, 1, 1, 0
190, 99999.990000, 13.613583, 0, 1, 0, 0
200, 99999.990000, 13.618455, 0, 1, 0, 0
210, 99999.990000, 13.623235, 0, 1, 0, 0
220, 99999.990000, 13.627968, 0, 1, 0, 0
230, 0.013021, 13.632692, 14, 2, 7, 7
240, 0.026042, 13.637295, 15, 1, 15, 0
250, 0.039062, 13.641808, 15, 1, 15, 0
260, 0.039062, 13.646277, 15, 1, 15, 0
270, 0.039062, 13.650739, 15, 1, 15, 0
280, 0.039062, 13.655227, 15, 1, 15, 0
290, 0.039993, 13.659763, 14, 2, 12, 2
300, 0.047805, 13.664362, 11, 1, 11, 0
310, 0.056920, 13.669036, 10, 1, 10, 0
320, 0.065104, 13.673791, 10, 1, 10, 0
330, 0.066406, 13.678628, 10, 1, 10, 0
340, 0.065104, 13.683535, 11, 1, 11, 0
350, 0.063802, 13.688509, 11, 1, 11, 0
360, 0.058222, 13.693550, 14, 2, 12, 2
370, 0.053013, 13.698653, 15, 1, 15, 0
380, 0.047805, 13.703811, 15, 1, 15, 0
390, 0.046875, 13.709016, 15, 1, 15, 0
400, 0.049479, 13.714258, 15, 1, 15, 0
410, 0.052083, 13.719533, 15, 1, 15, 0
420, 0.054688, 13.724839, 15, 1, 15, 0
430, 0.054688, 13.730169, 15, 1, 15, 0
440, 0.054688, 13.735519, 15, 1, 15, 0
450, 0.054688, 13.740881, 15, 1, 15, 0
460, 0.054688, 13.746249, 15, 1, 15, 0
470, 0.057292, 13.751616, 15, 1, 15, 0
