time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, -0.019531, 8.520715, 2, 1, 2, 0
20, -0.039062, 8.520134, 28, 1, 28, 0
30, -0.058594, 8.520110, 28, 1, 28, 0
40, -0.054087, 8.520605, 13, 2, 8, 5
50, -0.054087, 8.521171, 28, 1, 28, 0
60, -0.054087, 8.521538, 28, 1, 28, 0
70, -0.059896, 8.521694, 11, 1, 11, 0
80, -0.058594, 8.521582, 34, 2, 27, 7
90, -0.043561, 8.521162, 11, 2, 6, 5
100, -0.042871, 8.520420, 34, 2, 25, 9
110, -0.042871, 8.519355, 36, 2, 27, 9
120, -0.056208, 8.517985, 33, 3, 13, 12
130, -0.043403, 8.516333, 11, 2, 7, 4
140, -0.044004, 8.514432, 13, 2, 7, 6
150, -0.047002, 8.512321, 21, 2, 14, 7
160, -0.065705, 8.510029, 21, 1, 21, 0
170, -0.072917, 8.507599, 21, 1, 21, 0
180, -0.079427, 8.505085, 20, 1, 20, 0
190, -0.075955, 8.502524, 21, 2, 14, 7
200, -0.068837, 8.499955, 15, 2, 8, 7
210, -0.059722, 8.497388, 10, 2, 7, 3
220, -0.042561, 8.494847, 13, 2, 8, 5
230, -0.027544, 8.492349, 16, 2, 8, 8
240, -0.024940, 8.489908, 27, 3, 11, 8
250, -0.036421, 8.487534, 35, 3, 14, 13
260, -0.049442, 8.485231, 36, 2, 28, 8
270, -0.050744, 8.482996, 36, 2, 28, 8
280, -0.050781, 8.480826, 36, 2, 28, 8
290, -0.050781, 8.478719, 36, 2, 28, 8
300, -0.050781, 8.476673, 36, 2, 28, 8
310, -0.050781, 8.474679, 36, 2, 28, 8
320, -0.050781, 8.472727, 36, 2, 28, 8
330, -0.050781, 8.470819, 36, 2, 28, 8
340, -0.050781, 8.468947, 36, 2, 28, 8
350, -0.050781, 8.467104, 36, 2, 28, 8
360, -0.050781, 8.465283, 36, 2, 28, 8
370, -0.050781, 8.463480, 36, 2, 28, 8
380, -0.050781, 8.461688, 36, 2, 28, 8
390, -0.050781, 8.459904, 36, 2, 28, 8
400, -0.050663, 8.458117, 33, 3, 13, 12
410, -0.049175, 8.456322, 28, 3, 12, 8
420, -0.044023, 8.454517, 23, 3, 11, 8
430, -0.031121, 8.452700, 18, 2, 10, 8
440, -0.019511, 8.450876, 17, 2, 9, 8
450, -0.011642, 8.449043, 16, 2, 8, 8
460, -0.011903, 8.447207, 15, 2, 8, 7
470, -0.012723, 8.445362, 14, 2, 8, 6
480, -0.014226, 8.443513, 13, 2, 8, 5
490, -0.016383, 8.441654, 14, 3, 8, 5
500, -0.020147, 8.439789, 13, 3, 7, 4
510, -0.024634, 8.437910, 15, 3, 7, 4
520, -0.031931, 8.436023, 13, 3, 7, 4
530, -0.038027, 8.434126, 14, 3, 7, 5
540, -0.042640, 8.432220, 14, 3, 7, 5
550, -0.044469, 8.430300, 15, 3, 7, 6
560, -0.050504, 8.428372, 18, 4, 7, 7
570, -0.056355, 8.426437, 22, 4, 9, 7
580, -0.061264, 8.424495, 22, 4, 9, 7
590, -0.063532, 8.422544, 25, 4, 11, 7
600, -0.067478, 8.420584, 27, 3, 17, 7
610, -0.071424, 8.418618, 27, 3, 17, 7
620, -0.072328, 8.416646, 28, 3, 17, 8
630, -0.070592, 8.414686, 27, 3, 16, 8
640, -0.068855, 8.412721, 27, 3, 16, 8
650, -0.067708, 8.410753, 27, 3, 16, 8
660, -0.067708, 8.408783, 27, 3, 16, 8
670, -0.067708, 8.406813, 27, 3, 16, 8
680, -0.067708, 8.404843, 27, 3, 16, 8
690, -0.067708, 8.402868, 27, 3, 16, 8
700, -0.067274, 8.400894, 28, 3, 17, 8
710, -0.066840, 8.398919, 28, 3, 17, 8
720, -0.067708, 8.396947, 27, 3, 17, 8
730, -0.067708, 8.395211, 28, 3, 17, 8
740, -0.066964, 8.393888, 28, 3, 16, 8
750, -0.053075, 8.392817, 18, 4, 8, 6
760, -0.034770, 8.391866, 17, 2, 9, 8
770, -0.017843, 8.390879, 21, 2, 12, 9
780, -0.024904, 8.389756, 37, 2, 28, 9
790, -0.038632, 8.388458, 31, 2, 28, 3
800, -0.060775, 8.387032, 23, 2, 19, 4
810, -0.042212, 8.385515, 12, 3, 8, 3
820, -0.040280, 8.383988, 36, 2, 29, 7
830, -0.029297, 8.382448, 36, 2, 29, 7
840, -0.058594, 8.380933, 20, 1, 20, 0
850, -0.031250, 8.379470, 8, 1, 8, 0
860, -0.031250, 8.378091, 29, 1, 29, 0
870, -0.019531, 8.376817, 29, 1, 29, 0
880, -0.054688, 8.375660, 21, 1, 21, 0
890, -0.058160, 8.374617, 21, 2, 16, 5
900, -0.034722, 8.373698, 11, 1, 11, 0
910, -0.025608, 8.372919, 28, 1, 28, 0
920, -0.020833, 8.372279, 28, 1, 28, 0
930, -0.042969, 8.371772, 28, 1, 28, 0
940, -0.048177, 8.371385, 24, 1, 24, 0
950, -0.057292, 8.371127, 21, 1, 21, 0
960, -0.069010, 8.371046, 19, 1, 19, 0
970, -0.076823, 8.371058, 18, 1, 18, 0
980, -0.078056, 8.371157, 19, 2, 18, 1
990, -0.076686, 8.371327, 19, 2, 18, 1
1000, -0.072635, 8.371570, 18, 2, 17, 1
1010, -0.072703, 8.371877, 18, 1, 18, 0
1020, -0.071470, 8.372236, 19, 1, 19, 0
1030, -0.069010, 8.372636, 21, 1, 21, 0
1040, -0.061198, 8.373069, 24, 1, 24, 0
1050, -0.049479, 8.373540, 28, 1, 28, 0
1060, -0.039062, 8.374076, 29, 1, 29, 0
1070, -0.032552, 8.374623, 29, 1, 29, 0
1080, -0.029948, 8.375170, 28, 1, 28, 0
1090, -0.028646, 8.375708, 28, 1, 28, 0
1100, -0.027344, 8.376229, 28, 1, 28, 0
1110, -0.005208, 8.376730, 11, 1, 11, 0
1120, 0.020833, 8.377207, 8, 1, 8, 0
1130, 0.046007, 8.377575, 6, 2, 5, 1
1140, 0.019965, 8.377780, 10, 3, 7, 2
1150, -0.019097, 8.377980, 18, 1, 18, 0
1160, -0.053385, 8.378177, 21, 1, 21, 0
1170, -0.054688, 8.378362, 24, 1, 24, 0
1180, -0.039062, 8.378541, 28, 1, 28, 0
1190, -0.027344, 8.378703, 28, 1, 28, 0
1200, -0.019531, 8.378836, 28, 1, 28, 0
1210, -0.019531, 8.378930, 28, 1, 28, 0
1220, -0.019531, 8.378981, 28, 1, 28, 0
1230, -0.019531, 8.378990, 28, 1, 28, 0
1240, -0.019531, 8.378963, 28, 1, 28, 0
1250, -0.019531, 8.378904, 28, 1, 28, 0
1260, -0.019531, 8.378817, 28, 1, 28, 0
