time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, -0.059896, 9.356514, 25, 1, 25, 0
20, -0.092448, 9.358164, 4, 1, 4, 0
30, -0.158854, 9.359413, 20, 1, 20, 0
40, -0.158854, 9.361371, 25, 1, 25, 0
50, -0.200521, 9.363669, 14, 1, 14, 0
60, -0.194010, 9.365832, 25, 1, 25, 0
70, -0.170573, 9.367786, 7, 1, 7, 0
80, -0.164062, 9.369462, 19, 1, 19, 0
90, -0.164062, 9.370820, 25, 1, 25, 0
100, -0.164062, 9.371839, 7, 1, 7, 0
110, -0.165365, 9.372518, 20, 2, 15, 5
120, -0.169115, 9.372863, 25, 2, 21, 4
130, -0.192013, 9.372895, 29, 2, 25, 4
140, -0.182360, 9.372648, 29, 2, 25, 4
150, -0.178071, 9.372155, 29, 2, 25, 4
160, -0.178071, 9.371465, 29, 2, 25, 4
170, -0.178071, 9.370626, 29, 2, 25, 4
180, -0.178071, 9.369660, 29, 2, 25, 4
190, -0.178071, 9.368636, 29, 2, 25, 4
200, -0.178071, 9.367576, 29, 2, 25, 4
210, -0.181214, 9.366510, 24, 2, 20, 4
220, -0.187333, 9.365461, 21, 2, 17, 4
230, -0.195273, 9.364447, 19, 2, 15, 4
240, -0.190437, 9.363479, 7, 2, 5, 2
250, -0.152305, 9.362567, 2, 1, 2, 0
260, -0.117560, 9.361718, 6, 1, 6, 0
270, -0.095052, 9.360959, 8, 1, 8, 0
280, -0.105469, 9.360304, 10, 1, 10, 0
290, -0.111979, 9.359751, 11, 1, 11, 0
300, -0.133759, 9.359275, 22, 2, 12, 10
310, -0.153177, 9.358856, 23, 2, 12, 11
320, -0.171407, 9.358471, 25, 1, 25, 0
330, -0.171762, 9.358103, 25, 1, 25, 0
340, -0.171875, 9.357743, 24, 2, 12, 12
350, -0.171520, 9.357396, 22, 2, 12, 10
360, -0.167537, 9.357060, 17, 2, 11, 6
370, -0.148006, 9.356728, 10, 1, 10, 0
380, -0.126225, 9.356392, 10, 1, 10, 0
390, -0.106771, 9.356065, 9, 1, 9, 0
400, -0.101562, 9.355748, 8, 1, 8, 0
410, -0.096354, 9.355439, 6, 1, 6, 0
420, -0.091146, 9.355124, 5, 1, 5, 0
430, -0.085938, 9.354793, 4, 1, 4, 0
440, -0.082031, 9.354442, 3, 1, 3, 0
450, -0.076823, 9.354072, 1, 1, 1, 0
460, -0.070312, 9.353682, 1, 1, 1, 0
470, -0.101562, 9.353272, 1, 1, 1, 0
480, -0.132812, 9.352842, 1, 1, 1, 0
490, -0.161458, 9.352370, 5, 1, 5, 0
500, -0.152344, 9.351834, 4, 1, 4, 0
510, -0.147135, 9.351226, 5, 1, 5, 0
520, -0.144965, 9.350571, 6, 2, 5, 1
530, -0.144097, 9.349889, 6, 2, 5, 1
540, -0.140191, 9.349183, 4, 1, 4, 0
550, -0.139757, 9.348452, 5, 1, 5, 0
560, -0.136719, 9.347697, 5, 1, 5, 0
570, -0.134115, 9.346911, 4, 1, 4, 0
580, -0.131510, 9.346105, 5, 1, 5, 0
590, -0.128906, 9.345277, 5, 1, 5, 0
600, -0.127604, 9.344431, 5, 1, 5, 0
610, -0.123698, 9.343565, 6, 1, 6, 0
620, -0.123698, 9.342680, 5, 1, 5, 0
630, -0.125000, 9.341777, 2, 1, 2, 0
640, -0.128906, 9.340851, 1, 1, 1, 0
650, 99999.990000, 9.339808, 0, 1, 0, 0
