time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 0.045573, 9.115878, 6, 1, 6, 0
20, 0.091146, 9.116464, 26, 1, 26, 0
30, 0.136719, 9.117971, 26, 1, 26, 0
40, 0.105469, 9.120258, 2, 1, 2, 0
50, 0.105469, 9.122648, 26, 1, 26, 0
60, 0.105469, 9.124767, 26, 1, 26, 0
70, 0.138021, 9.126578, 5, 1, 5, 0
80, 0.138021, 9.128045, 26, 1, 26, 0
90, 0.131944, 9.129146, 12, 2, 8, 4
100, 0.133247, 9.129877, 10, 1, 10, 0
110, 0.132842, 9.130259, 29, 2, 26, 3
120, 0.138515, 9.130317, 29, 2, 26, 3
130, 0.134883, 9.130082, 19, 4, 9, 8
140, 0.133985, 9.129597, 1, 1, 1, 0
150, 0.133087, 9.128905, 1, 1, 1, 0
160, 0.132812, 9.128053, 1, 1, 1, 0
170, 0.132812, 9.127078, 2, 2, 1, 1
180, 0.132812, 9.126019, 1, 1, 1, 0
190, 0.132812, 9.124911, 1, 1, 1, 0
200, 0.088542, 9.123778, 1, 1, 1, 0
210, 0.094076, 9.122629, 8, 2, 5, 3
220, 0.094487, 9.121523, 19, 2, 10, 9
230, 0.138758, 9.120465, 25, 1, 25, 0
240, 0.133224, 9.119459, 25, 1, 25, 0
250, 0.131510, 9.118484, 26, 1, 26, 0
260, 0.130208, 9.117550, 26, 1, 26, 0
270, 0.127604, 9.116663, 25, 1, 25, 0
280, 0.126302, 9.115825, 25, 1, 25, 0
290, 0.125000, 9.115035, 25, 1, 25, 0
300, 0.125000, 9.114281, 25, 1, 25, 0
310, 0.123457, 9.113555, 27, 2, 26, 1
320, 0.120652, 9.112845, 26, 2, 25, 1
330, 0.117848, 9.112147, 26, 2, 25, 1
340, 0.116587, 9.111453, 26, 2, 25, 1
350, 0.116787, 9.110758, 25, 1, 25, 0
360, 0.114183, 9.110055, 26, 2, 25, 1
370, 0.111579, 9.109338, 26, 2, 25, 1
380, 0.108974, 9.108601, 25, 1, 25, 0
390, 0.107631, 9.107838, 27, 2, 26, 1
400, 0.105228, 9.107051, 25, 1, 25, 0
410, 0.102623, 9.106239, 25, 1, 25, 0
420, 0.100260, 9.105404, 26, 1, 26, 0
430, 0.097656, 9.104548, 25, 1, 25, 0
440, 0.095052, 9.103671, 25, 1, 25, 0
450, 0.091146, 9.102776, 25, 1, 25, 0
460, 0.088542, 9.101864, 25, 1, 25, 0
470, 0.085938, 9.100935, 25, 1, 25, 0
