time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, -0.010417, 9.575937, 23, 1, 23, 0
20, 99999.990000, 9.577366, 0, 1, 0, 0
30, -0.010417, 9.578504, 23, 1, 23, 0
40, -0.020833, 9.580396, 23, 1, 23, 0
50, -0.031250, 9.582951, 1, 1, 1, 0
60, -0.031250, 9.585719, 23, 1, 23, 0
70, -0.034226, 9.588548, 7, 2, 4, 3
80, -0.032924, 9.591321, 10, 1, 10, 0
90, -0.032924, 9.593964, 23, 1, 23, 0
100, -0.029576, 9.596423, 21, 3, 9, 9
110, -0.029576, 9.598659, 2, 1, 2, 0
120, -0.028708, 9.600661, 9, 2, 6, 3
130, -0.029080, 9.602431, 26, 2, 23, 3
140, -0.030382, 9.603994, 26, 2, 23, 3
150, -0.031250, 9.605382, 23, 1, 23, 0
160, -0.031250, 9.606635, 23, 1, 23, 0
170, -0.031250, 9.607790, 23, 1, 23, 0
180, -0.031250, 9.608887, 26, 2, 23, 3
190, -0.031250, 9.609963, 26, 2, 23, 3
200, -0.031250, 9.611060, 10, 2, 7, 3
210, -0.030382, 9.612226, 3, 2, 2, 1
220, -0.029080, 9.613473, 2, 1, 2, 0
230, -0.027778, 9.614825, 2, 1, 2, 0
240, -0.029830, 9.616303, 11, 4, 5, 4
250, -0.030895, 9.617919, 22, 4, 10, 10
260, -0.032004, 9.619686, 27, 2, 23, 4
270, -0.030820, 9.621610, 28, 2, 23, 5
280, -0.031057, 9.623693, 28, 2, 23, 5
290, -0.031250, 9.625935, 23, 1, 23, 0
300, -0.031250, 9.628334, 23, 1, 23, 0
310, -0.031250, 9.630887, 23, 1, 23, 0
320, -0.031250, 9.633589, 23, 1, 23, 0
330, -0.031250, 9.636433, 23, 1, 23, 0
340, -0.031250, 9.639413, 23, 1, 23, 0
350, -0.031250, 9.642521, 23, 1, 23, 0
360, -0.031250, 9.645751, 23, 1, 23, 0
370, -0.031250, 9.649096, 23, 1, 23, 0
380, -0.031033, 9.652551, 24, 2, 23, 1
390, -0.030937, 9.656108, 27, 3, 23, 3
400, -0.030840, 9.659761, 27, 3, 23, 3
410, -0.031057, 9.663503, 28, 2, 23, 5
420, -0.030853, 9.667329, 26, 2, 23, 3
430, -0.030649, 9.671237, 26, 2, 23, 3
440, -0.030349, 9.675226, 26, 2, 23, 3
450, -0.030349, 9.679295, 26, 2, 23, 3
460, -0.030349, 9.683444, 26, 2, 23, 3
470, -0.030349, 9.687672, 26, 2, 23, 3
480, -0.030349, 9.691980, 26, 2, 23, 3
490, -0.030349, 9.696368, 26, 2, 23, 3
500, -0.030349, 9.700835, 26, 2, 23, 3
510, -0.030349, 9.705384, 26, 2, 23, 3
520, -0.030349, 9.710013, 26, 2, 23, 3
530, -0.030349, 9.714726, 26, 2, 23, 3
540, -0.029202, 9.719521, 27, 2, 24, 3
550, -0.026899, 9.724401, 26, 2, 23, 3
560, -0.024402, 9.729366, 27, 2, 23, 4
570, -0.023052, 9.734416, 27, 2, 23, 4
580, -0.022859, 9.739554, 27, 2, 23, 4
590, -0.022859, 9.744780, 27, 2, 23, 4
600, -0.022859, 9.750095, 27, 2, 23, 4
610, -0.023052, 9.755501, 28, 2, 23, 5
620, -0.023245, 9.760998, 28, 2, 23, 5
