time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 99999.990000, 10.237347, 0, 0, 0, 0
20, -0.011719, 10.237471, 2, 1, 2, 0
30, -0.023438, 10.238295, 22, 1, 22, 0
40, -0.035156, 10.239600, 22, 1, 22, 0
50, 99999.990000, 10.241585, 0, 1, 0, 0
60, -0.011719, 10.244087, 22, 1, 22, 0
70, -0.046875, 10.246881, 4, 1, 4, 0
80, -0.050663, 10.249792, 11, 2, 9, 2
90, -0.050663, 10.252695, 22, 1, 22, 0
100, -0.053267, 10.255490, 2, 1, 2, 0
110, -0.059896, 10.258110, 1, 1, 1, 0
120, -0.058594, 10.260515, 21, 1, 21, 0
130, -0.031250, 10.262682, 21, 1, 21, 0
140, -0.031250, 10.264612, 21, 1, 21, 0
150, -0.031250, 10.266319, 21, 1, 21, 0
160, -0.031250, 10.267835, 21, 1, 21, 0
170, -0.031250, 10.269192, 21, 1, 21, 0
180, -0.031250, 10.270420, 21, 1, 21, 0
190, -0.031250, 10.271574, 21, 1, 21, 0
200, -0.031250, 10.272694, 21, 1, 21, 0
210, -0.031250, 10.273820, 21, 1, 21, 0
220, -0.031250, 10.274988, 21, 1, 21, 0
230, -0.024740, 10.276227, 16, 1, 16, 0
240, -0.023438, 10.277572, 4, 1, 4, 0
250, 99999.990000, 10.279036, 0, 1, 0, 0
260, 99999.990000, 10.280636, 0, 1, 0, 0
270, 99999.990000, 10.282382, 0, 1, 0, 0
280, 99999.990000, 10.284283, 0, 1, 0, 0
290, -0.032552, 10.286342, 4, 1, 4, 0
300, -0.050521, 10.288562, 10, 2, 7, 3
310, -0.062847, 10.290945, 15, 2, 8, 7
320, -0.042397, 10.293561, 17, 2, 9, 8
330, -0.036352, 10.296336, 19, 2, 10, 9
340, -0.035950, 10.299266, 19, 2, 10, 9
350, -0.035567, 10.302348, 18, 2, 9, 9
360, -0.035362, 10.305577, 18, 2, 9, 9
370, -0.035764, 10.308946, 15, 2, 8, 7
380, -0.036665, 10.312451, 13, 2, 7, 6
390, -0.043176, 10.316058, 9, 2, 6, 3
400, -0.066006, 10.319685, 4, 1, 4, 0
410, -0.092448, 10.323409, 1, 1, 1, 0
420, 99999.990000, 10.327231, 0, 1, 0, 0
430, 99999.990000, 10.331139, 0, 1, 0, 0
440, 99999.990000, 10.335132, 0, 1, 0, 0
450, 99999.990000, 10.339195, 0, 1, 0, 0
460, 99999.990000, 10.343335, 0, 1, 0, 0
470, 99999.990000, 10.347538, 0, 1, 0, 0
480, 99999.990000, 10.351808, 0, 1, 0, 0
490, 99999.990000, 10.356172, 0, 1, 0, 0
500, 99999.990000, 10.360604, 0, 1, 0, 0
510, 99999.990000, 10.365088, 0, 1, 0, 0
520, 99999.990000, 10.369629, 0, 1, 0, 0
530, 99999.990000, 10.374225, 0, 1, 0, 0
540, 99999.990000, 10.378880, 0, 1, 0, 0
550, 99999.990000, 10.383596, 0, 1, 0, 0
560, -0.033854, 10.388376, 1, 1, 1, 0
570, 99999.990000, 10.393219, 0, 1, 0, 0
580, 0.020833, 10.398120, 1, 1, 1, 0
590, 0.039062, 10.403082, 3, 1, 3, 0
600, 0.055990, 10.408106, 4, 1, 4, 0
610, 0.050781, 10.413182, 5, 1, 5, 0
620, 0.048177, 10.418310, 7, 1, 7, 0
630, 0.045573, 10.423523, 8, 1, 8, 0
640, 0.029748, 10.428818, 13, 2, 8, 5
650, 0.011825, 10.434186, 17, 2, 9, 8
660, -0.004965, 10.439643, 19, 2, 10, 9
670, -0.007369, 10.445173, 21, 1, 21, 0
680, -0.007675, 10.450778, 21, 1, 21, 0
690, -0.007812, 10.456456, 21, 1, 21, 0
700, -0.007812, 10.462223, 21, 1, 21, 0
710, -0.007812, 10.468086, 21, 1, 21, 0
720, -0.007812, 10.473883, 21, 1, 21, 0
730, -0.007812, 10.479294, 21, 1, 21, 0
740, -0.007812, 10.483962, 21, 1, 21, 0
750, -0.007812, 10.487622, 21, 1, 21, 0
760, -0.007812, 10.490022, 21, 1, 21, 0
770, -0.007812, 10.491111, 21, 1, 21, 0
780, -0.007812, 10.491163, 21, 1, 21, 0
790, -0.007812, 10.490491, 21, 1, 21, 0
