time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, -0.033854, 11.199849, 19, 1, 19, 0
20, -0.050781, 11.201981, 6, 1, 6, 0
30, -0.084635, 11.204470, 1, 1, 1, 0
40, -0.084635, 11.207658, 19, 1, 19, 0
50, 99999.990000, 11.211348, 0, 1, 0, 0
60, -0.039062, 11.215492, 15, 1, 15, 0
70, -0.072917, 11.219918, 19, 1, 19, 0
80, 99999.990000, 11.224464, 0, 1, 0, 0
90, 99999.990000, 11.228993, 0, 1, 0, 0
100, -0.032292, 11.233405, 20, 2, 19, 1
110, -0.064583, 11.237628, 20, 2, 19, 1
120, -0.098437, 11.241624, 19, 1, 19, 0
130, -0.100000, 11.245381, 19, 1, 19, 0
140, -0.101562, 11.248894, 19, 1, 19, 0
150, -0.101562, 11.252182, 19, 1, 19, 0
160, -0.101562, 11.255274, 19, 1, 19, 0
170, -0.101314, 11.258169, 21, 2, 20, 1
180, -0.101066, 11.260956, 21, 2, 20, 1
190, -0.099764, 11.263674, 20, 1, 20, 0
200, -0.098710, 11.266364, 20, 1, 20, 0
210, -0.098958, 11.269064, 5, 1, 5, 0
220, 99999.990000, 11.271810, 0, 1, 0, 0
230, 99999.990000, 11.274632, 0, 1, 0, 0
240, 99999.990000, 11.277556, 0, 1, 0, 0
250, 99999.990000, 11.280601, 0, 1, 0, 0
260, 99999.990000, 11.283783, 0, 1, 0, 0
270, 99999.990000, 11.287112, 0, 1, 0, 0
280, 99999.990000, 11.290595, 0, 1, 0, 0
290, -0.030134, 11.294235, 7, 2, 4, 3
300, -0.062686, 11.297962, 10, 2, 5, 5
310, -0.094537, 11.301837, 13, 2, 7, 6
320, -0.096955, 11.305872, 14, 2, 7, 7
330, -0.095052, 11.310142, 13, 2, 7, 6
340, -0.093504, 11.314544, 11, 2, 6, 5
350, -0.090755, 11.319073, 9, 2, 5, 4
360, -0.089124, 11.323724, 7, 2, 4, 3
370, -0.067936, 11.328493, 2, 1, 2, 0
380, 99999.990000, 11.333368, 0, 1, 0, 0
390, 99999.990000, 11.338345, 0, 1, 0, 0
400, 99999.990000, 11.343418, 0, 1, 0, 0
410, 99999.990000, 11.348585, 0, 1, 0, 0
420, 99999.990000, 11.353850, 0, 1, 0, 0
430, 99999.990000, 11.359218, 0, 1, 0, 0
440, 99999.990000, 11.364676, 0, 1, 0, 0
450, 99999.990000, 11.370218, 0, 1, 0, 0
460, 99999.990000, 11.375852, 0, 1, 0, 0
470, 99999.990000, 11.381570, 0, 1, 0, 0
480, 99999.990000, 11.387371, 0, 1, 0, 0
490, 99999.990000, 11.393261, 0, 1, 0, 0
500, 99999.990000, 11.399240, 0, 1, 0, 0
510, 99999.990000, 11.405304, 0, 1, 0, 0
520, 99999.990000, 11.411462, 0, 1, 0, 0
530, 99999.990000, 11.417716, 0, 1, 0, 0
540, 99999.990000, 11.424076, 0, 1, 0, 0
550, -0.058594, 11.430539, 2, 1, 2, 0
560, -0.115885, 11.437280, 3, 1, 3, 0
570, -0.173177, 11.444150, 5, 1, 5, 0
580, -0.155990, 11.451050, 10, 2, 6, 4
590, -0.138361, 11.457929, 13, 2, 7, 6
600, -0.120479, 11.464840, 15, 2, 8, 7
610, -0.118289, 11.471824, 17, 2, 9, 8
620, -0.117688, 11.478911, 18, 2, 9, 9
630, -0.117341, 11.486100, 19, 1, 19, 0
640, -0.117188, 11.493381, 19, 1, 19, 0
650, -0.117188, 11.500730, 19, 1, 19, 0
660, -0.115885, 11.508162, 18, 1, 18, 0
670, -0.114583, 11.515697, 18, 1, 18, 0
680, -0.113281, 11.523329, 18, 1, 18, 0
690, -0.113281, 11.531046, 18, 1, 18, 0
700, -0.111979, 11.538849, 19, 1, 19, 0
710, -0.110677, 11.546728, 19, 1, 19, 0
720, -0.110417, 11.554689, 20, 2, 19, 1
730, -0.110417, 11.562740, 19, 1, 19, 0
740, -0.109115, 11.570669, 18, 1, 18, 0
750, -0.106771, 11.578074, 18, 1, 18, 0
760, -0.105469, 11.584574, 18, 1, 18, 0
770, -0.104167, 11.589887, 19, 1, 19, 0
780, -0.102865, 11.593781, 19, 1, 19, 0
790, -0.101562, 11.596292, 19, 1, 19, 0
800, -0.100260, 11.597715, 18, 1, 18, 0
810, -0.102865, 11.598334, 8, 2, 7, 1
820, 99999.990000, 11.598387, 0, 2, 0, 0
830, 99999.990000, 11.598044, 0, 2, 0, 0
840, 99999.990000, 11.597424, 0, 2, 0, 0
850, -0.029948, 11.596599, 18, 1, 18, 0
860, -0.059896, 11.595626, 18, 1, 18, 0
870, -0.088542, 11.594514, 19, 1, 19, 0
880, 99999.990000, 11.593257, 0, 1, 0, 0
890, 99999.990000, 11.591874, 0, 1, 0, 0
900, -0.027344, 11.590462, 18, 1, 18, 0
910, -0.053385, 11.589046, 19, 1, 19, 0
920, -0.081510, 11.587606, 15, 3, 10, 3
930, 99999.990000, 11.586166, 0, 3, 0, 0
940, 99999.990000, 11.584755, 0, 3, 0, 0
950, -0.023438, 11.583401, 14, 2, 7, 7
960, -0.045573, 11.582134, 18, 1, 18, 0
970, -0.067708, 11.580960, 18, 1, 18, 0
980, -0.065104, 11.579892, 19, 1, 19, 0
990, -0.065885, 11.578944, 15, 3, 10, 3
1000, -0.063281, 11.578120, 2, 1, 2, 0
1010, 99999.990000, 11.577462, 0, 1, 0, 0
1020, 99999.990000, 11.576944, 0, 1, 0, 0
1030, 99999.990000, 11.576538, 0, 1, 0, 0
1040, 99999.990000, 11.576205, 0, 1, 0, 0
1050, 99999.990000, 11.575989, 0, 1, 0, 0
1060, 99999.990000, 11.575884, 0, 1, 0, 0
1070, 99999.990000, 11.575888, 0, 1, 0, 0
1080, 99999.990000, 11.575992, 0, 1, 0, 0
1090, -0.014323, 11.576192, 2, 1, 2, 0
1100, -0.023438, 11.576465, 8, 2, 6, 2
1110, -0.037760, 11.576802, 18, 1, 18, 0
1120, -0.037760, 11.577230, 18, 1, 18, 0
1130, -0.042969, 11.577745, 18, 1, 18, 0
1140, -0.041667, 11.578308, 19, 1, 19, 0
1150, -0.040365, 11.578915, 19, 1, 19, 0
1160, -0.039062, 11.579550, 19, 1, 19, 0
1170, -0.037760, 11.580205, 18, 1, 18, 0
1180, -0.048828, 11.580866, 8, 3, 6, 1
1190, 99999.990000, 11.581523, 0, 3, 0, 0
1200, 99999.990000, 11.582170, 0, 3, 0, 0
1210, 99999.990000, 11.582804, 0, 3, 0, 0
1220, 99999.990000, 11.583420, 0, 3, 0, 0
1230, 0.018229, 11.584012, 1, 1, 1, 0
1240, 99999.990000, 11.584581, 0, 1, 0, 0
1250, 99999.990000, 11.585114, 0, 1, 0, 0
1260, -0.031250, 11.585604, 1, 1, 1, 0
1270, -0.062500, 11.586045, 1, 1, 1, 0
1280, 99999.990000, 11.586433, 0, 1, 0, 0
1290, 99999.990000, 11.586779, 0, 1, 0, 0
1300, 99999.990000, 11.587080, 0, 1, 0, 0
1310, 99999.990000, 11.587356, 0, 1, 0, 0
1320, 99999.990000, 11.587613, 0, 1, 0, 0
1330, 99999.990000, 11.587855, 0, 1, 0, 0
1340, 99999.990000, 11.588081, 0, 1, 0, 0
1350, 99999.990000, 11.588280, 0, 1, 0, 0
1360, 99999.990000, 11.588451, 0, 1, 0, 0
1370, 99999.990000, 11.588616, 0, 1, 0, 0
1380, 99999.990000, 11.588778, 0, 1, 0, 0
1390, 99999.990000, 11.588940, 0, 1, 0, 0
1400, 99999.990000, 11.589106, 0, 1, 0, 0
1410, 99999.990000, 11.589281, 0, 1, 0, 0
1420, 99999.990000, 11.589470, 0, 1, 0, 0
