time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 0.082031, 11.970742, 20, 1, 20, 0
20, 0.162388, 11.973917, 21, 2, 20, 1
30, 0.214472, 11.978142, 2, 2, 1, 1
40, 0.222184, 11.983009, 13, 2, 12, 1
50, 0.223858, 11.988307, 20, 1, 20, 0
60, 0.218650, 11.993911, 1, 1, 1, 0
70, 0.210938, 11.999640, 20, 1, 20, 0
80, 0.197917, 12.005335, 10, 1, 10, 0
90, 0.197917, 12.010872, 1, 1, 1, 0
100, 0.202567, 12.016164, 14, 3, 12, 1
110, 0.215588, 12.021141, 20, 1, 20, 0
120, 0.250744, 12.025747, 20, 1, 20, 0
130, 0.231771, 12.030144, 9, 1, 9, 0
140, 0.209635, 12.034185, 3, 1, 3, 0
150, 0.186198, 12.037859, 2, 1, 2, 0
160, 0.177083, 12.041218, 2, 1, 2, 0
170, 0.179688, 12.044323, 5, 1, 5, 0
180, 0.201823, 12.047199, 15, 2, 9, 6
190, 0.225260, 12.049876, 20, 1, 20, 0
200, 0.244792, 12.052369, 20, 1, 20, 0
210, 0.243924, 12.054715, 21, 2, 20, 1
220, 0.243924, 12.056948, 20, 1, 20, 0
230, 0.242622, 12.059110, 19, 1, 19, 0
240, 0.237165, 12.061234, 7, 3, 5, 1
250, 0.209821, 12.063331, 1, 1, 1, 0
260, 99999.990000, 12.065419, 0, 1, 0, 0
270, 99999.990000, 12.067679, 0, 1, 0, 0
280, 99999.990000, 12.070136, 0, 1, 0, 0
290, 0.044271, 12.072779, 1, 1, 1, 0
300, 0.093750, 12.075585, 2, 2, 1, 1
310, 0.143229, 12.078547, 2, 2, 1, 1
320, 0.148438, 12.081607, 2, 2, 1, 1
330, 0.153646, 12.084722, 1, 1, 1, 0
340, 0.158854, 12.087896, 1, 1, 1, 0
350, 0.164062, 12.091139, 1, 1, 1, 0
360, 0.162760, 12.094444, 2, 1, 2, 0
370, 0.154948, 12.097805, 2, 2, 1, 1
380, 0.147135, 12.101211, 2, 2, 1, 1
390, 0.140625, 12.104663, 2, 2, 1, 1
400, 0.145833, 12.108169, 1, 1, 1, 0
410, 99999.990000, 12.111736, 0, 1, 0, 0
420, 0.049479, 12.115348, 1, 1, 1, 0
430, 0.093750, 12.118984, 2, 2, 1, 1
440, 0.132812, 12.122680, 1, 1, 1, 0
450, 0.122396, 12.126397, 1, 1, 1, 0
460, 99999.990000, 12.130113, 0, 1, 0, 0
470, 99999.990000, 12.133867, 0, 1, 0, 0
480, 0.036458, 12.137695, 1, 1, 1, 0
490, 0.072917, 12.141611, 1, 1, 1, 0
500, 99999.990000, 12.145614, 0, 1, 0, 0
510, 99999.990000, 12.149672, 0, 1, 0, 0
520, 0.044271, 12.153753, 1, 1, 1, 0
530, 0.078125, 12.157857, 1, 1, 1, 0
540, 0.111979, 12.162023, 1, 1, 1, 0
550, 99999.990000, 12.166255, 0, 1, 0, 0
560, 0.036458, 12.170533, 2, 2, 1, 1
570, 0.067708, 12.174848, 1, 1, 1, 0
580, 0.153646, 12.179234, 3, 1, 3, 0
590, 0.180729, 12.183696, 5, 3, 3, 1
600, 0.223264, 12.188189, 6, 2, 5, 1
610, 0.203919, 12.192722, 7, 2, 5, 2
620, 0.205807, 12.197301, 8, 3, 6, 1
630, 0.196547, 12.201936, 9, 2, 7, 2
640, 0.186175, 12.206661, 17, 4, 8, 6
650, 0.175432, 12.211495, 19, 1, 19, 0
660, 0.163902, 12.216446, 20, 2, 19, 1
670, 0.159766, 12.221519, 19, 1, 19, 0
680, 0.155469, 12.226715, 20, 2, 19, 1
690, 0.151953, 12.232033, 19, 1, 19, 0
700, 0.149349, 12.237473, 19, 1, 19, 0
710, 0.145422, 12.243033, 19, 2, 18, 1
720, 0.142818, 12.248714, 19, 1, 19, 0
730, 0.137198, 12.254279, 19, 2, 18, 1
740, 0.135005, 12.259335, 19, 1, 19, 0
750, 0.131099, 12.263566, 18, 1, 18, 0
760, 0.127344, 12.266703, 20, 2, 19, 1
770, 0.120833, 12.268555, 16, 1, 16, 0
780, 0.110417, 12.269135, 14, 1, 14, 0
790, 0.100260, 12.268751, 12, 1, 12, 0
800, 0.080729, 12.267681, 3, 1, 3, 0
810, 0.061198, 12.266148, 1, 1, 1, 0
820, 99999.990000, 12.264261, 0, 1, 0, 0
830, 0.052083, 12.262138, 5, 1, 5, 0
840, 0.084375, 12.259855, 20, 2, 19, 1
850, 0.116927, 12.257446, 18, 1, 18, 0
860, 0.085243, 12.254923, 6, 2, 4, 2
870, 0.060764, 12.252333, 1, 1, 1, 0
880, 0.075087, 12.249707, 5, 1, 5, 0
890, 0.084635, 12.247044, 18, 1, 18, 0
900, 0.101562, 12.244357, 16, 1, 16, 0
910, 0.061458, 12.241686, 5, 2, 4, 1
920, 99999.990000, 12.239083, 0, 2, 0, 0
930, 0.046875, 12.236569, 3, 1, 3, 0
940, 0.076079, 12.234145, 14, 2, 13, 1
950, 0.100818, 12.231817, 18, 1, 18, 0
960, 0.077381, 12.229607, 19, 1, 19, 0
970, 0.063802, 12.227554, 13, 1, 13, 0
980, 0.050347, 12.225663, 12, 2, 11, 1
990, 0.029514, 12.223937, 3, 1, 3, 0
1000, 0.012587, 12.222425, 2, 1, 2, 0
1010, -0.001302, 12.221072, 1, 1, 1, 0
1020, -0.006510, 12.219858, 1, 1, 1, 0
1030, -0.007812, 12.218758, 1, 1, 1, 0
1040, -0.011719, 12.217801, 2, 2, 1, 1
1050, -0.013021, 12.216986, 2, 1, 2, 0
1060, -0.014323, 12.216306, 2, 1, 2, 0
1070, -0.011719, 12.215759, 2, 1, 2, 0
1080, -0.009115, 12.215345, 4, 1, 4, 0
1090, 0.002604, 12.215039, 11, 1, 11, 0
1100, 0.015625, 12.214829, 12, 1, 12, 0
1110, 0.027344, 12.214745, 15, 1, 15, 0
1120, 0.033724, 12.214739, 20, 2, 19, 1
1130, 0.040234, 12.214798, 19, 1, 19, 0
1140, 0.044141, 12.214915, 18, 1, 18, 0
1150, 0.044271, 12.215075, 18, 1, 18, 0
1160, 0.050781, 12.215270, 12, 1, 12, 0
1170, 0.059570, 12.215491, 8, 2, 7, 1
1180, 0.077799, 12.215741, 4, 1, 4, 0
1190, 0.092122, 12.215996, 1, 1, 1, 0
1200, 99999.990000, 12.216252, 0, 1, 0, 0
1210, -0.010417, 12.216503, 1, 1, 1, 0
1220, 99999.990000, 12.216754, 0, 1, 0, 0
1230, 99999.990000, 12.216993, 0, 1, 0, 0
1240, 99999.990000, 12.217209, 0, 1, 0, 0
1250, 99999.990000, 12.217396, 0, 1, 0, 0
1260, 99999.990000, 12.217549, 0, 1, 0, 0
1270, 99999.990000, 12.217668, 0, 1, 0, 0
1280, 99999.990000, 12.217754, 0, 1, 0, 0
1290, 99999.990000, 12.217809, 0, 1, 0, 0
1300, 99999.990000, 12.217828, 0, 1, 0, 0
1310, 99999.990000, 12.217812, 0, 1, 0, 0
1320, 99999.990000, 12.217770, 0, 1, 0, 0
1330, 99999.990000, 12.217709, 0, 1, 0, 0
1340, 99999.990000, 12.217628, 0, 1, 0, 0
1350, -0.015625, 12.217532, 1, 1, 1, 0
1360, 99999.990000, 12.217423, 0, 1, 0, 0
1370, 99999.990000, 12.217304, 0, 1, 0, 0
1380, 99999.990000, 12.217179, 0, 1, 0, 0
1390, 99999.990000, 12.217050, 0, 1, 0, 0
